date,y_test,y_pred
2020-06-23,837.4999999999999,843.308882226077
2020-06-24,836.75,846.1933352374306
2020-06-25,842.5000000000001,842.8449556693646
2020-06-26,854.5750122070312,848.4464611389892
2020-06-29,853.7999877929688,857.2839789846572
2020-06-30,859.0,848.3169230730336
2020-07-01,842.0750122070312,844.0790982241839
2020-07-02,841.9749755859375,832.3224026957436
2020-07-03,844.2500000000001,841.3656934148047
2020-07-06,854.5250244140625,843.7122524725178
2020-07-07,844.4500122070314,849.9373361069322
2020-07-08,826.9000244140625,835.8776491951701
2020-07-09,830.0,829.494680517809
2020-07-10,834.125,839.827219952726
2020-07-13,838.0499877929688,841.3557420867611
2020-07-14,831.6500244140625,825.4441694336756
2020-07-15,833.2750244140625,834.7123207215787
2020-07-16,898.5250244140625,840.7163241994004
2020-07-17,921.8499755859376,920.6760154147717
2020-07-20,914.9000244140624,914.1750807116719
2020-07-21,895.4249877929688,903.9391915546483
2020-07-22,894.0000000000001,889.6726327710098
2020-07-23,899.9999999999999,891.3226569964945
2020-07-24,898.0000000000001,905.9472241086369
2020-07-27,893.4749755859376,891.5874369967096
2020-07-28,879.0,871.3044747649031
2020-07-29,893.875,875.1080741668527
2020-07-30,921.4999999999999,908.8393731468593
2020-07-31,951.2999877929689,886.0703185849768
2020-08-03,1016.4500122070312,964.6614731133119
2020-08-04,998.4999999999999,964.5028361834945
2020-08-05,1010.0,1033.2013554399214
2020-08-06,1004.9999999999999,998.5903999806674
2020-08-07,999.3499755859375,1000.6228116090447
2020-08-10,1087.5,978.4240974759531
2020-08-11,1077.5250244140625,1080.948227006898
2020-08-12,1016.6500244140624,1010.3096651719059
2020-08-13,1019.4999999999999,1027.060082175708
2020-08-14,1013.8750000000001,1014.4326336102438
2020-08-17,1021.5,1029.6992712268145
2020-08-18,1034.0,1011.2441523625264
2020-08-19,1016.7999877929688,1011.753029087003
2020-08-20,1022.1749877929688,1021.4034038439959
2020-08-21,1023.7000122070312,1044.128122412318
2020-08-24,1012.0750122070314,1006.4306458172125
2020-08-25,1047.4000244140625,1010.105883616357
2020-08-26,1025.574951171875,1034.8814388192457
2020-08-27,1018.0,1009.2264343640771
2020-08-28,1014.0,1024.504284082707
2020-08-31,1037.4749755859375,1012.4328338576232
2020-09-01,1026.0,962.1933913312378
2020-09-02,1033.0999755859375,1046.6224279757469
2020-09-03,1044.75,1037.4305461115039
2020-09-04,1017.5,1038.9870304019798
2020-09-07,1041.5,1039.7139007781263
2020-09-08,1023.0,1061.590566595314
2020-09-09,1032.7750244140625,1014.3779397456262
2020-09-10,1034.925048828125,1053.929591374077
2020-09-11,1028.425048828125,1023.5414930803255
2020-09-14,1084.0,1009.4721581682378
2020-09-15,1092.6500244140625,1118.698344108904
2020-09-16,1117.6500244140625,1099.1124749569942
