date,y_test,y_pred
2020-06-23,4228.89990234375,4242.008489302999
2020-06-24,4123.0,4191.240860044649
2020-06-25,4230.10009765625,4182.841389845975
2020-06-26,4230.85009765625,4321.487069416718
2020-06-29,4150.0,4206.007913544661
2020-06-30,4126.0498046875,4136.104030625186
2020-07-01,4095.0,4147.78707163663
2020-07-02,4095.0,4147.05733362369
2020-07-06,4311.0498046875,4135.353389300795
2020-07-07,4300.0,4345.703095105431
2020-07-08,4285.7998046875,4303.125509865284
2020-07-09,4230.0,4274.837554278299
2020-07-10,4199.0,4230.628284963557
2020-07-13,4158.0,4221.985800988355
2020-07-14,4125.0,4210.67668854387
2020-07-15,4086.0000000000005,4114.995336588836
2020-07-16,4152.0,4122.648528344683
2020-07-17,4147.0,4187.561459371583
2020-07-20,4181.9501953125,4191.443593949144
2020-07-21,4174.35009765625,4204.1764329433445
2020-07-22,4110.75,4151.216480258127
2020-07-23,4110.0,4103.429317172877
2020-07-24,4070.0000000000005,4111.0881484627635
2020-07-27,4069.8000488281255,4083.7609144203066
2020-07-28,4198.9501953125,4119.247568047689
2020-07-29,4244.5498046875,4282.23010307602
2020-07-30,4239.0,4243.290260985836
2020-07-31,4300.0,4225.259149351381
2020-08-03,4514.5,4236.855309792829
2020-08-04,4450.899902343749,4530.079215845818
2020-08-05,4428.2001953125,4504.1628348586455
2020-08-06,4435.89990234375,4513.661196879908
2020-08-07,4727.2001953125,4490.121936419317
2020-08-10,4855.0,4820.655534293859
2020-08-11,4620.0,4586.488520152275
2020-08-12,4780.0,4544.546159572027
2020-08-13,4850.0,4812.04402822212
2020-08-14,4791.549804687499,4768.372695966405
2020-08-17,4755.549804687499,4760.96182948129
2020-08-18,4750.0,4771.046134397767
2020-08-19,4850.0,4774.597807471361
2020-08-20,4920.0,4869.4422357394415
2020-08-21,4795.14990234375,4838.986465799426
2020-08-24,4830.0,4773.118183391992
2020-08-25,4899.000000000001,4781.144783765658
2020-08-26,5095.0,4964.268816890388
2020-08-27,5148.9501953125,5144.123531015633
2020-08-28,5099.999999999999,5140.355399966006
2020-08-31,4999.85009765625,5027.910480558999
2020-09-01,4982.0,4866.183517817911
2020-09-02,5050.0,5064.099337696658
2020-09-03,5003.0,5037.86650145326
2020-09-04,4960.60009765625,5062.326944639064
2020-09-07,4840.14990234375,4911.895652608628
2020-09-08,4873.7998046875,4810.648180748329
2020-09-09,4839.60009765625,4864.005518760739
2020-09-10,4935.0,4876.818546447443
2020-09-11,4987.9501953125,4956.370651170438
2020-09-14,5464.75,5015.928325118852
2020-09-15,5683.0,5425.416794596233
2020-09-16,5650.0,5817.951141084051
2020-09-17,5532.0,5537.367478160375
2020-09-18,5467.200195312501,5491.99392323643
2020-09-21,5344.89990234375,5402.650240560301
2020-09-22,5164.5498046875,5282.710794491893
2020-09-23,5099.0,5115.642773596641
2020-09-24,4916.60009765625,5083.6399672803
2020-09-25,4949.10009765625,4926.134173418975
2020-09-28,5078.4501953125,4989.843131211692
2020-09-29,5220.0,5111.781690887307
2020-09-30,5078.89990234375,5100.4178851003835
2020-10-01,5359.39990234375,5086.296399777089
2020-10-05,5444.0,5365.1887033636785
2020-10-06,5388.35009765625,5395.910999726963
2020-10-07,5374.999999999999,5461.289371369512
2020-10-08,5476.700195312499,5482.6238246987805
2020-10-09,5410.0,5486.715545291596
2020-10-12,5408.0,5468.809834946542
2020-10-13,5316.0,5375.257208500484
2020-10-14,5170.0,5217.450951345012
2020-10-15,5208.0,5188.536527687187
2020-10-16,5130.14990234375,5174.320417195337
2020-10-19,5170.0,5158.73164760741
2020-10-20,5121.2998046875,5165.520973114524
2020-10-21,5154.85009765625,5157.212436019109
2020-10-22,5125.0,5152.720608305736
2020-10-23,5214.000000000001,5172.018551911247
2020-10-26,5099.64990234375,5129.831412553401
2020-10-27,5237.39990234375,5114.992651766432
2020-10-28,5350.0,5195.888498038218
2020-10-29,5235.0,5208.245579246594
2020-10-30,5270.9501953125,5262.796998121345
2020-11-02,5255.0,5243.599164027726
2020-11-03,5275.000000000001,5330.359021746046
2020-11-04,5249.999999999999,5327.174661253274
2020-11-05,5299.999999999999,5321.72856183927
2020-11-06,5335.9501953125,5375.402501738973
2020-11-09,5358.0,5395.330694632845
2020-11-10,5350.0,5348.594682006444
2020-11-11,5412.0,5388.621021538974
2020-11-12,5735.39990234375,5487.525762997803
2020-11-13,6039.0,5831.67425713815
2020-11-14,6163.950195312499,6150.801250940697
2020-11-17,6189.999999999999,6138.362707127865
2020-11-18,5950.0,6042.6481051917035
2020-11-19,5909.999999999999,5965.041995297148
2020-11-20,6124.9501953125,5955.78908988661
2020-11-23,6446.39990234375,6188.705007183741
2020-11-24,6480.000000000001,6353.245652910135
2020-11-25,6440.5,6456.220253868336
2020-11-26,6470.000000000001,6484.179385959002
2020-11-27,6975.0,6419.67792821423
2020-12-01,7040.000000000001,7058.879879315745
2020-12-02,6850.0,6696.988735990731
2020-12-03,6841.14990234375,6823.534169957628
2020-12-04,6925.14990234375,6850.617176260946
2020-12-07,6857.899902343749,6931.195508347325
2020-12-08,6800.0,6849.807018489166
2020-12-09,6789.000000000001,6804.414776722279
2020-12-10,6756.299804687501,6735.951714623086
2020-12-11,6751.000000000001,6720.271202183455
2020-12-14,6753.7998046875,6713.144010906799
2020-12-15,6710.0,6726.551977961979
2020-12-16,6845.0,6689.484302424646
2020-12-17,6888.0,6870.889227798712
2020-12-18,7029.999999999999,6943.733183546576
2020-12-21,6898.0,6930.136182693149
2020-12-22,6776.14990234375,6670.146939472056
2020-12-23,7221.999999999999,6806.319396899391
2020-12-24,7356.35009765625,7229.809706341438
