date,y_test,y_pred
2021-12-14,74.9000015258789,71.72063626870762
2021-12-15,74.94999694824219,75.47561521357011
2021-12-16,68.9000015258789,70.53146942149527
2021-12-17,69.0,68.37870320981469
2021-12-20,68.75,67.4088281265062
2021-12-21,65.44999694824219,66.14690486228325
2021-12-22,64.75,65.19631928686685
2021-12-23,67.4000015258789,65.78185825241442
2021-12-24,67.1500015258789,67.40531201432313
2021-12-27,68.69999694824219,67.54753618677904
2021-12-28,70.3499984741211,69.45952898835833
2021-12-29,67.6500015258789,68.52050451792202
2021-12-30,66.55000305175781,67.31851814584735
2021-12-31,66.80000305175781,67.41535305217381
2022-01-03,66.8499984741211,66.39313674915338
2022-01-04,65.0,64.49959682726917
2022-01-05,63.70000076293945,63.55904047383806
2022-01-06,62.700000762939446,63.43931802153715
2022-01-07,62.900001525878906,62.595130800247155
2022-01-10,62.5,61.31859230379314
2022-01-11,63.25,62.462653174870944
2022-01-12,63.20000076293946,63.761902348582865
2022-01-13,62.5,63.59206991326906
2022-01-14,62.0,61.69627780770645
2022-01-17,60.59999847412109,61.4700092794374
2022-01-18,61.09999847412108,61.02155983129579
2022-01-19,65.6500015258789,60.656315415379794
2022-01-20,67.25,66.89634408046307
2022-01-21,68.6500015258789,65.86837665922701
2022-01-24,66.80000305175781,66.96416341115112
2022-01-25,65.80000305175781,66.04589489683867
2022-01-27,68.5,65.90273443059395
2022-01-28,69.9000015258789,68.6567811704273
2022-01-31,70.5999984741211,70.04281006392964
2022-02-01,69.5,69.76047068294456
2022-02-02,69.30000305175781,68.25436666735932
2022-02-03,77.25,69.37581630871306
2022-02-04,80.30000305175781,78.09839938839922
2022-02-07,81.0,77.11823050565678
2022-02-08,84.4000015258789,80.66993441561173
2022-02-09,82.4499969482422,82.95773622265996
2022-02-10,89.80000305175781,82.3183492120463
2022-02-11,96.40000152587889,90.76567671414209
2022-02-15,94.4000015258789,95.35854303985502
2022-02-16,93.34999847412111,94.37682725814894
2022-02-17,90.5500030517578,92.20242483408963
2022-02-18,93.9000015258789,91.620936780957
2022-02-21,94.9000015258789,94.16403523197228
2022-02-22,95.80000305175778,95.48956822107797
2022-02-23,92.0,90.15177713499175
2022-02-24,89.8499984741211,91.13901348073831
2022-02-25,88.1500015258789,89.23365114400882
2022-02-28,88.5,87.89502581048662
2022-03-02,88.0,89.87516810979248
2022-03-03,86.69999694824219,86.50561037395207
2022-03-04,83.1500015258789,86.33868464905903
2022-03-07,85.19999694824217,83.21381350258031
2022-03-08,86.59999847412111,85.2986654369239
2022-03-09,90.1999969482422,86.90641910689308
2022-03-10,91.5999984741211,90.8476329596886
2022-03-11,89.5,88.89895226253934
2022-03-14,88.44999694824219,90.2219984411877
2022-03-15,89.75,88.08979144820944
2022-03-16,87.0,88.22255324458193
2022-03-17,82.0999984741211,85.44987034126822
2022-03-21,80.5999984741211,80.13052746346894
2022-03-22,77.6500015258789,80.85930872549554
2022-03-23,79.0,76.57140712409442
2022-03-24,83.75,79.80272061512308
2022-03-25,84.59999847412111,84.39124391109773
2022-03-28,83.05000305175781,83.26889745257012
2022-03-29,84.4000015258789,82.43029327575209
2022-03-30,84.90000152587892,85.32471426387228
2022-03-31,82.1500015258789,83.54365056381965
2022-04-01,80.0,81.35196914195284
2022-04-04,80.00000000000001,80.19902823799796
2022-04-05,79.55000305175781,78.97457918798543
2022-04-06,80.0,79.58754352869202
2022-04-07,76.44999694824219,77.27922193415327
2022-04-08,78.5,77.70081265319361
2022-04-11,78.4000015258789,79.27395649870328
2022-04-12,77.0,76.61656532195006
2022-04-13,76.94999694824219,78.01370699412591
2022-04-18,76.9000015258789,77.9958699671838
2022-04-19,77.0,76.45662912805031
2022-04-20,77.9000015258789,77.48423926909345
2022-04-21,80.4000015258789,78.6366645214109
2022-04-22,79.8499984741211,80.24276151085128
2022-04-25,77.5,78.2893272293272
2022-04-26,77.0999984741211,78.25449140570846
2022-04-27,75.5999984741211,77.20169434960923
2022-04-28,75.75,76.10258233438192
2022-04-29,75.5,75.96712727383547
2022-05-04,74.9000015258789,74.73581437312862
2022-05-05,75.1500015258789,75.29660575677035
2022-05-06,75.0,75.11946813591176
2022-05-09,79.5999984741211,75.20624768248913
2022-05-10,77.75,77.38168068978742
2022-05-11,83.75,77.86073869918039
2022-05-12,83.59999847412111,84.3795595639527
2022-05-13,82.9000015258789,82.09664789401693
2022-05-16,82.55000305175781,82.71523230889773
2022-05-17,83.4000015258789,82.93095281451835
2022-05-18,89.6999969482422,83.62320867011175
2022-05-19,89.69999694824219,90.45915095122162
2022-05-20,89.69999694824219,89.34309840633419
2022-05-23,90.25,90.31740609709381
2022-05-24,89.0999984741211,90.68252592249782
2022-05-25,88.1500015258789,88.23210575786032
2022-05-26,89.0,88.15562522334068
2022-05-27,91.25,87.70823974470908
2022-05-30,91.0,91.33494096139691
2022-05-31,94.59999847412111,91.58363056309113
2022-06-01,96.00000000000001,94.00704742145146
2022-06-02,99.69999694824222,95.77385751481535
2022-06-03,100.6999969482422,101.41546338371265
2022-06-06,103.65000152587892,100.4428969162724
2022-06-07,104.84999847412111,103.56376913992277
2022-06-08,104.5999984741211,103.83321424800154
2022-06-09,102.8000030517578,104.87220867088155
2022-06-10,104.0,102.3290102759201
2022-06-13,102.5,102.39398656255747
2022-06-14,102.5999984741211,103.50186308818681
2022-06-15,102.40000152587892,102.39690378995076
2022-06-16,100.6500015258789,102.22375626568672
2022-06-17,100.00000000000001,101.36971055119673
2022-06-20,98.90000152587889,98.48581997156852
