date,y_test,y_pred,label,predicted_label
2021-02-22,7197.350097656249,7231.039606009603,Actual,Predicted
2021-02-23,7077.14990234375,7119.418873910865,Actual,Predicted
2021-02-24,7148.999999999999,7065.738309530097,Actual,Predicted
2021-02-25,7001.89990234375,7104.638708224765,Actual,Predicted
2021-02-26,6792.4501953125,6875.358740454383,Actual,Predicted
2021-03-01,6829.999999999999,6846.927779374958,Actual,Predicted
2021-03-02,6801.149902343749,6762.534628232462,Actual,Predicted
2021-03-03,6840.000000000001,6951.233129341964,Actual,Predicted
2021-03-04,6805.14990234375,6973.752713245605,Actual,Predicted
2021-03-05,6763.399902343751,6902.5036210247645,Actual,Predicted
2021-03-08,6777.39990234375,6894.810812902338,Actual,Predicted
2021-03-09,6779.999999999999,6863.878075093038,Actual,Predicted
2021-03-10,6713.89990234375,6885.618392224212,Actual,Predicted
2021-03-12,6650.950195312501,6729.549319223291,Actual,Predicted
2021-03-15,6799.950195312501,6688.131730244329,Actual,Predicted
2021-03-16,6551.25,6676.087047748309,Actual,Predicted
2021-03-17,6555.0,6574.968414022449,Actual,Predicted
2021-03-18,6599.000000000001,6634.989549387135,Actual,Predicted
2021-03-19,6507.950195312501,6534.552104124049,Actual,Predicted
2021-03-22,6500.0,6565.450934697675,Actual,Predicted
2021-03-23,6413.649902343751,6495.412454710151,Actual,Predicted
2021-03-24,6300.0,6433.19780376579,Actual,Predicted
2021-03-25,6146.9501953125,6259.814045729894,Actual,Predicted
2021-03-26,6244.450195312501,6244.103531740023,Actual,Predicted
2021-03-30,6350.0,6295.34263284906,Actual,Predicted
2021-03-31,6381.2998046875,6412.141952925159,Actual,Predicted
2021-04-01,6206.64990234375,6334.433254508296,Actual,Predicted
2021-04-05,6210.299804687501,6286.244749297642,Actual,Predicted
2021-04-06,6248.0,6341.147305752138,Actual,Predicted
2021-04-07,6240.89990234375,6383.182783905043,Actual,Predicted
2021-04-08,6330.0,6317.769143006888,Actual,Predicted
2021-04-09,6474.2001953125,6442.38997844797,Actual,Predicted
2021-04-12,6391.999999999999,6480.352572740708,Actual,Predicted
2021-04-13,6300.0,6313.424151189029,Actual,Predicted
2021-04-15,6505.0,6338.513131560776,Actual,Predicted
2021-04-16,6467.950195312501,6519.457672136906,Actual,Predicted
2021-04-19,6450.7001953125,6446.925998796598,Actual,Predicted
2021-04-20,6380.0,6501.073397479093,Actual,Predicted
2021-04-22,6425.0,6418.670200818495,Actual,Predicted
2021-04-23,6380.200195312501,6440.957986339418,Actual,Predicted
2021-04-26,6476.999999999999,6483.425483055849,Actual,Predicted
2021-04-27,6499.0,6339.0944012300515,Actual,Predicted
2021-04-28,6500.7001953125,6537.581429227553,Actual,Predicted
2021-04-29,6530.0,6565.451498879638,Actual,Predicted
2021-04-30,6434.14990234375,6515.722395456459,Actual,Predicted
2021-05-03,6420.0,6458.96158659512,Actual,Predicted
2021-05-04,6379.9501953125,6409.165095750676,Actual,Predicted
2021-05-05,6374.999999999999,6405.724205920046,Actual,Predicted
2021-05-06,6398.000000000001,6432.653563336851,Actual,Predicted
2021-05-07,6040.0,6382.874953565812,Actual,Predicted
2021-05-10,5904.9501953125,6034.461105857344,Actual,Predicted
2021-05-11,5864.39990234375,5935.681998299542,Actual,Predicted
2021-05-12,5849.899902343749,5906.489039980615,Actual,Predicted
2021-05-14,5825.0,5928.602982693014,Actual,Predicted
2021-05-17,5873.649902343751,5901.645860289285,Actual,Predicted
2021-05-18,5899.0,5975.014434958014,Actual,Predicted
2021-05-19,5880.0,5984.273388210608,Actual,Predicted
2021-05-20,5875.14990234375,5954.793594549663,Actual,Predicted
2021-05-21,5898.0,5957.8311886622705,Actual,Predicted
2021-05-24,6072.10009765625,5998.7798978043575,Actual,Predicted
2021-05-25,6095.85009765625,6181.213077141715,Actual,Predicted
2021-05-26,6060.549804687499,6160.801927976273,Actual,Predicted
2021-05-27,6099.0,6091.058091622461,Actual,Predicted
2021-05-28,6065.999999999999,6142.077412767568,Actual,Predicted
2021-05-31,6049.89990234375,6055.376796120111,Actual,Predicted
2021-06-01,5953.299804687499,6012.3555075556815,Actual,Predicted
2021-06-02,5890.0,5933.875481981521,Actual,Predicted
2021-06-03,5930.0,5948.491128286895,Actual,Predicted
2021-06-04,5858.0,5934.4114413581165,Actual,Predicted
2021-06-07,5880.0,5871.319797933207,Actual,Predicted
2021-06-08,5837.89990234375,5907.556196124736,Actual,Predicted
2021-06-09,5873.0,5915.590114783521,Actual,Predicted
2021-06-10,5858.9501953125,5876.873069867502,Actual,Predicted
2021-06-11,5853.0,5909.575810193238,Actual,Predicted
2021-06-14,5844.0,5915.45798514863,Actual,Predicted
2021-06-15,5848.149902343751,5859.139600249517,Actual,Predicted
2021-06-16,5835.749999999999,5881.938317643875,Actual,Predicted
2021-06-17,5844.89990234375,5875.364206522075,Actual,Predicted
2021-06-18,5900.0,5845.31459393654,Actual,Predicted
2021-06-21,5888.0,5950.280164318249,Actual,Predicted
2021-06-22,5920.000000000001,5935.842047557669,Actual,Predicted
2021-06-23,5854.749999999999,5906.984137984536,Actual,Predicted
2021-06-24,5812.75,5877.280809496207,Actual,Predicted
2021-06-25,5869.0,5871.433423963375,Actual,Predicted
2021-06-28,5875.0,5942.989707027173,Actual,Predicted
2021-06-29,5824.0498046875,5871.52869763328,Actual,Predicted
2021-06-30,5815.0,5854.9920003693105,Actual,Predicted
2021-07-01,5675.0,5710.198033542269,Actual,Predicted
2021-07-02,5810.000000000001,5708.243833020001,Actual,Predicted
2021-07-05,5732.39990234375,5788.920813054884,Actual,Predicted
2021-07-06,5703.799804687499,5750.31009792654,Actual,Predicted
2021-07-07,5659.450195312501,5737.056499017689,Actual,Predicted
2021-07-08,5707.7998046875,5724.362554761215,Actual,Predicted
2021-07-09,5690.0,5760.66047451216,Actual,Predicted
2021-07-12,5749.999999999999,5700.3312806725735,Actual,Predicted
2021-07-13,5750.000000000001,5809.584747441706,Actual,Predicted
2021-07-14,5756.350097656251,5825.95522686472,Actual,Predicted
2021-07-15,5728.500000000001,5811.55194210193,Actual,Predicted
2021-07-16,5720.000000000001,5762.687423214163,Actual,Predicted
2021-07-19,5699.000000000001,5701.974638690945,Actual,Predicted
2021-07-20,5591.9501953125,5654.686766250758,Actual,Predicted
2021-07-22,5565.7001953125,5599.9915220218045,Actual,Predicted
2021-07-23,5535.0,5587.080246348996,Actual,Predicted
2021-07-26,5549.5498046875,5589.136525271656,Actual,Predicted
2021-07-27,5540.39990234375,5546.142914894498,Actual,Predicted
2021-07-28,5492.5,5507.881101448584,Actual,Predicted
2021-07-29,5445.9501953125,5488.517752512524,Actual,Predicted
2021-07-30,5418.4501953125,5492.5016119594475,Actual,Predicted
2021-08-02,5460.000000000001,5448.763745478672,Actual,Predicted
2021-08-03,5503.0,5535.70942047434,Actual,Predicted
2021-08-04,5599.0,5585.885281003328,Actual,Predicted
2021-08-05,5549.950195312499,5604.776931409666,Actual,Predicted
2021-08-06,5548.39990234375,5619.714099844092,Actual,Predicted
2021-08-09,5530.000000000001,5567.925997100251,Actual,Predicted
2021-08-10,5460.0,5553.454873979995,Actual,Predicted
2021-08-11,5491.0,5492.625404219356,Actual,Predicted
2021-08-12,5445.0,5441.734396096081,Actual,Predicted
2021-08-13,5490.0,5509.601267843979,Actual,Predicted
2021-08-16,5575.0,5565.308163774348,Actual,Predicted
2021-08-17,5481.7998046875,5565.351099473184,Actual,Predicted
2021-08-18,5473.4501953125,5514.121796521408,Actual,Predicted
2021-08-20,5449.85009765625,5524.162921491009,Actual,Predicted
2021-08-23,5454.89990234375,5479.325131641712,Actual,Predicted
2021-08-24,5466.35009765625,5509.782307813203,Actual,Predicted
2021-08-25,5454.35009765625,5496.086114536462,Actual,Predicted
2021-08-26,5629.85009765625,5455.754338432941,Actual,Predicted
2021-08-27,5579.899902343749,5597.362950440867,Actual,Predicted
2021-08-30,5571.499999999999,5625.443454573199,Actual,Predicted
2021-08-31,5527.2998046875,5587.485297308229,Actual,Predicted
2021-09-01,5453.85009765625,5543.583555584162,Actual,Predicted
2021-09-02,5368.499999999999,5449.915180314678,Actual,Predicted
2021-09-03,5420.0,5425.64739605575,Actual,Predicted
2021-09-06,5380.14990234375,5443.418654045965,Actual,Predicted
2021-09-07,5368.60009765625,5412.728450393208,Actual,Predicted
2021-09-08,5396.0,5438.028092176357,Actual,Predicted
2021-09-09,5380.0,5426.975250426091,Actual,Predicted
2021-09-13,5560.60009765625,5408.997692650148,Actual,Predicted
2021-09-14,5579.899902343749,5607.9302223163395,Actual,Predicted
2021-09-15,5549.0,5590.8366895005,Actual,Predicted
2021-09-16,5545.0,5640.325538147481,Actual,Predicted
2021-09-17,5519.0,5590.376938686117,Actual,Predicted
2021-09-20,5416.0,5475.194667704548,Actual,Predicted
2021-09-21,5404.0498046875,5460.014488316784,Actual,Predicted
2021-09-22,5399.0,5420.522318948959,Actual,Predicted
2021-09-23,5438.0,5442.05369578077,Actual,Predicted
2021-09-24,5434.000000000001,5433.617776808819,Actual,Predicted
2021-09-27,5460.0,5463.082280681855,Actual,Predicted
2021-09-28,5459.999999999999,5441.33852920607,Actual,Predicted
2021-09-29,5473.899902343751,5460.623866092379,Actual,Predicted
2021-09-30,5500.0,5535.026673921398,Actual,Predicted
2021-10-01,5532.600097656251,5499.3439260702535,Actual,Predicted
2021-10-04,5785.100097656251,5621.717091177057,Actual,Predicted
2021-10-05,5850.0,5926.3714816423435,Actual,Predicted
2021-10-06,5804.799804687499,5868.696307043218,Actual,Predicted
2021-10-07,5800.0,5820.834987631738,Actual,Predicted
2021-10-08,5829.100097656251,5850.45951846264,Actual,Predicted
2021-10-11,5799.0,5865.690843859974,Actual,Predicted
2021-10-12,5735.85009765625,5771.379735184366,Actual,Predicted
2021-10-13,5796.0,5703.071041631546,Actual,Predicted
2021-10-14,5659.9501953125,5676.157204821163,Actual,Predicted
2021-10-18,5719.999999999999,5696.462615753209,Actual,Predicted
2021-10-19,5608.899902343751,5657.532487072066,Actual,Predicted
2021-10-20,5548.25,5602.810173561265,Actual,Predicted
2021-10-21,5549.0,5564.066901973041,Actual,Predicted
2021-10-22,5520.60009765625,5596.829650807267,Actual,Predicted
2021-10-25,5445.0,5506.893827196314,Actual,Predicted
2021-10-26,5607.0,5475.1247802859825,Actual,Predicted
2021-10-27,5635.950195312501,5686.000576705175,Actual,Predicted
2021-10-28,5541.0,5591.2412388153825,Actual,Predicted
2021-10-29,5458.7998046875,5544.993063852559,Actual,Predicted
2021-11-01,5529.500000000001,5540.795059864802,Actual,Predicted
2021-11-02,5481.7001953125,5606.931923334747,Actual,Predicted
2021-11-03,5451.950195312499,5488.187384129261,Actual,Predicted
2021-11-04,5490.000000000001,5546.040082944089,Actual,Predicted
2021-11-08,5420.0,5550.395932988656,Actual,Predicted
2021-11-09,5450.0,5504.465404942222,Actual,Predicted
2021-11-10,5393.64990234375,5497.158034795599,Actual,Predicted
2021-11-11,5370.39990234375,5431.537990397216,Actual,Predicted
2021-11-12,5211.5,5279.840402223648,Actual,Predicted
2021-11-15,5189.0498046875,5226.700645945947,Actual,Predicted
2021-11-16,5188.39990234375,5216.907744081464,Actual,Predicted
2021-11-17,5135.64990234375,5204.740879593428,Actual,Predicted
2021-11-18,5091.4501953125,5162.530580799194,Actual,Predicted
2021-11-22,5050.0,5101.592263068251,Actual,Predicted
2021-11-23,5036.7998046875,5102.092692331746,Actual,Predicted
2021-11-24,5088.0,5084.736945653651,Actual,Predicted
2021-11-25,5060.0,5099.033811367897,Actual,Predicted
2021-11-26,5080.0,5110.6173228824255,Actual,Predicted
2021-11-29,4993.35009765625,5082.317142467904,Actual,Predicted
2021-11-30,5342.7998046875,5047.933221647588,Actual,Predicted
2021-12-01,5360.0,5469.783287361131,Actual,Predicted
2021-12-02,5366.85009765625,5403.333916653166,Actual,Predicted
2021-12-03,5297.14990234375,5430.2413473964825,Actual,Predicted
2021-12-06,5248.0,5384.511991834736,Actual,Predicted
2021-12-07,5234.549804687499,5294.725682708554,Actual,Predicted
2021-12-08,5360.39990234375,5341.780190861656,Actual,Predicted
2021-12-09,5479.89990234375,5448.218650333527,Actual,Predicted
2021-12-10,5353.9501953125,5395.168226923412,Actual,Predicted
2021-12-13,5295.950195312499,5336.7743456241,Actual,Predicted
2021-12-14,5326.0,5326.423296269653,Actual,Predicted
2021-12-15,5320.0,5393.579675881343,Actual,Predicted
2021-12-16,5268.4501953125,5338.5345155382765,Actual,Predicted
2021-12-17,5201.60009765625,5295.716517951051,Actual,Predicted
2021-12-20,5141.9501953125,5200.582770046334,Actual,Predicted
2021-12-21,5119.9501953125,5185.559728463902,Actual,Predicted
2021-12-22,5240.0,5146.306301182657,Actual,Predicted
2021-12-23,5241.9501953125,5332.3027525526995,Actual,Predicted
2021-12-24,5180.0498046875,5263.337343348936,Actual,Predicted
2021-12-27,5101.7998046875,5193.1267999577985,Actual,Predicted
2021-12-28,5087.7001953125,5065.246551212858,Actual,Predicted
2021-12-29,5045.60009765625,5087.206966660593,Actual,Predicted
2021-12-30,5126.39990234375,5108.852394896145,Actual,Predicted
2021-12-31,5450.0,5202.918081033284,Actual,Predicted
2022-01-03,5299.0,5426.7907218578375,Actual,Predicted
2022-01-04,5374.89990234375,5332.448139387466,Actual,Predicted
2022-01-05,5225.0,5343.631356122849,Actual,Predicted
2022-01-06,5175.9501953125,5281.858709573779,Actual,Predicted
2022-01-07,5154.000000000001,5227.873103499877,Actual,Predicted
2022-01-10,5143.0,5209.680382432177,Actual,Predicted
2022-01-11,5171.4501953125,5185.780322640238,Actual,Predicted
2022-01-12,5207.89990234375,5240.475300588168,Actual,Predicted
2022-01-13,5213.60009765625,5221.118755857684,Actual,Predicted
2022-01-14,5201.9501953125,5276.155757938599,Actual,Predicted
2022-01-17,5167.75,5215.646046957807,Actual,Predicted
2022-01-18,5100.0,5128.476193352801,Actual,Predicted
2022-01-19,5091.0498046875,5117.0700402186885,Actual,Predicted
2022-01-20,5098.2001953125,5126.015494767788,Actual,Predicted
2022-01-21,5115.000000000001,5149.835365089411,Actual,Predicted
2022-01-24,5081.9501953125,5152.134987394543,Actual,Predicted
2022-01-25,5066.250000000001,5126.671396130364,Actual,Predicted
2022-01-27,5062.14990234375,5109.459338651456,Actual,Predicted
2022-01-28,5153.9501953125,5125.481436451101,Actual,Predicted
2022-01-31,5127.10009765625,5170.700514539307,Actual,Predicted
2022-02-01,5150.0,5109.70104979142,Actual,Predicted
2022-02-02,5163.549804687501,5139.274973290664,Actual,Predicted
2022-02-03,5115.0498046875,5163.42833728612,Actual,Predicted
2022-02-04,5097.89990234375,5163.239328047369,Actual,Predicted
2022-02-07,5101.2001953125,5152.5004649238645,Actual,Predicted
2022-02-08,5085.39990234375,5131.396544695598,Actual,Predicted
2022-02-09,5080.0,5084.775833182224,Actual,Predicted
2022-02-10,5000.0498046875,5081.476985004533,Actual,Predicted
2022-02-11,4958.25,5005.60122722378,Actual,Predicted
2022-02-15,4879.9501953125,4985.257021747215,Actual,Predicted
2022-02-16,4812.9501953125,4863.870717517885,Actual,Predicted
2022-02-17,4762.0498046875,4835.349529343675,Actual,Predicted
2022-02-18,4699.0,4721.047494526981,Actual,Predicted
2022-02-21,4671.35009765625,4746.230579534977,Actual,Predicted
2022-02-22,4580.0,4651.536670424074,Actual,Predicted
2022-02-23,4663.7001953125,4654.04786646103,Actual,Predicted
2022-02-24,4583.2001953125,4717.401491025066,Actual,Predicted
2022-02-25,4644.4501953125,4620.735195968367,Actual,Predicted
2022-02-28,4627.899902343749,4698.343544496553,Actual,Predicted
2022-03-02,4576.2001953125,4673.738326889741,Actual,Predicted
2022-03-03,4600.0,4639.381297801202,Actual,Predicted
2022-03-04,4543.0498046875,4641.834002942579,Actual,Predicted
2022-03-07,4490.0,4584.367309374081,Actual,Predicted
2022-03-08,4499.4501953125,4504.65265576516,Actual,Predicted
2022-03-09,4539.5498046875,4560.300284029576,Actual,Predicted
2022-03-10,4582.39990234375,4566.024759019053,Actual,Predicted
2022-03-11,4646.0,4645.8575308403415,Actual,Predicted
2022-03-14,4447.9501953125,4472.476850713639,Actual,Predicted
2022-03-15,4339.9501953125,4348.559374286643,Actual,Predicted
2022-03-16,4389.89990234375,4399.430895279058,Actual,Predicted
2022-03-17,4395.0,4406.549214130946,Actual,Predicted
2022-03-21,4390.60009765625,4442.831229768035,Actual,Predicted
2022-03-22,4365.000000000001,4446.521239263599,Actual,Predicted
2022-03-23,4303.2001953125,4372.055505344344,Actual,Predicted
2022-03-24,4303.2001953125,4354.551635801495,Actual,Predicted
2022-03-25,4299.0,4345.503703746966,Actual,Predicted
2022-03-28,4230.0,4309.779885355869,Actual,Predicted
2022-03-29,4144.64990234375,4237.824898375295,Actual,Predicted
2022-03-30,4104.0,4118.677263375092,Actual,Predicted
2022-03-31,4074.8999023437495,4077.5572162045955,Actual,Predicted
2022-04-01,4205.0,4068.6648395799944,Actual,Predicted
2022-04-04,4485.0,4276.63404614799,Actual,Predicted
2022-04-05,4506.10009765625,4463.5795650663,Actual,Predicted
2022-04-06,4510.5,4522.632693570565,Actual,Predicted
2022-04-07,4430.2998046875,4518.900102748542,Actual,Predicted
2022-04-08,4412.2001953125,4437.790571775028,Actual,Predicted
2022-04-11,4476.649902343751,4516.976490150281,Actual,Predicted
2022-04-12,4379.0,4463.328676350095,Actual,Predicted
