id,date,polarity,subjectivity,compound
1851,2023-01-03,0.1,0.3,0.95
1837,2023-01-04,0.1,0.39,0.96
1836,2023-01-04,0.03,0.39,0.77
1855,2023-01-03,0.14,0.48,1.0
1859,2023-01-03,0.17,0.47,1.0
1840,2023-01-04,0.07,0.52,0.7
1860,2023-01-03,0.12,0.41,1.0
1862,2023-01-03,-0.05,0.25,-0.97
1861,2023-01-03,0.08,0.24,-0.99
1863,2023-01-03,0.12,0.43,1.0
1864,2023-01-03,-0.1,0.41,-0.98
1858,2023-01-03,0.07,0.28,0.98
1866,2023-01-03,0.17,0.43,1.0
1857,2023-01-03,0.34,0.48,0.83
1867,2023-01-03,0.1,0.35,0.99
1869,2023-01-03,0.05,0.37,0.73
1870,2023-01-03,0.06,0.43,0.99
1871,2023-01-03,0.12,0.34,0.92
1868,2023-01-03,0.09,0.36,0.7
1872,2023-01-03,0.1,0.48,0.98
1874,2023-01-03,0.0,0.29,-0.89
1875,2023-01-03,0.07,0.29,0.98
1876,2023-01-03,0.33,0.48,0.9
1877,2023-01-03,0.09,0.4,0.93
1879,2023-01-03,0.07,0.37,0.97
1847,2023-01-03,-0.02,0.29,0.36
1880,2023-01-03,-0.06,0.4,-0.93
1881,2023-01-03,0.13,0.38,1.0
1882,2023-01-03,0.09,0.47,1.0
1878,2023-01-03,0.27,0.48,0.96
1852,2023-01-03,-0.2,0.32,0.0
1873,2023-01-03,0.17,0.46,1.0
1886,2023-01-03,0.06,0.34,-0.95
1885,2023-01-03,-0.15,0.59,0.38
1887,2023-01-03,0.12,0.33,0.99
1888,2023-01-03,-0.06,0.33,-0.99
1890,2023-01-03,0.03,0.34,0.79
1892,2023-01-03,0.23,0.41,0.88
1891,2023-01-03,0.06,0.38,0.8
1856,2023-01-03,0.04,0.38,0.92
1893,2023-01-03,0.06,0.51,0.88
1896,2023-01-03,0.03,0.43,0.98
1898,2023-01-03,0.03,0.11,-0.23
1899,2023-01-03,-0.03,0.18,-1.0
1900,2023-01-03,0.14,0.58,0.91
1901,2023-01-03,0.21,0.41,1.0
1902,2023-01-03,0.01,0.41,-0.92
1865,2023-01-03,0.16,0.28,0.67
1903,2023-01-03,0.05,0.46,0.53
1905,2023-01-02,0.01,0.55,-0.2
1883,2023-01-03,0.26,0.53,0.92
1907,2023-01-02,0.1,0.42,0.99
1889,2023-01-03,0.32,0.48,0.94
1897,2023-01-03,0.08,0.39,0.95
1894,2023-01-03,0.06,0.35,0.97
1884,2023-01-03,0.1,0.49,0.97
1895,2023-01-03,0.08,0.47,0.82
1904,2023-01-02,0.11,0.32,0.95
1906,2023-01-02,0.06,0.42,0.99
1908,2023-01-02,0.37,0.53,0.23
2735,2023-01-10,0.1,0.41,0.99
2736,2023-01-10,0.03,0.39,-0.87
7907,2023-01-19,0.04,0.28,0.44
7906,2023-01-19,0.1,0.33,1.0
7905,2023-01-19,0.11,0.26,0.97
26224,2023-02-27,-0.01,0.46,0.96
26226,2023-02-27,0.03,0.26,-0.98
26227,2023-02-27,0.04,0.25,-0.99
26221,2023-02-27,0.03,0.28,0.83
26220,2023-02-27,0.11,0.31,0.68
26235,2023-02-27,0.22,0.2,0.84
26233,2023-02-27,0.13,0.4,0.95
26231,2023-02-27,0.21,0.44,1.0
26234,2023-02-27,0.05,0.26,0.97
26236,2023-02-27,-0.04,0.47,-0.67
26238,2023-02-27,0.14,0.39,0.99
26241,2023-02-27,-0.01,0.31,0.96
26240,2023-02-27,0.31,0.53,0.99
26242,2023-02-27,0.11,0.43,0.9
26244,2023-02-27,0.14,0.47,0.99
26245,2023-02-27,0.13,0.33,1.0
26246,2023-02-27,0.06,0.27,0.89
26247,2023-02-27,0.49,0.5,0.96
26248,2023-02-27,0.07,0.3,0.82
26249,2023-02-27,0.14,0.45,0.99
26251,2023-02-27,0.21,0.58,0.98
26252,2023-02-27,0.12,0.28,0.6
26253,2023-02-27,0.11,0.37,0.95
26239,2023-02-27,0.31,0.51,1.0
26254,2023-02-27,-0.08,0.35,-0.98
26255,2023-02-27,0.39,0.5,1.0
26243,2023-02-27,0.04,0.43,0.34
26256,2023-02-27,-0.21,0.5,-0.99
26258,2023-02-27,0.12,0.28,0.6
26257,2023-02-27,0.22,0.63,0.98
26260,2023-02-27,0.03,0.28,-0.79
26261,2023-02-27,0.13,0.54,0.94
26263,2023-02-27,0.02,0.47,0.93
26228,2023-02-27,0.01,0.27,0.84
26264,2023-02-27,0.02,0.47,0.99
26265,2023-02-27,-0.01,0.31,-0.94
26229,2023-02-27,0.05,0.36,0.93
26262,2023-02-27,0.18,0.49,0.98
26266,2023-02-27,0.09,0.16,-0.15
26267,2023-02-27,0.1,0.3,0.88
26268,2023-02-27,-0.05,0.31,-0.93
26269,2023-02-27,0.21,0.5,0.99
26270,2023-02-27,-0.01,0.19,-0.46
26272,2023-02-27,0.24,0.52,0.99
26274,2023-02-27,-0.1,0.46,-0.94
26275,2023-02-27,0.03,0.2,0.87
26276,2023-02-27,0.07,0.41,0.81
26250,2023-02-27,-0.18,0.46,-0.92
26277,2023-02-27,0.22,0.5,0.91
26278,2023-02-28,0.04,0.32,-0.44
26232,2023-02-27,0.05,0.36,0.94
26281,2023-02-28,0.06,0.36,0.84
26280,2023-02-28,-0.04,0.16,0.46
26283,2023-02-28,0.08,0.46,0.73
26230,2023-02-27,0.04,0.25,0.99
26285,2023-02-28,0.08,0.39,0.95
26259,2023-02-27,0.07,0.37,0.72
26286,2023-02-28,0.24,0.38,0.99
26288,2023-02-28,0.08,0.33,0.93
26289,2023-02-28,0.08,0.52,0.89
26291,2023-02-28,0.1,0.38,0.99
26290,2023-02-28,0.35,0.5,1.0
26292,2023-02-28,0.27,0.48,0.97
26293,2023-02-28,-0.02,0.47,0.92
26295,2023-02-28,0.19,0.45,1.0
26296,2023-02-28,0.21,0.47,0.97
26297,2023-02-28,0.14,0.43,1.0
26282,2023-02-28,0.14,0.53,0.99
26299,2023-02-28,0.01,0.24,-0.97
26284,2023-02-28,-0.07,0.34,0.9
26301,2023-02-28,0.14,0.48,0.89
26300,2023-02-28,0.08,0.47,0.9
26287,2023-02-28,0.32,0.45,0.88
26294,2023-02-28,0.03,0.48,0.97
26298,2023-02-28,0.13,0.44,0.97
26271,2023-02-27,0.1,0.37,0.99
26279,2023-02-28,0.19,0.64,0.74
26273,2023-02-27,0.2,0.45,0.98
26308,2023-02-28,0.19,0.48,0.96
26303,2023-02-28,0.02,0.23,0.84
26310,2023-02-28,0.02,0.38,-0.84
26311,2023-02-28,0.25,0.41,0.94
26312,2023-02-28,0.07,0.45,0.85
26304,2023-02-28,0.34,0.45,0.9
26314,2023-02-28,0.07,0.37,0.87
26302,2023-02-28,-0.07,0.34,0.97
26317,2023-02-28,0.04,0.42,0.94
26306,2023-02-28,0.09,0.39,0.9
26319,2023-02-28,-0.19,0.57,-0.3
26320,2023-02-28,0.17,0.58,1.0
26307,2023-02-28,0.12,0.48,0.98
26309,2023-02-28,0.06,0.38,0.8
26323,2023-02-28,0.14,0.46,0.98
26315,2023-02-28,0.13,0.44,0.97
26322,2023-02-28,0.07,0.38,0.98
26325,2023-02-28,0.1,0.39,0.89
26305,2023-02-28,0.27,0.7,0.82
26313,2023-02-28,0.28,0.42,0.93
26328,2023-02-28,0.17,0.4,0.94
26327,2023-02-28,0.13,0.44,0.81
26316,2023-02-28,0.16,0.42,0.99
26324,2023-02-28,0.19,0.5,0.96
26329,2023-02-28,0.05,0.2,0.77
26330,2023-02-28,0.09,0.47,0.82
26331,2023-02-28,0.28,0.4,0.88
26333,2023-02-28,0.2,0.57,0.98
26335,2023-02-28,0.08,0.36,1.0
26318,2023-02-28,0.13,0.44,0.97
26332,2023-02-28,0.13,0.44,0.97
26337,2023-02-28,0.02,0.42,1.0
26321,2023-02-28,0.18,0.36,0.92
26341,2023-03-01,0.29,0.59,1.0
26343,2023-03-01,0.21,0.39,0.99
26342,2023-03-01,0.05,0.31,0.92
26345,2023-03-01,-0.05,0.31,0.65
26326,2023-02-28,0.07,0.37,0.97
26346,2023-03-01,0.09,0.24,0.92
26348,2023-03-01,0.13,0.38,0.97
26334,2023-02-28,0.02,0.19,0.94
26340,2023-03-01,0.18,0.31,0.6
26344,2023-03-01,0.18,0.32,0.6
26339,2023-03-01,0.14,0.41,-0.99
26349,2023-03-01,0.16,0.45,0.97
26336,2023-02-28,0.1,0.44,0.97
26350,2023-03-01,-0.03,0.33,-0.95
26352,2023-03-01,0.08,0.36,0.95
26354,2023-03-01,0.31,0.52,1.0
26356,2023-03-01,0.18,0.38,0.98
26357,2023-03-01,0.05,0.23,0.99
26358,2023-03-01,0.04,0.28,0.95
26360,2023-03-01,0.03,0.42,-0.99
26347,2023-03-01,0.2,0.34,0.6
26355,2023-03-01,0.09,0.38,0.99
26362,2023-03-01,0.18,0.38,0.98
26363,2023-03-01,0.09,0.34,0.91
26365,2023-03-01,0.25,0.38,1.0
26364,2023-03-01,0.06,0.37,0.82
26367,2023-03-01,0.17,0.36,0.72
26366,2023-03-01,0.23,0.5,1.0
26369,2023-03-01,0.4,0.47,0.98
26371,2023-03-01,0.07,0.29,0.81
26370,2023-03-01,0.15,0.49,0.05
26338,2023-03-01,0.15,0.34,0.87
26374,2023-03-01,0.1,0.4,0.91
26353,2023-03-01,0.2,0.34,0.6
26375,2023-03-01,0.05,0.3,0.87
26361,2023-03-01,0.02,0.36,0.69
26376,2023-03-01,0.13,0.28,0.99
26377,2023-03-01,0.17,0.5,0.98
26378,2023-03-01,0.05,0.24,0.98
26379,2023-03-01,0.06,0.42,0.99
26380,2023-03-01,-0.01,0.3,0.88
26351,2023-03-01,0.26,0.39,0.98
26359,2023-03-01,-0.03,0.29,-0.98
26382,2023-03-01,0.02,0.44,-0.3
26383,2023-03-01,0.0,0.42,0.99
26384,2023-03-01,0.09,0.28,0.53
26386,2023-03-01,-0.06,0.33,-1.0
26389,2023-03-01,0.01,0.42,-0.83
26388,2023-03-01,0.03,0.19,0.96
26390,2023-03-01,0.07,0.32,0.93
26392,2023-03-01,0.17,0.39,1.0
26393,2023-03-01,-0.08,0.18,-0.99
26394,2023-03-01,0.1,0.19,-0.9
26381,2023-03-01,0.01,0.31,0.42
26395,2023-03-01,-0.09,0.4,0.98
26397,2023-03-01,0.04,0.15,-0.54
26396,2023-03-01,0.05,0.27,0.51
26398,2023-03-01,0.06,0.39,0.92
26399,2023-03-03,0.09,0.38,0.99
26400,2023-03-03,0.02,0.41,0.78
26372,2023-03-01,0.21,0.46,1.0
26401,2023-03-03,0.02,0.33,-0.94
26373,2023-03-01,0.05,0.34,0.97
26402,2023-03-03,0.17,0.35,0.99
26405,2023-03-03,0.15,0.43,0.98
26406,2023-03-03,0.16,0.41,1.0
26404,2023-03-03,-0.03,0.46,-0.98
26407,2023-03-03,0.06,0.36,0.97
26409,2023-03-03,0.03,0.25,0.93
26410,2023-03-03,0.12,0.46,1.0
26412,2023-03-03,0.04,0.3,-0.54
26368,2023-03-01,0.03,0.22,0.99
26385,2023-03-01,0.15,0.34,1.0
26415,2023-03-03,0.13,0.4,0.78
26416,2023-03-03,0.05,0.43,0.92
26417,2023-03-03,0.08,0.46,0.96
26387,2023-03-01,0.01,0.35,-1.0
26391,2023-03-01,0.2,0.41,1.0
26419,2023-03-03,0.15,0.38,0.97
26403,2023-03-03,0.13,0.47,0.98
26421,2023-03-03,0.09,0.46,0.98
26422,2023-03-03,0.04,0.31,0.99
26423,2023-03-03,0.11,0.5,0.97
26424,2023-03-03,0.1,0.5,0.91
26411,2023-03-03,0.11,0.35,0.93
26426,2023-03-03,0.05,0.34,-0.57
26427,2023-03-03,0.05,0.54,0.55
26418,2023-03-03,0.04,0.4,0.98
26430,2023-03-03,0.05,0.31,0.03
26414,2023-03-03,0.1,0.43,1.0
26431,2023-03-03,0.05,0.31,0.03
26425,2023-03-03,0.19,0.49,1.0
26413,2023-03-03,0.11,0.42,1.0
26433,2023-03-03,0.09,0.49,0.74
26408,2023-03-03,0.08,0.49,0.4
26420,2023-03-03,0.07,0.54,0.91
26428,2023-03-03,0.15,0.39,1.0
26438,2023-03-03,0.07,0.41,0.65
26440,2023-03-03,0.15,0.45,0.97
26429,2023-03-03,0.03,0.33,0.99
26442,2023-03-03,0.04,0.25,0.95
26436,2023-03-03,0.09,0.51,1.0
26444,2023-03-03,0.32,0.26,0.99
26434,2023-03-03,0.03,0.35,0.94
26432,2023-03-03,0.12,0.45,0.98
26445,2023-03-03,0.02,0.52,0.97
26437,2023-03-03,0.08,0.49,0.8
26435,2023-03-03,0.06,0.28,0.6
26443,2023-03-03,0.35,0.54,0.97
26451,2023-03-03,0.06,0.37,0.95
26441,2023-03-03,0.0,0.34,-0.41
26452,2023-03-03,0.13,0.37,0.94
26453,2023-03-03,0.15,0.45,0.97
26455,2023-03-03,0.15,0.51,0.97
26446,2023-03-03,0.29,0.43,0.93
26439,2023-03-03,0.27,0.36,0.83
26447,2023-03-03,0.08,0.39,0.96
26457,2023-03-03,-0.05,0.41,0.02
26448,2023-03-03,0.05,0.43,0.88
26450,2023-03-03,0.31,0.4,0.83
26462,2023-03-02,0.08,0.35,0.99
26449,2023-03-03,0.14,0.51,0.88
26463,2023-03-02,0.03,0.19,0.62
26465,2023-03-02,-0.04,0.31,0.46
26454,2023-03-03,0.09,0.32,0.98
26467,2023-03-02,0.1,0.32,0.82
26468,2023-03-02,0.21,0.4,0.98
26459,2023-03-03,0.13,0.41,0.97
26470,2023-03-02,0.15,0.31,0.99
26456,2023-03-03,0.11,0.41,0.96
26472,2023-03-02,0.13,0.41,0.95
26473,2023-03-02,0.21,0.53,0.93
26474,2023-03-02,0.11,0.42,0.99
26475,2023-03-02,-0.08,0.35,-0.95
26461,2023-03-03,0.09,0.49,0.96
26476,2023-03-02,0.05,0.33,-0.34
26477,2023-03-02,0.16,0.41,-0.97
26478,2023-03-02,0.12,0.33,0.99
26479,2023-03-02,-0.0,0.26,0.98
26458,2023-03-03,0.35,0.54,0.98
26464,2023-03-02,0.04,0.44,1.0
26481,2023-03-02,0.02,0.38,0.77
26482,2023-03-02,0.04,0.3,0.94
26460,2023-03-03,0.14,0.35,1.0
26483,2023-03-02,0.04,0.24,0.97
26485,2023-03-02,0.11,0.36,0.98
26484,2023-03-02,0.09,0.36,-0.6
26486,2023-03-02,0.08,0.32,0.91
26487,2023-03-02,0.05,0.37,-0.95
26488,2023-03-02,0.0,0.15,0.96
26489,2023-03-02,-0.03,0.2,-0.32
26491,2023-03-02,0.13,0.39,0.99
26493,2023-03-02,0.06,0.32,-0.95
26466,2023-03-02,-0.04,0.31,0.46
26494,2023-03-02,0.04,0.32,-0.91
26492,2023-03-02,0.1,0.36,0.98
26495,2023-03-02,0.18,0.34,0.98
26498,2023-03-02,0.12,0.31,0.98
26497,2023-03-02,0.03,0.25,0.78
26501,2023-03-02,0.1,0.37,0.97
26499,2023-03-02,0.02,0.55,0.96
26471,2023-03-02,0.08,0.38,0.85
26469,2023-03-02,0.02,0.41,0.99
26504,2023-03-02,0.13,0.36,-0.93
26506,2023-03-02,0.03,0.28,0.99
26480,2023-03-02,0.19,0.45,0.92
26508,2023-03-02,0.14,0.33,0.99
26500,2023-03-02,-0.04,0.19,0.94
26507,2023-03-02,0.03,0.43,0.2
26511,2023-03-02,0.04,0.39,0.99
26509,2023-03-02,-0.01,0.47,0.95
26512,2023-03-02,0.06,0.35,0.99
26515,2023-03-02,0.02,0.2,-0.32
26514,2023-03-02,0.01,0.31,0.74
26516,2023-03-02,0.13,0.44,0.99
26518,2023-03-02,0.06,0.27,0.98
26519,2023-03-02,-0.01,0.22,0.97
26490,2023-03-02,-0.03,0.2,-0.32
26521,2023-03-02,-0.06,0.38,0.99
26522,2023-03-02,0.19,0.41,0.91
26502,2023-03-02,-0.01,0.41,0.0
26523,2023-03-02,0.3,0.46,0.84
26524,2023-03-06,-0.02,0.39,0.76
26525,2023-03-05,-0.0,0.44,-0.92
26526,2023-03-05,0.15,0.37,0.99
26528,2023-03-05,0.02,0.3,1.0
26496,2023-03-02,0.14,0.33,0.99
26529,2023-03-05,0.2,0.44,-0.3
26530,2023-03-05,0.12,0.57,0.99
26531,2023-03-05,0.02,0.34,0.99
26532,2023-03-05,0.19,0.41,0.99
26533,2023-03-05,0.22,0.54,1.0
26534,2023-03-05,0.4,0.57,-0.6
26505,2023-03-02,-0.09,0.42,-0.77
26535,2023-03-05,0.2,0.61,1.0
26503,2023-03-02,0.06,0.25,0.96
26536,2023-03-05,0.25,0.51,0.97
26538,2023-03-05,0.01,0.33,-0.97
26537,2023-03-05,-0.04,0.39,-0.74
26540,2023-03-05,0.21,0.58,1.0
26541,2023-03-05,0.1,0.34,0.96
26542,2023-03-05,0.25,0.4,0.99
26544,2023-03-05,0.08,0.44,-0.46
26545,2023-03-05,0.41,0.43,0.98
26546,2023-03-05,0.09,0.33,0.99
26548,2023-03-05,0.13,0.44,0.88
26517,2023-03-02,0.06,0.29,0.84
26549,2023-03-05,0.14,0.4,1.0
26510,2023-03-02,0.16,0.41,0.97
26550,2023-03-05,0.15,0.43,0.99
26551,2023-03-05,-0.05,0.34,-0.77
26554,2023-03-05,0.12,0.44,0.82
26553,2023-03-05,0.14,0.4,0.97
26552,2023-03-05,0.08,0.11,0.95
26557,2023-03-05,0.03,0.28,0.98
26555,2023-03-05,0.17,0.44,0.98
26556,2023-03-05,0.03,0.25,0.99
26558,2023-03-05,0.32,0.47,0.98
26520,2023-03-02,0.04,0.14,-0.73
26559,2023-03-05,-0.03,0.36,-0.72
26560,2023-03-05,0.31,0.53,0.99
26561,2023-03-05,0.25,0.52,0.97
26562,2023-03-05,0.07,0.26,0.59
26564,2023-03-05,0.09,0.44,0.99
26565,2023-03-05,-0.07,0.33,0.15
26566,2023-03-05,0.32,0.59,1.0
26563,2023-03-05,0.03,0.11,0.56
26567,2023-03-05,0.12,0.46,0.97
26569,2023-03-05,0.03,0.35,0.98
26568,2023-03-05,0.07,0.26,0.59
26570,2023-03-05,0.08,0.24,0.99
26573,2023-03-05,0.06,0.43,0.99
26571,2023-03-05,-0.08,0.39,-0.79
26572,2023-03-05,0.1,0.19,0.97
26547,2023-03-05,0.09,0.51,0.85
26574,2023-03-05,0.11,0.33,0.96
26577,2023-03-05,-0.19,0.77,0.98
26579,2023-03-05,0.0,0.0,0.66
26576,2023-03-05,-0.02,0.38,-0.92
26578,2023-03-05,0.09,0.43,0.99
26583,2023-03-05,0.16,0.5,0.93
26581,2023-03-05,0.08,0.36,0.94
26582,2023-03-05,0.01,0.42,-0.42
26584,2023-03-05,0.15,0.47,0.99
26580,2023-03-05,0.16,0.51,0.96
26588,2023-03-05,0.14,0.36,0.98
26587,2023-03-05,0.08,0.33,0.95
26589,2023-02-27,-0.03,0.3,-0.65
26590,2023-02-27,0.03,0.29,-0.56
26591,2023-02-27,0.11,0.51,0.99
26592,2023-02-27,0.04,0.27,0.92
26593,2023-02-27,0.18,0.45,0.98
26594,2023-02-27,0.15,0.53,0.99
26595,2023-02-27,0.01,0.35,0.68
26597,2023-02-27,0.08,0.45,0.86
26527,2023-03-05,0.4,1.0,0.81
26598,2023-02-27,0.12,0.44,0.98
26599,2023-02-27,0.21,0.41,0.99
26539,2023-03-05,-0.06,0.41,0.97
26600,2023-02-27,0.07,0.34,0.8
26601,2023-02-27,0.05,0.28,0.93
26628,2023-02-28,0.05,0.37,-1.0
26629,2023-02-28,0.29,0.59,1.0
26631,2023-02-28,0.05,0.39,0.98
26630,2023-02-28,0.21,0.46,0.97
26632,2023-02-28,0.0,0.27,-0.13
26634,2023-02-28,0.12,0.29,1.0
26585,2023-03-05,0.13,0.45,0.9
26596,2023-02-27,0.05,0.35,0.94
26637,2023-02-28,0.07,0.32,1.0
26633,2023-02-28,0.06,0.33,0.27
26627,2023-02-28,0.08,0.44,0.84
26586,2023-03-05,0.0,0.38,0.98
26641,2023-02-28,0.16,0.4,1.0
26642,2023-02-28,0.15,0.42,0.98
26635,2023-02-28,0.07,0.37,0.97
26644,2023-02-28,0.14,0.49,0.85
26645,2023-02-28,0.11,0.44,0.91
26636,2023-02-28,0.17,0.5,0.95
26647,2023-02-28,-0.1,0.2,-0.8
26648,2023-02-28,0.1,0.49,0.96
26649,2023-02-28,0.08,0.38,0.96
26638,2023-02-28,0.06,0.3,0.99
26639,2023-02-28,0.06,0.3,0.99
26652,2023-02-28,0.21,0.49,0.99
26643,2023-02-28,-0.05,0.33,0.88
26651,2023-02-28,0.02,0.37,0.99
26650,2023-02-28,0.11,0.54,0.86
26640,2023-02-28,0.05,0.51,0.94
26657,2023-02-28,0.41,0.6,1.0
26658,2023-02-28,0.08,0.45,0.95
26659,2023-02-28,0.15,0.55,0.9
26660,2023-02-28,-0.13,0.3,-0.95
26661,2023-02-28,-0.07,0.34,-0.99
26662,2023-02-28,0.17,0.55,0.99
26575,2023-03-05,0.05,0.36,0.98
26654,2023-02-28,-0.02,0.61,-0.43
26664,2023-02-28,-0.02,0.58,0.99
26665,2023-02-28,0.11,0.27,-0.17
26666,2023-02-28,0.1,0.53,0.67
26667,2023-02-28,0.09,0.33,0.96
26656,2023-02-28,0.1,0.5,0.97
26669,2023-02-28,0.16,0.48,0.98
26670,2023-02-28,-0.02,0.32,0.92
26655,2023-02-28,-0.02,0.61,-0.43
26671,2023-02-28,0.12,0.39,0.92
26674,2023-02-28,-0.02,0.28,0.86
26673,2023-02-28,0.06,0.24,0.98
26675,2023-02-28,0.21,0.46,0.79
26676,2023-02-28,0.11,0.41,0.89
26677,2023-02-28,-0.06,0.29,-0.96
26679,2023-02-28,0.07,0.38,0.98
26678,2023-02-28,0.18,0.48,0.99
26646,2023-02-28,-0.03,0.64,-0.62
26682,2023-02-28,0.11,0.36,0.4
26681,2023-02-28,0.1,0.29,0.99
26683,2023-02-28,0.09,0.51,0.83
26684,2023-02-28,-0.07,0.34,0.9
26663,2023-02-28,0.09,0.44,0.95
26653,2023-02-28,0.05,0.61,-0.79
26685,2023-02-28,0.06,0.49,0.74
26687,2023-02-28,0.05,0.28,0.98
26689,2023-03-01,0.07,0.47,-0.98
26688,2023-02-28,0.02,0.21,0.76
26691,2023-03-01,0.17,0.66,1.0
26692,2023-03-01,0.2,0.48,0.92
26693,2023-03-01,0.12,0.4,0.99
26694,2023-03-01,0.09,0.34,0.93
26695,2023-03-01,0.06,0.24,0.98
26696,2023-03-01,0.11,0.46,0.99
26697,2023-03-01,0.06,0.44,0.99
26699,2023-03-01,0.29,0.51,0.99
26700,2023-03-01,0.1,0.38,0.91
26701,2023-03-01,0.13,0.3,1.0
26702,2023-03-01,0.24,0.38,0.98
26668,2023-02-28,0.06,0.33,0.91
26690,2023-03-01,0.12,0.45,1.0
26704,2023-03-01,0.51,0.43,0.98
26705,2023-03-01,0.12,0.28,0.99
26703,2023-03-01,0.1,0.29,-0.96
26706,2023-03-01,0.07,0.4,0.98
26708,2023-03-01,0.13,0.52,0.92
26709,2023-03-01,0.22,0.7,0.82
26711,2023-03-01,0.25,0.57,0.97
26712,2023-03-01,0.04,0.41,1.0
26713,2023-03-01,0.12,0.39,0.99
26680,2023-02-28,-0.02,0.47,0.92
26715,2023-03-01,-0.02,0.32,-0.99
26717,2023-03-01,0.09,0.26,0.84
26686,2023-02-28,0.08,0.39,0.96
26698,2023-03-01,0.18,0.42,0.99
26720,2023-03-01,-0.07,0.1,0.69
26543,2023-03-05,0.13,0.4,0.92
26721,2023-03-01,-0.09,0.25,-0.85
26722,2023-03-01,0.11,0.29,0.99
26724,2023-03-01,0.03,0.29,0.99
26725,2023-03-01,0.1,0.4,0.78
26726,2023-03-01,0.0,0.25,0.81
26714,2023-03-01,0.19,0.34,0.1
26710,2023-03-01,0.23,0.46,0.98
26672,2023-02-28,0.09,0.57,0.9
26716,2023-03-01,0.0,0.2,0.69
