id,date,polarity,subjectivity,compound
197,2016-01-07,0.06,0.37,0.99
198,2016-01-07,0.1,0.55,1.0
172,2016-01-06,0.1,0.4,0.99
166,2016-01-06,0.15,0.65,0.68
201,2016-01-07,0.09,0.35,0.99
200,2016-01-07,0.12,0.41,0.74
204,2016-01-07,-0.01,0.53,-0.99
203,2016-01-07,0.03,0.37,-0.99
202,2016-01-07,0.05,0.16,0.96
205,2016-01-07,0.13,0.43,0.81
206,2016-01-07,0.17,0.47,0.98
207,2016-01-07,0.02,0.48,0.98
210,2016-01-07,0.16,0.47,0.99
211,2016-01-07,0.05,0.25,-0.97
193,2016-01-07,-0.01,0.38,0.46
188,2016-01-06,0.16,0.46,-0.05
185,2016-01-06,0.18,0.38,0.98
195,2016-01-07,0.04,0.12,0.95
199,2016-01-07,0.09,0.41,0.11
214,2016-01-07,0.11,0.35,0.55
216,2016-01-07,-0.02,0.21,-0.93
215,2016-01-07,-0.01,0.42,-0.15
217,2016-01-07,-0.0,0.27,0.99
219,2016-01-07,0.02,0.33,-0.83
222,2016-01-07,-0.06,0.5,-0.68
223,2016-01-07,0.17,0.36,0.96
209,2016-01-07,0.07,0.54,0.0
224,2016-01-07,-0.02,0.35,-0.25
226,2016-01-07,0.11,0.33,0.91
225,2016-01-07,0.09,0.35,0.99
212,2016-01-07,0.12,0.28,0.97
213,2016-01-07,0.06,0.22,0.96
227,2016-01-07,0.05,0.41,0.96
208,2016-01-07,0.14,0.41,1.0
229,2016-01-07,0.09,0.36,0.99
228,2016-01-07,0.07,0.42,-0.23
231,2016-01-07,0.16,0.32,0.71
230,2016-01-07,-0.03,0.35,-0.93
232,2016-01-07,-0.26,0.32,-0.0
236,2016-01-07,-0.03,0.34,0.92
237,2016-01-07,0.08,0.32,0.98
235,2016-01-07,-0.03,0.45,0.95
239,2016-01-07,0.06,0.23,0.92
240,2016-01-07,0.08,0.36,0.88
241,2016-01-07,0.04,0.38,0.84
242,2016-01-07,-0.06,0.36,-0.34
243,2016-01-07,0.13,0.44,0.99
245,2016-01-07,0.03,0.31,0.98
246,2016-01-07,0.08,0.3,0.74
247,2016-01-07,-0.12,0.45,-0.95
218,2016-01-07,0.05,0.4,0.98
221,2016-01-07,0.23,0.48,0.84
220,2016-01-07,0.17,0.46,0.99
234,2016-01-07,0.02,0.42,-0.96
238,2016-01-07,-0.01,0.37,0.95
253,2016-01-08,0.04,0.32,-0.73
254,2016-01-08,0.11,0.38,0.3
255,2016-01-08,0.12,0.36,0.94
233,2016-01-07,0.03,0.38,0.95
248,2016-01-08,0.09,0.44,0.99
244,2016-01-07,0.15,0.28,-0.77
249,2016-01-08,0.13,0.4,0.99
259,2016-01-08,0.04,0.35,0.95
260,2016-01-08,0.25,0.53,0.99
261,2016-01-08,0.13,0.37,0.96
251,2016-01-08,0.05,0.46,0.93
263,2016-01-08,0.14,0.39,0.96
264,2016-01-08,0.1,0.33,0.97
250,2016-01-08,0.14,0.4,0.82
252,2016-01-08,0.1,0.39,0.99
268,2016-01-08,0.18,0.55,0.87
267,2016-01-08,0.04,0.25,0.99
256,2016-01-08,0.11,0.47,0.91
269,2016-01-08,0.25,0.5,0.48
272,2016-01-08,0.06,0.48,0.99
257,2016-01-08,0.39,0.62,0.97
258,2016-01-08,0.09,0.37,0.99
275,2016-01-08,0.08,0.36,0.99
276,2016-01-08,0.08,0.48,0.97
277,2016-01-08,-0.11,0.35,-0.99
278,2016-01-08,0.12,0.38,0.65
262,2016-01-08,-0.02,0.56,0.92
280,2016-01-08,0.02,0.32,-0.97
266,2016-01-08,0.02,0.27,-0.36
282,2016-01-08,0.03,0.21,0.96
283,2016-01-08,0.01,0.44,0.92
265,2016-01-08,0.13,0.46,0.99
285,2016-01-08,-0.05,0.32,-0.98
270,2016-01-08,-0.01,0.43,-0.62
284,2016-01-08,0.02,0.47,0.99
287,2016-01-08,0.03,0.35,0.94
271,2016-01-08,0.22,0.56,-0.78
274,2016-01-08,0.13,0.32,0.99
290,2016-01-08,0.18,0.53,0.93
291,2016-01-08,0.05,0.4,-0.96
293,2016-01-08,-0.0,0.41,0.57
294,2016-01-08,0.13,0.39,0.87
295,2016-01-08,-0.0,0.3,0.56
296,2016-01-08,0.07,0.26,0.65
297,2016-01-08,0.21,0.39,1.0
292,2016-01-08,0.07,0.25,0.97
298,2016-01-08,0.12,0.35,1.0
299,2016-01-08,0.19,0.42,0.99
301,2016-01-05,0.11,0.38,0.93
286,2016-01-08,0.08,0.39,0.97
302,2016-01-05,0.07,0.42,0.15
281,2016-01-08,0.05,0.43,0.96
303,2016-01-05,0.11,0.33,0.7
305,2016-01-05,0.14,0.4,0.48
304,2016-01-05,0.26,0.55,0.91
306,2016-01-05,0.06,0.32,0.93
308,2016-01-05,-0.02,0.49,0.39
289,2016-01-08,0.07,0.31,-0.87
309,2016-01-05,0.03,0.36,0.91
273,2016-01-08,0.11,0.39,0.9
312,2016-01-05,0.01,0.3,0.05
310,2016-01-05,0.01,0.36,-0.98
313,2016-01-05,0.02,0.39,0.94
288,2016-01-08,0.11,0.33,0.99
314,2016-01-05,-0.05,0.36,-0.61
315,2016-01-05,0.08,0.19,0.95
316,2016-01-05,-0.02,0.42,-0.97
317,2016-01-05,-0.01,0.33,0.83
279,2016-01-08,0.11,0.45,0.98
318,2016-01-05,0.09,0.34,0.99
321,2016-01-05,0.04,0.33,0.96
322,2016-01-05,0.13,0.41,0.92
323,2016-01-05,0.09,0.75,-0.56
325,2016-01-05,0.04,0.44,0.99
326,2016-01-05,0.13,0.51,0.98
324,2016-01-05,0.15,0.41,0.9
327,2016-01-05,0.08,0.39,-0.98
329,2016-01-05,0.02,0.32,-0.95
330,2016-01-05,-0.0,0.45,-0.08
331,2016-01-05,0.09,0.37,0.99
300,2016-01-08,0.05,0.41,0.98
334,2016-01-05,0.03,0.43,-0.08
319,2016-01-05,0.12,0.41,0.98
307,2016-01-05,-0.01,0.44,0.44
336,2016-01-05,-0.23,0.6,-0.56
338,2016-01-05,0.2,0.48,0.99
339,2016-01-05,0.01,0.41,0.95
320,2016-01-05,0.07,0.43,0.97
341,2016-01-05,0.11,0.44,0.9
328,2016-01-05,0.11,0.38,0.94
342,2016-01-05,-0.01,0.45,0.18
343,2016-01-05,-0.0,0.38,0.92
344,2016-01-05,0.06,0.41,0.99
333,2016-01-05,0.07,0.31,-0.03
345,2016-01-05,0.1,0.19,0.96
332,2016-01-05,-0.12,0.39,-0.99
349,2016-01-05,0.15,0.33,0.98
337,2016-01-05,0.08,0.35,-0.68
335,2016-01-05,0.06,0.5,0.95
351,2016-01-05,0.03,0.43,-0.89
352,2016-01-05,0.09,0.42,-0.98
340,2016-01-05,0.04,0.46,0.96
355,2016-01-05,-0.3,0.5,-0.51
346,2016-01-05,0.07,0.29,0.89
311,2016-01-05,0.0,0.3,-0.87
348,2016-01-05,0.1,0.48,1.0
356,2016-01-05,0.07,0.27,0.98
357,2016-01-05,0.09,0.37,0.92
347,2016-01-05,0.05,0.34,0.9
359,2016-01-05,-0.05,0.44,-0.42
360,2016-01-05,0.06,0.35,1.0
361,2016-01-02,0.12,0.36,0.84
362,2016-01-02,0.1,0.39,0.98
363,2016-01-02,-0.02,0.42,-0.52
366,2016-01-02,0.18,0.29,0.82
350,2016-01-05,0.08,0.47,0.98
369,2016-01-02,0.06,0.4,0.97
370,2016-01-02,0.24,0.43,-0.81
371,2016-01-02,0.05,0.41,0.03
372,2016-01-02,0.06,0.33,0.99
373,2016-01-02,0.04,0.29,0.84
368,2016-01-02,0.16,0.36,0.89
375,2016-01-02,0.05,0.21,0.91
374,2016-01-02,0.13,0.41,0.96
377,2016-01-02,-0.0,0.41,-0.86
378,2016-01-02,-0.03,0.17,0.67
379,2016-01-02,0.29,0.26,0.62
380,2016-01-02,0.03,0.38,-0.72
381,2016-01-02,0.07,0.36,0.99
364,2016-01-02,0.05,0.41,0.23
382,2016-01-02,0.18,0.46,0.86
367,2016-01-02,0.23,0.41,0.94
354,2016-01-05,0.12,0.5,0.99
383,2016-01-02,0.15,0.38,0.97
384,2016-01-02,0.01,0.28,0.97
365,2016-01-02,0.02,0.23,-0.95
385,2016-01-02,0.11,0.42,0.99
387,2016-01-02,0.04,0.37,0.96
389,2016-01-02,0.2,0.38,0.99
358,2016-01-05,0.1,0.25,0.98
390,2016-01-02,0.12,0.3,0.96
353,2016-01-05,0.0,0.34,0.95
391,2016-01-02,0.06,0.44,0.99
392,2016-01-02,0.11,0.43,1.0
395,2016-01-02,0.07,0.36,0.97
394,2016-01-02,0.04,0.3,0.53
396,2016-01-02,0.16,0.42,0.99
393,2016-01-02,0.03,0.43,-0.98
399,2016-01-02,0.04,0.45,-0.94
400,2016-01-02,-0.12,0.44,-0.97
403,2016-01-02,0.01,0.31,-0.91
402,2016-01-02,-0.02,0.29,0.99
404,2016-01-02,0.2,0.46,1.0
405,2016-01-02,0.17,0.47,0.98
406,2016-01-02,0.19,0.64,0.96
407,2016-01-02,0.11,0.3,0.97
408,2016-01-02,0.06,0.38,0.99
409,2016-01-02,0.16,0.3,0.91
411,2016-01-02,0.0,0.25,0.71
412,2016-01-02,0.12,0.42,0.99
388,2016-01-02,0.15,0.28,1.0
413,2016-01-02,0.21,0.48,0.97
414,2016-01-02,0.18,0.64,-0.67
416,2016-01-02,0.12,0.39,0.97
415,2016-01-02,0.11,0.38,0.41
417,2016-01-02,0.12,0.39,0.97
419,2016-01-02,0.0,0.0,0.49
376,2016-01-02,0.07,0.4,0.91
420,2016-01-02,0.23,0.43,1.0
422,2016-01-03,-0.03,0.22,-0.48
421,2016-01-16,-0.02,0.31,0.86
423,2016-01-03,-0.05,0.41,-0.95
424,2016-01-03,-0.02,0.3,0.66
426,2016-01-03,0.04,0.33,-0.92
427,2016-01-03,0.03,0.34,0.95
398,2016-01-02,0.09,0.43,-0.64
429,2016-01-03,0.06,0.34,1.0
430,2016-01-03,0.08,0.38,1.0
397,2016-01-02,0.16,0.42,0.99
432,2016-01-03,0.0,0.0,0.0
410,2016-01-02,-0.02,0.38,-0.9
433,2016-01-03,0.15,0.41,0.42
434,2016-01-03,0.15,0.38,1.0
401,2016-01-02,0.06,0.54,0.98
435,2016-01-03,0.15,0.5,1.0
418,2016-01-02,-0.25,0.5,-0.96
439,2016-01-03,0.09,0.52,1.0
438,2016-01-03,0.08,0.39,1.0
441,2016-01-03,-0.06,0.32,0.2
440,2016-01-03,0.01,0.34,0.62
442,2016-01-03,-0.14,0.62,-0.99
444,2016-01-03,-0.02,0.33,0.64
445,2016-01-03,0.04,0.28,0.99
428,2016-01-03,0.03,0.42,0.97
447,2016-01-03,-0.09,0.39,-0.84
446,2016-01-03,-0.04,0.41,0.68
449,2016-01-03,0.01,0.21,0.27
448,2016-01-03,0.04,0.41,-0.98
451,2016-01-03,0.08,0.37,0.85
386,2016-01-02,0.05,0.31,0.92
452,2016-01-03,0.11,0.37,0.96
453,2016-01-03,0.13,0.32,0.94
454,2016-01-03,-0.01,0.3,0.42
455,2016-01-03,0.06,0.24,0.75
456,2016-01-03,0.08,0.36,0.94
457,2016-01-03,0.14,0.48,0.95
425,2016-01-03,-0.11,0.44,-0.99
437,2016-01-03,0.03,0.43,0.8
460,2016-01-03,0.06,0.4,0.96
431,2016-01-03,-0.12,0.75,0.0
462,2016-01-03,0.12,0.47,-0.99
464,2016-01-03,-0.11,0.31,-0.96
463,2016-01-03,0.18,0.51,0.99
466,2016-01-03,0.17,0.48,0.99
465,2016-01-03,0.09,0.33,0.75
467,2016-01-03,0.07,0.47,0.68
468,2016-01-03,0.13,0.29,0.95
470,2016-01-03,0.1,0.28,0.99
469,2016-01-03,0.21,0.53,1.0
436,2016-01-03,0.12,0.44,1.0
471,2016-01-03,0.32,0.53,0.95
472,2016-01-03,-0.09,0.38,-0.13
474,2016-01-03,0.15,0.41,-0.99
475,2016-01-03,0.1,0.49,0.92
476,2016-01-03,0.04,0.32,0.65
478,2016-01-03,0.2,0.49,0.99
443,2016-01-03,0.03,0.52,-0.99
479,2016-01-03,0.05,0.42,0.46
480,2016-01-03,0.13,0.46,0.74
450,2016-01-03,0.12,0.48,1.0
483,2016-01-03,0.13,0.41,-0.81
484,2016-01-01,0.02,0.42,0.95
458,2016-01-03,-0.01,0.22,-0.99
485,2016-01-01,0.06,0.5,0.27
461,2016-01-03,0.08,0.48,0.99
486,2016-01-01,0.01,0.39,1.0
488,2016-01-01,0.1,0.44,0.98
487,2016-01-01,0.15,0.46,0.94
490,2016-01-01,0.04,0.28,0.99
491,2016-01-01,0.16,0.33,0.98
492,2016-01-01,0.13,0.44,0.94
459,2016-01-03,0.09,0.38,1.0
495,2016-01-01,0.21,0.45,0.97
496,2016-01-01,0.04,0.13,-0.84
473,2016-01-03,0.06,0.26,-0.8
481,2016-01-03,-0.04,0.38,0.92
482,2016-01-03,0.01,0.34,0.0
500,2016-01-01,0.03,0.39,0.32
493,2016-01-01,0.15,0.39,1.0
489,2016-01-01,0.07,0.37,0.88
502,2016-01-01,0.07,0.26,0.61
494,2016-01-01,0.03,0.43,0.98
503,2016-01-01,0.02,0.44,0.73
504,2016-01-01,0.17,0.45,-0.33
477,2016-01-03,-0.04,0.43,-0.95
505,2016-01-01,0.1,0.43,0.89
499,2016-01-01,0.06,0.41,-0.36
507,2016-01-01,0.14,0.33,0.99
508,2016-01-01,0.02,0.41,0.94
509,2016-01-01,-0.01,0.39,0.53
510,2016-01-01,0.0,0.3,0.93
512,2016-01-01,0.05,0.49,0.97
511,2016-01-01,0.01,0.4,0.99
513,2016-01-01,0.15,0.52,0.94
516,2016-01-01,0.02,0.32,0.84
514,2016-01-01,0.09,0.23,0.98
515,2016-01-01,-0.05,0.37,-0.97
517,2016-01-01,0.04,0.36,0.85
518,2016-01-01,0.05,0.38,0.98
519,2016-01-01,0.11,0.44,0.97
520,2016-01-01,-0.01,0.33,0.93
521,2016-01-01,0.22,0.45,1.0
523,2016-01-01,0.08,0.4,0.94
524,2016-01-01,0.07,0.38,0.95
525,2016-01-01,0.17,0.37,0.94
526,2016-01-01,0.03,0.29,0.99
528,2016-01-01,0.22,0.67,0.99
529,2016-01-01,0.06,0.4,0.98
498,2016-01-01,0.17,0.48,0.97
530,2016-01-01,0.14,0.4,1.0
532,2016-01-01,-0.02,0.32,0.98
497,2016-01-01,0.15,0.44,1.0
531,2016-01-01,0.25,0.49,0.97
536,2016-01-01,-0.1,0.43,0.9
535,2016-01-01,0.11,0.38,0.98
538,2016-01-09,0.19,0.49,1.0
537,2016-01-09,0.09,0.42,0.99
501,2016-01-01,0.17,0.38,0.96
539,2016-01-09,0.06,0.33,0.98
533,2016-01-01,0.11,0.56,0.98
542,2016-01-09,0.07,0.5,0.99
544,2016-01-09,0.2,0.57,0.96
545,2016-01-09,0.13,0.43,0.96
546,2016-01-09,0.09,0.52,0.92
547,2016-01-09,0.0,0.32,0.3
527,2016-01-01,0.16,0.41,0.97
534,2016-01-01,-0.01,0.37,0.85
506,2016-01-01,-0.1,0.3,-0.95
522,2016-01-01,0.1,0.53,0.96
541,2016-01-09,0.13,0.33,0.96
550,2016-01-09,0.19,0.4,1.0
551,2016-01-09,0.02,0.22,0.84
552,2016-01-09,0.0,0.37,-0.99
553,2016-01-09,0.2,0.47,1.0
554,2016-01-09,-0.02,0.23,-0.84
557,2016-01-09,0.05,0.39,0.97
558,2016-01-09,0.35,0.59,0.84
540,2016-01-09,0.01,0.36,0.92
556,2016-01-09,0.05,0.32,1.0
559,2016-01-09,0.03,0.44,0.85
561,2016-01-09,0.15,0.4,-0.49
562,2016-01-09,0.02,0.27,0.42
543,2016-01-09,0.06,0.4,0.83
565,2016-01-09,0.02,0.35,0.44
566,2016-01-09,-0.03,0.18,-0.8
568,2016-01-09,0.06,0.45,0.68
569,2016-01-09,0.15,0.45,0.86
570,2016-01-09,0.18,0.48,0.97
571,2016-01-09,-0.01,0.39,0.32
572,2016-01-09,0.14,0.34,0.88
549,2016-01-09,0.11,0.41,0.99
574,2016-01-09,0.14,0.37,0.96
575,2016-01-09,0.15,0.4,0.99
576,2016-01-09,0.06,0.34,-0.32
555,2016-01-09,0.07,0.44,-0.95
578,2016-01-09,0.01,0.38,0.99
548,2016-01-09,-0.0,0.28,0.97
579,2016-01-09,-0.04,0.48,-0.03
580,2016-01-09,0.14,0.46,0.98
581,2016-01-09,0.15,0.31,0.93
582,2016-01-09,0.23,0.48,0.88
563,2016-01-09,0.11,0.4,0.97
585,2016-01-09,0.09,0.32,-0.82
567,2016-01-09,-0.05,0.26,-0.92
586,2016-01-09,0.0,0.35,-0.71
588,2016-01-09,0.14,0.4,0.98
564,2016-01-09,0.13,0.31,0.67
560,2016-01-09,0.22,0.36,0.96
590,2016-01-09,0.02,0.3,0.88
592,2016-01-09,0.1,0.28,-0.08
593,2016-01-09,-0.07,0.3,-0.71
594,2016-01-09,0.09,0.41,0.88
573,2016-01-09,0.03,0.27,0.9
595,2016-01-09,0.04,0.56,-0.3
596,2016-01-09,0.14,0.41,-0.92
597,2016-01-09,0.03,0.44,-0.46
598,2016-01-09,0.08,0.46,0.91
599,2016-01-12,0.24,0.49,0.97
601,2016-01-10,-0.18,0.7,0.85
602,2016-01-10,0.1,0.38,1.0
603,2016-01-10,0.07,0.26,0.86
604,2016-01-10,-0.08,0.2,0.94
605,2016-01-10,0.07,0.44,0.99
584,2016-01-09,-0.06,0.31,-0.97
577,2016-01-09,0.12,0.34,0.67
607,2016-01-10,0.1,0.48,1.0
583,2016-01-09,0.03,0.35,-0.34
608,2016-01-10,0.06,0.3,0.76
609,2016-01-10,0.08,0.47,1.0
610,2016-01-10,-0.0,0.33,-0.99
611,2016-01-10,0.11,0.31,0.98
612,2016-01-10,0.13,0.29,0.99
613,2016-01-10,0.1,0.46,1.0
614,2016-01-10,0.13,0.42,0.98
615,2016-01-10,0.05,0.51,-1.0
617,2016-01-10,0.22,0.49,1.0
591,2016-01-09,0.06,0.42,-0.99
587,2016-01-09,0.24,0.61,0.99
618,2016-01-10,0.01,0.42,0.99
620,2016-01-10,0.15,0.6,0.46
621,2016-01-10,0.11,0.43,1.0
622,2016-01-10,0.15,0.39,1.0
624,2016-01-10,0.08,0.46,-0.95
626,2016-01-10,0.22,0.57,1.0
600,2016-01-10,0.2,0.41,0.97
628,2016-01-10,0.04,0.45,-1.0
629,2016-01-10,0.01,0.36,-0.03
630,2016-01-10,0.03,0.39,-0.93
631,2016-01-10,0.16,0.36,-0.94
589,2016-01-09,0.04,0.45,-0.96
633,2016-01-10,0.34,0.64,0.99
634,2016-01-10,0.21,0.47,0.9
635,2016-01-10,0.13,0.31,0.97
606,2016-01-10,0.13,0.49,1.0
637,2016-01-10,-0.06,0.24,-0.98
627,2016-01-10,0.15,0.37,-0.76
639,2016-01-10,0.08,0.32,0.57
640,2016-01-10,0.09,0.34,0.87
641,2016-01-10,0.14,0.47,0.93
623,2016-01-10,-0.03,0.26,-0.95
642,2016-01-10,0.18,0.44,0.93
616,2016-01-10,0.01,0.47,-0.87
643,2016-01-10,0.04,0.41,-0.85
645,2016-01-10,-0.08,0.36,0.88
646,2016-01-10,0.08,0.49,0.94
619,2016-01-10,0.14,0.54,1.0
632,2016-01-10,0.06,0.28,0.86
650,2016-01-10,0.1,0.5,0.98
651,2016-01-10,0.06,0.39,0.97
652,2016-01-04,0.05,0.24,-0.78
653,2016-01-04,0.11,0.34,0.97
625,2016-01-10,0.05,0.33,-0.89
636,2016-01-10,0.01,0.29,0.96
654,2016-01-04,-0.08,0.05,-0.67
656,2016-01-04,0.1,0.35,1.0
638,2016-01-10,-0.07,0.52,-0.94
