id,date,polarity,subjectivity,compound
5313,2008-02-19,0.06,0.36,0.93
5321,2008-02-19,0.14,0.45,1.0
5310,2008-02-19,0.14,0.4,0.53
5318,2008-02-19,0.14,0.26,0.44
5311,2008-02-19,0.19,0.44,0.98
5316,2008-02-19,0.27,0.53,0.96
5319,2008-02-19,0.31,0.46,0.86
5323,2008-02-19,0.13,0.39,0.98
5320,2008-02-19,0.02,0.42,0.98
5330,2008-02-19,0.0,0.1,0.83
5326,2008-02-19,0.15,0.42,0.91
5322,2008-02-19,0.19,0.39,1.0
5327,2008-02-19,0.21,0.36,0.95
5324,2008-02-19,0.11,0.38,0.96
5328,2008-02-19,0.09,0.41,0.95
5325,2008-02-19,0.0,0.21,-0.3
5335,2008-02-19,0.01,0.53,0.9
5329,2008-02-19,0.05,0.39,0.95
5339,2008-02-18,-0.24,0.46,0.89
5332,2008-02-19,-0.2,0.69,-0.87
5331,2008-02-19,0.02,0.24,0.74
5333,2008-02-19,-0.0,0.36,0.83
5334,2008-02-19,-0.03,0.19,0.89
5340,2008-02-18,0.0,0.1,0.78
5338,2008-02-18,0.1,0.36,0.95
5346,2008-02-18,-0.27,0.42,-0.69
5336,2008-02-19,0.01,0.25,0.34
5341,2008-02-18,-0.04,0.44,0.05
5337,2008-02-19,0.02,0.39,0.32
5342,2008-02-18,0.03,0.34,0.95
5343,2008-02-18,0.14,0.41,0.96
5347,2008-02-18,-0.02,0.14,-0.69
5349,2008-02-18,0.06,0.28,0.93
5354,2008-02-18,0.06,0.35,0.97
5351,2008-02-18,0.15,0.5,0.98
5345,2008-02-18,0.07,0.36,0.3
5344,2008-02-18,0.02,0.41,-0.48
5348,2008-02-18,-0.01,0.39,0.95
5359,2008-02-18,0.03,0.1,0.93
5352,2008-02-18,0.04,0.36,0.96
5350,2008-02-18,0.19,0.31,0.98
5353,2008-02-18,0.14,0.5,0.86
5355,2008-02-18,0.07,0.52,-0.99
5358,2008-02-18,-0.02,0.1,0.1
5356,2008-02-18,0.03,0.21,0.73
5365,2008-02-18,0.19,0.44,0.83
5363,2008-02-18,0.02,0.41,1.0
5360,2008-02-18,0.04,0.36,0.96
5364,2008-02-18,0.07,0.43,1.0
5357,2008-02-18,0.13,0.51,0.96
5361,2008-02-18,0.09,0.38,1.0
5366,2008-02-18,0.11,0.52,0.86
5362,2008-02-18,-0.0,0.24,0.4
5368,2008-02-18,0.15,0.39,0.9
5370,2008-02-18,-0.06,0.4,-0.7
5369,2008-02-18,-0.01,0.32,0.81
5377,2008-02-18,0.01,0.65,0.87
5372,2008-02-18,0.12,0.41,0.97
5371,2008-02-18,0.06,0.35,0.63
5373,2008-02-18,0.02,0.48,-0.71
5374,2008-02-18,0.12,0.42,0.97
5367,2008-02-18,0.17,0.55,-0.42
5376,2008-02-18,0.14,0.34,0.98
5378,2008-02-18,0.2,0.42,0.74
5379,2008-02-18,0.18,0.36,0.67
5375,2008-02-18,-0.01,0.27,-0.13
5387,2008-02-18,0.09,0.14,0.94
5382,2008-02-18,0.03,0.37,0.49
5381,2008-02-18,-0.14,0.33,-0.3
5385,2008-02-18,0.04,0.35,0.72
5380,2008-02-18,0.03,0.14,0.54
5384,2008-02-18,-0.06,0.3,0.97
5388,2008-02-18,0.02,0.27,0.85
5389,2008-02-18,-0.06,0.42,-0.75
5383,2008-02-18,0.21,0.45,0.98
5386,2008-02-18,0.08,0.37,0.44
5391,2008-02-18,0.08,0.33,0.65
5392,2008-02-18,-0.02,0.43,0.27
5399,2008-02-21,0.06,0.45,0.99
5393,2008-02-18,0.16,0.53,0.99
5397,2008-02-21,-0.01,0.52,0.97
5395,2008-02-22,0.12,0.36,0.98
5394,2008-02-18,0.13,0.33,0.9
5390,2008-02-18,0.02,0.46,0.32
5398,2008-02-21,-0.06,0.37,-0.2
5396,2008-02-21,0.17,0.51,0.98
5400,2008-02-21,0.23,0.52,1.0
5407,2008-02-21,0.17,0.4,0.99
5408,2008-02-21,0.12,0.45,0.99
5402,2008-02-21,0.16,0.49,1.0
5401,2008-02-21,-0.05,0.48,1.0
5405,2008-02-21,0.04,0.32,0.92
5410,2008-02-21,-0.06,0.38,0.83
5409,2008-02-21,0.08,0.3,0.51
5404,2008-02-21,0.13,0.41,0.99
5403,2008-02-21,0.02,0.38,0.94
5416,2008-02-21,-0.0,0.43,-0.99
5406,2008-02-21,0.08,0.45,0.98
5414,2008-02-21,0.18,0.33,0.99
5420,2008-02-21,0.05,0.47,0.96
5417,2008-02-21,0.12,0.41,0.26
5413,2008-02-21,0.07,0.4,0.99
5421,2008-02-21,0.05,0.38,0.99
5411,2008-02-21,-0.02,0.34,-0.77
5415,2008-02-21,0.06,0.3,0.31
5412,2008-02-21,0.0,0.42,0.96
5418,2008-02-21,0.09,0.49,0.96
5419,2008-02-21,0.16,0.37,0.99
5423,2008-02-21,0.19,0.43,0.97
5425,2008-02-21,0.23,0.52,1.0
5424,2008-02-21,0.07,0.34,0.92
5432,2008-02-21,0.06,0.18,0.79
5422,2008-02-21,0.14,0.54,0.93
5429,2008-02-21,0.1,0.35,0.9
5435,2008-02-21,0.06,0.39,0.97
5426,2008-02-21,-0.02,0.34,0.7
5427,2008-02-21,-0.0,0.28,0.97
5428,2008-02-21,0.1,0.37,1.0
5430,2008-02-21,0.13,0.45,0.93
5431,2008-02-21,0.11,0.4,0.96
5441,2008-02-21,0.07,0.44,0.99
5434,2008-02-21,0.21,0.46,0.65
5436,2008-02-21,-0.04,0.3,0.95
5437,2008-02-21,-0.12,0.4,0.97
5438,2008-02-21,0.14,0.49,0.97
5442,2008-02-21,0.05,0.29,-0.96
5446,2008-02-21,0.04,0.35,0.9
5433,2008-02-21,-0.03,0.24,-0.97
5439,2008-02-21,0.07,0.37,0.67
5440,2008-02-21,-0.03,0.22,0.44
5450,2008-02-21,0.01,0.44,-0.0
5443,2008-02-21,-0.03,0.41,-0.81
5447,2008-02-21,0.01,0.41,0.42
5445,2008-02-21,0.08,0.22,0.8
5444,2008-02-21,0.12,0.31,0.85
5454,2008-02-21,0.15,0.53,0.99
5449,2008-02-21,0.05,0.36,0.98
5448,2008-02-21,0.0,0.0,0.6
5455,2008-02-21,0.05,0.27,0.82
5459,2008-02-20,0.22,0.47,0.99
5451,2008-02-21,0.03,0.27,0.89
5452,2008-02-21,0.32,0.49,0.94
5458,2008-02-20,-0.01,0.4,0.98
5464,2008-02-20,0.16,0.43,1.0
5453,2008-02-21,-0.02,0.41,0.98
5457,2008-02-20,0.04,0.32,0.42
5456,2008-02-20,0.0,0.45,0.91
5460,2008-02-20,0.08,0.31,0.99
5461,2008-02-20,0.48,0.42,0.99
5467,2008-02-20,0.2,0.44,0.98
5462,2008-02-20,0.08,0.46,-0.93
5463,2008-02-20,0.12,0.46,1.0
5473,2008-02-20,0.16,0.45,0.98
5468,2008-02-20,0.13,0.41,0.91
5470,2008-02-20,-0.2,0.65,-0.87
5465,2008-02-20,-0.01,0.32,0.91
5466,2008-02-20,0.1,0.33,0.96
5469,2008-02-20,0.06,0.37,0.96
5472,2008-02-20,0.12,0.25,0.98
5471,2008-02-20,0.14,0.34,0.86
5475,2008-02-20,0.14,0.45,0.98
5477,2008-02-20,0.08,0.37,0.98
5479,2008-02-20,0.04,0.29,0.86
5478,2008-02-20,-0.03,0.42,-0.98
5474,2008-02-20,-0.04,0.58,0.91
5480,2008-02-20,0.11,0.36,0.98
5476,2008-02-20,0.2,0.48,0.98
5487,2008-02-20,0.03,0.33,0.97
5481,2008-02-20,0.09,0.4,0.98
5482,2008-02-20,0.12,0.37,0.98
5488,2008-02-20,0.05,0.29,0.66
5491,2008-02-20,0.14,0.45,0.97
5483,2008-02-20,0.04,0.46,0.98
5492,2008-02-20,0.16,0.28,0.99
5494,2008-02-20,0.1,0.41,0.99
5486,2008-02-20,-0.02,0.34,0.94
5485,2008-02-20,0.04,0.33,-0.6
5484,2008-02-20,0.06,0.45,-0.05
5489,2008-02-20,0.08,0.37,0.97
5499,2008-02-20,0.14,0.41,0.99
5496,2008-02-20,0.06,0.21,0.94
5497,2008-02-20,0.02,0.24,-0.96
5498,2008-02-20,0.14,0.34,0.99
5503,2008-02-20,0.09,0.38,1.0
5495,2008-02-20,0.1,0.41,0.91
5490,2008-02-20,-0.15,0.29,-0.86
5504,2008-02-20,0.02,0.31,0.49
5500,2008-02-20,0.11,0.36,0.99
5493,2008-02-20,0.08,0.37,0.95
5501,2008-02-20,0.03,0.45,0.9
5506,2008-02-20,0.1,0.39,-0.95
5505,2008-02-20,0.09,0.47,0.96
5507,2008-02-20,-0.01,0.45,0.73
5502,2008-02-20,0.19,0.38,0.93
5511,2008-02-20,0.04,0.21,0.78
5516,2008-02-19,0.01,0.33,0.13
5508,2008-02-20,0.04,0.49,0.97
5512,2008-02-20,-0.03,0.44,-0.46
5509,2008-02-20,0.06,0.32,-0.13
5519,2008-02-19,-0.04,0.3,-0.76
5510,2008-02-20,0.13,0.34,-0.92
5514,2008-02-20,0.06,0.41,0.38
5517,2008-02-19,0.18,0.47,1.0
5513,2008-02-20,0.06,0.34,0.99
5515,2008-02-20,0.03,0.37,1.0
5524,2008-02-19,0.06,0.14,0.96
5523,2008-02-19,0.09,0.34,0.96
5520,2008-02-19,-0.03,0.45,-0.74
5518,2008-02-19,0.04,0.39,0.99
5521,2008-02-19,0.24,0.52,0.97
5522,2008-02-19,0.14,0.23,0.69
5527,2008-02-19,0.13,0.37,0.93
5528,2008-02-19,0.1,0.35,0.93
5529,2008-02-19,0.13,0.29,0.74
5526,2008-02-19,0.02,0.48,0.97
5535,2008-02-19,0.01,0.3,0.32
5530,2008-02-19,0.17,0.41,0.93
5525,2008-02-19,0.26,0.36,0.98
5531,2008-02-19,0.16,0.55,0.65
5532,2008-02-19,0.04,0.29,0.94
5533,2008-02-19,0.11,0.3,0.99
5542,2008-02-19,-0.06,0.26,0.78
5534,2008-02-19,0.07,0.2,0.94
5543,2008-02-19,0.12,0.3,0.97
5537,2008-02-19,-0.12,0.62,-0.76
5539,2008-02-19,0.09,0.42,0.99
5536,2008-02-19,0.03,0.38,0.57
5541,2008-02-19,0.24,0.49,0.99
5540,2008-02-19,0.12,0.37,0.87
5538,2008-02-19,-0.01,0.4,0.89
5550,2008-02-19,0.04,0.28,0.84
5544,2008-02-19,-0.01,0.28,-0.99
5549,2008-02-19,0.06,0.25,0.92
5545,2008-02-19,0.07,0.41,0.92
5547,2008-02-19,0.01,0.36,0.59
5551,2008-02-19,0.07,0.29,0.97
5557,2008-02-19,0.14,0.3,0.68
5546,2008-02-19,0.02,0.27,-0.37
5548,2008-02-19,0.06,0.36,0.98
5559,2008-02-19,0.11,0.39,-0.34
5552,2008-02-19,-0.02,0.37,0.9
5554,2008-02-19,0.01,0.39,0.83
5553,2008-02-19,0.12,0.28,0.98
5555,2008-02-19,0.04,0.46,0.94
5556,2008-02-19,0.0,0.14,0.32
5562,2008-02-19,-0.32,0.44,0.62
5558,2008-02-19,0.33,0.48,0.98
5567,2008-02-19,0.07,0.28,0.81
5560,2008-02-19,0.07,0.6,0.49
5564,2008-02-19,0.05,0.49,0.85
5565,2008-02-19,0.09,0.46,0.98
5566,2008-02-19,0.07,0.34,0.54
5568,2008-02-19,-0.0,0.32,0.36
5570,2008-02-19,0.06,0.41,-0.73
5569,2008-02-19,0.07,0.27,0.19
5573,2008-02-19,0.25,0.33,0.36
5577,2008-02-18,0.1,0.43,1.0
5572,2008-02-19,-0.26,0.41,0.62
5563,2008-02-19,0.06,0.25,0.98
5574,2008-02-19,0.05,0.2,0.6
5561,2008-02-19,0.0,0.33,0.95
5582,2008-02-18,0.08,0.31,-0.92
5575,2008-02-19,-0.24,0.43,0.3
5579,2008-02-18,0.02,0.31,0.05
5576,2008-02-19,-0.11,0.24,0.91
5580,2008-02-18,0.28,0.53,0.96
5584,2008-02-18,0.0,0.31,0.97
5581,2008-02-18,0.04,0.51,0.98
5578,2008-02-18,0.14,0.43,0.96
5585,2008-02-18,-0.04,0.38,0.84
5571,2008-02-19,0.08,0.29,-0.77
5586,2008-02-18,0.25,0.37,0.99
5587,2008-02-18,-0.03,0.46,-0.95
5588,2008-02-18,0.2,0.57,0.73
5589,2008-02-18,0.15,0.68,0.78
5593,2008-02-18,0.15,0.61,0.97
5590,2008-02-18,0.08,0.21,0.96
5596,2008-02-18,0.19,0.33,0.89
5598,2008-02-18,0.06,0.31,0.87
5583,2008-02-18,-0.03,0.46,-0.95
5595,2008-02-18,0.11,0.24,0.42
5594,2008-02-18,0.09,0.22,0.98
5597,2008-02-18,0.12,0.28,0.97
5602,2008-02-18,0.11,0.36,-0.99
5603,2008-02-18,0.13,0.49,0.94
5606,2008-02-18,0.04,0.27,0.89
5601,2008-02-18,0.25,0.45,0.9
5608,2008-02-18,0.0,0.04,-0.32
5600,2008-02-18,0.12,0.45,-0.89
5610,2008-02-18,0.1,0.4,0.88
5591,2008-02-18,0.17,0.39,0.96
5611,2008-02-18,-0.17,0.3,0.66
5604,2008-02-18,-0.01,0.44,-0.96
5592,2008-02-18,0.08,0.24,0.95
5609,2008-02-18,-0.08,0.47,0.94
5612,2008-02-18,-0.04,0.23,0.98
5607,2008-02-18,0.07,0.33,0.61
5605,2008-02-18,0.17,0.46,0.78
5599,2008-02-18,-0.01,0.3,0.32
5614,2008-02-18,0.0,0.02,0.34
5613,2008-02-18,0.03,0.3,0.95
5619,2008-02-18,0.12,0.32,0.93
5615,2008-02-18,0.11,0.44,0.98
5624,2008-02-18,0.1,0.35,0.55
5616,2008-02-18,0.07,0.35,0.92
5617,2008-02-18,-0.05,0.45,0.85
5623,2008-02-18,0.04,0.41,0.89
5622,2008-02-18,0.04,0.26,-0.72
5628,2008-02-18,-0.03,0.32,-0.97
5618,2008-02-18,0.03,0.4,0.51
5621,2008-02-18,0.22,0.54,0.95
5625,2008-02-18,0.08,0.19,0.62
5626,2008-02-18,0.02,0.15,0.86
5630,2008-02-18,0.11,0.41,0.97
5633,2008-02-18,-0.15,0.25,0.6
5627,2008-02-18,0.11,0.26,0.97
5636,2008-02-22,0.04,0.37,0.97
5638,2008-02-22,0.05,0.38,0.98
5631,2008-02-18,0.05,0.4,0.66
5639,2008-02-22,0.13,0.48,0.99
5620,2008-02-18,0.07,0.35,-0.96
5632,2008-02-18,-0.02,0.34,0.6
5642,2008-02-22,0.11,0.26,0.99
5629,2008-02-18,0.11,0.52,0.95
5634,2008-02-18,0.13,0.45,0.99
5637,2008-02-22,0.14,0.47,0.76
5635,2008-02-22,0.21,0.45,-0.99
5648,2008-02-22,0.04,0.28,0.91
5644,2008-02-22,0.07,0.29,0.93
5640,2008-02-22,0.07,0.31,0.96
5643,2008-02-22,0.15,0.53,0.98
5645,2008-02-22,-0.01,0.26,-0.56
5646,2008-02-22,0.09,0.43,0.93
5649,2008-02-22,0.15,0.45,0.98
5655,2008-02-22,-0.2,0.51,-0.87
5656,2008-02-22,0.02,0.39,0.96
5641,2008-02-22,0.13,0.5,0.97
5651,2008-02-22,0.02,0.28,0.97
5652,2008-02-22,0.02,0.34,0.58
5653,2008-02-22,-0.02,0.35,0.95
5654,2008-02-22,0.02,0.4,0.98
5650,2008-02-22,0.08,0.35,-0.94
5662,2008-02-22,0.03,0.38,0.95
5647,2008-02-22,0.09,0.46,0.49
5665,2008-02-22,0.06,0.34,0.64
5658,2008-02-22,0.04,0.39,0.86
5667,2008-02-22,0.12,0.46,0.99
5661,2008-02-22,-0.14,0.62,-0.75
5659,2008-02-22,0.08,0.32,0.08
5660,2008-02-22,-0.02,0.39,-0.4
5664,2008-02-22,0.2,0.36,0.27
5672,2008-02-22,0.08,0.47,0.23
5670,2008-02-22,0.15,0.37,0.84
5663,2008-02-22,0.06,0.35,0.83
5668,2008-02-22,0.03,0.31,0.98
5671,2008-02-22,0.05,0.3,0.86
5673,2008-02-22,0.02,0.28,0.96
5657,2008-02-22,-0.05,0.43,0.75
5669,2008-02-22,0.01,0.31,0.98
5666,2008-02-22,-0.01,0.27,0.95
5674,2008-02-22,0.03,0.32,0.94
5682,2008-02-22,-0.01,0.28,-0.7
5676,2008-02-22,0.09,0.35,1.0
5675,2008-02-22,0.07,0.47,0.95
5677,2008-02-22,0.06,0.4,0.97
5681,2008-02-22,-0.01,0.26,0.03
5678,2008-02-22,0.0,0.43,0.31
5679,2008-02-22,0.1,0.26,1.0
5680,2008-02-22,-0.06,0.46,-0.87
5684,2008-02-22,0.05,0.41,1.0
5688,2008-02-22,-0.12,0.48,-0.82
5689,2008-02-22,-0.01,0.5,0.53
5692,2008-02-22,0.14,0.45,0.99
5690,2008-02-22,0.05,0.36,0.98
5693,2008-02-22,0.02,0.4,0.75
5691,2008-02-22,0.03,0.3,0.99
5694,2008-02-22,-0.11,0.43,-0.95
5683,2008-02-22,0.04,0.32,1.0
5697,2008-02-21,0.12,0.37,0.85
5686,2008-02-22,0.01,0.34,1.0
5696,2008-02-21,-0.04,0.28,0.94
5698,2008-02-21,-0.02,0.47,0.57
5685,2008-02-22,0.08,0.37,0.99
5704,2008-02-21,-0.05,0.37,-0.23
5687,2008-02-22,-0.03,0.32,0.89
5701,2008-02-21,0.19,0.44,-0.99
5699,2008-02-21,0.17,0.31,0.83
5700,2008-02-21,0.1,0.23,0.0
5695,2008-02-22,-0.08,0.34,-0.94
5706,2008-02-21,0.02,0.25,0.08
5710,2008-02-21,0.09,0.37,0.96
5711,2008-02-21,0.13,0.31,0.98
5709,2008-02-21,0.15,0.35,0.82
5705,2008-02-21,0.17,0.49,0.98
5708,2008-02-21,0.0,0.43,0.25
5713,2008-02-21,0.0,0.49,0.98
5712,2008-02-21,0.02,0.33,0.92
5715,2008-02-21,0.1,0.31,0.93
5703,2008-02-21,0.09,0.35,0.99
5719,2008-02-21,0.13,0.48,-0.99
5720,2008-02-21,0.05,0.46,0.53
5714,2008-02-21,0.04,0.41,-0.77
5716,2008-02-21,0.07,0.31,0.92
5707,2008-02-21,0.01,0.41,0.96
5702,2008-02-21,0.02,0.42,-0.99
5725,2008-02-21,0.07,0.19,0.92
5726,2008-02-21,0.07,0.46,0.97
5718,2008-02-21,0.09,0.44,-0.95
5727,2008-02-21,0.06,0.35,-0.74
5717,2008-02-21,0.03,0.45,-0.96
5722,2008-02-21,0.02,0.22,0.93
5724,2008-02-21,0.16,0.34,0.95
