date,net_profit_loss_from_ordinary_activities_after_tax_yrly,profit_loss_from_ordinary_activities_before_tax_yrly,other_income_yrly,basic_eps_yrly,expenditure_yrly,other_expenses_yrly,tax_yrly,diluted_eps_yrly,net_profit_yrly,profit_after_interest_but_before_exceptional_items_yrly,depreciation_and_amortisation_expense_yrly
2011-04-17,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-04-18,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-04-19,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-04-20,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-04-21,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-04-22,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-04-23,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-04-24,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-04-25,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-04-26,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-04-27,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-04-28,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-04-29,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-04-30,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-01,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-02,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-03,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-04,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-05,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-06,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-07,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-08,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-09,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-10,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-11,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-12,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-13,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-14,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-15,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-16,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-17,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-18,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-19,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-20,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-21,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-22,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-23,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-24,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-25,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-26,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-27,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-28,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-29,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-30,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-05-31,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-01,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-02,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-03,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-04,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-05,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-06,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-07,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-08,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-09,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-10,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-11,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-12,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-13,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-14,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-15,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-16,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-17,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-18,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-19,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-20,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-21,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-22,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-23,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-24,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-25,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-26,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-27,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-28,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-29,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-06-30,154.50,149.50,92.8,0.27,"-2,202.30",,5.0,0.27,154.50,149.50,
2011-07-01,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-02,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-03,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-04,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-05,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-06,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-07,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-08,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-09,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-10,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-11,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-12,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-13,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-14,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-15,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-16,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-17,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-18,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-19,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-20,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-21,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-22,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-23,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-24,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-25,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-26,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-27,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-28,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-29,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-30,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-07-31,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-01,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-02,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-03,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-04,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-05,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-06,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-07,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-08,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-09,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-10,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-11,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-12,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-13,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-14,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-15,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-16,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-17,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-18,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-19,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-20,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-21,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-22,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-23,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-24,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-25,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-26,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-27,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-28,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-29,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-30,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-08-31,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-01,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-02,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-03,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-04,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-05,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-06,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-07,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-08,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-09,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-10,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-11,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-12,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-13,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-14,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-15,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-16,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-17,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-18,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-19,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-20,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-21,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-22,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-23,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-24,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-25,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-26,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-27,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-28,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-29,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-09-30,165.90,146.80,96.9,0.29,"-2,314.30",,19.1,0.29,165.90,35.30,
2011-10-01,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-02,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-03,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-04,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-05,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-06,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-07,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-08,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-09,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-10,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-11,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-12,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-13,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-14,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-15,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-16,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-17,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-18,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-19,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-20,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-21,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-22,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-23,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-24,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-25,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-26,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-27,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-28,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-29,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-30,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-10-31,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-01,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-02,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-03,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-04,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-05,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-06,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-07,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-08,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-09,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-10,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-11,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-12,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-13,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-14,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-15,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-16,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-17,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-18,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-19,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-20,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-21,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-22,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-23,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-24,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-25,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-26,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-27,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-28,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-29,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-11-30,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-01,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-02,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-03,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-04,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-05,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-06,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-07,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-08,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-09,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-10,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-11,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-12,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-13,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-14,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-15,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-16,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-17,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-18,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-19,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-20,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-21,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-22,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-23,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-24,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-25,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-26,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-27,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-28,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-29,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-30,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2011-12-31,452.50,671.70,7.4,0.79,"-2,357.80",,-219.2,0.79,452.50,671.70,
2012-01-01,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-02,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-03,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-04,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-05,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-06,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-07,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-08,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-09,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-10,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-11,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-12,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-13,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-14,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-15,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-16,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-17,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
2012-01-18,451.30,582.00,27.2,0.79,"-2,616.30","-1,154.50",-130.7,0.79,451.30,582.00,
