depreciation_and_amortisation_expense_yrly,employee_benefit_expense_yrly,exceptional_item_yrly,expenditure_yrly,finance_costs_yrly,net_profit_loss_from_ordinary_activities_after_tax_yrly,net_profit_yrly,other_income_yrly,profit_loss_from_ordinary_activities_before_tax_yrly,profit_after_interest_but_before_exceptional_items_yrly,total_income_yrly,basic_eps_yrly,date_yrly,diluted_eps_yrly
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-04-20,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-04-21,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-04-22,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-04-23,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-04-24,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-04-25,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-04-26,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-04-27,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-04-28,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-04-29,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-04-30,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-01,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-02,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-03,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-04,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-05,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-06,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-07,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-08,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-09,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-10,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-11,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-12,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-13,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-14,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-15,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-16,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-17,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-18,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-19,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-20,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-21,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-22,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-23,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-24,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-25,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-26,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-27,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-28,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-29,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-30,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-05-31,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-01,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-02,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-03,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-04,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-05,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-06,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-07,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-08,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-09,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-10,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-11,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-12,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-13,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-14,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-15,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-16,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-17,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-18,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-19,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-20,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-21,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-22,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-23,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-24,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-25,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-26,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-27,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-28,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-29,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-06-30,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-01,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-02,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-03,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-04,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-05,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-06,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-07,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-08,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-09,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-10,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-11,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-12,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-13,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-14,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-15,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-16,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-17,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-18,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-19,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-20,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-21,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-22,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-23,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-24,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-25,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-26,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-27,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-28,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-29,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-30,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-07-31,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-01,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-02,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-03,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-04,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-05,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-06,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-07,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-08,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-09,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-10,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-11,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-12,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-13,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-14,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-15,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-16,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-17,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-18,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-19,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-20,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-21,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-22,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-23,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-24,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-25,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-26,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-27,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-28,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-29,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-30,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-08-31,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-09-01,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-09-02,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-09-03,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-09-04,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-09-05,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-09-06,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-09-07,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-09-08,18.58
"-2,615.60","-12,876.40",0.0,"-56,246.50",-455.4,"4,919.30","4,789.90","1,256.20","7,452.90","7,452.90","63,699.40",18.58,2022-09-09,18.58
