depreciation_and_amortisation_expense_qtr,employee_benefit_expenses_qtr,employee_benefit_expense_qtr,equity_capital_qtr,exceptional_item_qtr,expenditure_qtr,face_value_in_rs_qtr,finance_costs_qtr,interest_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,net_profit_qtr,number_of_public_shareholding_qtr,other_income_qtr,percentage_of_public_shareholding_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,profit_after_interest_but_before_exceptional_items_qtr,profit_before_interest_and_exceptional_items_qtr,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr,revenue_from_operations_qtr,tax_qtr,total_income_qtr,basic_eps_qtr,date_qtr,diluted_eps_qtr
-149.9,,"-1,734.00",,,"-14,239.90",,"-9,864.10",,"2,918.60","2,918.60",,2.6,,"4,613.50","4,613.50",,,,"-1,694.90","18,853.40",18.67,2019-03-23,18.65
-149.9,,"-1,734.00",,,"-14,239.90",,"-9,864.10",,"2,918.60","2,918.60",,2.6,,"4,613.50","4,613.50",,,,"-1,694.90","18,853.40",18.67,2019-03-24,18.65
-149.9,,"-1,734.00",,,"-14,239.90",,"-9,864.10",,"2,918.60","2,918.60",,2.6,,"4,613.50","4,613.50",,,,"-1,694.90","18,853.40",18.67,2019-03-25,18.65
-149.9,,"-1,734.00",,,"-14,239.90",,"-9,864.10",,"2,918.60","2,918.60",,2.6,,"4,613.50","4,613.50",,,,"-1,694.90","18,853.40",18.67,2019-03-26,18.65
-149.9,,"-1,734.00",,,"-14,239.90",,"-9,864.10",,"2,918.60","2,918.60",,2.6,,"4,613.50","4,613.50",,,,"-1,694.90","18,853.40",18.67,2019-03-27,18.65
-149.9,,"-1,734.00",,,"-14,239.90",,"-9,864.10",,"2,918.60","2,918.60",,2.6,,"4,613.50","4,613.50",,,,"-1,694.90","18,853.40",18.67,2019-03-28,18.65
-149.9,,"-1,734.00",,,"-14,239.90",,"-9,864.10",,"2,918.60","2,918.60",,2.6,,"4,613.50","4,613.50",,,,"-1,694.90","18,853.40",18.67,2019-03-29,18.65
-149.9,,"-1,734.00",,,"-14,239.90",,"-9,864.10",,"2,918.60","2,918.60",,2.6,,"4,613.50","4,613.50",,,,"-1,694.90","18,853.40",18.67,2019-03-30,18.65
-149.9,,"-1,734.00",,,"-14,239.90",,"-9,864.10",,"2,918.60","2,918.60",,2.6,,"4,613.50","4,613.50",,,,"-1,694.90","18,853.40",18.67,2019-03-31,18.65
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-01,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-02,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-03,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-04,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-05,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-06,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-07,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-08,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-09,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-10,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-11,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-12,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-13,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-14,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-15,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-16,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-17,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-18,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-19,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-20,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-21,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-22,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-23,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-24,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-25,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-26,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-27,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-28,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-29,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-04-30,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-01,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-02,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-03,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-04,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-05,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-06,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-07,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-08,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-09,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-10,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-11,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-12,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-13,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-14,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-15,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-16,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-17,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-18,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-19,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-20,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-21,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-22,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-23,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-24,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-25,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-26,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-27,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-28,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-29,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-30,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-05-31,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-01,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-02,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-03,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-04,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-05,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-06,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-07,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-08,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-09,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-10,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-11,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-12,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-13,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-14,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-15,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-16,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-17,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-18,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-19,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-20,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-21,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-22,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-23,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-24,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-25,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-26,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-27,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-28,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-29,13.27
-99.4,,"-1,177.30",,0.0,"-9,277.50",,"-5,403.10",,"2,069.90","2,069.90",,0.7,,"3,191.70","3,191.70",,,,"-1,121.80","12,469.20",13.27,2017-06-30,13.27
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-01,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-02,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-03,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-04,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-05,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-06,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-07,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-08,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-09,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-10,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-11,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-12,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-13,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-14,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-15,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-16,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-17,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-18,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-19,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-20,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-21,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-22,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-23,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-24,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-25,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-26,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-27,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-28,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-29,14.59
-119.1,,"-1,331.00",,0.0,"-9,645.50",,"-5,560.90",,"2,280.00","2,280.00",,2.3,,"3,483.90","3,483.90",,,,"-1,203.90","13,129.40",14.6,2017-07-30,14.59
