other_income,net_profit_loss_from_ordinary_activities_after_tax,tax,profit_loss_from_ordinary_activities_before_tax,date,expenditure,net_profit,profit_after_interest_but_before_exceptional_items,depreciation_and_amortisation_expense,finance_costs,total_income,employee_benefit_expense,exceptional_item,basic_eps,diluted_eps
2.3,"2,280.00","-1,203.90","3,483.90",2017-08-31,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-01,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-02,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-03,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-04,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-05,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-06,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-07,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-08,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-09,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-10,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-11,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-12,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-13,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-14,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-15,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-16,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-17,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-18,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-19,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-20,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-21,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-22,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-23,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-24,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-25,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-26,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-27,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-28,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-29,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
2.3,"2,280.00","-1,203.90","3,483.90",2017-09-30,"-9,645.50","2,280.00","3,483.90",-119.1,"-5,560.90","13,129.40","-1,331.00",0.0,14.6,14.59
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-01,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-02,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-03,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-04,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-05,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-06,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-07,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-08,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-09,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-10,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-11,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-12,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-13,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-14,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-15,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-16,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-17,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-18,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-19,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-20,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-21,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-22,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-23,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-24,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-25,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-26,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-27,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-28,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-29,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-30,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-10-31,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-01,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-02,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-03,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-04,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-05,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-06,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-07,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-08,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-09,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-10,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-11,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-12,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-13,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-14,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-15,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-16,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-17,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-18,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-19,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-20,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-21,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-22,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-23,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-24,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-25,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-26,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-27,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-28,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-29,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-11-30,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-01,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-02,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-03,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-04,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-05,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-06,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-07,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-08,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-09,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-10,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-11,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-12,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-13,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-14,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-15,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-16,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-17,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-18,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-19,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-20,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-21,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-22,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-23,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-24,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-25,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-26,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-27,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-28,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-29,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-30,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
0.7,"2,497.20","-1,304.00","3,801.20",2017-12-31,"-10,242.80","2,497.20","3,801.20",-137.6,"-5,895.90","14,044.00","-1,319.30",0.0,16.01,16.0
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-01,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-02,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-03,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-04,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-05,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-06,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-07,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-08,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-09,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-10,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-11,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-12,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-13,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-14,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-15,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-16,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-17,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-18,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-19,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-20,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-21,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-22,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-23,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-24,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-25,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-26,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-27,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-28,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-29,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-30,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-01-31,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
2.5,"2,890.90","-1,469.90","4,360.80",2018-02-01,"-11,009.20","2,890.90","4,360.80",-152.5,"-6,192.20","15,370.00","-1,588.20",0.0,18.53,18.51
