date,net_profit_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,other_income_qtr,tax_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,depreciation_and_amortisation_expense_qtr,other_expenses_qtr,basic_eps_qtr,expenditure_qtr,diluted_eps_qtr,profit_after_interest_but_before_exceptional_items_qtr
2013-07-12,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-13,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-14,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-15,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-16,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-17,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-18,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-19,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-20,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-21,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-22,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-23,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-24,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-25,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-26,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-27,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-28,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-29,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-30,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-07-31,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-01,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-02,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-03,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-04,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-05,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-06,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-07,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-08,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-09,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-10,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-11,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-12,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-13,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-14,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-15,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-16,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-17,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-18,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-19,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-20,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-21,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-22,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-23,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-24,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-25,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-26,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-27,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-28,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-29,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-30,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-08-31,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-01,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-02,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-03,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-04,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-05,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-06,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-07,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-08,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-09,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-10,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-11,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-12,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-13,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-14,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-15,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-16,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-17,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-18,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-19,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-20,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-21,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-22,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-23,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-24,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-25,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-26,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-27,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-28,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-29,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-09-30,70.30,135.30,135.0,-49.4,184.70,-245.5,"-1,030.70",0.24,"-2,622.30",0.24,66.30
2013-10-01,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-02,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-03,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-04,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-05,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-06,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-07,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-08,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-09,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-10,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-11,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-12,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-13,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-14,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-15,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-16,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-17,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-18,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-19,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-20,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-21,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-22,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-23,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-24,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-25,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-26,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-27,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-28,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-29,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-30,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-10-31,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-01,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-02,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-03,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-04,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-05,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-06,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-07,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-08,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-09,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-10,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-11,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-12,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-13,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-14,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-15,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-16,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-17,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-18,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-19,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-20,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-21,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-22,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-23,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-24,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-25,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-26,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-27,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-28,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-29,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-11-30,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-01,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-02,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-03,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-04,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-05,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-06,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-07,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-08,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-09,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-10,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-11,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-12,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-13,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-14,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-15,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-16,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-17,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-18,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-19,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-20,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-21,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-22,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-23,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-24,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-25,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-26,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-27,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-28,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-29,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-30,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2013-12-31,410.20,410.20,1.7,-227.2,637.40,,"-1,158.30",0.72,"-2,805.40",0.72,637.40
2014-04-01,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-02,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-03,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-04,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-05,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-06,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-07,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-08,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-09,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-10,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-11,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-12,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-13,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-14,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-15,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-16,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-17,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-18,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-19,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-20,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-21,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-22,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-23,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-24,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-25,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-26,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-27,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-28,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-29,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-04-30,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-01,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-02,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-03,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-04,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-05,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-06,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-07,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-08,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-09,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-10,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-11,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-12,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-13,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-14,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-15,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-16,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-17,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-18,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-19,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-20,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-21,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-22,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-23,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-24,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-25,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-26,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-27,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-28,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
2014-05-29,64.10,64.10,84.6,-43.9,108.00,-305.1,"-1,084.30",0.11,"-2,743.10",0.11,108.00
