date,net_profit_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,other_income_qtr,tax_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,depreciation_and_amortisation_expense_qtr,other_expenses_qtr,basic_eps_qtr,expenditure_qtr,diluted_eps_qtr,profit_after_interest_but_before_exceptional_items_qtr
2017-05-26,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-05-27,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-05-28,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-05-29,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-05-30,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-05-31,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-01,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-02,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-03,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-04,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-05,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-06,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-07,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-08,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-09,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-10,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-11,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-12,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-13,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-14,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-15,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-16,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-17,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-18,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-19,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-20,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-21,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-22,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-23,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-24,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-25,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-26,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-27,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-28,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-29,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-06-30,136.00,131.07,28.7,-73.56,204.63,,-550.38,0.86,"-3,514.18",0.86,232.07
2017-07-01,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-02,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-03,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-04,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-05,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-06,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-07,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-08,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-09,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-10,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-11,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-12,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-13,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-14,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-15,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-16,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-17,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-18,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-19,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-20,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-21,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-22,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-23,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-24,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-25,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-26,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-27,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-28,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-29,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-30,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-07-31,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-01,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-02,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-03,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-04,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-05,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-06,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-07,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-08,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-09,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-10,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-11,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-12,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-13,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-14,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-15,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-16,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-17,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-18,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-19,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-20,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-21,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-22,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-23,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-24,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-25,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-26,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-27,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-28,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-29,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-30,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-08-31,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-01,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-02,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-03,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-04,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-05,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-06,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-07,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-08,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-09,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-10,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-11,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-12,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-13,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-14,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-15,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-16,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-17,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-18,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-19,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-20,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-21,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-22,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-23,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-24,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-25,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-26,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-27,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-28,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-29,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-09-30,258.60,258.60,30.85,-94.05,352.65,,-537.48,1.67,"-3,406.78",1.67,352.65
2017-10-01,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-02,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-03,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-04,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-05,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-06,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-07,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-08,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-09,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-10,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-11,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-12,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-13,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-14,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-15,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-16,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-17,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-18,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-19,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-20,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-21,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-22,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-23,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-24,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-25,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-26,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-27,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-28,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-29,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-30,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-10-31,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-01,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-02,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-03,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-04,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-05,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-06,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-07,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-08,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-09,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-10,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-11,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-12,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-13,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-14,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-15,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-16,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-17,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-18,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-19,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-20,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-21,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-22,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-23,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-24,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-25,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-26,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-27,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-28,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-29,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-11-30,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-01,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-02,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-03,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-04,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-05,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-06,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-07,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-08,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-09,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-10,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-11,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-12,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-13,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-14,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-15,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-16,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-17,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-18,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-19,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-20,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-21,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-22,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-23,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-24,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-25,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-26,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-27,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-28,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-29,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-30,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2017-12-31,280.65,278.40,23.77,-91.21,369.61,-115.25,-624.18,1.77,"-3,808.31",1.77,369.61
2018-01-01,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-02,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-03,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-04,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-05,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-06,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-07,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-08,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-09,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-10,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-11,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-12,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-13,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-14,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-15,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-16,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-17,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-18,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-19,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-20,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-21,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-22,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-23,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-24,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-25,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-26,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-27,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-28,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
2018-01-29,271.23,268.78,39.34,-154.28,423.06,,-718.42,1.71,"-4,238.39",1.71,423.06
