depreciation_and_amortisation_expense_yrly,employee_benefit_expense_yrly,exceptional_item_yrly,expenditure_yrly,finance_costs_yrly,net_profit_loss_from_ordinary_activities_after_tax_yrly,net_profit_yrly,other_income_yrly,profit_loss_from_ordinary_activities_before_tax_yrly,profit_after_interest_but_before_exceptional_items_yrly,total_income_yrly,basic_eps_yrly,date_yrly,diluted_eps_yrly
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-17,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-18,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-19,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-20,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-21,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-22,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-23,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-24,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-25,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-26,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-27,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-28,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-29,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-30,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-05-31,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-01,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-02,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-03,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-04,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-05,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-06,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-07,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-08,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-09,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-10,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-11,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-12,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-13,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-14,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-15,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-16,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-17,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-18,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-19,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-20,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-21,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-22,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-23,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-24,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-25,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-26,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-27,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-28,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-29,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-06-30,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-01,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-02,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-03,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-04,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-05,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-06,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-07,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-08,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-09,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-10,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-11,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-12,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-13,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-14,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-15,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-16,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-17,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-18,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-19,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-20,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-21,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-22,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-23,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-24,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-25,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-26,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-27,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-28,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-29,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-30,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-07-31,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-01,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-02,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-03,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-04,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-05,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-06,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-07,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-08,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-09,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-10,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-11,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-12,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-13,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-14,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-15,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-16,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-17,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-18,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-19,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-20,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-21,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-22,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-23,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-24,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-25,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-26,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-27,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-28,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-29,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-30,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-08-31,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-01,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-02,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-03,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-04,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-05,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-06,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-07,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-08,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-09,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-10,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-11,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-12,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-13,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-14,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-15,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-16,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-17,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-18,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-19,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-20,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-21,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-22,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-23,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-24,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-25,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-26,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-27,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-28,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-29,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-09-30,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-10-01,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-10-02,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-10-03,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-10-04,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-10-05,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-10-06,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-10-07,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-10-08,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-10-09,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-10-10,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-10-11,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-10-12,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-10-13,-10.21
"-1,687.30",-493.70,"-7,798.10","-22,718.00","-15,611.40","-19,966.90","-19,966.90",112.6,"-19,966.90","-12,168.80","10,549.20",-10.21,2020-10-14,-10.21
