depreciation_and_amortisation_expense_qtr,employee_benefit_expenses_qtr,employee_benefit_expense_qtr,equity_capital_qtr,exceptional_item_qtr,expenditure_qtr,face_value_in_rs_qtr,finance_costs_qtr,interest_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,net_profit_qtr,number_of_public_shareholding_qtr,other_income_qtr,percentage_of_public_shareholding_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,profit_after_interest_but_before_exceptional_items_qtr,profit_before_interest_and_exceptional_items_qtr,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr,revenue_from_operations_qtr,tax_qtr,total_income_qtr,basic_eps_qtr,date_qtr,diluted_eps_qtr
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-04,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-05,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-06,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-07,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-08,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-09,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-10,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-11,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-12,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-13,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-14,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-15,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-16,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-17,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-18,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-19,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-20,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-21,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-22,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-23,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-24,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-25,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-26,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-27,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-28,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-29,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-11-30,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-01,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-02,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-03,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-04,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-05,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-06,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-07,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-08,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-09,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-10,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-11,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-12,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-13,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-14,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-15,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-16,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-17,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-18,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-19,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-20,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-21,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-22,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-23,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-24,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-25,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-26,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-27,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-28,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-29,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-30,7.27
-104.0,,-400.0,,,"-3,105.00",,-14.0,,253.0,253.0,,57.0,,418.0,418.0,,,,-165.0,"3,523.00",7.27,2018-12-31,7.27
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-01,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-02,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-03,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-04,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-05,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-06,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-07,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-08,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-09,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-10,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-11,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-12,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-13,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-14,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-15,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-16,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-17,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-18,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-19,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-20,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-21,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-22,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-23,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-24,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-25,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-26,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-27,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-28,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-29,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-30,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-01-31,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-01,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-02,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-03,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-04,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-05,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-06,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-07,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-08,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-09,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-10,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-11,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-12,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-13,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-14,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-15,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-16,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-17,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-18,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-19,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-20,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-21,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-22,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-23,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-24,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-25,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-26,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-27,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-02-28,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-01,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-02,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-03,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-04,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-05,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-06,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-07,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-08,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-09,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-10,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-11,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-12,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-13,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-14,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-15,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-16,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-17,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-18,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-19,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-20,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-21,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-22,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-23,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-24,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-25,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-26,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-27,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-28,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-29,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-30,4.77
-102.0,,-417.0,,0.0,"-2,686.00",,-9.0,,157.0,157.0,,36.0,,243.0,243.0,,,,-86.0,"2,929.00",4.77,2019-03-31,4.77
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-01,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-02,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-03,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-04,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-05,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-06,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-07,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-08,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-09,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-10,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-11,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-12,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-13,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-14,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-15,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-16,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-17,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-18,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-19,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-20,4.41
,,,,,"-2,068.60",,-1.4,,153.5,153.5,,70.7,,233.1,233.1,,,,-79.6,"2,301.70",4.41,2017-04-21,4.41
