current_tax_qtr,face_value_in_rs_qtr,diluted_eps_qtr,other_expenses_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,basic_diluted_eps_after_extraordinary_items_qtr,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr,deferred_tax_qtr,tax_qtr,profit_after_interest_but_before_exceptional_items_qtr,finance_costs_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,total_income_qtr,basic_eps_qtr,date,interest_qtr,depreciation_and_amortisation_expense_qtr,net_profit_qtr,basic_for_discontinued_continuing_operation_qtr,net_sales_qtr,other_income_qtr,profit_before_interest_and_exceptional_items_qtr,equity_capital_qtr,expenditure_qtr
-344.50,,0.46,-909.10,"1,744.00",,,,-344.5,"1,744.00",-328.5,"1,399.50","14,292.90",0.46,2020-03-30,,-376.0,"1,418.30",0.46,"14,249.30",43.60,,,"-12,548.90"
-344.50,,0.46,-909.10,"1,744.00",,,,-344.5,"1,744.00",-328.5,"1,399.50","14,292.90",0.46,2020-03-31,,-376.0,"1,418.30",0.46,"14,249.30",43.60,,,"-12,548.90"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-01,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-02,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-03,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-04,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-05,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-06,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-07,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-08,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-09,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-10,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-11,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-12,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-13,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-14,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-15,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-16,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-17,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-18,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-19,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-20,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-21,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-22,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-23,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-24,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-25,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-26,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-27,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-28,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-29,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-04-30,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-01,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-02,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-03,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-04,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-05,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-06,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-07,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-08,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-09,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-10,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-11,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-12,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-13,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-14,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-15,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-16,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-17,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-18,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-19,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-20,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-21,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-22,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-23,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-24,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-25,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-26,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-27,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-28,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-29,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-30,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-05-31,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-01,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-02,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-03,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-04,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-05,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-06,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-07,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-08,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-09,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-10,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-11,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-12,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-13,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-14,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-15,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-16,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-17,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-18,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-19,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-20,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-21,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-22,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-23,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-24,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-25,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-26,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-27,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-28,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-29,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-18.20,,0.01,-816.30,-110.20,,,,-18.2,-110.20,-307.7,-128.40,"7,881.80",0.01,2020-06-30,,-368.3,18.80,0.01,"7,759.30",122.50,,,"-7,992.00"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-01,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-02,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-03,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-04,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-05,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-06,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-07,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-08,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-09,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-10,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-11,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-12,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-13,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-14,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-15,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-16,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-17,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-18,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-19,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-20,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-21,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-22,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-23,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-24,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-25,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-26,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-27,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-28,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-29,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-30,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-07-31,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-08-01,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-08-02,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-08-03,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-08-04,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-08-05,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-08-06,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-08-07,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-08-08,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-08-09,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-08-10,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-08-11,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-08-12,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
-195.40,,0.44,-791.80,"1,211.40",,,,-195.4,"1,211.40",-258.4,"1,016.00","10,309.60",0.44,2020-08-13,,-356.0,"1,155.50",0.44,"10,128.00",181.60,,,"-9,098.20"
