shap_value,feature
7.28221687775849e-05,trend_vortex_ind_pos_200
7.200748189272801e-05,volatility_dcl_10
7.189706607132654e-05,momentum_uo
7.13954274378224e-05,trend_vortex_ind_neg_100
7.094949493449205e-05,trend_cci_50
6.859558700619196e-05,others_dlr
6.777997383045283e-05,trend_ema_fast_5
6.704604380051445e-05,trend_kst_sig_200
6.658755114522006e-05,volatility_dcm_100
6.611622156184673e-05,trend_vortex_ind_neg_5
6.563139666754985e-05,volume_fi_200
6.400356706493596e-05,trend_macd_signal_50
6.37909779739839e-05,trend_macd_diff_100
6.375629922333082e-05,momentum_stoch_rsi_d_10
6.109307425119977e-05,trend_psar_up_indicator_50
5.92540275938822e-05,volatility_dcm_5
5.858140222716263e-05,trend_macd_diff_50
5.8164010462268185e-05,volume_fi_20
5.803467345927162e-05,trend_vortex_ind_diff_10
5.788503752590774e-05,trend_ichimoku_base_5
5.392173233109856e-05,trend_cci_5
5.36539766172575e-05,trend_cci_200
5.2958160623395623e-05,expenditure_yrly
5.22422929190511e-05,trend_kst_50
5.12948974823307e-05,momentum_ppo_signal
5.041337362764156e-05,trend_macd_signal_10
5.041335733188316e-05,others_cr_100
4.995483096817236e-05,low_200
4.977969790133699e-05,volume_em_50
4.830132558944161e-05,momentum_uo_100
4.823621913818425e-05,trend_aroon_down_100
4.7927719608895594e-05,basic_eps_yrly
4.780445494539162e-05,momentum_stoch_rsi
4.7137560698432893e-05,trend_psar_up_indicator_200
4.704199038071368e-05,volatility_ui_10
4.689620468848622e-05,volume_sma_em_5
4.682143731022227e-05,volatility_kcc_20
4.655880089422264e-05,trend_adx_pos_50
4.5152016973829844e-05,momentum_ppo_200
4.5028532649200134e-05,trend_visual_ichimoku_b_100
4.492781798823674e-05,other_income_qtr
4.459109065999224e-05,diluted_eps_yrly
4.4197545247246425e-05,momentum_roc_100
4.300247899147294e-05,^bsesn_percent_change
4.290926050445478e-05,momentum_uo_10
4.241914668711473e-05,volume_em_200
4.146579951270297e-05,trend_macd_diff_20
4.1254570860695915e-05,momentum_pvo_signal_10
4.078911497459103e-05,trend_cci_10
4.020851632683317e-05,trend_kst_5
4.0184632787820244e-05,low
4.003527291706348e-05,volatility_bbp_10
3.970229278298169e-05,trend_vortex_ind_pos_10
3.909296452373824e-05,high_50
3.905412608867265e-05,momentum_ppo_signal_100
3.8272197992241704e-05,others_dr_20
3.595666684862186e-05,momentum_wr_20
3.5468224371827134e-05,trend_aroon_up_5
3.496776107686741e-05,momentum_ppo_hist_100
3.49212297533854e-05,employee_benefit_expense_qtr
3.4513801556401026e-05,momentum_rsi_200
3.2572139664558895e-05,volatility_kcw_10
3.247782943466287e-05,volume_vpt_20
3.230499042577067e-05,volatility_dcp_100
3.207107373045728e-05,volatility_kcli_50
3.183960036655204e-05,volatility_bbw_5
3.16880570624399e-05,volatility_bbm_100
3.147642730718061e-05,momentum_stoch_signal_100
3.1368005381818115e-05,momentum_tsi_10
3.128606851172059e-05,momentum_stoch_signal_50
3.090836525109977e-05,volume_fi_100
3.072510655976373e-05,usdx-index_percent_change
3.058911477597339e-05,momentum_ppo_hist_50
3.052375626332836e-05,volume_sma_em_10
3.0430481046856823e-05,volume_adi_5
3.0418009019356248e-05,momentum_stoch_5
3.032809335604683e-05,volatility_atr
3.0060780124112943e-05,volume_vwap_50
2.9779617562117212e-05,close
2.9268588438925822e-05,trend_trix_5
2.8560831161520104e-05,expenditure_qtr
2.850781435122971e-05,trend_adx_pos_100
2.823335655131514e-05,volatility_kcw_100
2.8071639540071586e-05,momentum_stoch_rsi_k_5
2.775377856026122e-05,volatility_kch_50
2.7714173874422434e-05,momentum_stoch_signal_5
2.7675747343958445e-05,volatility_bbli_100
2.7467331229933303e-05,volume_mfi_5
2.7369874340562288e-05,volume_adi_200
2.718469307668187e-05,trend_ichimoku_b_100
2.7036621765658745e-05,momentum_ao_20
2.6859367152367135e-05,agg_polarity
2.6771918927677205e-05,momentum_roc_5
2.6716215457379066e-05,trend_psar_down_indicator
2.6415401839567423e-05,trend_ema_slow_20
2.6398237828214445e-05,volume_em
2.6222984491597508e-05,momentum_stoch_rsi_k_10
2.6189928072255452e-05,volume_sma_em_100
2.6163258190378193e-05,trend_ichimoku_b_50
2.608635817851672e-05,momentum_pvo_hist_10
2.5963340544632748e-05,trend_ema_fast_20
2.567505157489569e-05,volume_obv_20
2.5302628872392006e-05,trend_dpo_100
2.512184846233745e-05,volume_obv_100
2.4788876388226618e-05,momentum_stoch_rsi_k_100
2.448095149525599e-05,volatility_bbh_50
2.401597732045745e-05,trend_ema_fast_50
2.3948437628960568e-05,trend_ichimoku_a_200
2.3876826603766538e-05,depreciation_and_amortisation_expense_yrly
2.371557623944056e-05,trend_sma_slow_10
2.2863208334182992e-05,trend_macd_diff
2.2859834887060882e-05,momentum_stoch
2.2831245349102538e-05,trend_psar_up_indicator_5
2.1655544624713755e-05,momentum_ppo_signal_20
2.1227355643149802e-05,trend_kst_100
2.0997498790322494e-05,volatility_kcl_100
2.0917200450114752e-05,trend_vortex_ind_neg_50
2.0902672046631097e-05,volatility_bbm
2.0881505421175187e-05,momentum_pvo_10
2.0861336994247963e-05,trend_visual_ichimoku_a_10
2.0700962556431342e-05,trend_visual_ichimoku_a_100
2.0655328196392854e-05,volatility_kcp_100
2.064999769213181e-05,volatility_bbm_50
2.0602726469972148e-05,trend_sma_slow_50
2.0485658081289513e-05,momentum_pvo
2.0181026475581366e-05,volume_fi_10
1.981181720813491e-05,profit_loss_from_ordinary_activities_before_tax_qtr
1.923665715879281e-05,trend_cci_20
1.9216390932678126e-05,volatility_bbh_5
1.902806350416457e-05,trend_visual_ichimoku_a_200
1.8873387202929408e-05,volatility_ui_50
1.8481198965477616e-05,trend_visual_ichimoku_b_10
1.8446584961267897e-05,volume_mfi_10
1.8160462690353596e-05,volatility_bbhi
1.7704644982618138e-05,momentum_tsi
1.7600162819928544e-05,volume_vwap_5
1.7481833802834588e-05,momentum_ao_50
1.6894326540120425e-05,volume_obv_200
1.676099400467029e-05,trend_aroon_up_10
1.6166219479269483e-05,volatility_bbhi_20
1.6094619176926438e-05,topic_subjectivity
1.5761981987840012e-05,momentum_ao_100
1.5560518381424164e-05,trend_macd_20
1.5370470041276104e-05,trend_aroon_down_20
1.5117987298206515e-05,volume_obv
1.510387373929118e-05,trend_psar_down_indicator_200
1.5016711594479112e-05,volatility_dcl_5
1.4578325695051978e-05,adj close
1.4503211031750238e-05,volatility_atr_5
1.4309142347374813e-05,volume_obv_5
1.4290640596777992e-05,volatility_kcl_5
1.3897072370309645e-05,trend_psar_down_indicator_20
1.389517776498232e-05,treasury_yeild_10_years_percent_change
1.357423548880282e-05,volume_em_100
1.3439687104715042e-05,trend_trix_200
1.333738617075425e-05,ticker_compound
1.3162154880175547e-05,trend_stc_200
1.3144670886541897e-05,volume_vpt_10
1.2623948834985907e-05,trend_vortex_ind_diff
1.2530712655160538e-05,volatility_bbl_5
1.2257739211535121e-05,momentum_ppo_100
1.2244547471109186e-05,momentum_stoch_200
1.2224083283976006e-05,volatility_kchi_100
1.1843748482325584e-05,trend_stc
1.1773067151443901e-05,volatility_dcw_50
1.1653744699700033e-05,momentum_tsi_5
1.1234809623592367e-05,momentum_kama_50
1.1036133223573182e-05,trend_kst_sig
1.098871102715895e-05,momentum_ppo_signal_10
1.0933542314213476e-05,volatility_bbli_5
1.079471966474045e-05,volatility_dcm_50
1.0285252418540016e-05,trend_cci
9.396204271252153e-06,trend_kst_sig_20
9.228495993678871e-06,volume_obv_10
9.094966680409653e-06,trend_macd_diff_5
9.088520941547934e-06,trend_kst
8.827099587257866e-06,volume_vwap_20
8.718006798221295e-06,volatility_bbl_10
8.678564363100244e-06,high_20
8.676924182722209e-06,trend_psar_down_indicator_100
8.578295540924007e-06,volume_adi_10
8.53645521412931e-06,trend_aroon_ind_10
8.514812307509528e-06,net_profit_loss_from_ordinary_activities_after_tax_qtr
8.20502921127981e-06,trend_ichimoku_base_10
7.995268996237344e-06,trend_psar_down_indicator_10
7.912204468140024e-06,trend_sma_fast_20
7.813323786112344e-06,momentum_ppo_10
7.490963975127836e-06,momentum_pvo_hist_50
7.31952243887499e-06,volume_cmf_10
7.29435190437582e-06,volatility_kcli_200
7.1467804590176525e-06,volatility_bbli_10
6.721589720902792e-06,trend_macd_diff_200
6.64256758812979e-06,trend_visual_ichimoku_b_20
6.478652033006984e-06,volatility_kch_100
6.271772032592948e-06,momentum_pvo_5
6.208701737490446e-06,trend_visual_ichimoku_b_5
6.1594531868340906e-06,volatility_bbl_200
6.008318812822396e-06,others_dr_100
5.64418563292601e-06,volatility_bbh_10
5.622580127985036e-06,volatility_bbhi_100
5.3180470850840055e-06,volatility_kcc_10
5.251666015718885e-06,trend_ichimoku_conv_100
4.978021270701814e-06,volatility_kcp
4.849407345254691e-06,trend_adx_pos_20
4.675268837944499e-06,trend_aroon_down_5
4.33144723069249e-06,volume_vpt
4.191330111724369e-06,volatility_kchi_5
3.949151045707914e-06,momentum_ppo_hist_20
3.943200185747887e-06,trend_ichimoku_conv_10
3.838113769229274e-06,volatility_dcl_20
3.5185188630890594e-06,trend_adx_pos
3.420740482131447e-06,trend_dpo_20
3.3918036409622577e-06,trend_adx_100
3.3069960022116557e-06,momentum_tsi_200
3.294919217152129e-06,momentum_pvo_signal_5
3.1934423639022407e-06,exceptional_item_yrly
2.70510339283533e-06,trend_sma_fast_50
2.201716534567965e-06,volatility_bbw_10
2.196451902396967e-06,trend_aroon_up_20
2.102828769197311e-06,momentum_stoch_rsi_20
1.7475464232844592e-06,volatility_bbl_100
1.7195623342313626e-06,trend_kst_200
1.7037396941133591e-06,momentum_ppo_signal_5
1.5667563052860602e-06,volume_vwap_100
8.368879384211155e-07,momentum_kama_10
6.825706636737975e-07,momentum_roc_10
6.75536355933406e-07,momentum_stoch_signal_200
4.72912406595834e-07,trend_ichimoku_conv_20
4.686986086544842e-07,low_100
2.2530082516193003e-07,volatility_dch_50
-9.335650487429638e-08,momentum_stoch_rsi_k_200
-9.408014081497989e-07,volume_nvi_10
-9.648731766181542e-07,volatility_bbl
-9.686829088941646e-07,trend_macd
-1.1835514832302228e-06,trend_vortex_ind_diff_50
-1.3015465286173851e-06,trend_adx_20
-1.3846152733587668e-06,momentum_rsi_100
-1.424004329820828e-06,momentum_roc_50
-1.4398666373989847e-06,others_dr_50
-1.492186910839617e-06,volume_vpt_50
-1.8087456838382132e-06,trend_ichimoku_base
-1.8852740133928207e-06,others_dlr_100
-2.0534433176804017e-06,volume_vwap_10
-2.2577445598259803e-06,volatility_kcc_100
-2.3055651680079548e-06,trend_ichimoku_conv_5
-2.3832687861039248e-06,trend_sma_slow_20
-2.573738962675474e-06,momentum_ao_10
-2.603656156894903e-06,momentum_wr_100
-2.6054841346125557e-06,trend_kst_diff_20
-2.617214300850238e-06,trend_ichimoku_a
-2.9104030706261425e-06,momentum_stoch_rsi_10
-2.966701658057548e-06,volatility_atr_50
-3.167127189063022e-06,volatility_bbm_10
-3.230196078074088e-06,trend_ichimoku_b
-3.2918682408400574e-06,trend_mass_index
-3.5978174070111565e-06,high_10
-3.670968958405738e-06,trend_kst_diff_10
-4.16307569143988e-06,trend_ema_slow
-4.168213119786686e-06,volatility_dcl_50
-4.564892500856166e-06,trend_vortex_ind_pos_20
-4.649939414375824e-06,volatility_kch_5
-4.703205952593773e-06,trend_adx_neg_20
-5.011918432443034e-06,volume_vpt_100
-5.041369158158923e-06,volatility_dcm_20
-5.2866536415290165e-06,momentum_rsi_10
-5.3348189873575086e-06,trend_mass_index_50
-5.335707153065654e-06,trend_ichimoku_a_5
-5.354769405332816e-06,trend_aroon_ind_100
-5.383430988125407e-06,volatility_dcp_50
-5.567543346619564e-06,high_100
-5.6212841467897834e-06,trend_psar_up_indicator_100
-5.835727969609522e-06,trend_mass_index_10
-5.897861328859991e-06,trend_adx
-6.043256789473397e-06,trend_aroon_up_200
-6.066902235575427e-06,trend_ichimoku_a_20
-6.190990969010541e-06,trend_ema_slow_5
-6.720822810417301e-06,trend_kst_diff_100
-6.793891301043529e-06,low_10
-7.082925709960438e-06,others_cr_50
-7.171859440817187e-06,trend_visual_ichimoku_b
-7.217727191740385e-06,volume_em_10
-7.626209449109819e-06,momentum_stoch_100
-8.175374790214486e-06,momentum_stoch_10
-8.204071135234335e-06,trend_sma_fast_5
-8.222236300690622e-06,volume_mfi_100
-8.479131036957465e-06,volatility_bbp_100
-8.514371107373528e-06,volume_nvi_100
-8.622241039699837e-06,volatility_dcp_5
-8.78208292559432e-06,volume_nvi_5
-9.001179678351915e-06,momentum_pvo_200
-9.005759719545108e-06,momentum_wr_10
-9.080153159894462e-06,momentum_pvo_signal
-9.214131165389021e-06,momentum_stoch_rsi_200
-9.429433322740914e-06,volatility_kcc_50
-9.802067651907578e-06,volatility_kcc_200
-9.884174785151468e-06,trend_mass_index_200
-1.0210316809339193e-05,volume_nvi
-1.0413861530567144e-05,trend_adx_neg
-1.0748866435775546e-05,trend_adx_200
-1.0763052345996007e-05,employee_benefit_expense_yrly
-1.0778571956728235e-05,volatility_dcw_200
-1.097872640836411e-05,trend_ichimoku_b_200
-1.102484103724521e-05,volatility_bbw_50
-1.105278057200743e-05,profit_after_interest_but_before_exceptional_items_yrly
-1.1559178162392922e-05,trend_vortex_ind_neg
-1.2053322394497486e-05,others_dlr_10
-1.218508839642185e-05,trend_vortex_ind_diff_20
-1.3129286250382117e-05,momentum_ppo_hist_10
-1.3671514462398467e-05,volatility_kchi_50
-1.377760688271119e-05,volume_sma_em_20
-1.4178677678866372e-05,ticker_polarity
-1.4200136669785377e-05,trend_trix
-1.431620605441088e-05,trend_dpo_200
-1.4362241650493045e-05,trend_adx_pos_200
-1.4452867533203838e-05,volatility_dcp_10
-1.4710475599285076e-05,high_200
-1.5381128200171504e-05,trend_macd_signal_5
-1.556737800935412e-05,volatility_kcp_5
-1.5917421394092194e-05,volatility_ui_5
-1.6118210892881453e-05,volatility_kcl_50
-1.622096459135229e-05,volatility_dch_5
-1.6246960545314854e-05,agg_subjectivity
-1.6327503279618946e-05,volatility_bbw_100
-1.6492178577577954e-05,trend_kst_diff
-1.6522553385632825e-05,volatility_kcli
-1.653507812733538e-05,trend_kst_20
-1.660237248859368e-05,trend_ichimoku_base_20
-1.6640323196871714e-05,others_dlr_5
-1.6727952734025533e-05,volatility_dcp
-1.7084222815473233e-05,volatility_ui_200
-1.7304164357738058e-05,trend_adx_neg_10
-1.8361953159735394e-05,volatility_kchi
-1.8879553993755872e-05,trend_sma_slow_5
-1.8995339950508553e-05,volatility_bbm_5
-1.9416537169992114e-05,volatility_kcw_5
-1.9608683105472964e-05,profit_loss_from_ordinary_activities_before_tax_yrly
-1.9751956771381897e-05,trend_ema_slow_50
-2.0395596415705326e-05,momentum_pvo_hist_100
-2.0458747691154683e-05,volatility_bbli_50
-2.082693079912528e-05,trend_trix_50
-2.1388188134752527e-05,trend_macd_5
-2.1573296716135076e-05,momentum_ppo_hist_5
-2.1902655515688454e-05,trend_kst_10
-2.1910955206598245e-05,trend_aroon_ind
-2.2118718063669744e-05,momentum_tsi_100
-2.229078710203676e-05,trend_macd_signal
-2.4607958184369068e-05,inr=x_percent_change
-2.4645006876857657e-05,volume_nvi_20
-2.485820043069202e-05,trend_ichimoku_b_5
-2.4972212845685424e-05,trend_aroon_down_200
-2.5061368025624518e-05,momentum_uo_200
-2.5541610165028422e-05,agg_compound
-2.5862845873530478e-05,trend_ichimoku_b_20
-2.5887612551109907e-05,trend_trix_100
-2.636060814919205e-05,momentum_stoch_20
-2.7174372819458544e-05,trend_ema_slow_200
-2.933428992720437e-05,trend_vortex_ind_pos
-3.036112116721381e-05,momentum_pvo_50
-3.136161250329688e-05,volatility_kcc_5
-3.217135714717776e-05,volatility_dcw_5
-3.25098898188217e-05,volatility_kcli_10
-3.330144043577196e-05,volatility_bbp_50
-3.352038285273428e-05,trend_ichimoku_conv
-3.3913027124077634e-05,volume_cmf
-3.511739813283023e-05,momentum_ppo_hist
-3.571784101660156e-05,trend_vortex_ind_neg_200
-3.6078735461640816e-05,^nsei_percent_change
-3.7920848067693e-05,volatility_bbw_200
-3.821751942190931e-05,volatility_ui
-3.888907008575895e-05,equity_capital_qtr
-4.081579008221257e-05,volatility_bbhi_10
-4.136910353609722e-05,momentum_kama_100
-4.234938561837939e-05,topic_compound
-4.2836860222402765e-05,volume_cmf_200
-4.4172175595543514e-05,volatility_bbm_20
-4.6996059025700996e-05,volume_adi
-4.816823087268573e-05,trend_aroon_ind_200
-4.836060294281137e-05,momentum_stoch_rsi_100
-4.8488402027708684e-05,volatility_bbli
-4.922025749676236e-05,trend_macd_signal_200
-5.135093056364916e-05,momentum_rsi
-5.2591707896333943e-05,face_value_in_rs_qtr
-5.2635219170277555e-05,trend_dpo
-5.3408548250873744e-05,total_income_qtr
-5.481166345578554e-05,^gspc_percent_change
-5.488228504348862e-05,volatility_kcp_200
-5.664475294526246e-05,volume_adi_100
-5.7249488426551245e-05,momentum_pvo_100
-5.863872805377366e-05,momentum_stoch_signal_10
-6.115098478379486e-05,trend_adx_10
-6.153532199715175e-05,cl=f_percent_change
-6.360432431232489e-05,trend_macd_50
-6.494045619007413e-05,revenue_from_operations_qtr
-6.584943472026739e-05,volatility_bbl_20
-6.622999986441055e-05,trend_vortex_ind_pos_50
-7.036586703417573e-05,others_dr_10
-7.530067672124371e-05,volume_sma_em_50
-7.806186435176708e-05,volatility_dch_100
-8.030084916294755e-05,trend_kst_diff_5
-8.201371280145376e-05,momentum_pvo_hist_5
-8.235521460648378e-05,others_cr_20
-8.328263483061277e-05,trend_visual_ichimoku_a_5
-8.836440604187396e-05,trend_sma_slow_100
-8.924705312593075e-05,volume_mfi
-9.071087397932196e-05,volatility_kcw
-9.352693778728428e-05,volatility_kch_20
-9.839205841356023e-05,trend_stc_50
-0.00011272462582391938,volatility_dcl_200
-0.0001134434211103605,trend_sma_slow_200
-0.0001179580931249772,volatility_kcc
-0.00012118207808433681,momentum_stoch_rsi_d
-0.00012643190027827045,momentum_pvo_signal_200
-0.00012881983020453474,volume_em_5
-0.00013582061189336734,others_dlr_20
-0.00014157412704935262,momentum_wr_5
-0.0001481882425854316,momentum_ao_200
-0.00015250671982070728,volatility_bbh_200
-0.0001540948345456277,volatility_kcli_100
-0.00015544241505900262,trend_visual_ichimoku_a_20
-0.00015768362148253754,momentum_pvo_signal_20
-0.00016874795066654764,volume_cmf_100
-0.00017147461377818696,trend_psar_up_indicator_10
-0.00017243317253836982,others_dr_5
-0.00017975458077710492,volume_vwap
-0.00019048580896485737,others_cr_5
-0.00019379771906764934,number_of_public_shareholding_qtr
-0.00019797886204412501,trend_sma_fast
-0.00020999482140252927,volatility_atr_10
-0.00021154261306457537,volatility_ui_20
-0.00021505844410119127,momentum_roc_200
-0.000231913363404553,trend_sma_slow
-0.00024242641416750632,volatility_kcl
-0.00024718139401507764,trend_visual_ichimoku_a
-0.0002521163493402879,volatility_bbm_200
-0.00025272049028007674,volatility_bbhi_200
-0.0002552552951011081,volatility_ui_100
-0.00025727226098145987,momentum_stoch_rsi_50
-0.0002698719761431452,momentum_ppo_hist_200
-0.00028772984102978626,volatility_bbh
-0.00029155032587052605,trend_cci_100
-0.0002967611521841634,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr
-0.0002982106874499541,trend_vortex_ind_diff_5
-0.00032857894319124857,volume_vpt_5
-0.0003315450280307432,trend_ichimoku_a_10
-0.0003367966105645095,volume_nvi_50
-0.0003415255076535464,volatility_dcw
-0.00034212755019417186,trend_adx_neg_100
-0.0003451094145815179,volatility_bbh_100
-0.0003504609828405965,open
-0.0003706979600009171,volatility_dcp_20
-0.0004010416804059849,trend_sma_fast_200
-0.0004054271179260751,volume_nvi_200
-0.00041738306508788073,volatility_kcp_10
-0.00041768038288166444,momentum_ppo_signal_50
-0.00041999420243504017,trend_kst_sig_5
-0.0004280990848875383,trend_adx_5
-0.0004594296468053029,momentum_uo_5
-0.00046727360107667973,trend_aroon_down
-0.00047200932837421753,momentum_stoch_rsi_k
-0.0004828502265413678,volatility_kchi_10
-0.0004933101598471336,trend_macd_100
-0.0005014003171926413,trend_vortex_ind_pos_100
-0.0005476860267498647,volume_fi_5
-0.0005517745633845533,volume_obv_50
-0.0005617637010073722,trend_sma_fast_100
-0.0006428865786662144,volatility_kch_200
-0.0006486576557906474,momentum_stoch_signal
-0.000654766017256841,volatility_atr_20
-0.0006736863453287348,volatility_kcp_20
-0.0006810895897824596,net_profit_loss_from_ordinary_activities_after_tax_yrly
-0.000693360375189499,high
-0.0007098165643357464,volatility_dcm_200
-0.0007141232736405734,volatility_kcw_20
-0.0007308732634724818,others_dr
-0.0007348642784111549,momentum_tsi_50
-0.0007552537427111199,profit_before_interest_and_exceptional_items_qtr
-0.0007682848630041897,volatility_atr_100
-0.0007754459120524631,others_cr_200
-0.0008766359414701104,volume_adi_50
-0.0008768225702833423,volatility_dcw_100
-0.000931347529873996,volume_vpt_200
-0.0010904069772845228,volume_mfi_50
-0.0011536461863188132,momentum_stoch_rsi_d_50
-0.0011857082278671446,trend_visual_ichimoku_b_50
-0.0011870674488658381,trend_trix_10
-0.0011932612981964447,momentum_pvo_hist
-0.001223923754116101,net_profit_yrly
-0.0012250983411177551,trend_ichimoku_b_10
-0.0012415274399694923,volatility_kcl_10
-0.0013077391030890473,others_dr_200
