shap_value,feature
0.0001910080090245894,trend_vortex_ind_pos_200
0.00019066117449279755,volume_em_200
0.00018990994769639699,volume_obv_10
0.00018712916270106686,trend_adx_neg
0.00018641773277788576,volume_adi_20
0.00018499851393531097,trend_ichimoku_conv
0.0001830303627323426,volatility_dcm_100
0.0001828005669686837,other_income_qtr
0.00018254614000712556,trend_sma_fast_5
0.000180850896579177,volatility_kch_10
0.00017902672605343825,momentum_stoch_rsi_200
0.00017823002194117975,volatility_dcp_50
0.000176980363823158,topic_compound
0.0001712817409828106,trend_macd_diff_20
0.00016934673241960878,volatility_bbh_200
0.0001686010743578379,volume_obv
0.0001681654812487638,trend_adx_pos
0.00016773738137977558,trend_adx_20
0.00016735539375246303,trend_stc_20
0.00016613467303806104,trend_trix_100
0.00016534234871624524,volume_em_10
0.00016373204096841712,trend_dpo_100
0.0001636839671126145,momentum_kama_5
0.00016330274202053862,momentum_pvo_50
0.0001606439199362003,volume_mfi_5
0.00016005097836116342,volatility_bbh_100
0.0001583552808629722,momentum_stoch_rsi_d
0.00015769217742060446,trend_aroon_down_100
0.00015742712487108002,trend_macd_20
0.0001551743703687896,trend_macd_signal
0.00015414793903763415,cl=f_percent_change
0.00015343418233352201,trend_psar_down_indicator_10
0.00014966401569640626,momentum_ao_20
0.00014819881179166397,trend_sma_fast_10
0.00014753386511655542,momentum_roc_10
0.00014503386052946288,volatility_kchi_10
0.00014446700124176267,high_50
0.00014445933183036643,momentum_stoch_10
0.00014193536722758793,trend_ichimoku_b_50
0.00014172878951557847,volume_vwap_200
0.00014168117454516418,momentum_rsi_10
0.00013732281653499104,volatility_dcl_20
0.0001350118134670251,volatility_bbl_50
0.0001346015089917098,high_200
0.00013415895235531876,trend_kst_sig
0.00013135872582411607,volatility_bbl_5
0.00013071698879944072,momentum_stoch_rsi_20
0.00012832530434248854,volatility_atr
0.00012825488005583963,momentum_pvo_hist_100
0.0001277051982492801,volume_vwap_5
0.0001273846525257784,volume_mfi_100
0.0001264787696672566,trend_ichimoku_conv_200
0.0001250281821161097,trend_macd_diff_5
0.00012310303201844668,volatility_dcp
0.00011992801472137952,volume_vpt_10
0.00011972851284248723,momentum_pvo_signal
0.00011924912242274693,trend_aroon_up_200
0.00011921420616463528,trend_vortex_ind_pos_20
0.00011273359509275415,momentum_stoch_100
0.00011237484528419798,trend_ichimoku_b_20
0.00011231594454827209,momentum_ppo_200
0.00011154779641745562,momentum_ppo_signal_5
0.00010867541659254957,sha_percent_change
0.0001074545013350753,trend_psar_down_indicator
0.00010676753137309021,trend_aroon_up_10
0.00010564690638941621,volatility_dcm_10
0.00010509985173604372,volume_vpt_50
0.00010449717484814857,volatility_dcl_100
0.00010447818211101321,momentum_tsi_5
0.00010439246148096682,volatility_kcp_200
0.00010351247797996738,momentum_wr_5
0.00010206588617279294,trend_psar_down_indicator_5
0.00010185683113086259,trend_macd_100
0.00010160897081356504,volatility_dcw_20
0.00010126205975209076,momentum_ppo_signal_100
0.00010071916539221229,momentum_stoch_rsi_d_5
0.00010019254516166981,momentum_uo_50
9.737320126644794e-05,trend_macd_signal_100
9.634623879241438e-05,trend_cci_10
9.56844555422526e-05,trend_aroon_ind_200
9.417013443209371e-05,momentum_stoch_200
9.378598745765483e-05,trend_vortex_ind_pos_5
9.200094865102869e-05,volatility_bbm_5
9.028687306730363e-05,others_dlr_100
8.906274316243426e-05,trend_macd_diff_50
8.618002998283852e-05,momentum_stoch_rsi_d_200
8.560623182499448e-05,momentum_stoch_rsi_k_5
8.386664321803083e-05,trend_ichimoku_conv_10
8.222993641666317e-05,volatility_kcl_5
8.209432154065524e-05,trend_psar_up_indicator_50
8.042214335144059e-05,momentum_stoch_rsi_k
8.03454511457521e-05,ticker_polarity
7.924000299632058e-05,volume_adi_200
7.783588099735946e-05,volatility_ui_50
7.631097132433664e-05,momentum_rsi_20
7.624225356119132e-05,volatility_dch_50
7.290096174337679e-05,volatility_kcp
7.266586857102395e-05,momentum_pvo_signal_10
7.163498844173186e-05,volume_cmf_10
7.105605087343901e-05,high_20
6.92159162991391e-05,volume_mfi_10
6.834218224924059e-05,volatility_bbl
6.753431367011849e-05,volume_em_50
6.730630230526759e-05,trend_stc_200
6.72630549400784e-05,momentum_ao_100
6.724378228247076e-05,volatility_dcp_100
6.617982865254473e-05,trend_vortex_ind_diff
6.501286769578314e-05,volatility_bbp_10
6.443016888615702e-05,trend_visual_ichimoku_b_10
6.323956981594643e-05,trend_ichimoku_b_200
6.233867378192987e-05,treasury_yeild_10_years_percent_change
6.185098812808059e-05,volatility_kcw_100
6.15747710995506e-05,trend_ema_fast
6.141931986744261e-05,momentum_ppo_hist_100
6.122158964784683e-05,volatility_bbli_100
5.98254334732824e-05,volume_vwap_10
5.931009959909469e-05,volatility_bbl_10
5.625779157474691e-05,momentum_stoch_signal_100
5.514656758085099e-05,momentum_pvo_signal_100
5.4815419779616927e-05,trend_ema_slow
5.452660810847676e-05,trend_adx_pos_200
5.405147935890429e-05,trend_sma_fast_50
5.2755774510687246e-05,momentum_stoch_rsi_d_10
5.221333747416623e-05,volatility_bbm_10
5.181685812577616e-05,momentum_roc_20
5.1544330254726445e-05,trend_cci_20
4.969715366675651e-05,others_dr_5
4.9564980107962626e-05,volatility_atr_50
4.948577879859476e-05,trend_ichimoku_b_100
4.878832497476756e-05,volume_mfi_200
4.8195126991050896e-05,others_dr_100
4.6957066000757334e-05,trend_visual_ichimoku_b
4.671425960663378e-05,trend_psar_down_indicator_100
4.458341983825527e-05,^gspc_percent_change
4.450583802832867e-05,volatility_dcl_5
4.268967430868829e-05,trend_kst_sig_200
4.180346258156635e-05,trend_adx_pos_10
4.138205230053424e-05,momentum_stoch_signal_50
4.122341712133289e-05,volume_vwap_20
4.062427469217943e-05,volatility_dcw_50
3.953813209116483e-05,volume_em_20
3.829968481280208e-05,trend_aroon_up_20
3.7694464760982265e-05,trend_mass_index_200
3.761886842793773e-05,others_cr_10
3.731908258877154e-05,trend_trix_50
3.677472180741742e-05,momentum_stoch_rsi_k_10
3.675342747091724e-05,trend_trix_200
3.673554321430148e-05,trend_macd
3.611151790815178e-05,trend_macd_signal_5
3.4753644102943335e-05,volatility_kch_100
3.4585620961083566e-05,momentum_ao_10
3.373512701201859e-05,low_10
3.2778981813327704e-05,volume_fi_200
3.256995034299956e-05,others_dlr_50
3.22649689947592e-05,volatility_dch_5
3.1810606480017745e-05,volatility_bbli_10
3.1742129983018044e-05,trend_kst_200
3.161878431888357e-05,profit_loss_from_ordinary_activities_before_tax_qtr
3.054337800255248e-05,^bsesn_percent_change
2.8834001842552233e-05,volatility_ui_200
2.883198950324592e-05,trend_cci_200
2.615158186534851e-05,trend_ema_fast_5
2.581136494664217e-05,volatility_kcc_10
2.564190537055499e-05,trend_ichimoku_conv_5
2.5342786775234385e-05,trend_adx_neg_20
2.4384816791653677e-05,trend_kst_diff_20
2.4020287580813794e-05,others_cr_100
2.3703715420239932e-05,trend_ichimoku_a
2.333981550095803e-05,trend_dpo_200
2.2962299288439953e-05,volatility_bbhi_50
2.2754475858284125e-05,volume_obv_200
2.1795995982803414e-05,momentum_wr_100
2.175125666364639e-05,volatility_dcp_10
2.0976597328620445e-05,usdx-index_percent_change
2.068378374582045e-05,volume_sma_em_100
2.0062209253228635e-05,volatility_dcw_200
1.9550134981688886e-05,volume_cmf_5
1.914740626557001e-05,volatility_dcm_20
1.8875691152719117e-05,trend_mass_index
1.8475435249033665e-05,trend_visual_ichimoku_a_100
1.8297307743801313e-05,volatility_bbw_100
1.7071737894829603e-05,momentum_tsi_10
1.618563594819306e-05,momentum_uo_200
1.5263807249209812e-05,momentum_kama_50
1.4723529752786823e-05,volatility_bbhi_10
1.4105849238474092e-05,trend_kst
1.399225922534523e-05,agg_subjectivity
1.3518225279805505e-05,trend_kst_20
1.335116568456593e-05,volume_sma_em_50
1.317286423613422e-05,trend_ichimoku_a_200
1.2224873412156007e-05,trend_ema_slow_5
1.1552544759038523e-05,volume_vwap_50
1.0793590800348535e-05,momentum_ao_50
9.943257457644272e-06,volume_adi_10
9.812185592743055e-06,trend_visual_ichimoku_a
9.08697347421736e-06,trend_psar_up_indicator_20
8.48740811466393e-06,trend_macd_diff
8.342438022949992e-06,trend_dpo_10
7.202713194286962e-06,trend_ema_fast_10
7.0684699351378445e-06,volatility_bbp_100
7.029029052333116e-06,trend_psar_up_indicator_200
6.425049948178327e-06,momentum_stoch_signal_10
6.0366960947406996e-06,momentum_uo_100
5.676807304643119e-06,trend_trix
5.12256692699012e-06,momentum_stoch_rsi_100
4.886439565894446e-06,volatility_dcp_5
4.406196534522061e-06,trend_psar_down_indicator_200
4.390326336592954e-06,trend_kst_100
4.183199431335007e-06,momentum_stoch_signal_20
3.6228019932717805e-06,momentum_kama_10
1.5365869781998102e-06,volatility_dcm_5
4.441943196166995e-07,others_dr_10
4.0565203568582347e-07,trend_psar_up_indicator_100
2.5542507642799244e-07,volatility_bbh_5
2.465476224607601e-07,trend_aroon_down_200
-1.2611705512236367e-06,volatility_dcl_10
-1.4115424972107452e-06,trend_sma_slow_20
-1.876727667859778e-06,momentum_tsi_200
-1.9220221907838674e-06,volume_vwap_100
-1.957575354722894e-06,trend_sma_slow
-2.2709186571470817e-06,trend_vortex_ind_neg_50
-2.29373950910834e-06,momentum_kama_100
-2.3637569151301697e-06,volume_vpt_20
-2.5035849839119355e-06,volatility_bbm_100
-2.5751608581787985e-06,trend_mass_index_50
-3.3852899699669787e-06,volatility_dcm_50
-3.7508583802218284e-06,depreciation_and_amortisation_expense_yrly
-3.849940728888215e-06,volatility_kcl_100
-4.166903401538814e-06,volatility_kchi_100
-4.30509447502343e-06,momentum_roc_100
-4.941150483599116e-06,trend_trix_5
-4.981611931659671e-06,trend_adx_100
-4.995738372925404e-06,^nsei_percent_change
-5.389011797831261e-06,momentum_ppo_hist
-5.583441265500435e-06,volatility_kcc_50
-6.471682767140675e-06,trend_stc_50
-6.581153341099652e-06,momentum_rsi_200
-7.746202325884365e-06,others_dr_50
-8.447515100911075e-06,volatility_bbli_50
-8.555177366922907e-06,momentum_pvo_10
-9.675152273971942e-06,trend_adx_neg_50
-9.75196124614682e-06,low_200
-9.997611714111422e-06,agg_polarity
-1.0007681992279574e-05,trend_visual_ichimoku_b_20
-1.1325617371643978e-05,trend_sma_slow_5
-1.1635837507847984e-05,trend_ichimoku_base_20
-1.2513567991260757e-05,volume_em_100
-1.3972764148308531e-05,volatility_kcp_100
-1.4608440851001356e-05,trend_ema_slow_50
-1.6352000134515295e-05,momentum_stoch_rsi_10
-1.6362080959518407e-05,trend_mass_index_20
-1.650068240792219e-05,volatility_kch
-1.680856552778356e-05,trend_ema_fast_50
-1.7019334871552238e-05,trend_adx_pos_20
-1.7065147632869688e-05,volume_cmf_200
-1.7912770906113282e-05,volatility_bbl_200
-1.822316083812452e-05,profit_after_interest_but_before_exceptional_items_yrly
-1.924100571631528e-05,momentum_ppo_10
-2.0920072879670946e-05,trend_macd_signal_50
-2.186938935825463e-05,momentum_pvo_hist_10
-2.2278848661023206e-05,trend_macd_signal_200
-2.3628160109140205e-05,trend_dpo_50
-2.3741663330780097e-05,volatility_kch_5
-2.4596896229688844e-05,momentum_pvo_5
-2.5292981929906967e-05,hsi_percent_change
-2.5677204098701666e-05,trend_macd_5
-2.5865187768430996e-05,trend_ichimoku_a_20
-2.603880943899099e-05,volume_nvi_100
-2.6605832459144542e-05,trend_ichimoku_base_5
-2.793834493433351e-05,momentum_ppo_100
-2.8799508992300998e-05,trend_kst_sig_20
-3.080043014092084e-05,volatility_ui
-3.210327389841697e-05,trend_adx_neg_10
-3.2673715101381414e-05,volatility_kch_20
-3.3040848538202995e-05,inr=x_percent_change
-3.420901408863371e-05,trend_ichimoku_base_50
-3.4951029229370936e-05,volume_adi
-3.713513613291187e-05,trend_adx_50
-3.752383152973573e-05,revenue_from_operations_qtr
-3.766395546046394e-05,trend_adx_neg_200
-4.0304066105732635e-05,volume_obv_100
-4.092605513895916e-05,trend_aroon_up
-4.302093717520205e-05,trend_ema_fast_20
-4.3590265070482336e-05,others_dlr_5
-4.487035112091621e-05,trend_ema_slow_20
-4.5409937729597665e-05,momentum_ppo_hist_10
-4.9146857302933945e-05,trend_kst_diff_10
-5.0561766011276897e-05,volatility_bbw_10
-5.170931019065025e-05,momentum_stoch_rsi_k_200
-5.2291179123534505e-05,trend_adx
-5.6552590492106915e-05,trend_visual_ichimoku_a_20
-5.928537138404989e-05,trend_adx_200
-6.0487427756344165e-05,low_100
-6.310230083956794e-05,others_cr_50
-6.323078525161912e-05,momentum_rsi_50
-6.512000333357338e-05,volatility_kch_50
-6.603545037729916e-05,trend_psar_down_indicator_20
-6.646339243828253e-05,volatility_bbl_100
-7.017163789954302e-05,volume_fi_100
-7.319330220640266e-05,trend_aroon_down_20
-7.4794823873761e-05,momentum_wr_50
-7.493140680258163e-05,volume_obv_5
-7.706565172466886e-05,momentum_stoch
-7.868046809871438e-05,volume_fi_10
-7.894020131414603e-05,trend_cci
-7.900864193106756e-05,volatility_kcl_50
-7.901518250018386e-05,trend_kst_diff_200
-8.103265203979582e-05,trend_trix_20
-8.378606043477359e-05,trend_macd_diff_10
-8.838132258299167e-05,trend_macd_diff_100
-9.11669049197543e-05,others_dr_20
-9.321380535893537e-05,others_dlr_10
-9.384587770151258e-05,trend_sma_slow_200
-9.456576930035046e-05,trend_psar_up_indicator
-9.605568946238054e-05,trend_vortex_ind_diff_20
-9.606810799975678e-05,equity_capital_qtr
-9.68023563659383e-05,trend_macd_diff_200
-0.00010244283401288724,volatility_kchi_5
-0.0001066978998583043,momentum_ppo_signal_10
-0.00011044702893120232,volume_cmf_20
-0.00011589085141331835,momentum_tsi
-0.00012007821163459826,trend_psar_up_indicator_10
-0.00012013839447826075,trend_vortex_ind_pos
-0.00012042305084883233,momentum_rsi_100
-0.0001226056015706507,momentum_pvo_signal_5
-0.00012554064974745776,trend_sma_slow_50
-0.00012679585520845093,volatility_bbh_10
-0.0001282091009096258,volume_vpt_100
-0.0001291367909317962,trend_ichimoku_conv_20
-0.00013312977938634068,momentum_ppo_hist_5
-0.00013336404995508905,trend_visual_ichimoku_a_5
-0.00013351356978593304,momentum_uo_10
-0.00013600331058557548,volatility_kcli_5
-0.000137359638476409,momentum_uo_20
-0.0001418638388264966,trend_vortex_ind_pos_50
-0.00014552067388864365,high_10
-0.00014684837208566245,volatility_bbw_5
-0.00014937601890244127,high_100
-0.00015092073444503536,volatility_bbm
-0.0001548335837196958,volatility_kcp_50
-0.00015683569129216836,trend_dpo
-0.00015693429810095412,trend_stc
-0.00015990062894822443,volatility_bbli_5
-0.0001636568428617394,trend_macd_50
-0.00016753498302189,momentum_pvo_100
-0.00017232210722856127,volatility_kcw_5
-0.00017434927775753412,volatility_kcc_100
-0.0001791072594094117,volatility_kchi_20
-0.0001808375978792867,trend_adx_pos_50
-0.0001834890841009871,volatility_bbhi_100
-0.00019196214225913728,high_5
-0.00019463291386120264,trend_adx_pos_100
-0.00022616510470602105,employee_benefit_expense_yrly
-0.00023402642783875788,momentum_ppo_hist_50
-0.00023715120557974125,trend_ema_fast_200
-0.0002374766363354355,volatility_kcli_100
-0.00024180572195522078,volatility_bbp_5
-0.00024823329239520423,others_dlr_20
-0.0002488580503694804,volatility_kcl
-0.0002750005429640099,volume_cmf_50
-0.00027975019515922336,volume_adi_50
-0.00030663618850607343,net_profit_loss_from_ordinary_activities_after_tax_qtr
-0.00033382678527310073,trend_kst_diff
-0.00035604418983272237,volume_em_5
-0.0003631046232883664,trend_vortex_ind_neg_10
-0.0003675159103582892,volume
-0.00036819564675746993,trend_sma_slow_100
-0.0003889534188018631,volatility_dcl
-0.00039505720086376815,volatility_dcl_50
-0.00040093974827760275,volatility_kcw_50
-0.00041045724065789436,trend_aroon_up_100
-0.0004406915898536318,total_income_yrly
-0.00044863051268508286,trend_stc_100
-0.0004506882811707982,depreciation_and_amortisation_expense_qtr
-0.0004555096764558836,low_5
-0.0004805885851954703,volatility_bbli
-0.0005106888895918697,employee_benefit_expense_qtr
-0.0005161935239655201,volatility_kchi_50
-0.0005488691820489611,trend_cci_100
-0.0006033945796915727,number_of_public_shareholding_qtr
-0.0006209171591870667,trend_stc_5
-0.000628165725662097,momentum_pvo_20
-0.0006320800594231332,trend_adx_neg_100
-0.0006399980326385822,trend_visual_ichimoku_b_100
-0.0006517970305786747,close
-0.0006881338735511632,exceptional_item_yrly
-0.0007098060340332311,volume_sma_em_10
-0.0007389114124981064,momentum_pvo_200
-0.0007450128913285461,volume_mfi_50
-0.0007765752908125017,trend_visual_ichimoku_b_50
-0.0008177223050570304,volatility_kcp_10
-0.0008372767592371032,volatility_dcp_20
-0.0008500070836541255,volatility_kcl_10
-0.0008874875834286815,momentum_stoch_rsi_k_20
-0.0009159293303309516,momentum_ppo_signal_200
-0.000953843622399135,volatility_bbh_50
-0.0009712545849647123,trend_kst_5
-0.0010303412199474426,momentum_stoch_rsi_k_100
-0.0010525777151446966,momentum_ppo_signal_20
-0.0010619910312043368,momentum_ppo_signal_50
-0.0010624822313259783,momentum_roc_50
-0.0010962810868457263,momentum_stoch_rsi_d_20
-0.0011201810610327854,momentum_ppo_50
-0.001164676993443576,others_dlr
-0.0011918823335408193,momentum_stoch_rsi_d_50
-0.0011929719922829762,trend_cci_50
-0.001206031215846002,momentum_ppo_hist_200
-0.0013043892834928457,volatility_ui_100
-0.0013444123370858518,trend_ema_slow_200
-0.0013911545408700808,volume_sma_em
-0.001436266802206468,volatility_bbw
-0.001500578768875764,others_cr
-0.001652849065486286,volume_vpt
-0.0017282922961786274,trend_kst_sig_5
-0.001742161076000678,volume_mfi_20
-0.0018610143521578194,volume_sma_em_5
-0.0019438291961536062,volatility_bbw_20
-0.0019470218689031278,volatility_ui_20
-0.0019513223785982438,net_profit_loss_from_ordinary_activities_after_tax_yrly
-0.00210706929089829,trend_kst_diff_50
-0.002147347326522372,volatility_bbm_20
-0.0021769808165326794,volatility_dch
-0.0021902899189578727,trend_ichimoku_conv_100
-0.002450253854441073,volatility_bbhi_200
-0.002728938974234588,momentum_pvo_signal_20
-0.0031703908432948267,face_value_in_rs_qtr
-0.0032394660458382814,trend_trix_10
-0.003451935627029135,adj close
-0.003514240482811013,momentum_pvo_hist
-0.003557216902189234,trend_ichimoku_base_10
-0.003559867246630351,others_dr_200
-0.0038024418095569004,trend_ichimoku_conv_50
-0.0038721971834012746,momentum_stoch_rsi_50
-0.003988640435371252,trend_aroon_ind_20
-0.0040633460811429255,volatility_kchi_200
-0.0041366219358245975,trend_vortex_ind_diff_10
-0.004153369754979152,volume_mfi
-0.004195994227668959,volatility_kcc_200
-0.004240702622270192,low_50
-0.004328817787454949,volatility_bbh
-0.00443324025421031,volatility_bbl_20
-0.004481991519425824,momentum_roc_200
-0.00489353230209642,volume_sma_em_20
-0.004942641567159256,volume_nvi
-0.0050430124064928476,volatility_atr_20
-0.005055939033491514,volume_vpt_200
-0.005091248362102545,volatility_kcp_20
-0.005278466188841609,finance_costs_yrly
-0.005376531612086347,momentum_ao_200
-0.005428111932793628,volatility_bbw_200
-0.00552746440441084,momentum_stoch_signal_5
-0.005831567925278025,trend_mass_index_100
-0.005850951275999435,momentum_tsi_50
-0.0060971666133437154,momentum_stoch_50
-0.006192793844260911,momentum_ao
-0.006318742636340853,momentum_ppo_20
-0.006663107354498691,volatility_kchi
-0.006888735072289864,trend_dpo_5
-0.006990640916426487,momentum_stoch_rsi
-0.007031192073276118,trend_ichimoku_a_10
-0.007167967042166863,profit_before_interest_and_exceptional_items_qtr
-0.007321967913982971,trend_vortex_ind_diff_50
-0.007406392873046683,trend_vortex_ind_pos_100
-0.007509870450773877,momentum_stoch_rsi_k_50
-0.007522523746239637,trend_adx_neg_5
-0.007763012148231211,volatility_dcl_200
-0.007955814857882498,momentum_stoch_5
-0.008351976135693693,trend_macd_10
-0.008383270388148411,interest_qtr
-0.008383591168006627,momentum_stoch_signal
-0.008436812397079833,momentum_rsi
-0.008655109499476878,volatility_ui_10
-0.008706734658447958,volatility_kcli
-0.008753857842619043,net_profit_yrly
-0.009395012680945008,trend_macd_signal_10
-0.009887786273796263,momentum_kama
-0.010288217671000612,trend_ichimoku_b_5
-0.011081867592936613,volatility_dch_200
-0.011195479558834726,trend_aroon_up_50
-0.011860171653122375,volatility_dch_10
-0.011988865652940757,volatility_kch_200
-0.012396002869124659,momentum_wr
-0.012681975533563103,trend_sma_fast_200
-0.01280283314397675,trend_psar_up_indicator_5
-0.013336914386874883,volume_obv_50
-0.013851201863237463,volume_fi_5
-0.01690285110699783,finance_costs_qtr
-0.01704080977291368,others_dr
-0.017189583332926736,momentum_ppo_hist_20
-0.019384628150515375,momentum_ppo
-0.019434301747304924,volume_em
-0.019575696166298277,trend_adx_5
-0.02022448103646858,net_profit_qtr
-0.022562755409912465,trend_aroon_ind_5
-0.02289762517927134,total_income_qtr
-0.02894981429751781,trend_aroon_down_5
-0.03329279304154911,tax_qtr
-0.037196327771643264,trend_visual_ichimoku_a_50
-0.06544462848002934,momentum_wr_200
-0.06878494891524706,percentage_of_public_shareholding_qtr
-0.08603039540850782,exceptional_item_qtr
