date,Net Sales_QTR,Other Income_QTR,Total Income_QTR,Expenditure_QTR,Cost of Materials Consumed_QTR,Finance Costs_QTR,Other Expenses_QTR,Employee benefit expense_QTR,Depreciation and amortisation expense_QTR,Profit (+)/ Loss (-) from Ordinary Activities before Tax_QTR,Tax_QTR,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_QTR,Net Profit_QTR,Current tax_QTR,Deferred tax_QTR,Minority Interest_QTR,Share of Profit & Loss of Asso_QTR,Net Profit after Mino Inter & Share of P & L_QTR,Any Other_QTR,Income Attributable to Consolidated Group_QTR,EPS after Extraordinary items (in Rs)_QTR,Exceptional Item_QTR,Profit after Interest but before Exceptional Items_QTR,Net Profit Loss for the period from continuing operations_QTR,Profit (loss) from discontinuing operations before tax_QTR,Tax expense of discontinuing operations_QTR,Net profit (loss) from discontinuing operation after tax_QTR,Other Comprehensive Income Net of Taxes_QTR,Any Other Comprehensive Item_QTR,Total Comprehensive Income for the Period_QTR,Total Amount of items that will not be reclassified to profit and loss_QTR,Income tax relating to items that will not be reclassified to profit or loss_QTR,Total Amount of items that will be reclassified to profit and loss_QTR,Income tax relating to items that will be reclassified to profit or loss_QTR,Net movement in regulatory deferral account balances_QTR,Share of profit(loss) of associates and joint ventures_QTR,Basic EPS for continuing operation_QTR,Diluted EPS for continuing operation_QTR,Basic for discontinued & continuing operation_QTR,Diluted for discontinued & continuing operation_QTR,_QTR,basic_eps_QTR,diluted_eps_QTR,Employee benefits expenses_QTR,Depreciation and amortisation expenses_QTR,"Cost of Land, Plots, Constructed Properties and Others_QTR",Tax Expenses_QTR,Revenue from Operations_QTR,Basic for discontinued operation_QTR,Diluted for discontinued operation_QTR,"Cost of Land, Plots, Constructed Properties_QTR",Others_QTR,Extraordinary Items_QTR,Sales & Other Receipts_QTR,Comprehensive Income for the Period Attributable to Owners of Parent_QTR,"Cost of Land, Development Rights, Constructed Properities & Others_QTR",Prior Period Adjustments_QTR,"Total Profit or Loss, Attributable to Non-Controlling Interests_QTR",Total Comprehensive Income for the Period Attributable to Owners of Parent Non-Controlling Interests_QTR,EPS before Extraordinary items (in Rs)_QTR,"Profit from Operations before Other Income, Interest and Exceptional Items_QTR",Interest_QTR,Diluted EPS after Extraordinary items_QTR,Cost of Investment In Sub_QTR,Extraordinary Item_QTR,Face Value (in Rs)_QTR,Profit before Interest and Exceptional Items_QTR,Employee Benefit Expenses_QTR,Prior Period Items_QTR,"Profit or Loss, Attributable to Owners of Parent_QTR",Basic EPS after Extraordinary items_QTR,Reserves_QTR,Equity Capital_QTR,"Depreciation, Amortisation & Impairment_QTR",Basic EPS before Extraordinary items_QTR,Diluted EPS before Extraordinary items_QTR,Paid up Debt Capital_QTR,Staff Cost_QTR,Debt Equity Ratio_QTR,Debt Service Coverage Ratio_QTR,Percentage of Public Shareholding_QTR,Disposed of during the quarter_QTR,Provision for Tax including Fringe Benefit Tax_QTR,Deferred Tax_QTR,Debt Earning Per Share (EPS)_QTR,Depreciation_QTR,Received during the quarter_QTR,Debenture Redemption Reserve_QTR,Cost of Revenues_QTR,Other Expenditure_QTR,Number of Public Shareholding_QTR,Investor Complaints_QTR,Remaining unresolved at the end of the quarter_QTR,Interest Service Coverage Ratio_QTR,Pending at the beginning of the quarter_QTR,Debt Face Value_QTR,Cost of Land Plots & Constructed Properties_QTR
"13,311.90","2,097.60","15,409.50","-16,786.00",,"-5,360.30","-2,440.00",,,"1,588.60",-99.70,"1,488.90","4,139.40",,,0.00,0.00,"4,139.40",0.00,"4,139.40",,"2,965.10","-1,376.50","1,488.90",0.00,0.00,0.00,-12.90,0.00,"4,126.50",0.00,0.00,0.00,0.00,0.00,"2,650.50",1.83,1.74,1.83,1.74,Notes,1.83,1.74,2019-06-28,-782.40,-510.60,"-7,692.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,311.90","2,097.60","15,409.50","-16,786.00",,"-5,360.30","-2,440.00",,,"1,588.60",-99.70,"1,488.90","4,139.40",,,0.00,0.00,"4,139.40",0.00,"4,139.40",,"2,965.10","-1,376.50","1,488.90",0.00,0.00,0.00,-12.90,0.00,"4,126.50",0.00,0.00,0.00,0.00,0.00,"2,650.50",1.83,1.74,1.83,1.74,Notes,1.83,1.74,2019-06-29,-782.40,-510.60,"-7,692.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,311.90","2,097.60","15,409.50","-16,786.00",,"-5,360.30","-2,440.00",,,"1,588.60",-99.70,"1,488.90","4,139.40",,,0.00,0.00,"4,139.40",0.00,"4,139.40",,"2,965.10","-1,376.50","1,488.90",0.00,0.00,0.00,-12.90,0.00,"4,126.50",0.00,0.00,0.00,0.00,0.00,"2,650.50",1.83,1.74,1.83,1.74,Notes,1.83,1.74,2019-06-30,-782.40,-510.60,"-7,692.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-01,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-02,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-03,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-04,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-05,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-06,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-07,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-08,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-09,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-10,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-11,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-12,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-13,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-14,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-15,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-16,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-17,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-18,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-19,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-20,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-21,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-22,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-23,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-24,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-25,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-26,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-27,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-28,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-29,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-30,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-07-31,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-08-01,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-08-02,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-08-03,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-08-04,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-08-05,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-08-06,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-08-07,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-08-08,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-08-09,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,155.10","2,245.40","19,400.50","-18,278.90",,"-4,180.90","-3,941.60",,,"2,557.20",-742.10,"1,815.10","4,434.10",,,0.00,0.00,"4,434.10",0.00,"4,434.10",,"1,435.60","1,121.60","1,815.10",0.00,0.00,0.00,-16.20,0.00,"4,417.90",0.00,0.00,0.00,0.00,0.00,"2,619.00",1.80,1.80,1.80,1.80,Notes,1.80,1.80,2019-08-10,-858.40,-446.30,"-8,851.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
