date,Net Sales_QTR,Other Income_QTR,Total Income_QTR,Expenditure_QTR,Finance Costs_QTR,Purchases of stock-in-trade_QTR,"Changes in inventories of finished goods, work-in-progress and stock-in-trade_QTR",Employee benefit expense_QTR,Depreciation and amortisation expense_QTR,Other Expenses_QTR,Profit (+)/ Loss (-) from Ordinary Activities before Tax_QTR,Tax_QTR,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_QTR,Net Profit_QTR,Current tax_QTR,Deferred tax_QTR,Minority Interest_QTR,Share of Profit & Loss of Asso_QTR,Net Profit after Mino Inter & Share of P & L_QTR,Any Other_QTR,Income Attributable to Consolidated Group_QTR,EPS after Extraordinary items (in Rs)_QTR,Exceptional Item_QTR,Profit after Interest but before Exceptional Items_QTR,Net Profit Loss for the period from continuing operations_QTR,Profit (loss) from discontinuing operations before tax_QTR,Tax expense of discontinuing operations_QTR,Net profit (loss) from discontinuing operation after tax_QTR,Other Comprehensive Income Net of Taxes_QTR,Any Other Comprehensive Item_QTR,Total Comprehensive Income for the Period_QTR,Total Amount of items that will not be reclassified to profit and loss_QTR,Income tax relating to items that will not be reclassified to profit or loss_QTR,Total Amount of items that will be reclassified to profit and loss_QTR,Income tax relating to items that will be reclassified to profit or loss_QTR,Net movement in regulatory deferral account balances_QTR,Share of profit(loss) of associates and joint ventures_QTR,Basic EPS for continuing operation_QTR,Diluted EPS for continuing operation_QTR,Basic for discontinued & continuing operation_QTR,Diluted for discontinued & continuing operation_QTR,_QTR,basic_eps_QTR,diluted_eps_QTR,Depreciation and amortisation expenses_QTR,Basic for discontinued operation_QTR,Diluted for discontinued operation_QTR,Net Sales / Income from Operations_QTR,Other Operating Income_QTR,"Changes in inventories of finished goods, wip and Stock-in-trade_QTR",Equity Capital_QTR,Employee Benefit Expenses_QTR,"Profit or Loss, Attributable to Owners of Parent_QTR","Profit from Operations before Other Income, Interest and Exceptional Items_QTR",Profit before Interest and Exceptional Items_QTR,Financial Cost_QTR,"Total Profit or Loss, Attributable to Non-Controlling Interests_QTR",Total Comprehensive Income for the Period Attributable to Owners of Parent Non-Controlling Interests_QTR,Basic & Diluted EPS after Extraordinary items_QTR,Interest_QTR,Prior Period Items_QTR,Tax Expense_QTR,Comprehensive Income for the Period Attributable to Owners of Parent_QTR,Extraordinary Items_QTR,EPS before Extraordinary items (in Rs)_QTR,Reserves_QTR,Net Exchange (Gain) / Loss_QTR,Cost of Investment In Sub_QTR,Face Value (in Rs)_QTR,Purchases of Stock in Trade_QTR,Interest income on income tax refund_QTR,Deferred Tax_QTR,Profit before extraordinary items and Tax_QTR,Revenue from Operations_QTR,Short provision for tax relating to prior years_QTR
2017-05-21,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-22,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-23,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-24,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-25,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-26,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-27,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-28,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-29,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-30,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-01,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-02,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-03,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-04,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-05,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-06,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-07,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-08,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-09,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-10,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-11,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-12,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-13,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-14,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-15,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-16,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-17,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-18,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-19,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-20,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-21,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-22,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-23,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-24,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-26,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-27,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-28,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-29,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,"6,345.32",158.39,"6,503.71","-5,915.93",-16.90,"-4,116.52",19.68,"-1,217.38",-30.45,-554.35,597.19,-165.54,431.65,431.65,-170.80,5.26,0.00,0.00,431.65,0.00,431.65,,9.41,587.78,431.65,0.00,0.00,0.00,-15.87,0.00,415.77,0.00,0.00,0.00,0.00,0.00,0.00,,,4.15,4.09,Notes,4.15,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01,"4,268.60",112.13,"4,380.73","-3,766.11",-12.30,"-1,853.59",-19.68,"-1,320.69",,-527.44,616.65,-162.99,453.66,453.66,-166.18,3.19,0.00,0.00,453.66,0.00,453.66,,2.04,614.61,453.66,0.00,0.00,0.00,2.80,0.00,456.46,0.00,0.00,0.00,0.00,0.00,0.00,,,4.37,4.31,Notes,4.37,4.31,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02,"4,268.60",112.13,"4,380.73","-3,766.11",-12.30,"-1,853.59",-19.68,"-1,320.69",,-527.44,616.65,-162.99,453.66,453.66,-166.18,3.19,0.00,0.00,453.66,0.00,453.66,,2.04,614.61,453.66,0.00,0.00,0.00,2.80,0.00,456.46,0.00,0.00,0.00,0.00,0.00,0.00,,,4.37,4.31,Notes,4.37,4.31,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03,"4,268.60",112.13,"4,380.73","-3,766.11",-12.30,"-1,853.59",-19.68,"-1,320.69",,-527.44,616.65,-162.99,453.66,453.66,-166.18,3.19,0.00,0.00,453.66,0.00,453.66,,2.04,614.61,453.66,0.00,0.00,0.00,2.80,0.00,456.46,0.00,0.00,0.00,0.00,0.00,0.00,,,4.37,4.31,Notes,4.37,4.31,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-04,"4,268.60",112.13,"4,380.73","-3,766.11",-12.30,"-1,853.59",-19.68,"-1,320.69",,-527.44,616.65,-162.99,453.66,453.66,-166.18,3.19,0.00,0.00,453.66,0.00,453.66,,2.04,614.61,453.66,0.00,0.00,0.00,2.80,0.00,456.46,0.00,0.00,0.00,0.00,0.00,0.00,,,4.37,4.31,Notes,4.37,4.31,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05,"4,268.60",112.13,"4,380.73","-3,766.11",-12.30,"-1,853.59",-19.68,"-1,320.69",,-527.44,616.65,-162.99,453.66,453.66,-166.18,3.19,0.00,0.00,453.66,0.00,453.66,,2.04,614.61,453.66,0.00,0.00,0.00,2.80,0.00,456.46,0.00,0.00,0.00,0.00,0.00,0.00,,,4.37,4.31,Notes,4.37,4.31,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-06,"4,268.60",112.13,"4,380.73","-3,766.11",-12.30,"-1,853.59",-19.68,"-1,320.69",,-527.44,616.65,-162.99,453.66,453.66,-166.18,3.19,0.00,0.00,453.66,0.00,453.66,,2.04,614.61,453.66,0.00,0.00,0.00,2.80,0.00,456.46,0.00,0.00,0.00,0.00,0.00,0.00,,,4.37,4.31,Notes,4.37,4.31,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-07,"4,268.60",112.13,"4,380.73","-3,766.11",-12.30,"-1,853.59",-19.68,"-1,320.69",,-527.44,616.65,-162.99,453.66,453.66,-166.18,3.19,0.00,0.00,453.66,0.00,453.66,,2.04,614.61,453.66,0.00,0.00,0.00,2.80,0.00,456.46,0.00,0.00,0.00,0.00,0.00,0.00,,,4.37,4.31,Notes,4.37,4.31,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-08,"4,268.60",112.13,"4,380.73","-3,766.11",-12.30,"-1,853.59",-19.68,"-1,320.69",,-527.44,616.65,-162.99,453.66,453.66,-166.18,3.19,0.00,0.00,453.66,0.00,453.66,,2.04,614.61,453.66,0.00,0.00,0.00,2.80,0.00,456.46,0.00,0.00,0.00,0.00,0.00,0.00,,,4.37,4.31,Notes,4.37,4.31,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09,"4,268.60",112.13,"4,380.73","-3,766.11",-12.30,"-1,853.59",-19.68,"-1,320.69",,-527.44,616.65,-162.99,453.66,453.66,-166.18,3.19,0.00,0.00,453.66,0.00,453.66,,2.04,614.61,453.66,0.00,0.00,0.00,2.80,0.00,456.46,0.00,0.00,0.00,0.00,0.00,0.00,,,4.37,4.31,Notes,4.37,4.31,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10,"4,268.60",112.13,"4,380.73","-3,766.11",-12.30,"-1,853.59",-19.68,"-1,320.69",,-527.44,616.65,-162.99,453.66,453.66,-166.18,3.19,0.00,0.00,453.66,0.00,453.66,,2.04,614.61,453.66,0.00,0.00,0.00,2.80,0.00,456.46,0.00,0.00,0.00,0.00,0.00,0.00,,,4.37,4.31,Notes,4.37,4.31,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-11,"4,268.60",112.13,"4,380.73","-3,766.11",-12.30,"-1,853.59",-19.68,"-1,320.69",,-527.44,616.65,-162.99,453.66,453.66,-166.18,3.19,0.00,0.00,453.66,0.00,453.66,,2.04,614.61,453.66,0.00,0.00,0.00,2.80,0.00,456.46,0.00,0.00,0.00,0.00,0.00,0.00,,,4.37,4.31,Notes,4.37,4.31,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-12,"4,268.60",112.13,"4,380.73","-3,766.11",-12.30,"-1,853.59",-19.68,"-1,320.69",,-527.44,616.65,-162.99,453.66,453.66,-166.18,3.19,0.00,0.00,453.66,0.00,453.66,,2.04,614.61,453.66,0.00,0.00,0.00,2.80,0.00,456.46,0.00,0.00,0.00,0.00,0.00,0.00,,,4.37,4.31,Notes,4.37,4.31,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-13,"4,268.60",112.13,"4,380.73","-3,766.11",-12.30,"-1,853.59",-19.68,"-1,320.69",,-527.44,616.65,-162.99,453.66,453.66,-166.18,3.19,0.00,0.00,453.66,0.00,453.66,,2.04,614.61,453.66,0.00,0.00,0.00,2.80,0.00,456.46,0.00,0.00,0.00,0.00,0.00,0.00,,,4.37,4.31,Notes,4.37,4.31,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-14,"4,268.60",112.13,"4,380.73","-3,766.11",-12.30,"-1,853.59",-19.68,"-1,320.69",,-527.44,616.65,-162.99,453.66,453.66,-166.18,3.19,0.00,0.00,453.66,0.00,453.66,,2.04,614.61,453.66,0.00,0.00,0.00,2.80,0.00,456.46,0.00,0.00,0.00,0.00,0.00,0.00,,,4.37,4.31,Notes,4.37,4.31,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
