date,Net Sales/Revenue From Operations_QTR,Revenue from Operations_QTR,Other Income_QTR,Total Income_QTR,Expenditure_QTR,Provisions and Loan Losses_QTR,Depreciation and amortisation expense_QTR,Employee benefit expense_QTR,Finance Costs_QTR,Other Expenses_QTR,Profit after Interest but before Exceptional Items_QTR,Profit (+)/ Loss (-) from Ordinary Activities before Tax_QTR,Tax_QTR,Current tax_QTR,Deferred tax_QTR,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_QTR,Net Profit_QTR,Basic for discontinued & continuing operation_QTR,Diluted for discontinued & continuing operation_QTR,_QTR,basic_eps_QTR,diluted_eps_QTR,Impairment on financial instruments_QTR,Other Expenditure_QTR,Net loss on fair value changes_QTR,Diluted EPS for continuing operation_QTR,Basic EPS for continuing operation_QTR,Business origination outsourcing_QTR,Minority Interest_QTR,Extraordinary Items_QTR,Net profit (loss) from discontinuing operation after tax_QTR,Provisions and loan losses_QTR,Income Attributable to Consolidated Group_QTR,Profit (loss) from discontinuing operations before tax_QTR,Profit before extraordinary items and Tax_QTR,Net Profit after Mino Inter & Share of P & L_QTR,Deferred Tax_QTR,Net Sales_QTR,Other operating expenses_QTR,Tax expense of discontinuing operations_QTR,Share of Profit & Loss of Asso_QTR,Net Profit Loss for the period from continuing operations_QTR,Any Other_QTR,Exceptional Item_QTR,EPS after Extraordinary items (in Rs)_QTR,Prior year_QTR,Income from Operations_QTR,Other Operating Expenditure_QTR,Comprehensive Income for the Period Attributable to Owners of Parent_QTR,Tax expenses (Including Deferred Tax)_QTR,Basic EPS before Extraordinary items_QTR,"Total Profit or Loss, Attributable to Non-Controlling Interests_QTR",Total Comprehensive Income for the Period Attributable to Owners of Parent Non-Controlling Interests_QTR,EPS before Extraordinary items (in Rs)_QTR,"Profit from Operations before Other Income, Interest and Exceptional Items_QTR",Interest_QTR,Diluted EPS after Extraordinary items_QTR,Cost of Investment In Sub_QTR,Total Comprehensive Income for the Period_QTR,Depreciation & amortization expense_QTR,Diluted EPS before Extraordinary items_QTR,Face Value (in Rs)_QTR,Profit before Interest and Exceptional Items_QTR,Employee Benefit Expenses_QTR,Prior Period Items_QTR,Provisions & Loan Losses_QTR,Other Operating Income_QTR,"Profit or Loss, Attributable to Owners of Parent_QTR",Any Other Comprehensive Item_QTR,Business Origination Outsourcing_QTR,Basic EPS after Extraordinary items_QTR,Other Comprehensive Income Net of Taxes_QTR,Reserves_QTR,Equity Capital_QTR,Interest (Finance Charges)_QTR,Interest (Including Financial Charges)_QTR,Loan Provision and Write Offs_QTR,Tax Expenses (including deferred tax)_QTR,Finance Cost_QTR,"Provision, Loan Losses & Other Charges_QTR",Paid up Debt Capital_QTR,Debt Equity Ratio_QTR,Debt Service Coverage Ratio_QTR,Percentage of Public Shareholding_QTR,Disposed of during the quarter_QTR,Debt Earning Per Share (EPS)_QTR,Depreciation_QTR,Received during the quarter_QTR,Employees Cost_QTR,Debenture Redemption Reserve_QTR,Number of Public Shareholding_QTR,Investor Complaints_QTR,Remaining unresolved at the end of the quarter_QTR,Interest Service Coverage Ratio_QTR,Pending at the beginning of the quarter_QTR,Debt Face Value_QTR,Finance Charges_QTR,Branch Closure Costs / Losses_QTR,MTM Adjustment for Derivatives_QTR,Deferred Tax & Fringe Benefit Tax_QTR
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-01,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-02,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-03,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-04,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-05,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-06,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-07,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-08,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-09,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-10,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-11,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-12,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-13,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-14,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-15,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-16,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-17,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-18,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-19,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-20,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-21,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-22,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-23,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-24,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-25,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-26,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-27,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-28,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-29,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-30,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-01-31,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-02-01,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-02-02,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-02-03,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-02-04,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-02-05,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-02-06,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-02-07,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-02-08,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-02-09,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-02-10,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.30,,"-3,112.50",,,,,,"2,987.10","2,987.10","-1,049.20",,,"1,937.90","1,937.90",,,Notes,12.41,12.40,2016-02-11,,,,,,,0.30,0.00,0.00,,"1,938.20",0.00,,"1,938.20",,"11,412.40",,0.00,0.00,"1,937.90",0.00,0.00,,,"11,380.90",-728.30,-,"-1,049.20",12.41,-,-,,"8,299.90","-5,323.10",12.40,0.00,-,-63.50,12.40,10.00,"8,310.20",-700.50,0.00,-986.40,31.50,-,-,-633.80,12.41,-,0.00,"1,562.10",,,,,,,,,,,,,,,,,,,,,,,,,,
