basic_eps_qtr,momentum_kama_200,volatility_bbp,percentage_of_public_shareholding_qtr,momentum_kama,other_income_yrly,volume_sma_em,others_dlr_200,momentum_stoch_rsi_k_50,exceptional_item_qtr,trend_aroon_ind_5,volatility_bbli_200,momentum_ppo_20,volume_mfi_20,momentum_wr,volume_vwap_200,trend_adx_pos_5,finance_costs_qtr,low_50,trend_vortex_ind_neg_10,volatility_kcl_20,trend_kst_sig_100,momentum_ppo_signal_200,trend_visual_ichimoku_a_50,volatility_bbh_20,volume,trend_ichimoku_conv_50,volume_mfi_200,trend_kst_sig_50,trend_macd_10,momentum_pvo_20,trend_psar_down_indicator_50,low_20,trend_stc_20,trend_macd_200,momentum_ao,volatility_bbp_200,momentum_uo_50,trend_aroon_ind_50,trend_ema_slow_10,volatility_bbl_50,trend_trix_20,momentum_stoch_rsi_5,momentum_tsi_20,trend_adx_neg_5,trend_kst_diff_50,trend_ema_fast_10,trend_ichimoku_base_200,volatility_bbli_20,volatility_kch_10
1645379.241515145,1704851.4360911285,0.6977778191668624,1645379.241515145,33.50622799435086,1645379.241515145,-86.85902052402052,1664737.2601435678,23.78975464420394,1645379.241515145,40.05100030899048,7447437.616772542,22.568189613230896,12863740.02182039,-49.65154334084421,14150105.060208302,39.26483473491769,1645379.241515145,34.6299991607666,14.074159856961126,7075067.447434017,2947955.7635662374,1814136.290315227,25.2057275997097,10107233.313108863,85285.0,2830038.673834054,12863740.02182039,2947955.7635662374,12.748612222380086,16.2057471160212,22.969833964792628,34.6299991607666,27.60705090192569,4161810.5253159255,1.6142938165103686,8323606.748157547,23.566216046987048,24.295893981424705,14.085765524622191,9433419.777119568,13.22064975021546,24.527797239274832,29.50019404497324,35.14251999785151,2887793.855340896,12.686621877664498,2774548.380229461,7447437.616772542,24.54929869202062
1646748.6057100133,1706270.1958141949,0.8122481981222346,1646748.6057100133,33.51513813115636,1646748.6057100133,-42.33516953536178,1666122.7204433717,24.153478522885838,1646748.6057100133,38.46350030899048,7453632.73606776,25.205468909208648,12874440.6068941,-34.668953712900155,14161875.694527108,41.22050476911705,1646748.6057100133,34.85000038146973,14.16498773955137,7080952.795464361,2950408.107251812,1815646.1561294536,25.65590445841279,10115640.94351888,139375.0,2832392.8274662853,12874440.6068941,2950408.107251812,12.75567764531682,17.930433597396267,23.24765970884633,34.85000038146973,28.184834702615767,4165272.4487261176,1.856294250488283,8330530.705016907,24.049381811943004,24.580539728987933,14.187587528618016,9441266.906940307,13.26797645549676,20.64757295104501,30.44605731352289,36.970983027023,2890196.0572105013,12.76359000162121,2776856.3739865506,7453632.73606776,24.60161191318
1656743.7687274877,1716626.6388403918,0.8740842736812088,1656743.7687274877,33.525022280366414,1656743.7687274877,-53.80780070308094,1676235.4638032822,26.422322112712145,1656743.7687274877,52.86350030899048,7498865.617036943,31.85295248379462,12952570.06363389,-24.216018206872903,14247818.030982088,43.40512354464865,1656743.7687274877,35.56500053405762,14.270756792130875,7123923.954935079,2968312.98484915,1826666.32697458,26.435252923652698,10177028.407268563,762785.0,2849581.4427163093,12952570.06363389,2968312.98484915,12.677310819580006,23.772095591544637,25.45908757388145,35.56500053405762,28.82255702717665,4190549.632860261,2.185000139124256,8381085.1013942305,26.439845682633035,26.781027595396345,14.313995391902653,9498561.887182826,13.27977518454156,29.41992609991514,35.90910274913427,38.87296661867123,2907735.460424829,12.679909924848284,2793707.9575650054,7498865.617036943,24.66900626521537
1651319.7690648038,1711006.679227488,0.7522998680123243,1651319.7690648038,33.53642698532769,1651319.7690648038,-105.60045296695002,1670747.6615365697,26.00620676530889,1651319.7690648038,51.281500244140624,7474318.444586213,29.16876613002899,12910170.45544582,-33.97214008180333,14201178.636236418,44.07723930370936,1651319.7690648038,35.82500076293945,14.316682000063526,7100604.121106843,2958596.485569384,1820686.2353364057,26.24746381120785,10143714.388053192,222205.0,2840253.5287326407,12910170.45544582,2958596.485569384,12.668628423361364,21.343271169818067,25.13438209614,35.82500076293945,29.052517447242906,4176832.0938268094,2.4231180078843053,8353650.026302238,25.940736500674788,26.48242211612902,14.35442364427862,9467468.812193014,13.297581033194424,28.27072261241776,34.84276776662553,39.29003546323125,2898217.1781965736,12.699710123333038,2784562.9438555264,7474318.444586213,24.62025675882776
1654953.86445229,1714772.055554438,0.789333128964524,1654953.86445229,33.595306477945726,1654953.86445229,-61.27117862751031,1674424.504446923,25.74777780862461,1654953.86445229,49.68150024414062,7490767.298976859,28.95832893561721,12938582.065236969,-27.97833058764596,14232431.577751052,44.54313326218407,1654953.86445229,35.36000061035156,14.371592885719952,7116230.586977979,2965107.6284640003,1824693.058626259,26.08494556532807,10166037.821570586,274235.0,2846504.2194348616,12938582.065236969,2965107.6284640003,12.663621428897446,21.739651002899144,24.834950567874596,35.36000061035156,29.483536389796303,4186024.1014292943,2.307029583874872,8372034.04003296,25.73871187542121,26.1900505854222,14.407805769952844,9488304.02800651,13.321621707441944,28.681714978770906,33.91464891358429,39.65144714205375,2904595.4340151665,12.729324300556522,2790691.0719949584,7490767.298976859,24.680095407291592
1656506.7396194325,1716381.0338739257,0.8539066369764804,1656506.7396194325,33.87357426149279,1656506.7396194325,-35.14296952074535,1675995.6385959368,26.837868230980977,1656506.7396194325,52.88150024414063,7497792.568371587,31.9096412584474,12950716.457037808,-19.70339120033621,14245780.702814044,45.37617691885036,1656506.7396194325,35.790000915527344,14.467133285648762,7122904.57700295,2967888.678972688,1826405.3133603772,26.581790071952724,10175572.08902723,123070.0,2849174.0851973617,12950716.457037808,2967888.678972688,12.669949936776923,23.48007367175797,25.86921494139301,35.790000915527344,30.17520398439059,4189950.010751712,2.4262358160579893,8379885.811709422,26.82245178046971,27.232614954362983,14.498052211334704,9497202.688611938,13.364143104069958,31.68265778607897,36.053930428083234,40.323288626280025,2907319.7829564824,12.79087247616338,2793308.58744839,7497792.568371587,24.899097815942856
1650810.0659384914,1710478.5248221755,0.7786850891134729,1650810.0659384914,34.11572094758734,1650810.0659384914,-34.59286747931652,1670231.9504570186,26.741996876279515,1650810.0659384914,51.26300029754638,7472008.389365792,31.375353395042232,12906180.191122416,-24.07005348084597,14196792.429695318,45.748177447222446,1650810.0659384914,36.17499923706055,14.517526672846609,7098409.612247624,2957682.5369680203,1820124.473824395,26.358975770075407,10140579.328816917,272770.0,2839376.1546963924,12906180.191122416,2957682.5369680203,12.650793104611337,22.804293674424603,25.80427637145545,36.17499923706055,30.36741002411142,4175541.214125094,2.570500334571385,8351068.199879415,26.76358854670612,27.176596382594365,14.549520068551246,9464542.804873971,13.372387767216557,31.13200126506616,35.688986444634544,40.57054955521625,2897321.894690187,12.816742784801567,2783702.778525861,7472008.389365792,24.90799376722071
1648012.7943253743,1707580.194768915,0.6150142250415276,1648012.7943253743,34.180875530698685,1648012.7943253743,-73.1356771658419,1667401.7831741,25.60917621633987,1648012.7943253743,49.645000267028806,7459353.125555525,26.32550498578649,12884321.290873457,-42.01314024469136,14172746.704438686,45.58042589360491,1648012.7943253743,35.57000160217285,14.544412978371003,7086387.205127644,2952673.1840222385,1817040.484272688,25.665861891678365,10123404.39433586,102645.0,2834567.1050347425,12884321.290873457,2952673.1840222385,12.630747395637316,19.576769237397365,24.781705244885973,35.57000160217285,30.25744258537673,4168469.169219179,2.457382869720462,8336924.081503234,25.54506537933297,26.160005251752427,14.562277954654093,9448512.887699343,13.377029164064773,26.589139238764908,32.89428019546212,40.96035002544262,2892414.688198703,12.814749605993068,2778988.023955616,7459353.125555525,24.748028137208777
1643767.2912808796,1703181.289434531,0.3596733461471084,1643767.2912808796,34.17531688409959,1643767.2912808796,-148.00902894204282,1663106.3529834782,22.192109077012383,1643767.2912808796,47.89400024414063,7440150.334736657,16.910928356470766,12851152.941319656,-68.70898890566687,14136261.69837534,34.99661497024996,1643767.2912808796,34.21500015258789,14.532242822135135,7068144.688499855,2945071.918325929,1812359.6558488768,22.534166262793075,10097343.546255676,192590.0,2827269.7218641127,12851152.941319656,2945071.918325929,12.61943225444157,14.592026065750876,21.50593960290592,34.21500015258789,27.024436019713324,4157738.169625535,2.0425886098076305,8315462.138823323,21.973821172274896,22.887619607025798,14.533667845411992,9424189.44825988,13.352267178348054,24.929671456541307,24.94368823411184,31.48250949312918,2884968.3852694994,12.784164308078497,2771833.7326118653,7440150.334736657,24.62074814324574
1645868.3630814317,1705358.2049618557,0.3477822075953756,1645868.3630814317,34.172539576192285,1645868.3630814317,-43.85682092350276,1665232.1406596082,21.34557206307229,1645868.3630814317,46.29400024414063,7449662.760593006,16.064645876123727,12867583.649657108,-65.20790084131957,14154335.03220427,29.904014614925025,1645868.3630814317,34.420000076293945,14.511678402209814,7077181.459563364,2948837.1536662434,1814676.0849000465,21.864110519551318,10110253.38025537,309335.0,2830884.2377192616,12867583.649657108,2948837.1536662434,12.617838560680708,13.729068803004504,20.60076573905638,34.420000076293945,25.280383056748523,4163053.9265718646,1.7535591069389795,8326093.673603948,21.011140921275015,21.967005740734848,14.526969389370649,9436238.657174,13.348092364857042,25.34178218412874,23.184123308406534,26.03713370731017,2888656.668693107,12.772758755455914,2775377.3756071096,7449662.760593006,24.43037064532442
1647649.7601371107,1707203.938436143,0.4809342142315346,1647649.7601371107,34.17888677607407,1647649.7601371107,-0.7826734840285374,1667034.4835548047,20.767483006351995,1647649.7601371107,44.69900035858154,7457726.622393005,16.582722923367747,12881512.196468508,-53.93796704977494,14169655.962123778,27.014185466743424,1647649.7601371107,34.27000045776367,14.497854568516283,7084842.14187333,2952029.051269325,1816640.2462557144,21.4572847153193,10121197.313813342,94720.0,2833948.4314455586,12881512.196468508,2952029.051269325,12.559816211377894,14.297059124080173,19.88584450142619,34.27000045776367,24.48867410689883,4167560.193496067,1.3566178153542907,8335106.2250274755,20.5202034559202,21.277664501121016,14.515830476147432,9446453.031409215,13.331413480543896,26.062562580133665,21.856985416837983,22.97021932427608,2891783.396985247,12.692870266414804,2778381.487103479,7457726.622393005,24.365831475572907
1645007.458079697,1704466.298562694,0.1370657789651659,1645007.458079697,34.14025582382531,1645007.458079697,-41.04838523796017,1664361.1175014777,18.85673534150361,1645007.458079697,43.09900035858154,7445777.286908939,8.930510917377733,12860872.441533316,-85.91885897828082,14146952.56577755,25.237084405399116,1645007.458079697,33.95000076293945,14.43833589957672,7073490.28736343,2947298.865996469,1813727.2116346532,19.80505073002918,10104980.35680138,100760.0,2829407.3197705825,12860872.441533316,2947298.865996469,12.50409909820391,9.103140149367077,18.14491197454344,33.95000076293945,23.317291883632887,4160882.593756667,0.8370592734392943,8321751.085368814,18.4409989071778,19.533031969660627,14.422963583398555,9431317.192623388,13.275222335601269,22.005929238842704,17.798256218205672,21.3958508126839,2887149.610071998,12.373595578204595,2773929.4168338943,7445777.286908939,24.339107095046483
1645941.9132350774,1705434.4344238588,0.175695694463109,1645941.9132350774,34.076332138473155,1645941.9132350774,-161.6012263240235,1665306.5660833735,17.54974942406662,1645941.9132350774,41.52600040435791,7450010.53691215,6.705026841978709,12868184.431590406,-82.1509816074094,14154996.29130439,24.07257512727523,1645941.9132350774,33.09499931335449,14.443438334073704,7077511.92391662,2948974.2575644697,1814757.518883529,18.5488186115032,10110725.477880633,62650.0,2831015.569320263,12868184.431590406,2948974.2575644697,12.367335816254332,8.36495713508616,16.84078749010113,33.09499931335449,22.32712650129391,4163248.1515367567,0.2927941322326646,8326482.364784167,17.061493861828037,18.2242474891856,14.413422445750657,9436679.296502054,13.18600967631925,22.01936891623182,15.348666748266396,20.68045630048683,2888790.689408442,12.33041368858198,2775506.1320786797,7450010.53691215,24.26265041818905
1646504.2411008703,1706017.0561843354,0.2957577420148957,1646504.2411008703,34.062547418772034,1646504.2411008703,-205.6661794674163,1665875.5036847286,18.111297320056664,1646504.2411008703,39.9260004043579,7452554.1864194255,9.53772112759369,12872577.963380149,-73.91307384097,14159829.457463387,23.848053268410705,1646504.2411008703,33.709999084472656,14.446529275465409,7079928.3011485385,2949980.8445794056,1815377.596232552,19.17499135161667,10114177.570534632,48000.0,2831981.794041585,12872577.963380149,2949980.8445794056,12.391556287169792,8.306995717894074,17.356253782629025,33.709999084472656,21.401316530902218,4164669.5690847463,0.1253233797409976,8329325.267174653,17.648913025884834,18.736473776220333,14.411536296636172,9439901.244529491,13.182475621247596,22.5168291617614,17.57278413382634,20.3524006814336,2889776.633001629,12.333728162720815,2776453.411217231,7452554.1864194255,24.256512174479592
1642397.5693344248,1701762.1160953394,-0.0268366079074568,1642397.5693344248,33.83151269046664,1642397.5693344248,-192.0768536086265,1661720.543804214,15.411305831228738,1642397.5693344248,38.336500358581546,7433976.001273,1.7500903399451602,12840488.201150924,-89.71964482688055,14124530.99488626,22.939821361401464,1642397.5693344248,32.31999969482422,14.397991539277903,7062279.116859356,2942626.5848504216,1810849.8291259275,16.76123065486514,10088964.187466731,230270.0,2824921.5534470053,12840488.201150924,2942626.5848504216,12.652379979181903,5.415270319344055,14.84893679449316,32.31999969482422,19.958072387079536,4154287.684300529,-0.3305590292986693,8308561.354363941,14.857743191610902,16.224396785948237,14.364952781548457,9416368.728428053,13.25672603871953,20.034832052094394,11.879883302718913,20.84695072417233,2882572.315864297,12.53213391992021,2769531.6067127404,7433976.001273,24.38258610606741
1640257.634862606,1699544.7386154614,0.0040944059349909,1640257.634862606,33.473185274479505,1640257.634862606,-215.0120712005844,1659555.436739437,14.52913539508338,1640257.634862606,36.7855000495907,7424290.693826914,1.3250250945454138,12823759.019185117,-86.48179606716113,14106129.772616616,22.426511465460813,1640257.634862606,31.710000038146973,14.380930713314749,7053078.073935536,2938792.366202321,1808490.0931836069,15.896291450511653,10075819.834377026,405400.0,2821240.576587132,12823759.019185117,2938792.366202321,12.779997716616894,5.630774712152166,14.012757302472908,31.710000038146973,18.52969227571416,4148875.301674067,-0.8503532409667969,8297736.657806551,14.011779994017658,15.384717293927988,14.344078323946338,9404100.644153124,13.27266535553394,-0.1403321316180552,10.938169446985722,20.567555534508877,2878816.2255991027,12.651656152834974,2765922.8041050187,7424290.693826914,24.31013425779203
1640140.9387551553,1699423.839848144,0.0029841561737747,1640140.9387551553,33.122356508846515,1640140.9387551553,-464.05005257934187,1659437.3729689913,13.546011315404508,1640140.9387551553,35.09649972915649,7423764.631748977,1.1476607721728338,12822850.31310594,-76.18365054971036,14105131.833277147,21.84839800315752,1640140.9387551553,30.98500061035156,14.35778807204008,7052578.314511456,2938583.7121520457,1808361.5801399492,14.789208236922288,10075105.815151587,42815.0,2821040.176012867,12822850.31310594,2938583.7121520457,13.040054414984636,5.911668676241645,13.088467569450934,30.98500061035156,17.11718535907226,4148581.3793791146,-1.4267356648164622,8297148.706072386,13.121759405671671,14.457187563042243,14.335662998872037,9403434.205125602,13.346678027094349,-1.2392932341782228,9.547930831631689,20.82470844974663,2878611.755013124,13.013225522158171,2765726.321189084,7423764.631748977,24.27940661668252
1640500.8253472878,1699796.6815195535,0.095924073242029,1640500.8253472878,32.97261295963855,1640500.8253472878,-326.2385574910582,1659801.4884521605,14.423026925771074,1640500.8253472878,34.164999675750735,7425390.945384663,5.009924609590375,12825659.331597876,-70.7280914212384,14108221.254249414,22.27601220111032,1640500.8253472878,32.27000045776367,14.328283632413203,7054123.135565363,2939226.995195372,1808758.425394532,15.862015455375024,10077312.903170291,54855.0,2821657.702466018,12825659.331597876,2939226.995195372,12.999200584618109,5.945498340840237,13.934097021472535,32.27000045776367,16.007564717092066,4149490.159462754,-1.6042354695937178,8298966.350724036,13.899187091496971,15.30065701521643,14.302511011479195,9405494.141219692,13.285009165401616,-0.7475496270549742,12.81335943224334,20.9624959173909,2879241.884046952,12.995172958599085,2766331.7392804087,7425390.945384663,24.28463996124582
1639861.2474305532,1699134.0412228762,0.0907595418022848,1639861.2474305532,32.84260221145086,1639861.2474305532,-341.6754638805569,1659154.3916487654,13.929129993523924,1639861.2474305532,32.67099990844727,7422498.621272119,4.423999522903939,12820663.476176398,-75.78009997568343,14102725.3071273,21.81940693997658,1639861.2474305532,32.19499969482422,14.28399347738337,7051375.403958522,2938081.681414939,1808053.427085345,15.660965027663153,10073387.539508749,28500.0,2820558.196618578,12820663.476176398,2938081.681414939,13.064731975016992,4.677625695462974,13.50161039966364,32.19499969482422,14.93315541124682,4147873.861292243,-1.911500010770912,8295733.753186486,13.34540049066152,14.862490389287665,14.262999236329795,9401830.445138024,13.26489756024188,-2.706560817429349,12.519032844021948,20.51161418907713,2878119.946345467,12.977694693821196,2765253.790900588,7422498.621272119,24.267989712520112
1639246.847283218,1698497.4304881308,0.1042072700314392,1639246.847283218,32.66262723080917,1639246.847283218,-494.3430884669671,1658532.7671886934,13.02948042546055,1639246.847283218,31.07099990844728,7419721.137951684,2.859740058973108,12815865.934751602,-79.34621865982251,14097448.453189736,21.58367756358337,1639246.847283218,31.55500030517578,14.25309770323823,7048736.817154059,2936981.738200729,1807376.104965518,14.869774065291423,10069618.0336037,35930.0,2819502.221080554,12815865.934751602,2936981.738200729,13.220600337322775,3.3338512888327387,12.652003268309402,31.55500030517578,13.606494502108854,4146321.734292538,-2.051705758711872,8292629.507122471,12.331016382888134,14.006403254576492,14.217410058245632,9398312.21569316,13.291444948366992,-3.7552682416118586,11.485908511248294,20.37046426136116,2877042.422327084,12.956201977908426,2764218.5207652706,7419721.137951684,24.275214831059092
1638217.9936578996,1697431.4160787514,0.0863576115009928,1638217.9936578996,32.21556799436281,1638217.9936578996,-572.2182128106792,1657491.8172516574,12.10200248290542,1638217.9936578996,29.47099990844733,7415068.032413942,1.1812367231496848,12807828.660166703,-85.57845246652468,14088608.585792895,21.337932432634364,1638217.9936578996,31.11000061035156,14.19994025978131,7044316.360793179,2935139.294063493,1806241.8063038755,13.934281574252614,10063303.025542546,65220.0,2817733.3857638245,12807828.660166703,2935139.294063493,13.266740017329289,1.731076838010552,11.803128440354442,31.11000061035156,11.98247468631985,4143721.4556868393,-2.143470349031336,8287428.977403818,11.344813589807178,13.150808425400829,14.161355795932508,9392418.180730892,13.259968550582249,-5.03180468725333,10.672109810220626,20.47516463338004,2875237.4954732857,12.92720344042456,2762484.3684939668,7415068.032413942,24.31026983745001
1636621.6671794765,1695777.3597686114,0.125603668710327,1636621.6671794765,31.93626208704189,1636621.6671794765,-521.3745205262477,1655876.711442788,11.467050116324392,1636621.6671794765,27.870999908447267,7407843.371145542,1.0127012770851969,12795349.664700449,-84.7396691554657,14074881.845573029,21.23396884075524,1636621.6671794765,30.68000030517578,14.153264145449857,7037452.93028823,2932278.9839879703,1804481.548755797,13.434157800723517,10053498.080269525,224240.0,2814987.472113433,12795349.664700449,2932278.9839879703,13.20859356238282,1.6706710472739956,11.194842154613088,30.68000030517578,10.710039333621232,4139684.095690097,-2.1706468918744264,8279354.355986194,10.777035154913449,12.533962138286183,14.10554495698035,9383266.874588965,13.188556430479812,-5.89133422291493,10.326438131913866,20.32699823502008,2872435.5427688044,12.900608602333566,2759792.2962877,7407843.371145542,24.28307275017741
1635195.1602152635,1694299.3123268525,0.1304436098163149,1635195.1602152635,31.641672282154712,1635195.1602152635,-464.0735148747581,1654433.4262950246,10.744356147136305,1635195.1602152635,26.270999908447266,7401387.967139843,0.557355214953575,12784199.492412386,-82.0428301912879,14062616.655292232,20.981390741093232,1635195.1602152635,30.26000022888184,14.0862563465966,7031320.296182829,2929723.187676508,1802908.6211665529,12.874471702229089,10044737.16353431,215595.0,2812533.8963085664,12784199.492412386,2929723.187676508,13.331140458902746,1.4963679178561176,10.507932753539468,30.26000022888184,9.313770695392307,4136076.687810424,-2.522352818881764,8272139.492685707,10.053769878782248,11.836772738433265,14.04386310654476,9375089.998524498,13.205211766770043,-6.956208159300678,9.709659871110423,20.442474968274997,2869931.9092944507,13.022273591068457,2757386.82491038,7401387.967139843,24.153878785940456
1633689.8287993416,1692739.610443155,0.0960186581999994,1633689.8287993416,31.0829318798884,1633689.8287993416,-493.3888643405844,1652910.395235512,9.825337996627612,1633689.8287993416,24.670999908447264,7394576.457046137,-0.8186346938809057,12772434.135854583,-83.50341603483052,14049676.445996432,20.826728343606867,1633689.8287993416,29.600000381469727,14.028333752756794,7024849.367643814,2927026.4621721483,1801248.7347561244,11.828521944636854,10035492.927991576,299835.0,2809945.04711082,12772434.135854583,2927026.4621721483,13.457618810486006,1.0330492097354238,9.66867161390489,29.600000381469727,8.063963021300589,4132270.269420623,-2.962676233403819,8264526.62846333,9.051475799924246,10.98711160108751,13.984906561098768,9366462.018382125,13.211445346339762,-8.351707217731331,8.455406887846774,20.3701211423914,2867290.2319498206,13.080021158885016,2754848.7325596483,7394576.457046137,24.102781002049262
1633176.0038457671,1692207.2445211406,0.045949614766468,1633176.0038457671,30.47421436504063,1633176.0038457671,-517.5446422344273,1652390.5386904832,9.054498380044784,1633176.0038457671,23.070999908447263,7392255.665050099,-3.5471672810484045,12768425.62600802,-97.35916178748109,14045267.603181912,20.86179157498626,1633176.0038457671,29.390000343322757,13.931616909332371,7022644.591847596,2926107.301061616,1800682.3891284168,11.1501041943372,10032343.239798903,28900.0,2809062.672006292,12768425.62600802,2926107.301061616,13.506790821717267,-1.8794918146200257,8.987341403548443,29.390000343322757,6.926816041955748,4130973.3278604336,-3.3239115602829905,8261932.802114816,8.176470883755563,10.292941390578472,13.87960933007913,9363522.27840153,13.164139912388077,-9.836444448373694,7.531540450779353,20.106831693606345,2866389.8491900982,13.022460568903472,2753983.6589277578,7392255.665050099,23.89341976061035
1634693.969527674,1693779.9783677452,0.1182659575356343,1634693.969527674,30.261020149820315,1634693.969527674,-493.7079525218573,1653926.35755979,8.669052381500345,1634693.969527674,21.48099994659424,7399125.67232756,-1.7789634711854607,12780292.14131658,-83.98509355774452,14058320.305608358,20.81017948566801,1634693.969527674,29.29499912261963,13.844418664702289,7029171.0715612965,2928826.1662136437,1802355.9836117928,10.911787864218184,10041666.87273069,88565.0,2811672.785633398,12780292.14131658,2928826.1662136437,13.626246657303614,-0.7072595146795505,8.520882417235013,29.29499912261963,5.624677395970541,4134812.479000036,-3.5445589121650265,8269611.045542568,7.882758296771684,9.813042405638331,13.802572291301294,9372224.322427817,13.166952779576173,-9.140977029465702,7.686157952450571,20.10941265838445,2869053.234421853,13.111259431109785,2756542.590032752,7399125.67232756,23.694974158215004
1642149.0616721236,1701504.537390835,0.1686288476508161,1642149.0616721236,30.175571068521155,1642149.0616721236,-399.0743508225329,1661469.1532368716,8.418386608802415,1642149.0616721236,19.9219998359682,7432868.370537033,-0.621299654562438,12838575.17055607,-80.07446117409543,14122430.11655051,20.895690103819856,1642149.0616721236,29.425000190734863,13.789601997228662,7061226.596360186,2942182.164414057,1810575.391228361,11.030279024701004,10087460.62122718,371055.0,2824494.619547129,12838575.17055607,2942182.164414057,13.377438281918216,0.3851151975948335,8.200520948829405,29.425000190734863,4.824529079990061,4153668.58777836,-3.5971765854779427,8307323.472953155,7.672817877188745,9.480300939979308,13.745914212557466,9414965.148636788,13.006941593202788,-8.686381053333802,7.982648141020445,19.94983224407396,2882136.738415456,12.96504745643227,2769113.0154383704,7432868.370537033,23.444208704281827
1642739.6428068222,1702116.450709015,0.2357864545655552,1642739.6428068222,30.152182075500107,1642739.6428068222,-397.6689320806672,1662066.6771525324,8.300910007843733,1642739.6428068222,18.30099992752084,7435540.269411392,2.0901380995955057,12843190.37897334,-68.19219610857307,14127506.937102076,21.148596312485413,1642739.6428068222,29.625,13.728940361837504,7063764.843990846,2943239.3122438565,1811226.6768501,10.9504805413735,10091086.847655144,27530.0,2825509.550037869,12843190.37897334,2943239.3122438565,13.057949692785416,1.9041225111560576,7.984013320759918,29.625,4.01170384933843,4155161.603688562,-3.56226483513327,8310309.712871557,7.667841973131256,9.2536933134357,13.691686806193127,9418349.623363024,12.812497183628617,-7.948355333220562,8.669364811077333,19.942065446413533,2883172.3915692624,12.710577401144253,2770108.045331252,7435540.269411392,23.275510957463304
1642228.5885583651,1701587.021694776,0.1604497055134424,1642228.5885583651,30.00402583941701,1642228.5885583651,-353.3381398936634,1661549.6224375393,7.599351810154747,1642228.5885583651,16.70149984359741,7433231.9814351825,-0.6583030191750537,12839203.503777163,-84.75746497944864,14123121.085595638,21.10134178899588,1642228.5885583651,29.565000534057617,13.631578157255978,7061571.938313407,2942325.188269075,1810663.4521265288,10.505841423728304,10087954.175988693,21865.0,2824632.0505294,12839203.503777163,2942325.188269075,13.04022254285665,-0.9167610290477628,7.366074810753903,29.565000534057617,3.2161474864776856,4153871.6296637543,-3.406470691456512,8307729.861604027,6.896153685949908,8.626634808312497,13.570992021952858,9415425.780194882,12.76663437348458,-8.764013867646458,7.739269827890892,19.67170801940188,2882276.9860504074,12.62387882832656,2769247.7516954984,7433231.9814351825,23.03227198081693
1644389.0112268196,1703825.3922444782,0.3061189109546089,1644389.0112268196,30.00979007335925,1644389.0112268196,-331.4660498589792,1663735.44843527,7.882543944036727,1644389.0112268196,15.114499950408936,7443006.906616495,2.9223547348060395,12856087.584790217,-65.81982735190847,14141692.372011896,21.31213189606447,1644389.0112268196,29.684999465942383,13.554372331894692,7070858.080035755,2946194.1029486563,1813045.3067014085,10.9638018521043,10101220.200568294,105070.0,2828346.3325180514,12856087.584790217,2946194.1029486563,12.720372650530454,1.518559952707293,7.462612584687049,29.684999465942383,2.868478738992304,4159334.0036426447,-3.2114414551678827,8318654.777983141,7.232687649694133,8.69537258682328,13.515402689637806,9427807.400604475,12.584473937019002,-6.889837294401852,8.998500257226699,19.5504299503182,2886067.0761408787,12.372442558605425,2772889.202272591,7443006.906616495,22.872402110074656
1645638.260584714,1705119.813967843,0.407075007481136,1645638.260584714,30.016516933386303,1645638.260584714,-30.211039050413547,1664999.386668821,9.432708658689958,1645638.260584714,15.114499950408844,7448655.771772708,6.273551779266534,12865844.910008045,-54.27248303759151,14152425.108063558,31.361872825830037,1645638.260584714,30.09000015258789,13.504703770374247,7076224.449634087,2948429.915159356,1814422.7690306483,12.467598586442664,10108886.675166858,57160.0,2830492.862232582,12865844.910008045,2948429.915159356,12.614927951458233,3.374401937759708,8.877104776489219,30.09000015258789,5.3199168355741975,4162490.692376551,-2.9642060111550705,8324968.215510674,8.891633841317441,10.121624780761678,13.469583017400652,9434962.790590324,12.529961458235192,-5.43831425603332,13.102038945714742,29.27497958748656,2888257.4142169296,12.281813802909737,2774993.6431691903,7448655.771772708,22.64252596199957
1646357.2236509712,1705864.7379308396,0.5582932606707963,1646357.2236509712,30.03304001250262,1646357.2236509712,62.6300815950444,1665726.7968417704,11.010035166522837,1646357.2236509712,15.1335000038147,7451902.8715641955,11.895573821750034,12871453.555544993,-38.337179599562496,14158594.68716446,36.76156161231876,1646357.2236509712,30.774999618530277,13.473585085345874,7079309.129036039,2949715.1022382546,1815215.5277622712,13.916268762910567,10113293.526198613,38145.0,2831726.8191064275,12871453.555544993,2949715.1022382546,12.384278924148672,6.566497035585168,10.322282658177173,30.774999618530277,6.793482290868049,4164305.208843528,-2.620823747971478,8328597.327042336,10.671881980676872,11.562622662144458,13.469964601093016,9439075.85833327,12.41129031783937,-3.58262139451998,17.09809873593928,34.203992854785,2889516.546231057,12.063671517950675,2776203.404810215,7451902.8715641955,22.636072477650604
