date,basic_eps_qtr,momentum_kama_200,volatility_bbp,percentage_of_public_shareholding_qtr,topic_polarity,momentum_kama,other_income_yrly,volume_sma_em,others_dlr_200,momentum_stoch_rsi_k_50,exceptional_item_qtr,trend_aroon_ind_5,volatility_bbli_200,momentum_ppo_20,volume_mfi_20,momentum_wr,volume_vwap_200,trend_adx_pos_5,finance_costs_qtr,low_50,trend_vortex_ind_neg_10,volatility_kcl_20,trend_kst_sig_100,momentum_ppo_signal_200,trend_visual_ichimoku_a_50,volatility_bbh_20,volume,trend_ichimoku_conv_50,volume_mfi_200,trend_kst_sig_50,trend_macd_10,momentum_pvo_20,trend_psar_down_indicator_50,low_20,trend_stc_20,trend_macd_200,momentum_ao,volatility_bbp_200,momentum_uo_50,trend_aroon_ind_50,trend_ema_slow_10,volatility_bbl_50,trend_trix_20,momentum_stoch_rsi_5,momentum_tsi_20,trend_adx_neg_5,trend_kst_diff_50,trend_ema_fast_10,trend_ichimoku_base_200,volatility_bbli_20,agg_polarity,ticker_compound,volatility_kch_10
2008-06-16,-1.27,-18147.033873636607,998.4422529033716,25.04,0.1,26.06515469612052,-1.27,1513.772966443893,-17720.08644755263,26.09871943010697,0.0,204.59191236419773,-79343.93750726525,51.14797809104944,-137593.22419595093,0.0,-151322.1857220238,16.9350004196167,10.0,26.604999542236328,2.4790998840332032,-75375.3275818894,-31404.059173556645,-19310.63944444275,117.48103645612107,-107895.00995691073,33945,-30147.298724612887,-137593.22419595093,-31404.059173556645,0.7437299652099609,30.53699233784007,66.03640954624184,26.604999542236328,8.835575037002565,-44336.1631685028,0.0,-88678.51839047292,24.96845944322953,105.97409966237667,2.231189895629883,-100635.44647625645,1.611414924621582,40.71598978378676,56.75297820549035,11.450000381469726,-30763.109412874182,1.9832799072265623,-29555.63747510693,-79343.93750726525,0.076,0.0,604.7166516764102
2008-06-17,-1.27,-17593.387038025052,1024.502104233023,25.04,0.22,26.08640648806664,-1.27,-4527.595336835757,-17179.363970996725,32.40056893174215,0.0,204.5919123641978,-76941.95994785022,51.147978091049445,-133458.56833041387,0.0,-146786.51969745575,16.935000419616745,10.0,26.0,17.034799291854785,-73093.42485049549,-30447.21791878965,-18721.502699520093,131.89223912638064,-104640.76752298952,16035,-29228.245402533543,-133458.56833041387,-30447.21791878965,0.7053569915771712,30.536992337840083,73.38065310106307,26.0,24.62627203518728,-42993.902810738,0.0,-85993.9552358326,31.279928943796595,114.36073727038398,11.916923281918818,-97596.41621450802,11.311456648087756,40.71598978378681,56.752978205490365,11.450000381469772,-29825.299900548325,9.240425778354645,-28654.60480640169,-76941.95994785022,0.053,0.0,620.3044624795416
2008-06-18,-1.27,-13972.303707586145,1024.502104233023,25.04,0.0,26.10192348409859,-1.27,10855.381301943902,-13643.47621034506,32.508646703537735,0.0,204.59191236419773,-61121.43849367609,50.54925511297394,-106132.2130913858,0.0,-117090.94041545416,17.01300048828125,10.0,28.390000343322757,17.121235345456164,-58064.17531905904,-24184.86187765408,-14867.966163256551,277.34490926990145,-83170.05983518178,105240,-23216.3747721893,-106132.2130913858,-24184.86187765408,0.778221313018799,28.965184892651337,73.48873087285865,28.390000343322757,24.72174183265298,-34152.94980715126,0.0,-68312.19596352034,31.3852733794614,114.44881504217956,12.017338970488092,-77557.08903922078,11.371972964551716,40.91598978378676,56.84197823982263,11.450000381469728,-23690.7459920408,9.335687230834257,-22760.60634527316,-61121.43849367609,0.057,0.0,620.3181291601954
2008-06-19,-1.27,-10623.625779011303,1028.660550768192,25.04,0.0,26.131343957564987,-1.27,-3738.878346329784,-10373.648572717084,35.718532189550075,0.0,204.5919123641978,-46505.20023196442,60.75011602627633,-80888.25161017575,-68.7417437711182,-88979.15720574115,17.013000488281296,10.0,27.70499992370605,19.28052721891401,-44178.69102039405,-18398.799363869908,-11304.68269578619,141.04079696154068,-63334.62757568776,47085,-17661.753548243614,-80888.25161017575,-18398.799363869908,1.8586027540872727,39.32085287658585,74.0857532295235,27.70499992370605,25.282264167608965,-25984.718902722278,-68.7417437711182,-51976.40025925436,37.375433192511366,115.23217526025118,14.164283001600705,-59043.7417005907,12.45755210896753,59.24399638881516,68.37198236796536,11.450000381469774,-18022.76515127989,11.47657769751711,-17314.899262973464,-46505.20023196442,0.054,0.0,622.8078303998801
2008-06-20,-1.27,-11579.801197422292,998.0389217791007,25.04,0.0,26.14064347901252,-1.27,-4353.701971117898,-11307.405862156233,-2.7982547372556223,0.0,204.59191236419773,-50578.89694127047,57.77070383768489,-87907.93412861941,-73.8617342783661,-96700.72893874731,17.01300048828125,10.0,27.5,14.195135459428608,-48048.70159423365,-20050.44634955406,-12322.181802109886,99.23494392030128,-68856.65418924831,25805,-19247.872195561216,-87907.93412861941,-20050.44634955406,1.9186435194462963,36.429988148545945,34.746990288656065,27.5,-70.01856366229632,-28261.18701475998,-73.8617342783661,-56529.35540494935,-1.5395228798471083,74.6685471598201,14.247102613464993,-64199.67464851314,7.2133496770657315,56.558068752135725,66.69327759504074,11.450000381469728,-19641.253566910094,11.566736592801488,-18869.917544657383,-50578.89694127047,0.054,0.0,604.4112530066795
2008-06-23,-1.27,-12342.483387288892,969.3074892054163,25.04,0.16,26.127482489848905,-1.27,-3661.818011097385,-12052.140246735422,-1.2021261904801472,0.0,204.59191236419773,-53910.26810693268,54.50362516753091,-93646.44899699576,-86.67792634868519,-103013.05780250138,21.503164377971984,10.0,25.98500061035156,14.24820890242369,-51213.37290166882,-21368.452386702385,-13133.53269329572,97.6785528229247,-73371.64403566693,22140,-20512.92863428332,-93646.44899699576,-21368.452386702385,1.978973895278251,31.783796327984295,35.49747156123443,25.98500061035156,-67.73505382704215,-30122.907371607347,-86.67792634868519,-60252.65259010123,-0.2347576958673048,74.26977112945107,14.299016724406837,-68415.58060067544,7.234114603796772,54.53400189380066,68.01607167356579,18.87075405628405,-20932.127483973472,11.636553177850818,-20110.16895516925,-53910.26810693268,0.07,0.0,587.111160132696
2008-06-24,-1.27,-12934.541552544746,969.3074892054163,25.04,0.0,26.11122317671921,-1.27,-4668.307794823017,-12630.220552670862,-0.3679575530382297,0.0,204.59191236419773,-56497.91857337275,53.22927693535924,-98116.02707539224,-90.5565019034888,-107929.8539834242,21.563490868916457,10.0,26.27500057220459,14.307146367194647,-53671.68124477698,-22392.001916081816,-13763.586240486386,98.62705995168471,-76883.45538297847,22685,-21495.305756323956,-98116.02707539224,-22392.001916081816,2.041830058757148,30.68447162582676,36.41449731138421,26.27500057220459,-65.43785110904231,-31568.93090561886,-90.5565019034888,-63144.73252318131,0.5192138261710241,75.16679687960087,14.35225813642567,-71693.27119149956,7.261519460982919,54.18162114241486,67.63826006282775,18.73577001951248,-21934.55311870881,11.708481291687312,-21073.283780699287,-56497.91857337275,0.057,0.0,587.0978601461745
2008-06-25,-1.27,-13835.796848668826,969.3074892054163,25.04,0.0,26.09916561528257,-1.27,-4394.291542782262,-13510.307392515404,0.3556904642579468,0.0,204.59191236419773,-60435.21189677364,50.79308625419815,-104916.8064521756,-98.03920224219398,-115410.67328500924,21.31165214215323,10.0,25.32999992370605,14.389516978820463,-57412.02630193495,-23949.78918814365,-14722.68166767364,99.57170661447007,-82226.92489330823,23700,-22990.54218924393,-104916.8064521756,-23949.78918814365,2.112922612779258,28.388754292254877,37.34803872371256,25.32999992370605,-63.092645010645526,-33769.198722355184,-98.03920224219398,-67545.23682580583,1.0383151115921647,76.12033829192922,14.42343058328845,-76680.50940114066,7.294259309334973,52.582331842200325,66.75998285012332,18.730907936098788,-23460.30264209109,11.805157857946064,-22539.203714939795,-60435.21189677364,0.047,0.0,587.0711268303888
2008-06-26,-1.27,-14827.194984513242,969.3074892054163,25.04,0.21,25.99821547283133,-1.27,-5298.934446709542,-14478.374248002465,1.0289617062399044,0.0,204.59191236419773,-64766.86658426408,49.625764977413645,-112398.75545784092,-98.0597142393523,-123640.63004314485,21.17006970987577,10.0,25.34000015258789,14.445885619751706,-61527.10760507416,-25663.675670310437,-15777.585577656331,100.37180461962711,-88105.59911204528,29655,-24635.66455972713,-112398.75545784092,-25663.675670310437,2.191187556764681,27.15157154231096,38.18720003412277,25.34000015258789,-60.96452035541729,-36189.78228168201,-98.0597142393523,-72386.49794711868,1.5451829502358072,76.95949960233942,14.483007117056976,-82167.27200529524,7.320360184863493,51.47639805267873,65.9006505997677,18.410869444706755,-25138.993020135957,11.895084055852298,-24152.07447031473,-64766.86658426408,0.044,0.0,587.0736935049392
2008-06-27,-1.27,-10659.74497506144,0.1563107506252614,25.04,0.06,25.920708397985223,-1.27,-965.6093181473436,-10408.889693500769,1.953904464244725,0.0,204.59191236419773,-46567.97715149464,46.11189899047394,-80532.7726132458,-92.2388000216356,-88587.97421056668,20.97148703046498,10.0,25.01000022888184,14.450490778265223,-44238.15109393631,-18456.827134847077,-11343.300144546953,6.059935941904386,-63202.547166577584,42465,-17716.862361789197,-80532.7726132458,-18456.827134847077,13.827252991886894,30.916158549778164,0.4645595261867962,25.01000022888184,-58.71116928880499,-26016.39866769482,-92.2388000216356,-52046.5626987293,2.7576869766953305,1.521859517794462,14.472299665323035,-58987.45958380853,13.134527237529912,53.35533986814714,60.62220923479108,18.088885067330857,-18078.990777342144,15.051697915969688,-17368.93506057166,-46567.97715149464,0.057,0.0,112.35388673159704
2008-06-30,-1.27,-11081.077843604216,0.0416494559793258,25.04,-0.1,25.76880095502961,-1.27,-1846.3092588092304,-10820.428619976425,2.3039445184018525,0.0,204.59191236419775,-48407.47272895104,43.22532500071212,-83706.95765655239,-88.20576674924664,-92079.62438787687,20.22328035815174,10.0,24.179999351501465,14.449769726039566,-45985.62274243443,-19184.030615491665,-11791.34276746212,5.978927416367892,-65698.98114915472,14615,-18414.531130875155,-83706.95765655239,-19184.030615491665,13.355214769983018,28.995646053220455,1.0610032900948898,24.179999351501465,-55.23369104319109,-27044.50243299263,-88.20576674924664,-54102.46952059233,2.867577009375875,2.107843282618083,14.497372362976188,-61317.48040532582,12.869807058413622,51.698828614876085,57.734305688184506,18.269534212079925,-18790.884725384367,15.00421543142896,-18052.936500856496,-48407.47272895104,0.055,0.0,108.87420386912652
2008-07-01,-5.43,-11208.323740342148,0.0462081644879543,25.04,0.0,25.449243493780923,-5.43,-2065.5501293209977,-10944.617337295102,3.388975471621352,-225.4,204.59191236419773,-48964.98202736535,42.07682493628643,-84669.83969963301,-90.58971285911755,-93140.24495144672,19.869614700124043,10.0,23.69499969482422,14.35303780046398,-46515.245025968856,-19403.695385975552,-11926.627922340072,7.387582394938695,-66455.57230431751,18825,-18625.003506043064,-84669.83969963301,-19403.695385975552,13.3721497605132,27.957639511123237,2.1925958656539946,23.69499969482422,-51.85837796403512,-27356.05875713657,-90.58971285911755,-54725.56814823187,3.911695762019277,3.2289958557357816,14.382505682936706,-62023.64610359714,12.831709260600157,51.36292502564045,56.91001160008617,17.93925980126007,-19005.634189832075,14.948104563528569,-18259.299515735973,-48964.98202736535,0.064,0.0,108.72941758154109
2008-07-02,-5.43,-10654.797409498786,0.2060416152966641,25.04,0.02,25.26111535397783,-5.43,-1142.423282933575,-10404.028863030544,6.729737102690041,-225.4,204.59191236419775,-46560.04633061744,49.56262645374315,-80515.80552290833,-82.05771535566183,-88571.51908462516,20.76073009059132,10.0,24.809999465942383,14.28063575842502,-44230.71771404727,-18450.64240960468,-11337.835426649372,10.392384832345876,-63191.71675595182,39605,-17709.621155531302,-80515.80552290833,-18450.64240960468,13.405480874704736,32.79475299893591,5.067644111920585,24.809999465942383,-48.02628696647857,-26012.16800110413,-82.05771535566183,-52037.69884010184,7.7333066672713855,6.0970241015446085,14.338654509449904,-58977.389474001335,12.828896522968666,54.45818682742045,62.2687667593256,18.520535282339683,-18071.56862807993,14.938528373829511,-17361.86770151399,-46560.04633061744,0.056,0.0,108.5868469858502
2008-07-03,-5.43,-10830.832623816132,0.2978053148695945,25.04,0.107,25.183210146893032,-5.43,-2755.597865203325,-10575.952760179336,8.179900746580957,-225.4,204.59191236419773,-47334.06381251077,51.02239923186848,-81853.88494896486,-77.28982313591999,-90043.11023931637,20.36342946367219,10.0,24.145000457763672,14.237951763818298,-44966.01637193101,-18755.6400586554,-11525.104756767138,11.798431152299058,-64242.05937377604,6995,-18002.255635302074,-81853.88494896486,-18755.6400586554,13.421736459843814,34.62722340607174,6.251025138947159,24.145000457763672,-44.31250974892588,-26444.74004615547,-77.28982313591999,-52902.77720221792,9.43317198574885,7.273185131165175,14.28923036821044,-59957.70579237822,12.807561292207373,56.02508689717384,62.555492514754654,18.10654850890276,-18370.160444184232,14.916385476464134,-17648.77846598392,-47334.06381251077,0.053,0.0,109.76766673007812
2008-07-04,-5.43,-10402.139553918856,0.3202338880508843,25.04,0.11,25.13752543252843,-5.43,-1847.272982692413,-10157.381418240964,-1.5984894373913792,-225.4,84.04394301283747,-45434.98862111781,22.82226293329996,-78573.49401337185,-77.03890033351075,-86435.08916547135,20.52863422200503,10.0,24.824999809265137,14.134117369767228,-43161.9984900459,-18002.508939881256,-11068.800134916277,14.106044872896652,-61664.645338212096,7120,-17279.092316526636,-78573.49401337185,-18002.508939881256,13.40380068590234,4.179258709641831,-3.568041842750353,24.824999809265137,-40.44719725538042,-25383.53829059956,-77.03890033351075,-50780.28140007285,-0.3210345036450747,-2.5520418503797484,14.173411263088996,-57552.11657294259,12.764014483760564,-1.4076782442222282,34.343458100132715,18.135507731163525,-17632.238690331746,14.823742452515114,-16939.794820125648,-45434.98862111781,0.07,0.0,109.52200123329062
2008-07-07,-5.43,-11575.36219556918,0.1517494751640375,25.04,0.06,25.014060369915896,-5.43,-1662.216720678938,-11303.085534334972,-2.153962232099325,-225.4,84.04394301283749,-50556.38438928533,18.07704668750317,-87419.51915527062,-88.08029338224314,-96165.4693767165,20.454135713789707,10.0,24.36999988555908,11.011822719797026,-48027.30451981573,-20029.265112802277,-12317.242511808394,13.810252517999556,-68615.11192815534,45575,-19224.94000955658,-87419.51915527062,-20029.265112802277,12.343211378427393,1.3665033053516609,-3.8017088411916977,24.36999988555908,-39.01599024105592,-28245.81501974442,-88.08029338224314,-56504.19431743655,-1.1884304499100131,-2.791488847600389,11.042950127278754,-64039.23057699559,11.206358454667836,-2.727654804393302,31.71803478903089,18.13012025748856,-19617.78990770924,11.629013494610804,-18847.439127006528,-50556.38438928533,0.052,0.0,109.46733114130726
2008-07-08,-5.43,-11928.59145427163,0.115667146484279,25.04,0.0,24.85824305399876,-5.43,-3855.975756983167,-11647.955499318614,-13.008468061775032,-225.4,-14.643626925950098,-52064.59475979971,-16.235747019500614,-90023.2968796683,-88.32807960081661,-99027.5746738539,20.026471997232456,10.0,23.72000026702881,10.982888111820271,-49460.07502184786,-20625.190746351367,-12692.896397250102,6.916341294304932,-70662.00861027095,7005,-19797.20073249049,-90023.2968796683,-20625.190746351367,12.44786295651843,-7.025673369590291,-13.28353880582578,23.72000026702881,-36.96702689672268,-29088.625326035795,-88.32807960081661,-58189.841202129086,-14.010205289190552,-12.279098814828467,10.99962201141958,-65949.6832326137,11.197227708286686,-12.10653564063821,-0.8609338962554063,18.092493040599408,-20201.727788255608,11.684649833258996,-19408.49650243867,-52064.59475979971,0.061,0.0,107.97549067777122
2008-07-09,-5.43,-11173.393211604624,0.3438448034780955,25.04,0.04,24.852226359516216,-5.43,-3333.639813467487,-10910.392262322452,-9.329324492302554,-225.4,-5.101414751208651,-48778.78539013341,-7.517673558647031,-84347.83837188888,-72.03249874161503,-92785.57813747278,23.854103990465187,10.0,24.36500072479248,10.96462104587996,-46338.63232070189,-19323.3717304804,-11889.38198959309,10.727898762068948,-66202.72305242156,30140,-18547.5735758913,-84347.83837188888,-19323.3717304804,12.47471502227228,-3.736119413272329,-9.823526862515976,24.36500072479248,-34.45186736301516,-27252.41930723888,-72.03249874161503,-54517.466024266745,-10.282657826907451,-8.82046686877208,10.9969852757087,-61787.687226895054,11.203257294903366,-9.980778119650523,5.864507870749619,21.734639326318664,-18926.595995799664,11.695030158948466,-18183.371839106123,-48778.78539013341,0.053,0.0,107.99663449731608
2008-07-10,-5.43,-11630.419683679314,0.1982495121089721,25.04,0.17,24.8286622085425,-5.43,-3430.348155214084,-11356.84162077905,-9.637990962495124,-225.4,-10.535929645496845,-50774.6577100665,-10.117256483247465,-87792.4442608487,-80.6383042618278,-96574.73344624849,23.53056413617877,10.0,23.890000343322757,10.904648495227352,-48234.68127459636,-20112.305704701765,-12375.655680207396,9.920739242621094,-68911.43070765557,19170,-19305.096233679167,-87792.4442608487,-20112.305704701765,12.470225940372938,-3.6847283994587343,-10.015204689502845,23.890000343322757,-32.10758513471556,-28367.80220529651,-80.6383042618278,-56748.146852427264,-9.916626979349886,-9.016444694996007,10.918428426103418,-64315.82637455767,11.1684645050174,-10.17556591126459,2.784546529319653,21.496025735855525,-19699.578299664838,11.644360065507888,-18926.04111144717,-50774.6577100665,0.047,0.0,104.87063780570044
2008-07-11,-5.43,-12153.14516725786,0.1554716790869678,25.04,0.03,24.74862742674419,-5.43,-2788.659752360932,-11867.227922674523,-8.231179536861456,-225.4,-1.143228561634436,-53060.91098890099,-9.922103407627873,-91741.43799816936,-88.93616226907896,-100918.58611856992,23.198731881667115,10.0,23.4350004196167,10.826315216159582,-50406.59928949639,-21016.220458899134,-12931.970404617534,10.079143209740767,-72014.22826424759,29220,-20173.000971503105,-91741.43799816936,-21016.220458899134,12.471348546304398,-1.688326863498638,-8.555963728531617,23.4350004196167,-29.90614423822102,-29645.42766732965,-88.93616226907896,-59303.37110524229,-8.494427821584305,-7.563123732193728,10.829077164180394,-67211.78471525031,11.139636563855984,-5.807620660844284,4.132965712015852,21.27538933931489,-20585.195379077017,11.59020920260066,-19776.928109313776,-53060.91098890099,0.065,0.0,104.85148572859256
2008-07-14,-5.43,-12433.091227469453,0.1285870187256758,25.04,0.07,24.68831821085097,-5.43,-3141.394937149514,-12140.584606455935,-8.314601785498478,-225.4,-5.817803801845846,-54281.75634128449,-13.366572987147384,-93848.9493401854,-94.7500228881836,-103236.19835944688,22.870247110498703,10.0,22.975000381469727,10.738899320604016,-51566.37312424926,-21498.51790051995,-13229.77072863512,9.7957160627959,-73671.14590140813,15755,-20636.16624346372,-93848.9493401854,-21498.51790051995,12.471556228043356,-3.72665901343077,-8.576097774932574,22.975000381469727,-27.92003643233182,-30327.72430711267,-94.7500228881836,-60667.84532261208,-8.640607036820422,-7.588977779815386,10.721996332056964,-68758.25862275511,11.096754605802053,-6.992112377637906,2.024617102387757,21.06419629486809,-21057.81249333032,11.53965209362666,-20231.01219946376,-54281.75634128449,0.06,0.0,103.465559096746
