Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_vpt,volume_nvi,volatility_bbhi,volatility_bbli,volatility_kch,volatility_kcl,volatility_kcp,volatility_kchi,volatility_kcli,volatility_atr,trend_ichimoku_b,trend_adx,trend_adx_pos,trend_adx_neg,trend_visual_ichimoku_b,trend_psar_up_indicator,trend_psar_down_indicator,others_dr,others_cr
2014-12-04,0.3458801648473035,0.3124689209492681,0.3249006878569536,0.31873386472000176,0.31873386472000176,0.002814697666399171,0.0009051793234308409,0.0,0.07173979033897342,0.4658122793330032,0.0,0.0,0.35031059796087693,0.30469672429418615,0.33834459125559574,0.0,0.0,0.0,0.34201514243467734,0.0,0.0,0.0,0.4698899190403517,0.0,0.0,0.11519492518880559,0.3187338647200017
2014-12-05,0.3555859695081333,0.3582686825602193,0.36579618453595264,0.3654519030361495,0.3654519030361495,0.0021712097329162,0.001972864132888209,0.0006337255609623806,0.07477259060150306,0.507422546163354,0.0,0.0,0.37854706556897855,0.3259485230114165,0.36339007062986334,0.0,0.0,0.0,0.3713596676652925,0.0,0.0,0.0,0.4698899190403517,0.0,0.0,0.36629394422861533,0.3654519030361495
2014-12-08,0.4041137295930441,0.34910953831404684,0.36579618453595264,0.3374207827659459,0.3374207827659459,1.192053118630547e-05,0.001974836931770747,0.0006302125119316505,0.08264182976644568,0.48245612128686943,0.0,0.0,0.38020830931836547,0.3317442412137096,0.33034714516204966,0.0,0.0,0.0,0.3713596676652925,0.0,0.0,0.0,0.4698899190403517,0.0,1.0,0.1996431405165662,0.3374207827659459
2014-12-09,0.38470205009253783,0.33078853415639636,0.3249006878569536,0.26267027290452627,0.26267027290452627,0.0008050889746821163,0.001578901291676607,0.0003952044520612653,0.07558553843487859,0.48245612128686943,0.0,0.0,0.37439458875439235,0.3153226236528013,0.2619695207090611,0.0,0.0,0.0,0.3713596676652925,0.0,0.0,0.0,0.4698899190403517,1.0,0.0,0.09367262402230106,0.26267027290452616
2014-12-10,0.2973524047623926,0.27582823734875034,0.2635565926740222,0.2813585422255386,0.2813585422255386,0.0013401883746007174,0.002237956114504438,0.0007863872089966175,0.07678402321510605,0.48245612128686943,0.0,0.0,0.3642626048994362,0.2977414936503596,0.2943118198501764,0.0,0.0,0.0,0.3361449727322272,0.0,0.0,0.0,0.4698899190403517,0.0,1.0,0.30565294099002427,0.28135854222553847
2014-12-11,0.30705827960206905,0.257507299426839,0.2840051172506126,0.2533260706802667,0.2533260706802667,0.00028892765062479966,0.0023090176341858245,0.0007020265586235445,0.07900044183419264,0.4556836312216981,0.0,0.0,0.3492025389637162,0.29181684035718825,0.2726679239202733,0.0,0.0,0.0,0.3361449727322272,0.0,0.0,0.0,0.4698899190403517,0.0,0.0,0.19309846947205184,0.2533260706802666
2014-12-12,0.2973524047623926,0.24834676423014418,0.304453641827203,0.2533260706802667,0.2533260706802667,0.00037323113433613734,0.0024926000516333757,0.0008109921161075996,0.07781600411945441,0.4556836312216981,0.0,0.0,0.33464857503861456,0.29310505106928486,0.2743096527227595,0.0,0.0,0.0,0.3361449727322272,0.0,0.0,0.0,0.4698899190403517,0.0,0.0,0.2599707308530447,0.2533260706802666
2014-12-15,0.28764800367849436,0.24834676423014418,0.2840051172506126,0.2533260706802667,0.2533260706802667,0.0004506564947898797,0.0027142540826326322,0.0009425551241136485,0.07818991779238582,0.4556836312216981,0.0,0.0,0.32539418770445494,0.2902071377522515,0.27877714171520657,0.0,0.0,0.0,0.3361449727322272,0.0,0.0,0.0,0.4698899190403517,0.0,0.0,0.2599707308530447,0.2533260706802666
2014-12-16,0.36529184434780976,0.3124689209492681,0.38624470911254294,0.31873386472000176,0.31873386472000176,1.6033462999124318e-06,0.0027142540826326322,0.0009430569882608957,0.07819530265163371,0.518151527186046,0.0,0.0,0.32373322820621087,0.30212102131364504,0.3635856046590665,0.0,0.0,0.0,0.3361449727322272,0.0,0.0,0.0,0.4698899190403517,0.0,0.0,0.42185429869326174,0.3187338647200017
2014-12-17,0.28764800367849436,0.2391876199839717,0.304453641827203,0.24398328729482877,0.24398328729482877,3.4286050224939025e-05,0.0027142540826326322,0.0009330163143419846,0.07808208703730536,0.518151527186046,0.0,0.0,0.3144315451422628,0.30237870057565297,0.2545478840441249,0.0,0.0,0.5717567863791678,0.3361449727322272,0.0,0.0,0.0,0.4698899190403517,0.0,0.0,0.08984968382319303,0.24398328729482863
2014-12-18,0.27794219901766454,0.2391876199839717,0.24310962057161367,0.24398328729482877,0.24398328729482877,0.0003784013452307825,0.002900378797203609,0.0010434908552417492,0.07807670217805747,0.518151527186046,0.0,0.0,0.30645862967690995,0.29310527298854616,0.2666631863346739,0.0,0.0,0.5708199934843208,0.32440734936776094,0.0,0.0,0.0,0.4698899190403517,0.0,0.0,0.2599707308530447,0.24398328729482863
2014-12-19,0.28764800367849436,0.2391876199839717,0.24310962057161367,0.24398328729482877,0.24398328729482877,0.0002355873400240897,0.003016278980895601,0.0011122835441282567,0.07818991779238582,0.518151527186046,0.0,0.0,0.29283842068993693,0.27958148565799323,0.2851125649257107,0.0,0.0,0.5699768798789585,0.32440734936776094,0.0,0.0,0.0,0.4698899190403517,0.0,0.0,0.2599707308530447,0.24398328729482863
2014-12-22,0.28764800367849436,0.2391876199839717,0.25333384589623786,0.24398328729482877,0.24398328729482877,0.000249355204990729,0.003138949101871322,0.0011850945371667092,0.07818991779238582,0.518151527186046,0.0,0.0,0.28087905349721354,0.2679897856910226,0.30181468504901965,0.0,0.0,0.5598447266852729,0.32440734936776094,0.0,0.0,0.0,0.4698899190403517,0.0,0.0,0.2599707308530447,0.24398328729482863
2014-12-23,0.2682363241779881,0.2391876199839717,0.2840051172506126,0.24398328729482877,0.24398328729482877,0.00012204021401652305,0.003199015870311092,0.0012207472374650646,0.07818991779238582,0.518151527186046,0.0,0.0,0.26958421903537266,0.268762532906503,0.3091964745860402,0.0,0.0,0.5226070236894695,0.32440734936776094,0.0,0.0,0.0,0.4698899190403517,0.0,0.0,0.2599707308530447,0.24398328729482863
2014-12-24,0.22941443893275376,0.2391876199839717,0.24310962057161367,0.24398328729482877,0.24398328729482877,5.3212507634774905e-05,0.00322523866535946,0.0012363118079776623,0.07818991779238582,0.518151527186046,0.0,0.0,0.2642688964181463,0.2672170803847552,0.3153231365000847,0.0,0.0,0.5265852070635924,0.32440734936776094,0.0,0.0,0.0,0.4698899190403517,0.0,0.0,0.2599707308530447,0.24398328729482863
