Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_vpt,volume_nvi,volatility_bbhi,volatility_bbli,volatility_kch,volatility_kcl,volatility_kcp,volatility_kchi,volatility_kcli,volatility_atr,trend_ichimoku_b,trend_adx,trend_adx_pos,trend_adx_neg,trend_visual_ichimoku_b,trend_psar_up_indicator,trend_psar_down_indicator,others_dr,others_cr
2008-06-02,0.07188343062506325,0.06793613527583772,0.0757950361829437,0.07201116062991754,0.0673757559189748,0.054638619623618365,0.992534959951614,0.022223751358604684,0.009779044911865487,1.0,0.0,0.0,0.07369459368687133,0.07817417284389473,0.4875333592998415,0.0,0.0,0.0,0.07664342584504687,0.0,0.0,0.0,0.42571787213412615,0.0,0.0,0.0,0.07201116062991753
2008-06-03,0.06869940801497994,0.06357235293200197,0.07130014911505443,0.06932818148608269,0.0648603213651848,0.03539149463176616,0.9928023681631554,0.021267777864081808,0.0,0.9710055987738505,0.0,0.0,0.07150070752400617,0.0761647145017377,0.46687279210918237,0.0,0.0,0.0,0.07425949354818209,0.0,0.0,0.0,0.42571787213412615,0.0,0.0,0.7648711428948699,0.06932818148608268
2008-06-04,0.0687533696149403,0.06292770197781167,0.06938981696721146,0.0657329910709045,0.06148961972911211,0.0338859680978853,0.9910485040327311,0.02035200885302328,0.2734977418067518,0.9321531188275881,0.0,0.0,0.07046118090494914,0.07427264491560166,0.41385133033444066,0.0,0.0,0.0,0.07324631959382057,0.0,0.0,0.0,0.42571787213412615,0.0,1.0,0.753515773937414,0.0657329910709045
2008-06-05,0.06422018348623854,0.05910939526442748,0.06405213857409295,0.0640158860564107,0.05987974521932947,0.06228097326591613,0.9920935246972623,0.018677962594731316,0.2720997808725062,0.9321531188275881,0.0,0.0,0.06926149523246061,0.07199042332689173,0.4183111021520114,0.0,0.0,0.0,0.07041539999129365,0.0,0.0,0.0,0.42571787213412615,0.0,0.0,0.7742373506961171,0.06401588605641069
2008-06-06,0.0652995143011333,0.06158881619085776,0.06787279429646217,0.06423052111279647,0.06008095802808007,0.05489249564674879,0.989192776158027,0.020154702515618003,0.28217087557185794,0.9345197322712637,0.0,0.0,0.06878826881411575,0.0713502963574498,0.43551616674840443,0.0,0.0,0.0,0.07041539999129365,0.0,0.0,0.0,0.42571787213412615,0.0,0.0,0.7973703257292322,0.06423052111279645
2008-06-09,0.05990286022665947,0.05712585852328326,0.06292841680712064,0.060849965754004046,0.05691149377786911,0.05359614865305286,0.9881810797147215,0.018712581022304126,0.2761380045273043,0.8972449837100177,0.0,0.0,0.06772638020748617,0.07011216503487677,0.38317000092991044,0.0,1.0,0.0,0.06981941691707745,0.0,0.0,0.0,0.42571787213412615,0.0,0.0,0.7536462352004113,0.06084996575400404
2008-06-10,0.057906099866032276,0.05459684615168749,0.05843352973923137,0.05602060329510131,0.05238366898072115,0.055137059902598914,0.9859729555214012,0.017229310110857644,0.2532548780708824,0.8972449837100177,0.0,0.0,0.06662080318250294,0.06831627871638496,0.31273325310566114,0.0,1.0,0.0,0.06743548462021269,0.0,0.0,0.0,0.42571787213412615,0.0,0.0,0.7335899500251585,0.05602060329510131
2008-06-11,0.05607123253992681,0.05157195716139786,0.057759298393711314,0.05467911372318389,0.05112597628093728,0.050892234917264946,0.9836442783553417,0.01585939555155195,0.26161091034890394,0.8815205295192843,0.0,0.0,0.06523635061081799,0.0670962497598564,0.30383316119063986,0.0,1.0,0.0,0.06707789568508098,0.0,0.0,0.0,0.42571787213412615,0.0,0.0,0.7766922548526457,0.054679113723183875
2008-06-12,0.05223961308783477,0.05861351107914143,0.0551747349003483,0.06471345408356571,0.06053375033863931,0.12216710897561246,0.9904123602491187,0.019132677093115582,0.3924523892652059,0.8815205295192843,0.0,0.0,0.06586590914842015,0.06550053605705548,0.5325040007776838,0.0,0.0,0.0,0.06570713279558772,0.0,0.0,0.0,0.42571787213412615,0.0,0.0,0.932262702436428,0.0647134540835657
2008-06-13,0.06470587905908494,0.06734107576681289,0.06899651606343449,0.07201116062991754,0.0673757559189748,0.38688173124377273,1.0,0.029475056664002047,0.6192181877167129,0.8815205295192843,0.0,0.0,0.0670005249051769,0.06581495979610595,0.6472790004941711,1.0,0.0,0.0995044838193722,0.06570713279558772,0.0,0.0,0.0,0.42571787213412615,1.0,0.0,0.8829911395124374,0.07201116062991753
