Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_vpt,volume_nvi,volatility_bbhi,volatility_bbli,volatility_kch,volatility_kcl,volatility_kcp,volatility_kchi,volatility_kcli,volatility_atr,trend_ichimoku_b,trend_adx,trend_adx_pos,trend_adx_neg,trend_visual_ichimoku_b,trend_psar_up_indicator,trend_psar_down_indicator,others_dr,others_cr
2012-12-06,0.597761239517058,0.5913243093541853,0.6129194178729156,0.6113185271772961,0.6113185271772961,0.16922964378955246,0.6975921718478691,0.4221154820903632,0.5267564970806968,0.17738162233179766,0.0,0.0,0.5337355274044469,0.5955391585949079,0.6566857326821852,0.0,0.0,0.0,0.603579589480038,0.0,0.0,0.0,0.6926973211027003,0.0,0.0,0.5143530237622661,0.6113185271772957
2012-12-07,0.6045695109464639,0.6115325539279952,0.6299978986346013,0.6322406253307287,0.6322406253307287,0.1695863120648476,0.7156882417589794,0.43885937485201193,0.5458772130167998,0.17738162233179766,0.0,0.0,0.5474162987789328,0.6049240717284632,0.6967296366631366,0.0,0.0,0.0,0.6167248374252257,0.0,0.0,0.0,0.6926973211027003,0.0,0.0,0.6841235782083197,0.6322406253307284
2012-12-10,0.6348699542745044,0.6326621714617937,0.646790495964122,0.6374729166994266,0.6374729166994266,0.12568958982231274,0.6963701964530213,0.45207838066467887,0.6136152662496672,0.18547092292149037,0.0,0.0,0.5595206435824278,0.6119766996599592,0.6823325450983238,0.0,0.0,0.0,0.6304694286713519,0.0,0.0,0.0,0.6926973211027003,1.0,0.0,0.6550955419113834,0.6374729166994264
2012-12-11,0.6320473124401889,0.6322307689285898,0.6491568009539224,0.6403604475239904,0.6403604475239904,0.11643215751080532,0.6796694744568009,0.46455401884830916,0.5966610873515873,0.18993514388243282,0.0,0.0,0.5652004232897032,0.6167512201161749,0.6770904677167197,0.0,0.0,0.0,0.6304694286713519,0.0,0.0,0.0,0.6926973211027003,0.0,0.0,0.6507988611276865,0.6403604475239905
2012-12-12,0.6371147196087152,0.6367579956781177,0.6541681385532834,0.6571790822129129,0.6571790822129129,0.18207689714402253,0.6990638586440269,0.4823008999444279,0.608842380948074,0.18993514388243282,0.0,0.0,0.5706371598368478,0.6217259007605738,0.7167157009968268,1.0,0.0,0.0,0.6331337187172705,0.0,0.0,0.0,0.6926973211027003,0.0,0.0,0.6761559566104852,0.6571790822129125
2012-12-13,0.6486717070037726,0.6472898600048784,0.667272001854228,0.6680199998127161,0.6680199998127161,0.1663854682509153,0.7169409569114397,0.4987877663950204,0.6163587095347709,0.20657158510374085,0.0,0.0,0.576048887989411,0.6277318077273915,0.7385800644217965,1.0,0.0,0.0,0.6399845843327712,0.0,0.0,0.0,0.6926973211027003,0.0,0.0,0.6651265438466608,0.6680199998127155
2012-12-14,0.6525314517650376,0.653894282809359,0.6741204633894675,0.6766173962468638,0.6766173962468638,0.14203143040415045,0.7402570358344841,0.513319014617747,0.6070492196885888,0.2197651251446291,0.0,0.0,0.5811444110761199,0.6332669185801296,0.7548166521379306,1.0,0.0,0.0,0.6442806910521179,0.0,0.0,0.0,0.6926973211027003,0.0,0.0,0.6609983326164167,0.6766173962468635
2012-12-17,0.6620735583428274,0.657397642785132,0.6734055802770453,0.669575870610067,0.669575870610067,0.09017753487903224,0.7357229053951626,0.5029516107609044,0.5937939411075491,0.20895921999071287,0.0,0.0,0.5853926003689325,0.636628031585631,0.7190820053825957,1.0,0.0,0.0,0.6465595894173162,0.0,0.0,0.0,0.6926973211027003,0.0,0.0,0.6329173865504716,0.669575870610067
2012-12-18,0.6579915255632125,0.6569076723583469,0.6779737811033497,0.668193679235132,0.668193679235132,0.1733048045742142,0.708377425970118,0.4859091247320014,0.5859940359445417,0.20895921999071287,0.0,0.0,0.5881205677261008,0.6399952857266769,0.7073483388287577,1.0,0.0,0.0,0.6465595894173162,0.0,0.0,0.0,0.6926973211027003,0.0,0.0,0.6430505672239175,0.6681936792351321
2012-12-19,0.6679854429382677,0.6602355072140289,0.6745780863193436,0.6694818752359823,0.6694818752359823,0.2361582763441248,0.6914051751322329,0.5079987161259896,0.5913096345164591,0.20895921999071287,0.0,0.0,0.5911830471116679,0.6419752805224368,0.7031854444924839,1.0,0.0,0.20880589313112585,0.6484055900145687,0.0,0.0,0.0,0.6926973211027003,0.0,0.0,0.6478517034580556,0.669481875235982
2012-12-20,0.6518425216902641,0.659079862679717,0.6757790410792501,0.6817484482370835,0.6817484482370835,0.13057360314742822,0.7132449766747488,0.5216099060004468,0.6013120651549712,0.227784241991138,0.0,0.0,0.5999010631127208,0.6491285215522407,0.7201529519184124,1.0,0.0,0.20760276345010528,0.6484055900145687,0.0,0.0,0.0,0.6926973211027003,0.0,0.0,0.6675836663963227,0.681748448237083
2012-12-21,0.6699485952174977,0.6627221428420926,0.6800611839413797,0.6730930997677855,0.6730930997677855,0.09366803057950765,0.702488077114563,0.5109622169170194,0.5950045916662168,0.21450122273700334,0.0,0.0,0.6057629107838358,0.6544601064551774,0.676398763905917,0.0,0.0,0.20560827784379127,0.6500231200162889,0.0,0.0,0.0,0.6926973211027003,0.0,0.0,0.6300602486264597,0.6730930997677852
2012-12-24,0.6562282335445824,0.6562566402242151,0.6773732164573913,0.6767188123083765,0.6767188123083765,0.0074272500064723745,0.7061115786855447,0.5146848103126112,0.586946325841035,0.22006545965449487,0.0,0.0,0.6086799534844589,0.6588218686664367,0.6795730895053911,0.0,0.0,0.19922779087454723,0.6500231200162889,0.0,0.0,0.0,0.6926973211027003,0.0,0.0,0.6520417266373026,0.676718812308376
2012-12-26,0.6653480109744083,0.6668397514578583,0.6882465606722135,0.685576816217665,0.685576816217665,0.024064950308758618,0.7084594896256113,0.5197434035200471,0.5941041031207865,0.22006545965449487,0.0,0.0,0.6129311594759312,0.6638814360259206,0.6981914775118395,0.0,0.0,0.19515509280170976,0.652701580582113,0.0,0.0,0.0,0.6926973211027003,0.0,0.0,0.6614066267965567,0.685576816217665
