id,date,topic_id,topic_prob
112,2009-01-08,-1,0.0
108,2009-01-08,-1,0.0
114,2009-01-08,-1,0.0
117,2009-01-08,438,0.28118906437236885
118,2009-01-08,-1,0.0
119,2009-01-08,-1,0.0
120,2009-01-08,-1,0.0
123,2009-01-08,928,1.0
121,2009-01-08,-1,0.0
122,2009-01-08,590,0.7861345727692987
124,2009-01-08,205,0.9070268273326761
125,2009-01-10,-1,0.0
126,2009-01-01,642,1.0
127,2009-01-01,304,0.16072421679365412
128,2009-01-01,-1,0.0
132,2009-01-01,400,0.4391255502104325
129,2009-01-01,127,0.45896415018403436
130,2009-01-01,-1,0.0
131,2009-01-01,-1,0.0
136,2009-01-01,86,0.8257181617836683
133,2009-01-01,127,0.6844441676350819
134,2009-01-01,189,0.44798583134338016
137,2009-01-01,4,1.0
139,2009-01-01,22,0.9039648001602554
135,2009-01-01,57,0.6691784334485416
138,2009-01-01,304,1.0
143,2009-01-01,278,0.49382959722722125
141,2009-01-01,-1,0.0
142,2009-01-01,-1,0.0
140,2009-01-01,22,0.9999647427909193
144,2009-01-01,-1,0.0
147,2009-01-01,-1,0.0
145,2009-01-01,-1,0.0
146,2009-01-01,619,0.6511207346593103
148,2009-01-01,-1,0.0
149,2009-01-01,800,1.0
152,2009-01-01,-1,0.0
150,2009-01-01,-1,0.0
151,2009-01-01,48,0.21856281711545528
153,2009-01-01,30,0.8469776400950801
154,2009-01-01,-1,0.0
155,2009-01-01,6,1.0
156,2009-01-01,68,0.6744447584202135
158,2009-01-01,-1,0.0
157,2009-01-01,-1,0.0
159,2009-01-01,438,0.4633122646563556
161,2009-01-01,-1,0.0
162,2009-01-01,347,1.0
163,2009-01-01,-1,0.0
164,2009-01-01,657,1.0
165,2009-01-01,79,1.0
160,2009-01-01,210,0.6810693719124852
166,2009-01-01,-1,0.0
168,2009-01-01,265,0.4722830184788676
167,2009-01-01,41,0.6794948857960524
170,2009-01-01,-1,0.0
172,2009-01-01,-1,0.0
175,2009-01-01,-1,0.0
169,2009-01-01,953,1.0
173,2009-01-01,-1,0.0
171,2009-01-01,-1,0.0
176,2009-01-01,-1,0.0
179,2009-01-01,-1,0.0
178,2009-01-01,-1,0.0
177,2009-01-01,0,0.7647740043613164
180,2009-01-01,-1,0.0
174,2009-01-01,-1,0.0
182,2009-01-01,640,0.5805586282592229
185,2009-01-01,63,1.0
184,2009-01-01,-1,0.0
186,2009-01-01,-1,0.0
183,2009-01-01,83,0.974047453451888
181,2009-01-01,795,0.3998260218066362
187,2009-01-01,132,1.0
188,2009-01-01,1,1.0
189,2009-01-04,-1,0.0
190,2009-01-04,100,0.827119703014457
191,2009-01-04,-1,0.0
192,2009-01-04,86,1.0
195,2009-01-04,-1,0.0
193,2009-01-04,-1,0.0
196,2009-01-04,-1,0.0
194,2009-01-04,-1,0.0
198,2009-01-04,307,0.3560936959193623
197,2009-01-04,-1,0.0
199,2009-01-04,-1,0.0
200,2009-01-04,9,0.37912262172457595
201,2009-01-04,-1,0.0
203,2009-01-04,-1,0.0
202,2009-01-04,-1,0.0
206,2009-01-04,-1,0.0
207,2009-01-04,151,0.5387621727502009
208,2009-01-04,-1,0.0
205,2009-01-04,83,0.5468095412299855
204,2009-01-04,-1,0.0
209,2009-01-04,-1,0.0
210,2009-01-04,235,0.3635856671893315
211,2009-01-04,-1,0.0
212,2009-01-04,48,0.7244686328062734
213,2009-01-04,235,0.36871540288507465
214,2009-01-04,-1,0.0
215,2009-01-04,-1,0.0
217,2009-01-04,425,0.5942511906157664
218,2009-01-04,-1,0.0
220,2009-01-04,50,1.0
216,2009-01-04,-1,0.0
219,2009-01-04,86,1.0
223,2009-01-04,-1,0.0
221,2009-01-04,-1,0.0
222,2009-01-04,10,1.0
224,2009-01-04,50,0.3702682849084381
226,2009-01-04,928,0.7512653225191424
225,2009-01-04,-1,0.0
229,2009-01-04,-1,0.0
228,2009-01-04,-1,0.0
231,2009-01-04,-1,0.0
230,2009-01-04,-1,0.0
232,2009-01-04,118,0.7108825334511443
227,2009-01-04,9,0.28185301318429823
233,2009-01-04,-1,0.0
234,2009-01-04,-1,0.0
238,2009-01-04,-1,0.0
235,2009-01-04,-1,0.0
237,2009-01-04,1141,1.0
239,2009-01-04,-1,0.0
240,2009-01-04,-1,0.0
242,2009-01-04,-1,0.0
243,2009-01-04,307,0.9231659842454083
241,2009-01-04,-1,0.0
244,2009-01-04,-1,0.0
245,2009-01-04,-1,0.0
247,2009-01-04,-1,0.0
246,2009-01-04,-1,0.0
248,2009-01-04,-1,0.0
252,2009-01-06,-1,0.0
253,2009-01-06,228,1.0
251,2009-01-04,1087,1.0
255,2009-01-06,68,0.7543299968919931
256,2009-01-06,23,0.5131069519561227
257,2009-01-06,31,0.6986437334957022
258,2009-01-06,781,1.0
259,2009-01-06,-1,0.0
260,2009-01-06,73,0.24608254331288945
262,2009-01-06,-1,0.0
254,2009-01-06,-1,0.0
261,2009-01-06,205,0.806307454418011
250,2009-01-04,-1,0.0
263,2009-01-06,-1,0.0
249,2009-01-04,-1,0.0
267,2009-01-06,21,0.8343178595191452
266,2009-01-06,-1,0.0
265,2009-01-06,-1,0.0
268,2009-01-06,275,1.0
264,2009-01-06,-1,0.0
271,2009-01-06,-1,0.0
270,2009-01-06,-1,0.0
269,2009-01-06,775,0.8331331222355612
272,2009-01-06,110,1.0
275,2009-01-06,1,1.0
278,2009-01-06,118,0.8755355149745403
274,2009-01-06,-1,0.0
279,2009-01-06,150,0.14041055513633943
276,2009-01-06,-1,0.0
280,2009-01-06,278,0.512666240379671
277,2009-01-06,-1,0.0
286,2009-01-06,-1,0.0
283,2009-01-06,-1,0.0
281,2009-01-06,-1,0.0
285,2009-01-06,-1,0.0
284,2009-01-06,-1,0.0
273,2009-01-06,838,1.0
287,2009-01-06,-1,0.0
282,2009-01-06,76,0.6939655826256177
288,2009-01-06,237,0.8521314714045207
289,2009-01-06,-1,0.0
291,2009-01-06,-1,0.0
294,2009-01-06,-1,0.0
293,2009-01-06,6,0.9490195652127233
295,2009-01-06,-1,0.0
290,2009-01-06,237,0.9512130228778505
292,2009-01-06,238,0.6156836590435428
299,2009-01-06,-1,0.0
302,2009-01-06,-1,0.0
297,2009-01-06,33,0.1866624598624684
303,2009-01-06,349,0.5107066639755323
298,2009-01-06,31,1.0
296,2009-01-06,47,0.9519418275246564
305,2009-01-06,-1,0.0
300,2009-01-06,910,0.8779582567916239
304,2009-01-06,-1,0.0
307,2009-01-06,-1,0.0
306,2009-01-06,-1,0.0
309,2009-01-06,-1,0.0
310,2009-01-06,-1,0.0
312,2009-01-06,-1,0.0
311,2009-01-06,-1,0.0
313,2009-01-02,-1,0.0
301,2009-01-06,-1,0.0
317,2009-01-02,-1,0.0
308,2009-01-06,86,1.0
314,2009-01-02,-1,0.0
319,2009-01-02,-1,0.0
321,2009-01-02,-1,0.0
316,2009-01-02,251,0.7122622947529702
324,2009-01-02,803,1.0
322,2009-01-02,-1,0.0
325,2009-01-02,238,1.0
315,2009-01-02,-1,0.0
326,2009-01-02,237,1.0
323,2009-01-02,127,0.36527001137820103
318,2009-01-02,444,0.8370131167681696
327,2009-01-02,177,0.01800830546148168
320,2009-01-02,347,1.0
329,2009-01-02,-1,0.0
330,2009-01-02,-1,0.0
334,2009-01-02,-1,0.0
332,2009-01-02,10,1.0
333,2009-01-02,-1,0.0
336,2009-01-02,125,1.0
328,2009-01-02,128,0.3203419632022856
335,2009-01-02,-1,0.0
337,2009-01-02,-1,0.0
338,2009-01-02,-1,0.0
341,2009-01-02,113,0.17701972217688638
342,2009-01-02,-1,0.0
345,2009-01-02,-1,0.0
339,2009-01-02,86,1.0
331,2009-01-02,-1,0.0
344,2009-01-02,-1,0.0
346,2009-01-02,6,0.8240642432437955
348,2009-01-02,-1,0.0
343,2009-01-02,-1,0.0
350,2009-01-02,4,1.0
349,2009-01-02,0,1.0
351,2009-01-02,-1,0.0
347,2009-01-02,640,0.8172455536771754
352,2009-01-02,61,0.9592331236661673
340,2009-01-02,68,0.5536040380589201
355,2009-01-02,112,0.7933648483270331
356,2009-01-02,-1,0.0
354,2009-01-02,97,0.6875866688704626
353,2009-01-02,-1,0.0
357,2009-01-02,-1,0.0
360,2009-01-02,50,0.417033277109494
358,2009-01-02,10,1.0
364,2009-01-02,-1,0.0
359,2009-01-02,1,1.0
362,2009-01-02,-1,0.0
365,2009-01-02,-1,0.0
361,2009-01-02,4,1.0
369,2009-01-02,-1,0.0
366,2009-01-02,-1,0.0
370,2009-01-02,-1,0.0
372,2009-01-02,271,1.0
371,2009-01-02,910,0.5807044726408542
374,2009-01-02,-1,0.0
368,2009-01-02,-1,0.0
367,2009-01-02,-1,0.0
375,2009-01-02,244,0.6868562143913646
373,2009-01-02,79,0.9729942489593802
363,2009-01-02,-1,0.0
378,2009-01-03,50,1.0
379,2009-01-03,439,0.2567030904250248
381,2009-01-03,-1,0.0
385,2009-01-03,-1,0.0
380,2009-01-03,-1,0.0
382,2009-01-03,103,1.0
376,2009-01-03,57,0.661813967067058
384,2009-01-03,-1,0.0
383,2009-01-03,402,0.5166326980790951
390,2009-01-03,-1,0.0
386,2009-01-03,-1,0.0
389,2009-01-03,25,0.2748412771797174
387,2009-01-03,-1,0.0
388,2009-01-03,-1,0.0
392,2009-01-03,-1,0.0
377,2009-01-03,314,0.5203454866146903
395,2009-01-03,-1,0.0
394,2009-01-03,-1,0.0
391,2009-01-03,206,0.026532440011773836
396,2009-01-03,-1,0.0
398,2009-01-03,433,0.3256609345108573
399,2009-01-03,526,0.5521085867548591
400,2009-01-03,10,1.0
393,2009-01-03,278,0.66308186541982
397,2009-01-03,99,0.7329187399076629
402,2009-01-03,4,1.0
403,2009-01-03,43,0.4606209839688756
401,2009-01-03,-1,0.0
404,2009-01-03,0,1.0
405,2009-01-03,-1,0.0
410,2009-01-03,-1,0.0
408,2009-01-03,104,0.5915877568999838
409,2009-01-03,83,0.45209270494973636
414,2009-01-03,57,0.6427082824405902
411,2009-01-03,-1,0.0
413,2009-01-03,444,0.6530340198297762
416,2009-01-03,-1,0.0
407,2009-01-03,-1,0.0
417,2009-01-03,-1,0.0
419,2009-01-03,30,1.0
406,2009-01-03,-1,0.0
420,2009-01-03,255,0.7825100426206639
418,2009-01-03,4,1.0
415,2009-01-03,-1,0.0
421,2009-01-03,-1,0.0
412,2009-01-03,79,0.7036553483315843
422,2009-01-03,80,0.5069068636798957
423,2009-01-03,-1,0.0
424,2009-01-03,-1,0.0
425,2009-01-03,41,0.6734740036167953
428,2009-01-03,-1,0.0
429,2009-01-03,-1,0.0
426,2009-01-03,-1,0.0
430,2009-01-03,-1,0.0
434,2009-01-03,-1,0.0
435,2009-01-03,34,1.0
427,2009-01-03,-1,0.0
433,2009-01-03,-1,0.0
436,2009-01-03,-1,0.0
438,2009-01-03,-1,0.0
437,2009-01-03,325,0.4332873600031927
431,2009-01-03,156,0.742834232664568
439,2009-01-03,-1,0.0
432,2009-01-03,-1,0.0
443,2009-01-07,770,0.8471544013708606
440,2009-01-03,34,1.0
442,2009-01-07,-1,0.0
444,2009-01-07,1,0.46065959486059893
446,2009-01-07,-1,0.0
447,2009-01-07,-1,0.0
445,2009-01-07,25,0.31983451530049267
441,2009-01-07,-1,0.0
448,2009-01-07,-1,0.0
451,2009-01-07,-1,0.0
450,2009-01-07,-1,0.0
454,2009-01-07,1,1.0
452,2009-01-07,30,0.43922405711397583
460,2009-01-07,-1,0.0
457,2009-01-07,829,1.0
458,2009-01-07,452,1.0
456,2009-01-07,14,1.0
459,2009-01-07,178,0.9962538242310258
461,2009-01-07,12,1.0
455,2009-01-07,181,0.5346606454022154
466,2009-01-07,-1,0.0
464,2009-01-07,1042,1.0
462,2009-01-07,-1,0.0
467,2009-01-07,-1,0.0
453,2009-01-07,-1,0.0
449,2009-01-07,-1,0.0
468,2009-01-07,-1,0.0
471,2009-01-07,-1,0.0
463,2009-01-07,292,0.5060179288770495
469,2009-01-07,166,0.3485378187798883
465,2009-01-07,-1,0.0
473,2009-01-07,-1,0.0
470,2009-01-07,754,0.5399966286039423
478,2009-01-07,64,0.9259728045694751
477,2009-01-07,-1,0.0
475,2009-01-07,-1,0.0
479,2009-01-07,-1,0.0
483,2009-01-07,-1,0.0
480,2009-01-07,1,0.859924923457571
485,2009-01-07,644,0.3632891297395373
472,2009-01-07,-1,0.0
481,2009-01-07,-1,0.0
476,2009-01-07,-1,0.0
484,2009-01-07,-1,0.0
487,2009-01-07,-1,0.0
486,2009-01-07,29,1.0
488,2009-01-07,-1,0.0
489,2009-01-07,910,0.66923205198553
492,2009-01-07,439,0.45547545224028374
490,2009-01-07,223,0.4686402461890681
493,2009-01-07,-1,0.0
491,2009-01-07,-1,0.0
496,2009-01-07,6,1.0
495,2009-01-07,-1,0.0
497,2009-01-07,-1,0.0
494,2009-01-07,177,0.07444016212885754
498,2009-01-07,149,0.19766768866468665
500,2009-01-07,-1,0.0
505,2009-01-05,-1,0.0
499,2009-01-07,-1,0.0
502,2009-01-07,-1,0.0
503,2009-01-05,68,0.795017208351357
482,2009-01-07,11,1.0
504,2009-01-05,-1,0.0
506,2009-01-05,-1,0.0
510,2009-01-05,-1,0.0
507,2009-01-05,81,0.497431461396239
512,2009-01-05,79,0.9851813474932118
511,2009-01-05,-1,0.0
513,2009-01-05,-1,0.0
515,2009-01-05,-1,0.0
474,2009-01-07,-1,0.0
516,2009-01-05,-1,0.0
501,2009-01-07,680,0.31542910120626166
514,2009-01-05,6,1.0
517,2009-01-05,-1,0.0
508,2009-01-05,306,0.4909348637675305
518,2009-01-05,92,0.5376653659891169
519,2009-01-05,80,1.0
509,2009-01-05,-1,0.0
521,2009-01-05,2,1.0
520,2009-01-05,18,0.6531547202070016
523,2009-01-05,0,1.0
526,2009-01-05,-1,0.0
527,2009-01-05,-1,0.0
525,2009-01-05,137,0.24391464858411713
522,2009-01-05,-1,0.0
528,2009-01-05,182,0.31569999868712023
524,2009-01-05,-1,0.0
530,2009-01-05,539,0.9210101960387824
529,2009-01-05,-1,0.0
531,2009-01-05,-1,0.0
532,2009-01-05,-1,0.0
533,2009-01-05,-1,0.0
537,2009-01-05,-1,0.0
535,2009-01-05,-1,0.0
538,2009-01-05,-1,0.0
540,2009-01-05,0,1.0
539,2009-01-05,-1,0.0
536,2009-01-05,-1,0.0
534,2009-01-05,-1,0.0
541,2009-01-05,-1,0.0
542,2009-01-05,-1,0.0
544,2009-01-05,-1,0.0
543,2009-01-05,48,0.8986548674854137
545,2009-01-05,319,0.7988616545501953
549,2009-01-05,292,0.8036790466222923
546,2009-01-05,60,0.7663294079627698
550,2009-01-05,463,0.9245976585798108
552,2009-01-05,-1,0.0
553,2009-01-05,239,1.0
554,2009-01-05,-1,0.0
547,2009-01-05,-1,0.0
548,2009-01-05,-1,0.0
555,2009-01-05,-1,0.0
556,2009-01-05,-1,0.0
557,2009-01-05,-1,0.0
558,2009-01-05,-1,0.0
559,2009-01-05,-1,0.0
551,2009-01-05,-1,0.0
562,2009-01-05,-1,0.0
563,2009-01-05,156,0.701574550010088
564,2009-01-05,-1,0.0
565,2009-01-05,-1,0.0
560,2009-01-05,113,0.5173259109576074
567,2009-01-09,-1,0.0
566,2009-01-09,-1,0.0
568,2009-01-09,-1,0.0
561,2009-01-05,-1,0.0
569,2009-01-09,1087,1.0
570,2009-01-09,118,1.0
571,2009-01-09,-1,0.0
573,2009-01-09,10,1.0
574,2009-01-09,-1,0.0
575,2009-01-09,-1,0.0
579,2009-01-09,-1,0.0
581,2009-01-09,205,1.0
572,2009-01-09,-1,0.0
580,2009-01-09,202,0.6859062299907946
582,2009-01-09,50,0.6069280761258052
583,2009-01-09,-1,0.0
576,2009-01-09,-1,0.0
584,2009-01-09,347,1.0
587,2009-01-09,-1,0.0
586,2009-01-09,-1,0.0
588,2009-01-09,-1,0.0
585,2009-01-09,-1,0.0
590,2009-01-09,40,1.0
591,2009-01-09,0,0.6732075349672108
592,2009-01-09,-1,0.0
593,2009-01-09,-1,0.0
597,2009-01-09,-1,0.0
596,2009-01-09,-1,0.0
595,2009-01-09,86,1.0
589,2009-01-09,68,0.4050199362992838
594,2009-01-09,118,1.0
578,2009-01-09,-1,0.0
598,2009-01-09,-1,0.0
599,2009-01-09,-1,0.0
600,2009-01-09,-1,0.0
601,2009-01-09,479,0.8175048388982359
604,2009-01-09,-1,0.0
606,2009-01-09,-1,0.0
603,2009-01-09,-1,0.0
602,2009-01-09,-1,0.0
608,2009-01-09,-1,0.0
605,2009-01-09,-1,0.0
610,2009-01-09,-1,0.0
607,2009-01-09,-1,0.0
609,2009-01-09,-1,0.0
577,2009-01-09,-1,0.0
613,2009-01-09,-1,0.0
615,2009-01-09,127,0.4754509207590513
611,2009-01-09,79,0.668231447268877
616,2009-01-09,584,1.0
620,2009-01-09,6,1.0
618,2009-01-09,-1,0.0
614,2009-01-09,-1,0.0
619,2009-01-09,-1,0.0
621,2009-01-09,-1,0.0
617,2009-01-09,-1,0.0
612,2009-01-09,-1,0.0
623,2009-01-09,-1,0.0
624,2009-01-09,4,0.7943180059766951
625,2009-01-09,21,0.8801620777008052
622,2009-01-09,-1,0.0
626,2009-01-09,-1,0.0
628,2009-01-09,-1,0.0
630,2009-01-09,-1,0.0
633,2009-01-08,79,1.0
632,2009-01-08,398,0.24610133317459645
634,2009-01-08,47,0.8631087829010081
627,2009-01-09,-1,0.0
635,2009-01-08,-1,0.0
639,2009-01-08,764,0.5623943683468299
629,2009-01-09,0,1.0
631,2009-01-08,-1,0.0
636,2009-01-08,-1,0.0
638,2009-01-08,453,1.0
637,2009-01-08,124,0.48213960043257287
641,2009-01-08,-1,0.0
642,2009-01-08,347,1.0
643,2009-01-08,-1,0.0
649,2009-01-08,4,0.9932834542316058
648,2009-01-08,92,0.4715270492786123
645,2009-01-08,-1,0.0
640,2009-01-08,-1,0.0
646,2009-01-08,0,1.0
652,2009-01-08,438,0.390887218775426
650,2009-01-08,-1,0.0
653,2009-01-08,173,0.1518150882074602
654,2009-01-08,-1,0.0
651,2009-01-08,1058,0.9704490106598149
655,2009-01-08,479,0.841487759346242
647,2009-01-08,438,1.0
656,2009-01-08,453,1.0
658,2009-01-08,-1,0.0
644,2009-01-08,438,1.0
661,2009-01-08,110,0.6086874026910973
660,2009-01-08,-1,0.0
657,2009-01-08,-1,0.0
659,2009-01-08,-1,0.0
664,2009-01-08,-1,0.0
662,2009-01-08,30,0.756151520850574
663,2009-01-08,541,0.6116633436161281
665,2009-01-08,-1,0.0
666,2009-01-08,-1,0.0
667,2009-01-08,764,0.2504131613793906
671,2009-01-08,-1,0.0
669,2009-01-08,438,1.0
670,2009-01-08,-1,0.0
668,2009-01-08,40,1.0
675,2009-01-08,-1,0.0
678,2009-01-08,67,1.0
676,2009-01-08,316,0.8486010858872008
679,2009-01-08,0,1.0
672,2009-01-08,-1,0.0
680,2009-01-08,-1,0.0
681,2009-01-08,541,0.6142356767785858
683,2009-01-08,-1,0.0
682,2009-01-08,438,0.6570249128512234
685,2009-01-08,-1,0.0
684,2009-01-08,-1,0.0
686,2009-01-08,453,0.6926350116854838
689,2009-01-08,1037,0.8860459874303438
692,2009-01-08,-1,0.0
690,2009-01-08,453,0.8054871111302362
688,2009-01-08,30,0.9594133683003169
693,2009-01-08,0,1.0
691,2009-01-08,-1,0.0
687,2009-01-08,453,1.0
695,2009-01-08,-1,0.0
694,2009-01-08,-1,0.0
697,2009-01-12,-1,0.0
696,2009-01-11,-1,0.0
699,2009-01-10,299,0.42694227097558696
700,2009-01-10,30,0.4445710680265499
701,2009-01-10,278,0.6813724279560319
698,2009-01-10,168,0.47660721709244364
702,2009-01-10,-1,0.0
703,2009-01-10,-1,0.0
1396,2009-01-12,-1,0.0
1398,2009-01-12,34,1.0
1391,2009-01-12,469,0.5698533624005958
1392,2009-01-12,-1,0.0
1399,2009-01-12,79,1.0
1400,2009-01-12,-1,0.0
1401,2009-01-12,43,0.2693768958506213
1402,2009-01-12,-1,0.0
1403,2009-01-12,-1,0.0
1405,2009-01-12,-1,0.0
1404,2009-01-12,-1,0.0
1406,2009-01-12,-1,0.0
1407,2009-01-12,-1,0.0
1408,2009-01-12,-1,0.0
1409,2009-01-12,-1,0.0
1411,2009-01-12,-1,0.0
1412,2009-01-12,1,1.0
1410,2009-01-12,-1,0.0
1413,2009-01-12,-1,0.0
1414,2009-01-12,-1,0.0
1415,2009-01-12,-1,0.0
1417,2009-01-10,541,0.6885969630826793
1418,2009-01-10,438,0.44252905665259257
1420,2009-01-10,443,0.6287975802507318
1421,2009-01-10,-1,0.0
1419,2009-01-10,-1,0.0
1423,2009-01-10,-1,0.0
1422,2009-01-10,347,0.9807705184376444
1424,2009-01-10,-1,0.0
1425,2009-01-10,438,0.5759314984154958
1426,2009-01-10,254,0.43689629041386246
1427,2009-01-10,-1,0.0
1428,2009-01-10,-1,0.0
1429,2009-01-10,347,0.9376861980071495
1430,2009-01-10,-1,0.0
1431,2009-01-10,347,1.0
1433,2009-01-10,299,0.36225722610792604
1432,2009-01-10,-1,0.0
1434,2009-01-10,-1,0.0
1435,2009-01-10,347,0.9990193932284251
1436,2009-01-10,438,0.9075237843688726
1438,2009-01-10,438,0.3658866250913517
1437,2009-01-10,9,0.022862655094850245
1397,2009-01-12,-1,0.0
1440,2009-01-10,-1,0.0
1439,2009-01-10,0,0.6624505764367339
1441,2009-01-10,0,0.7561345061037196
1443,2009-01-10,0,1.0
1444,2009-01-10,-1,0.0
1445,2009-01-10,-1,0.0
1446,2009-01-10,-1,0.0
1442,2009-01-10,9,0.7310968423977302
1447,2009-01-10,347,0.9514512649411435
1448,2009-01-10,347,1.0
1451,2009-01-10,-1,0.0
1450,2009-01-10,438,0.38545949381186484
1452,2009-01-10,0,1.0
1453,2009-01-10,-1,0.0
1454,2009-01-10,-1,0.0
1455,2009-01-10,347,0.9057469835612326
1456,2009-01-10,-1,0.0
1457,2009-01-10,83,0.9118053533818387
1458,2009-01-10,0,1.0
1459,2009-01-10,453,0.963758560886536
1461,2009-01-10,-1,0.0
1462,2009-01-10,343,0.9042654712730828
1460,2009-01-10,347,1.0
1463,2009-01-10,25,0.29721568563663525
1466,2009-01-10,-1,0.0
1465,2009-01-10,-1,0.0
1464,2009-01-10,-1,0.0
1467,2009-01-10,764,0.17614230715633633
1468,2009-01-10,347,1.0
1470,2009-01-10,438,1.0
1471,2009-01-10,479,0.8744588398875278
1469,2009-01-10,-1,0.0
1473,2009-01-10,349,0.6075673485930005
1472,2009-01-10,-1,0.0
1477,2009-01-17,443,0.5840789471893617
1474,2009-01-10,-1,0.0
1476,2009-01-10,-1,0.0
1475,2009-01-10,-1,0.0
1478,2009-01-17,541,0.588905587618621
1479,2009-01-17,-1,0.0
1480,2009-01-17,56,0.6258175316871023
1481,2009-01-17,100,1.0
1482,2009-01-17,-1,0.0
1483,2009-01-17,438,0.34095351480785835
1484,2009-01-17,8,1.0
1485,2009-01-17,-1,0.0
1486,2009-01-17,831,1.0
1487,2009-01-17,-1,0.0
1488,2009-01-17,-1,0.0
1489,2009-01-17,278,0.7592530360867472
1490,2009-01-17,-1,0.0
1491,2009-01-17,206,0.6796765591099587
1492,2009-01-17,46,0.924561574859249
1494,2009-01-17,619,0.640216144389271
1495,2009-01-17,-1,0.0
1493,2009-01-17,22,0.7675447615175359
1496,2009-01-17,34,1.0
1497,2009-01-17,281,0.7933894279918222
1498,2009-01-17,106,0.2878556757272632
1499,2009-01-17,-1,0.0
1500,2009-01-17,-1,0.0
1501,2009-01-17,-1,0.0
1502,2009-01-17,-1,0.0
1503,2009-01-17,-1,0.0
1504,2009-01-17,79,1.0
1506,2009-01-17,-1,0.0
1505,2009-01-17,-1,0.0
1507,2009-01-17,-1,0.0
1510,2009-01-17,137,0.26190195461526483
1509,2009-01-17,-1,0.0
1511,2009-01-17,764,0.34417516124645037
1508,2009-01-17,-1,0.0
