Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,2290.39990234375,2499.0,2250.0,2370.25,2287.561279296875,4041
2008-01-03,2400.0,2450.0,2331.0,2365.449951171875,2282.928466796875,1267
2008-01-04,2360.14990234375,2499.5,2360.14990234375,2410.25,2326.165771484375,5200
2008-01-07,2450.0,2450.0,2363.0,2410.25,2326.165771484375,1164
2008-01-08,2270.0,2370.0,2270.0,2300.0,2219.761962890625,666
2008-01-09,2111.10009765625,2344.64990234375,2111.10009765625,2252.14990234375,2173.5810546875,1049
2008-01-10,2205.10009765625,2339.89990234375,2180.0,2195.60009765625,2119.004150390625,843
2008-01-11,2199.0,2199.0,2125.0,2132.5,2058.105224609375,309
2008-01-14,2150.0,2155.0,2081.0,2099.14990234375,2025.918701171875,543
2008-01-15,2197.0,2242.0,2123.0,2203.199951171875,2126.3388671875,368
2008-01-16,2150.0,2229.0,2070.0,2140.89990234375,2066.212158203125,734
2008-01-17,2150.0,2175.0,2061.050048828125,2167.0,2091.40185546875,594
2008-01-18,2100.0,2163.85009765625,2062.050048828125,2090.300048828125,2017.3775634765625,982
2008-01-21,2070.0,2089.0,2000.0,2036.5,1965.4544677734375,2082
2008-01-22,1990.0,1990.0,1639.0,1776.949951171875,1714.9591064453125,1528
2008-01-23,2069.0,2070.0,1824.800048828125,1917.6500244140625,1850.7506103515625,7164
2008-01-24,1872.0999755859375,1930.0,1850.0,1893.9000244140625,1827.8292236328125,829
2008-01-25,1875.0,1980.0,1715.0999755859375,1896.449951171875,1830.2901611328125,3909
2008-01-28,1855.0,1880.0,1785.0,1821.199951171875,1757.6654052734375,448
2008-01-29,1801.0,1859.0,1801.0,1846.4000244140625,1781.986328125,348
2008-01-30,1815.3499755859375,1999.800048828125,1808.0,1852.050048828125,1787.439208984375,2842
2008-01-31,1880.0,1979.0,1821.0,1905.5,1839.0245361328125,2077
2008-02-01,1855.0,1933.0,1830.0,1893.5999755859375,1827.5396728515625,224
2008-02-04,1875.0,1960.0,1875.0,1902.0,1835.6466064453125,283
2008-02-05,1948.0,1972.0,1916.6500244140625,1950.5999755859375,1882.5511474609375,460
2008-02-06,1904.0,2009.0,1900.0,1903.800048828125,1837.3837890625,177
2008-02-07,1900.0,1920.0,1875.0,1880.0,1814.4140625,94
