Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,63.0,65.6500015258789,62.25,63.95000076293945,42.59162902832031,135698
2008-01-02,64.5,67.25,62.57500076293945,66.9000015258789,44.556373596191406,251568
2008-01-03,65.0,72.0,65.0,68.5,45.62199401855469,318914
2008-01-04,69.0,70.5,65.375,68.69999694824219,45.75519561767578,197038
2008-01-07,68.25,71.0,66.0,67.0999984741211,44.68956756591797,170220
2008-01-08,68.0,69.94999694824219,62.5,65.92500305175781,43.90700912475586,96610
2008-01-09,63.125,64.4000015258789,61.54999923706055,62.275001525878906,41.47605514526367,58870
2008-01-10,62.025001525878906,62.70000076293945,60.0,60.0,39.96086502075195,94904
2008-01-11,62.400001525878906,62.400001525878906,57.54999923706055,60.375,40.21061706542969,49188
2008-01-14,60.0,65.0,58.57500076293945,63.275001525878906,42.14207077026367,49568
2008-01-15,63.0,67.5,63.0,66.5,44.28995895385742,56298
2008-01-16,65.5,66.5,62.125,66.5,44.28995895385742,53910
2008-01-17,63.525001525878906,66.8499984741211,63.525001525878906,66.42500305175781,44.240020751953125,81450
2008-01-18,65.0,65.75,61.5,62.5,41.62590026855469,114846
2008-01-21,60.54999923706055,63.0,52.0,55.04999923706055,36.664093017578125,150946
2008-01-22,54.5,57.0,47.5,53.0,35.298770904541016,51716
2008-01-23,58.0,60.474998474121094,55.0,57.54999923706055,38.32912826538086,68236
2008-01-24,60.5,64.5,55.0,58.0,38.628841400146484,81796
2008-01-25,57.5,63.400001525878906,52.54999923706055,62.0,41.29289627075195,66486
2008-01-28,62.67499923706055,63.400001525878906,55.775001525878906,63.400001525878906,42.22530746459961,48578
2008-01-29,62.5,62.95000076293945,59.75,60.95000076293945,40.59357452392578,46520
2008-01-30,62.45000076293945,62.45000076293945,59.125,59.25,39.46134948730469,18688
2008-01-31,58.150001525878906,62.5,57.25,60.025001525878906,39.97751998901367,27950
2008-02-01,61.5,62.0,60.0,62.0,41.29289627075195,43020
2008-02-04,61.5,66.30000305175781,61.5,65.5,43.62395095825195,102446
2008-02-05,64.0250015258789,68.9749984741211,64.0,65.67500305175781,43.74050521850586,46926
2008-02-06,62.75,71.9000015258789,62.75,66.5,44.28995895385742,468558
2008-02-07,67.0,71.44999694824219,67.0,69.3499984741211,46.1880989074707,436992
2008-02-08,69.5,69.5,62.0,65.375,43.54069137573242,102264
2008-02-11,65.0,67.0,57.54999923706055,61.5,40.95988845825195,216132
2008-02-12,62.0,62.025001525878906,59.07500076293945,59.07500076293945,39.34480285644531,115568
2008-02-13,60.5,60.900001525878906,56.125,56.32500076293945,37.513275146484375,47896
2008-02-14,59.45000076293945,61.724998474121094,57.75,59.599998474121094,39.69447326660156,45266
2008-02-15,60.0,63.400001525878906,59.974998474121094,60.875,40.543636322021484,27042
2008-02-18,62.775001525878906,64.9000015258789,62.0,64.5,42.95793914794922,34574
2008-02-19,69.0,69.4749984741211,62.724998474121094,63.275001525878906,42.14207077026367,58510
2008-02-20,63.70000076293945,64.44999694824219,61.099998474121094,64.3499984741211,42.858028411865234,18478
2008-02-21,66.0,66.0,62.75,62.75,41.79240798950195,9896
2008-02-22,62.5,64.3499984741211,62.025001525878906,63.375,42.20866394042969,9858
2008-02-25,63.0,64.75,63.0,64.0,42.62492370605469,26062
