Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,179.4499969482422,186.0,177.10000610351562,183.6750030517578,159.4553680419922,1548466
2008-01-02,185.5,185.9499969482422,179.27499389648438,184.39999389648438,160.08477783203125,1147736
2008-01-03,183.5,189.5,182.0749969482422,187.125,162.45046997070312,1620368
2008-01-04,187.5,192.5,184.4499969482422,185.125,160.71417236328125,630504
2008-01-07,184.5,193.22500610351562,181.5500030517578,190.8000030517578,165.64083862304688,1451776
2008-01-08,191.0,194.5,181.47500610351562,183.60000610351562,159.39027404785156,1316594
2008-01-09,181.1750030517578,187.5,180.77499389648438,184.0,159.73753356933594,746666
2008-01-10,184.0,187.9250030517578,180.5,182.9499969482422,158.82594299316406,562786
2008-01-11,182.75,183.9499969482422,175.0,180.64999389648438,156.8292236328125,397254
2008-01-14,168.89999389648438,181.39999389648438,168.89999389648438,178.0749969482422,154.59381103515625,647198
2008-01-15,179.9499969482422,183.85000610351562,177.5500030517578,178.6750030517578,155.11471557617188,507442
2008-01-16,171.8000030517578,177.47500610351562,170.8249969482422,175.47500610351562,152.33665466308594,249130
2008-01-17,177.4499969482422,185.5,175.0,183.75,159.5204620361328,833348
2008-01-18,185.0,185.0,171.60000610351562,173.14999389648438,150.31817626953125,365538
2008-01-21,170.02499389648438,176.5,150.5,155.25,134.77854919433594,1359500
2008-01-22,142.60000610351562,164.39999389648438,134.0,141.14999389648438,122.53776550292969,946418
2008-01-23,142.5,156.0,140.0,145.75,126.53124237060547,931316
2008-01-24,150.0,155.0,142.5,146.77499389648438,127.4209976196289,905678
2008-01-25,145.25,151.22500610351562,141.5749969482422,144.47500610351562,125.42432403564453,2418886
2008-01-28,143.5,145.5,135.75,141.39999389648438,122.75477600097656,899218
2008-01-29,145.0,147.5,142.5,144.125,125.12049865722656,260342
2008-01-30,146.5,146.5,142.27499389648438,143.1999969482422,124.31745147705078,855236
2008-01-31,143.0,147.5,137.5,141.1750030517578,122.5594253540039,2150790
2008-02-01,140.0,143.0,138.3000030517578,142.0749969482422,123.3407974243164,109530
2008-02-04,142.625,146.97500610351562,142.625,144.22500610351562,125.20732116699219,212382
2008-02-05,142.60000610351562,147.1999969482422,142.60000610351562,146.1750030517578,126.900146484375,379124
2008-02-06,145.9499969482422,145.9499969482422,140.0,142.3000030517578,123.53612518310547,268370
2008-02-07,142.3000030517578,145.47500610351562,136.25,137.47500610351562,119.34738159179688,238024
2008-02-08,137.5,143.0,137.39999389648438,140.3249969482422,121.82154083251953,461342
2008-02-11,138.02499389648438,144.85000610351562,132.5,134.97500610351562,117.1770248413086,535688
