Date,Open,High,Low,Close,Adj Close,Volume
2017-10-03,733.2999877929688,738.0,702.25,708.0,706.339599609375,4962943
2017-10-04,711.0,711.0999755859375,698.3499755859375,702.0999755859375,700.4534301757812,403757
2017-10-05,702.5499877929688,704.9500122070312,685.0,692.5,690.8759155273438,267625
2017-10-06,693.0,700.0,688.2999877929688,694.9000244140625,693.2703247070312,183132
2017-10-09,694.9000244140625,700.3499755859375,693.1500244140625,695.9000244140625,694.2680053710938,112369
2017-10-10,697.0,700.8499755859375,695.0999755859375,699.7000122070312,698.05908203125,96372
2017-10-11,690.0,701.5,686.0499877929688,689.1500244140625,687.5338134765625,70666
2017-10-12,687.0,694.1500244140625,685.5,687.7000122070312,686.0872192382812,35345
2017-10-13,687.7000122070312,694.0,681.0,688.8499755859375,687.2344970703125,104563
2017-10-16,690.0,690.0,669.0,670.1500244140625,668.578369140625,171568
2017-10-17,670.1500244140625,674.0,669.0,671.7999877929688,670.2244873046875,38135
2017-10-18,671.0,671.5499877929688,664.0,666.0,664.4381103515625,31437
2017-10-19,666.0,675.0,666.0,673.7000122070312,672.1200561523438,12235
2017-10-23,667.0,673.2999877929688,664.0,665.5499877929688,663.9891357421875,43248
2017-10-24,661.9000244140625,670.0,661.9000244140625,665.7999877929688,664.238525390625,123833
2017-10-25,665.0,673.0999755859375,658.25,668.5,666.9322509765625,47738
2017-10-26,668.5,669.6500244140625,660.0,665.0499877929688,663.4902954101562,25390
2017-10-27,665.0,665.0499877929688,659.2999877929688,661.7000122070312,660.148193359375,49009
2017-10-30,660.0,664.9500122070312,649.5499877929688,655.2000122070312,653.6634521484375,228843
2017-10-31,656.0,669.9000244140625,656.0,662.2999877929688,660.7467651367188,124808
2017-11-01,657.0,664.9000244140625,645.0,647.5499877929688,646.0313720703125,105130
2017-11-02,648.0,652.9500122070312,642.2000122070312,643.5499877929688,642.0407104492188,35876
2017-11-03,642.0,652.0,640.9000244140625,642.7999877929688,641.29248046875,34041
2017-11-06,641.0,659.0,641.0,656.7999877929688,655.2596435546875,52989
2017-11-07,655.0,657.0,639.8499755859375,642.9500122070312,641.442138671875,39886
2017-11-08,642.0,648.7999877929688,628.5,630.3499755859375,628.8717041015625,68474
2017-11-09,631.0,670.0,631.0,654.2999877929688,652.7655029296875,52850
2017-11-10,655.0,678.0,654.4500122070312,674.7999877929688,673.2174682617188,91540
2017-11-13,674.9000244140625,680.8499755859375,663.9000244140625,665.5999755859375,664.0390014648438,24703
2017-11-14,651.0,666.8499755859375,651.0,659.9000244140625,658.3524169921875,20310
2017-11-15,659.0,660.0,645.2000122070312,650.1500244140625,648.6253051757812,17017
2017-11-16,651.0,658.7000122070312,644.0,649.7000122070312,648.1763305664062,19314
2017-11-17,653.0,662.5,645.2999877929688,659.75,658.2027587890625,316678
2017-11-20,656.2000122070312,663.4000244140625,656.2000122070312,661.0499877929688,659.4996948242188,19980
2017-11-21,662.8499755859375,695.9500122070312,660.0,686.5999755859375,684.98974609375,205449
2017-11-22,688.7999877929688,698.9500122070312,681.9000244140625,691.1500244140625,689.5291137695312,76524
2017-11-23,685.0,686.0499877929688,664.25,667.0499877929688,665.485595703125,33701
2017-11-24,670.0,670.4000244140625,656.4000244140625,657.5999755859375,656.0577392578125,38540
2017-11-27,657.6500244140625,663.9500122070312,652.9000244140625,654.7000122070312,653.1646118164062,24867
2017-11-28,655.2999877929688,666.2999877929688,652.0,653.7999877929688,652.2667236328125,22523
2017-11-29,654.5,657.0,644.0999755859375,655.8499755859375,654.3118896484375,23125
2017-11-30,660.25,663.0,653.5999755859375,655.2999877929688,653.76318359375,20402
2017-12-01,656.0,657.3499755859375,652.0499877929688,655.8499755859375,654.3118896484375,18705
2017-12-04,655.0,666.0499877929688,652.5499877929688,661.0,659.4498291015625,20557
2017-12-05,661.0,661.8499755859375,653.0499877929688,657.5,655.9580078125,100995
2017-12-06,658.0999755859375,659.7999877929688,653.5499877929688,655.0,653.4638671875,78996
2017-12-07,656.0,669.0,630.0,666.2999877929688,664.7373657226562,199485
2017-12-08,666.0,688.0,666.0,684.25,682.645263671875,47759
2017-12-11,680.75,683.25,671.4000244140625,675.0499877929688,673.4668579101562,8366
2017-12-12,670.25,681.75,670.0,673.6500244140625,672.0701904296875,13587
2017-12-13,670.0,679.8499755859375,656.9500122070312,673.4000244140625,671.8207397460938,11651
2017-12-14,667.0,681.5,667.0,677.5499877929688,675.9609985351562,18365
2017-12-15,681.0,690.0,647.0,688.6500244140625,687.0349731445312,35212
2017-12-18,688.75,693.5,665.2999877929688,690.0,688.3818359375,30442
2017-12-19,688.3499755859375,698.5,687.75,696.7000122070312,695.0661010742188,53855
2017-12-20,696.7999877929688,702.8499755859375,691.4000244140625,698.0,696.363037109375,66957
2017-12-21,699.0,703.0,696.7000122070312,700.25,698.6077880859375,28239
2017-12-22,702.9000244140625,703.0,694.7000122070312,700.7000122070312,699.0567016601562,25718
2017-12-26,702.8499755859375,705.75,695.0999755859375,699.6500244140625,698.0092163085938,30197
2017-12-27,695.5,701.5499877929688,693.4000244140625,699.5999755859375,697.9592895507812,17371
2017-12-28,699.2999877929688,701.9500122070312,691.0,696.9000244140625,695.265625,16034
2017-12-29,696.5,703.4000244140625,692.0499877929688,693.5999755859375,691.9733276367188,17363
2018-01-01,698.0,701.9500122070312,694.0,696.9000244140625,695.265625,13079
2018-01-02,699.9500122070312,699.9500122070312,682.0,685.2999877929688,683.6928100585938,430808
2018-01-03,686.9000244140625,693.9000244140625,682.2000122070312,690.0499877929688,688.4317016601562,14929
2018-01-04,692.0,702.0999755859375,690.0,700.9500122070312,699.30615234375,35598
2018-01-05,700.9500122070312,703.0,697.0,699.5999755859375,697.9592895507812,26028
2018-01-08,701.9000244140625,706.0,697.2000122070312,703.6500244140625,701.9998168945312,49596
2018-01-09,700.0499877929688,719.75,700.0,718.2000122070312,716.5156860351562,115222
2018-01-10,716.7000122070312,717.0,705.25,710.0,708.3348999023438,130556
2018-01-11,710.5,714.6500244140625,699.0,702.1500244140625,700.5033569335938,17459
2018-01-12,704.0,709.0,697.2000122070312,699.4500122070312,697.8096313476562,15230
2018-01-15,700.0,722.0499877929688,700.0,715.0499877929688,713.373046875,92597
2018-01-16,717.0,718.0,698.0,702.9000244140625,701.2515869140625,33428
2018-01-17,696.5999755859375,713.2999877929688,692.9500122070312,703.0999755859375,701.4510498046875,121091
2018-01-18,705.0,712.0,701.0,707.7999877929688,706.1400756835938,34064
2018-01-19,706.0,714.0,700.0,709.75,708.0855102539062,26107
2018-01-22,712.0,715.0499877929688,702.2999877929688,713.75,712.0761108398438,34535
2018-01-23,713.8499755859375,721.7999877929688,711.8499755859375,716.6500244140625,714.9693603515625,59957
2018-01-24,712.0,713.2000122070312,700.0,702.8499755859375,701.20166015625,21280
2018-01-25,700.0,705.0,663.0999755859375,683.7999877929688,682.1963500976562,250261
2018-01-29,682.0,689.0,680.0,682.3499755859375,680.749755859375,14012
2018-01-30,680.0,681.0,665.0,669.0,667.4310302734375,47679
2018-01-31,669.0,679.0,655.5499877929688,659.5499877929688,658.0032348632812,23243
2018-02-01,665.0,721.0,661.7000122070312,708.25,706.5889892578125,192759
2018-02-02,705.0,732.0,692.0,718.5499877929688,716.8648681640625,211502
2018-02-05,714.9500122070312,716.0499877929688,690.0,695.0,693.3700561523438,28572
2018-02-06,679.9000244140625,704.0499877929688,666.0,695.4500122070312,693.8190307617188,34614
2018-02-07,700.0,714.5999755859375,700.0,711.5,709.8313598632812,31957
2018-02-08,715.0,719.5499877929688,708.0,710.75,709.0831298828125,23656
2018-02-09,704.9000244140625,715.2000122070312,698.5,708.3499755859375,706.688720703125,17728
2018-02-12,710.0,716.5,685.0,689.25,687.633544921875,43648
2018-02-14,690.0,696.3499755859375,681.9000244140625,685.0999755859375,683.4932861328125,15663
2018-02-15,685.0,694.7999877929688,675.0,683.2000122070312,681.5977783203125,20259
2018-02-16,683.2000122070312,693.75,683.2000122070312,689.75,688.1323852539062,18381
2018-02-19,690.0,704.9500122070312,675.0,685.1500244140625,683.543212890625,26493
2018-02-20,686.7999877929688,689.0499877929688,670.0499877929688,676.0999755859375,674.514404296875,17921
2018-02-21,671.0999755859375,683.4000244140625,663.0,672.0499877929688,670.473876953125,26636
2018-02-22,674.7000122070312,676.4500122070312,665.0,665.7999877929688,664.238525390625,14088
2018-02-23,664.0,678.0,664.0,675.0499877929688,673.4668579101562,11208
2018-02-26,680.0,688.5,675.2000122070312,683.4000244140625,681.7973022460938,13331
2018-02-27,683.0,687.75,675.5999755859375,685.8499755859375,684.2415161132812,11978
2018-02-28,685.0,696.0,680.9500122070312,692.2999877929688,690.6763916015625,111223
2018-03-01,693.8499755859375,695.7999877929688,687.0,689.4000244140625,687.7832641601562,8017
2018-03-07,659.0,664.0,648.9000244140625,650.3499755859375,648.8247680664062,136746
2018-03-08,655.0,659.0,647.1500244140625,651.4500122070312,649.9222412109375,14670
2018-03-09,652.8499755859375,674.0,651.5499877929688,669.5,667.9298706054688,27292
2018-03-12,669.0,688.4000244140625,668.5,674.1500244140625,672.5690307617188,13518
2018-03-13,675.0,684.9000244140625,672.25,679.5499877929688,677.956298828125,118838
2018-03-14,677.0,682.4500122070312,668.5,672.7999877929688,671.2221069335938,6133
2018-03-15,672.25,675.0,671.5,672.8499755859375,671.2720336914062,6491
2018-03-16,674.5499877929688,677.3499755859375,664.5,666.3499755859375,664.7872314453125,10523
2018-03-19,672.5499877929688,680.0,666.9500122070312,674.0499877929688,672.4691772460938,11275
2018-03-20,670.0,689.0,668.9000244140625,686.0,684.3911743164062,13147
2018-03-21,686.0,690.0,668.0,671.0499877929688,669.4762573242188,52778
2018-03-22,673.0499877929688,677.25,661.0,663.9000244140625,662.343017578125,14511
2018-03-23,664.0,671.5499877929688,657.0,663.5999755859375,662.043701171875,22512
2018-03-26,673.9000244140625,673.9000244140625,657.6500244140625,662.25,660.6968994140625,347688
2018-03-27,667.0,680.7999877929688,665.0,672.0999755859375,670.5237426757812,23539
2018-03-28,667.0999755859375,685.0,665.4500122070312,673.4500122070312,671.87060546875,100989
2018-04-02,683.75,689.9000244140625,679.7000122070312,683.5,681.8970336914062,7898
2018-04-03,684.8499755859375,684.8499755859375,675.5499877929688,679.2999877929688,677.7069091796875,16008
2018-04-04,683.7000122070312,689.7999877929688,673.1500244140625,676.7999877929688,675.2127685546875,8809
2018-04-05,682.5999755859375,687.5999755859375,674.0,676.2000122070312,674.6141967773438,6741
2018-04-06,677.0,684.4000244140625,675.0,678.9500122070312,677.3577270507812,210312
2018-04-09,680.0,684.9500122070312,675.25,676.6500244140625,675.0631713867188,12152
2018-04-10,672.0,698.5,672.0,692.75,691.1253662109375,21927
2018-04-11,693.0499877929688,719.0,690.5,716.5499877929688,714.8695068359375,61122
2018-04-12,705.0,723.9500122070312,705.0,718.75,717.0643920898438,36743
2018-04-13,716.0,717.7000122070312,705.6500244140625,712.3499755859375,710.6793823242188,216824
2018-04-16,705.0,714.0,702.0499877929688,709.0,707.3372802734375,7138
2018-04-17,712.0,721.0,707.8499755859375,720.25,718.5608520507812,432776
2018-04-18,715.5499877929688,721.2999877929688,712.5,719.9500122070312,718.2615966796875,13123
