Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,26.808889389038086,26.942222595214844,26.364444732666016,26.44444465637207,22.779003143310547,1681650
2008-01-03,26.48444366455078,26.795555114746094,26.275556564331055,26.733333587646484,23.027843475341797,1602675
2008-01-04,26.58222198486328,26.746667861938477,26.41777801513672,26.524444580078125,22.847900390625,1612575
2008-01-07,26.92888832092285,27.20888900756836,26.804443359375,27.13777732849121,23.37623405456543,1959075
2008-01-08,27.293333053588867,27.30666732788086,26.337778091430664,26.422222137451172,22.75984764099121,1458450
2008-01-09,26.382221221923828,27.03555679321289,26.262222290039062,27.03555679321289,23.288169860839844,1572300
2008-01-10,26.942222595214844,27.733333587646484,26.77777862548828,27.479999542236328,23.6710147857666,1905075
2008-01-11,27.337778091430664,27.688888549804688,27.040000915527344,27.23555564880371,23.460445404052734,1153800
2008-01-14,27.408889770507812,27.520000457763672,27.18666648864746,27.46666717529297,23.659526824951172,1011825
2008-01-15,27.200000762939453,27.435556411743164,27.128889083862305,27.177778244018555,23.410673141479492,1881450
2008-01-16,27.155555725097656,27.51555633544922,27.08888816833496,27.13777732849121,23.37623405456543,1867050
2008-01-17,27.1200008392334,27.13777732849121,26.382221221923828,26.391111373901367,22.73305320739746,2177775
2008-01-18,26.577777862548828,26.577777862548828,25.50666618347168,25.773332595825195,22.20090675354004,2436300
2008-01-22,24.746667861938477,26.18666648864746,24.662221908569336,25.751110076904297,22.181766510009766,3024000
2008-01-23,25.031110763549805,26.542221069335938,24.586666107177734,26.426666259765625,22.763673782348633,2979000
2008-01-24,26.49333381652832,26.50666618347168,26.0,26.115556716918945,22.495695114135742,1814400
2008-01-25,26.44444465637207,26.497777938842773,25.511110305786133,25.711111068725586,22.147302627563477,1976850
2008-01-28,26.337778091430664,26.72888946533203,25.897777557373047,26.72888946533203,23.02401351928711,1968525
2008-01-29,26.799999237060547,27.164443969726562,26.600000381469727,27.115556716918945,23.357084274291992,1076400
2008-01-30,26.995555877685547,27.546667098999023,26.528888702392578,26.626667022705078,22.93596076965332,1335150
2008-01-31,26.204444885253906,27.520000457763672,26.128889083862305,27.102222442626953,23.345598220825195,1738350
2008-02-01,27.0755558013916,27.64444351196289,27.01333236694336,27.608888626098633,23.782033920288086,1392525
2008-02-04,27.626667022705078,27.626667022705078,27.177778244018555,27.253332138061523,23.47576141357422,727200
2008-02-05,26.857778549194336,26.991111755371094,26.639999389648438,26.671110153198242,22.974241256713867,1338300
2008-02-06,26.671110153198242,27.044443130493164,26.511110305786133,26.746667861938477,23.039323806762695,1506600
2008-02-07,27.106666564941406,27.377777099609375,26.81333351135254,27.34666633605957,23.5561580657959,1573875
2008-02-08,27.14666748046875,27.168888092041016,26.568889617919922,26.577777862548828,22.893842697143555,1827000
2008-02-11,26.577777862548828,26.613332748413086,25.91111183166504,26.30666732788086,22.660310745239258,1507275
2008-02-12,26.528888702392578,27.04888916015625,26.386667251586914,26.76444435119629,23.054630279541016,1476675
2008-02-13,27.0222225189209,27.11111068725586,26.71555519104004,27.004444122314453,23.261367797851562,1043775
2008-02-14,26.991111755371094,27.093332290649414,26.63111114501953,26.684444427490234,22.985727310180664,853425
2008-02-15,26.64444351196289,27.231111526489258,26.337778091430664,27.128889083862305,23.368568420410156,1076400
2008-02-19,27.386667251586914,27.475555419921875,26.866666793823242,26.991111755371094,23.24988555908203,1381500
2008-02-20,26.81333351135254,27.226667404174805,26.64444351196289,27.13777732849121,23.37623405456543,1248525
2008-02-21,27.191110610961914,27.431110382080078,27.079999923706055,27.142221450805664,23.38005256652832,1323225
2008-02-22,27.27111053466797,27.435556411743164,26.68000030517578,27.426666259765625,23.62506675720215,1338300
2008-02-25,27.333332061767578,27.622222900390625,26.920000076293945,27.595556259155273,23.770551681518555,1722375
2008-02-26,27.39555549621582,27.9777774810791,27.39555549621582,27.857778549194336,23.996431350708008,1333800
2008-02-27,27.751110076904297,28.364444732666016,27.70222282409668,28.0755558013916,24.184022903442383,1071000
2008-02-28,27.85333251953125,27.88888931274414,27.46666717529297,27.635555267333984,23.805004119873047,1412550
2008-02-29,27.337778091430664,27.337778091430664,26.72888946533203,26.782222747802734,23.06995391845703,1586025
2008-03-03,26.817777633666992,26.82666778564453,26.302221298217773,26.77777862548828,23.066133499145508,1495575
2008-03-04,26.559999465942383,27.102222442626953,26.44444465637207,27.004444122314453,23.261367797851562,1674675
2008-03-05,27.040000915527344,27.360000610351562,26.520000457763672,26.69333267211914,22.993379592895508,2278575
2008-03-06,26.53333282470703,26.591110229492188,26.004444122314453,26.004444122314453,22.399980545043945,1291050
2008-03-07,25.920000076293945,26.600000381469727,25.81333351135254,26.253332138061523,22.61437225341797,1759725
2008-03-10,26.328889846801758,26.737777709960938,26.13777732849121,26.177778244018555,22.54929542541504,1579500
2008-03-11,26.817777633666992,27.475555419921875,26.253332138061523,26.920000076293945,23.18863296508789,1926000
2008-03-12,26.666667938232422,26.799999237060547,25.96444320678711,25.995555877685547,22.3923282623291,2898900
2008-03-13,25.69333267211914,26.31999969482422,25.58222198486328,26.288888931274414,22.645004272460938,2672550
2008-03-14,26.288888931274414,26.39555549621582,25.68000030517578,25.9777774810791,22.37700653076172,2955825
2008-03-17,25.44444465637207,26.31999969482422,25.364444732666016,26.057777404785156,22.445924758911133,2867175
2008-03-18,26.511110305786133,26.942222595214844,26.244443893432617,26.942222595214844,23.207778930664062,2764125
2008-03-19,27.182222366333008,27.315555572509766,26.453332901000977,26.453332901000977,22.786653518676758,1532475
2008-03-20,26.546667098999023,27.0755558013916,26.475555419921875,27.0755558013916,23.3226318359375,2136150
2008-03-24,27.28444480895996,27.600000381469727,27.040000915527344,27.133333206176758,23.372390747070312,1336050
2008-03-25,27.084444046020508,27.391111373901367,26.768888473510742,27.293333053588867,23.510215759277344,1372725
2008-03-26,27.151111602783203,27.217777252197266,26.688888549804688,26.697778701782227,22.997211456298828,1244925
2008-03-27,26.88888931274414,27.0,26.608888626098633,26.63111114501953,22.939781188964844,1024200
2008-03-28,26.657777786254883,26.8799991607666,26.462221145629883,26.502222061157227,22.828771591186523,1017900
2008-03-31,26.537778854370117,26.955556869506836,26.30666732788086,26.71555519104004,23.012521743774414,1502100
2008-04-01,27.0,28.182222366333008,26.92888832092285,28.182222366333008,24.275897979736328,2615850
2008-04-02,28.08888816833496,28.11111068725586,27.671110153198242,27.724443435668945,23.934417724609375,1881000
2008-04-03,27.995555877685547,28.34666633605957,27.60444450378418,28.293333053588867,24.425540924072266,2274300
2008-04-04,28.266666412353516,28.55555534362793,27.95111083984375,27.991111755371094,24.164636611938477,1948500
2008-04-07,28.29777717590332,28.377777099609375,27.97333335876465,28.13777732849121,24.29125213623047,1523250
2008-04-08,27.995555877685547,28.093332290649414,27.63111114501953,27.684444427490234,23.899887084960938,1417500
2008-04-09,27.81333351135254,28.0977783203125,27.608888626098633,27.608888626098633,23.83466148376465,2057625
2008-04-10,27.50666618347168,27.737777709960938,27.30666732788086,27.53333282470703,23.76943588256836,896850
2008-04-11,27.408889770507812,27.65333366394043,27.1200008392334,27.275556564331055,23.546903610229492,688725
2008-04-14,27.168888092041016,27.30666732788086,26.982221603393555,27.017778396606445,23.324357986450195,742950
2008-04-15,27.11111068725586,27.573333740234375,27.07111167907715,27.435556411743164,23.68502426147461,1114650
2008-04-16,27.55555534362793,28.03555679321289,27.462221145629883,28.03555679321289,24.203001022338867,1150200
2008-04-17,28.057777404785156,28.422222137451172,27.79111099243164,28.25777816772461,24.39484405517578,1476000
2008-04-18,28.635555267333984,28.71555519104004,28.213333129882812,28.34666633605957,24.47157859802246,1439100
2008-04-21,28.1200008392334,28.373332977294922,27.768888473510742,28.053333282470703,24.218351364135742,1443150
2008-04-22,28.01333236694336,28.0222225189209,27.648889541625977,27.82666778564453,24.022668838500977,981900
2008-04-23,27.968889236450195,27.98666763305664,27.53333282470703,27.662221908569336,23.880704879760742,946125
2008-04-24,27.72888946533203,28.102222442626953,27.511110305786133,27.98666763305664,24.160795211791992,1102950
2008-04-25,28.04888916015625,28.115556716918945,27.657777786254883,28.053333282470703,24.218351364135742,1036575
2008-04-28,28.239999771118164,28.239999771118164,27.897777557373047,27.9777774810791,24.153118133544922,945225
2008-04-29,29.0,29.288888931274414,28.675556182861328,28.968889236450195,25.00874900817871,3386925
2008-04-30,29.155555725097656,29.155555725097656,28.595556259155273,28.773332595825195,24.839923858642578,2100825
2008-05-01,28.755556106567383,29.008888244628906,28.608888626098633,29.008888244628906,25.04327392578125,2140425
2008-05-02,29.22222137451172,29.333332061767578,28.871110916137695,28.9777774810791,25.016416549682617,1131750
