date,y_test,y_pred
2020-08-25,114.1999969482422,118.9194412111283
2020-08-26,113.90000152587892,117.24804732687068
2020-08-27,114.99999999999999,117.98376330079338
2020-08-28,115.6750030517578,118.63944403222924
2020-08-31,115.0,118.68064213182889
2020-09-01,111.92500305175778,114.89240608319209
2020-09-02,112.4499969482422,115.01325730641379
2020-09-03,114.0,114.33305921133716
2020-09-04,111.4749984741211,116.30617772072596
2020-09-07,109.5500030517578,113.01945165894787
2020-09-08,110.9000015258789,112.16950455834842
2020-09-09,108.3249969482422,112.21056175958208
2020-09-10,110.875,110.47464605039357
2020-09-11,115.50000000000001,112.90994606358505
2020-09-14,118.67500305175778,115.46911405258726
2020-09-15,118.8000030517578,119.76475584110251
2020-09-16,120.82499694824219,120.79153816078816
2020-09-17,120.0,121.97877243493731
2020-09-18,120.27500152587889,122.65111644697194
2020-09-21,128.72500610351562,123.06554901074614
2020-09-22,129.0749969482422,129.14419249474267
2020-09-23,127.4749984741211,125.79941088580624
2020-09-24,134.0500030517578,125.81068447133046
2020-09-25,128.9499969482422,128.86189598715134
2020-09-28,125.3000030517578,127.90983140182054
2020-09-29,127.0,125.26039642868749
2020-09-30,121.9000015258789,122.13815756714423
2020-10-01,121.9000015258789,125.01312678674223
2020-10-05,122.99999999999999,122.83764775276423
2020-10-06,123.84999847412111,124.53293973701565
2020-10-07,121.4000015258789,120.96692781106918
2020-10-08,120.5,124.44162755947796
2020-10-09,117.9000015258789,122.50809889736864
2020-10-12,116.0,117.30898418706822
2020-10-13,113.25,111.00893368668099
2020-10-14,119.9000015258789,115.95079239402361
2020-10-15,111.5,115.81088047051198
2020-10-16,111.5,111.1846350023376
2020-10-19,113.5,113.73770031368267
2020-10-20,112.05000305175778,114.86899522114666
2020-10-21,111.8499984741211,113.63576239277764
2020-10-22,111.80000305175778,115.8127689698654
2020-10-23,111.5500030517578,112.93125555602964
2020-10-26,111.5500030517578,114.49520046774094
2020-10-27,108.0,112.79843649246261
2020-10-28,108.3000030517578,108.51665568869284
2020-10-29,106.5999984741211,107.85603644955314
2020-10-30,106.50000000000001,107.05300925215644
2020-11-02,108.09999847412108,106.2914148990611
2020-11-03,109.3000030517578,109.21264634707376
2020-11-04,109.99999999999999,110.60942559167854
2020-11-05,108.8499984741211,109.91522845442857
2020-11-06,108.65000152587892,110.85631378689412
2020-11-09,124.59999847412108,110.17855331876795
2020-11-10,123.25,122.80393659110632
2020-11-11,125.00000000000001,125.76038695671207
2020-11-12,122.1999969482422,125.95141548483079
2020-11-13,124.80000305175778,121.1272431581836
2020-11-14,124.6999969482422,120.92113668444817
2020-11-17,122.0,124.33686347061483
2020-11-18,120.9000015258789,120.65548382831234
2020-11-19,130.60000610351562,123.52833465767169
2020-11-20,128.89999389648438,130.22280687971462
2020-11-23,128.5,130.4586664751484
2020-11-24,137.5,131.48194038776057
2020-11-25,137.9499969482422,138.2566360759761
2020-11-26,134.8000030517578,135.7678107726438
2020-11-27,135.0,137.40754731820311
2020-12-01,135.60000610351562,139.65702756684695
2020-12-02,135.64999389648438,140.35797917911282
2020-12-03,136.0,140.54569014265562
2020-12-04,135.5,139.53563725635863
2020-12-07,137.0,140.24288697599468
2020-12-08,137.0,140.5784574893804
2020-12-09,155.25,139.53209233119676
2020-12-10,151.5500030517578,154.07319289972634
2020-12-11,158.14999389648438,151.96067779293531
2020-12-14,169.0,161.06277818511143
2020-12-15,162.4499969482422,168.24039259582807
2020-12-16,161.85000610351562,163.8105364811465
2020-12-17,160.89999389648438,165.78245046688576
2020-12-18,160.25,164.44386812664018
2020-12-21,160.00000000000003,160.31589327875508
2020-12-22,153.89999389648438,158.78090116663134
2020-12-23,158.0,157.86010068924264
2020-12-24,159.99999999999997,162.59109257246902
