date,y_test,y_pred
2020-06-23,4228.89990234375,4290.7065490153955
2020-06-24,4123.0,4204.649145899576
2020-06-25,4230.10009765625,4166.284190354335
2020-06-26,4230.85009765625,4304.282810197993
2020-06-29,4150.0,4214.394953124786
2020-06-30,4126.0498046875,4108.6649676111765
2020-07-01,4095.0,4131.057762097796
2020-07-02,4095.0,4149.21193282253
2020-07-06,4311.0498046875,4114.571143184332
2020-07-07,4300.0,4364.741702138133
2020-07-08,4285.7998046875,4309.439711845173
2020-07-09,4230.0,4254.30369933717
2020-07-10,4199.0,4221.866193401533
2020-07-13,4158.0,4202.739139576311
2020-07-14,4125.0,4172.972923264094
2020-07-15,4086.0000000000005,4123.691743662465
2020-07-16,4152.0,4129.30867252799
2020-07-17,4147.0,4177.332036766937
2020-07-20,4181.9501953125,4204.961880339974
2020-07-21,4174.35009765625,4204.44641824069
2020-07-22,4110.75,4152.8532924756955
2020-07-23,4110.0,4107.131874633711
2020-07-24,4070.0000000000005,4108.974697828029
2020-07-27,4069.8000488281255,4072.0676689811035
2020-07-28,4198.9501953125,4105.918100860028
2020-07-29,4244.5498046875,4319.237928707495
2020-07-30,4239.0,4239.27747235901
2020-07-31,4300.0,4214.814281560353
2020-08-03,4514.5,4230.720035661603
2020-08-04,4450.899902343749,4557.981963215734
2020-08-05,4428.2001953125,4536.226346144525
2020-08-06,4435.89990234375,4557.333192632068
2020-08-07,4727.2001953125,4535.399128146931
2020-08-10,4855.0,4807.864168140253
2020-08-11,4620.0,4646.203709276785
2020-08-12,4780.0,4605.951998559222
2020-08-13,4850.0,4804.044019292892
2020-08-14,4791.549804687499,4790.306947728948
2020-08-17,4755.549804687499,4800.482916006237
2020-08-18,4750.0,4761.07327075017
2020-08-19,4850.0,4822.1189450699785
2020-08-20,4920.0,4893.443372473092
2020-08-21,4795.14990234375,4861.324170691301
2020-08-24,4830.0,4811.7888893264235
2020-08-25,4899.000000000001,4806.075737034354
2020-08-26,5095.0,5018.550242285986
2020-08-27,5148.9501953125,5190.974474657985
2020-08-28,5099.999999999999,5151.153506209794
2020-08-31,4999.85009765625,5073.657745791122
2020-09-01,4982.0,4887.504515819303
2020-09-02,5050.0,5095.575010536359
2020-09-03,5003.0,5057.1190975643285
2020-09-04,4960.60009765625,5068.684614620288
2020-09-07,4840.14990234375,4923.784795584436
2020-09-08,4873.7998046875,4822.862297109924
2020-09-09,4839.60009765625,4914.907618609618
2020-09-10,4935.0,4953.153680541338
2020-09-11,4987.9501953125,5015.398708367572
2020-09-14,5464.75,5043.20846680013
2020-09-15,5683.0,5469.520208383342
2020-09-16,5650.0,5811.516125556876
2020-09-17,5532.0,5562.1659167368925
2020-09-18,5467.200195312501,5516.248432126108
2020-09-21,5344.89990234375,5430.006214640418
2020-09-22,5164.5498046875,5307.798092499249
2020-09-23,5099.0,5149.314707164159
2020-09-24,4916.60009765625,5099.234328077581
2020-09-25,4949.10009765625,4983.564238015861
2020-09-28,5078.4501953125,5054.150625459501
2020-09-29,5220.0,5180.549885981526
2020-09-30,5078.89990234375,5143.138451745272
2020-10-01,5359.39990234375,5115.5747007845
2020-10-05,5444.0,5412.299835832601
2020-10-06,5388.35009765625,5436.106178881074
2020-10-07,5374.999999999999,5481.388969960733
2020-10-08,5476.700195312499,5474.91450975931
2020-10-09,5410.0,5508.080994248838
2020-10-12,5408.0,5474.052765576893
2020-10-13,5316.0,5402.823510807384
2020-10-14,5170.0,5253.260740173278
2020-10-15,5208.0,5247.272902274974
2020-10-16,5130.14990234375,5192.715694499488
2020-10-19,5170.0,5215.443870900472
2020-10-20,5121.2998046875,5195.586959193318
2020-10-21,5154.85009765625,5222.581736663827
2020-10-22,5125.0,5201.296242953494
2020-10-23,5214.000000000001,5218.864943381522
2020-10-26,5099.64990234375,5150.989188561116
2020-10-27,5237.39990234375,5157.9496855966445
2020-10-28,5350.0,5218.288505538394
2020-10-29,5235.0,5226.247302788216
2020-10-30,5270.9501953125,5317.901123413003
2020-11-02,5255.0,5258.452725962231
2020-11-03,5275.000000000001,5361.551285921589
2020-11-04,5249.999999999999,5372.4237067707245
2020-11-05,5299.999999999999,5343.793767351815
2020-11-06,5335.9501953125,5435.35399058788
2020-11-09,5358.0,5458.380781396717
2020-11-10,5350.0,5382.185104131491
2020-11-11,5412.0,5454.152765032921
2020-11-12,5735.39990234375,5525.658868602363
2020-11-13,6039.0,5983.148582394273
2020-11-14,6163.950195312499,6266.849563987476
2020-11-17,6189.999999999999,6254.592320251953
2020-11-18,5950.0,6068.522472986819
2020-11-19,5909.999999999999,5978.802726805942
2020-11-20,6124.9501953125,5955.3442872773885
2020-11-23,6446.39990234375,6158.3350175930655
2020-11-24,6480.000000000001,6364.214514886507
2020-11-25,6440.5,6424.4210629880945
2020-11-26,6470.000000000001,6516.650174615526
2020-11-27,6975.0,6486.140109000907
2020-12-01,7040.000000000001,7072.45681908391
2020-12-02,6850.0,6805.381983449112
2020-12-03,6841.14990234375,6957.340325200624
2020-12-04,6925.14990234375,6900.98916408161
2020-12-07,6857.899902343749,6986.99844969341
2020-12-08,6800.0,6946.468044439642
2020-12-09,6789.000000000001,6854.524614244964
2020-12-10,6756.299804687501,6887.852175892365
2020-12-11,6751.000000000001,6824.655358435193
2020-12-14,6753.7998046875,6809.056018161033
2020-12-15,6710.0,6841.926046654934
2020-12-16,6845.0,6802.400350448133
2020-12-17,6888.0,7077.82894153997
2020-12-18,7029.999999999999,7066.347160447485
2020-12-21,6898.0,6996.668431264234
2020-12-22,6776.14990234375,6747.121901450674
2020-12-23,7221.999999999999,6901.642507274924
