date,y_test,y_pred
2020-06-23,837.4999999999999,848.0227670734096
2020-06-24,836.75,853.7222257713696
2020-06-25,842.5000000000001,841.9379775326884
2020-06-26,854.5750122070312,850.796237903448
2020-06-29,853.7999877929688,865.6897306397514
2020-06-30,859.0,853.6648669995184
2020-07-01,842.0750122070312,849.8530095799064
2020-07-02,841.9749755859375,837.3300730054258
2020-07-03,844.2500000000001,845.1300261887545
2020-07-06,854.5250244140625,846.9036731111875
2020-07-07,844.4500122070314,853.206972093355
2020-07-08,826.9000244140625,840.009628946038
2020-07-09,830.0,833.347804206043
2020-07-10,834.125,848.3729763015983
2020-07-13,838.0499877929688,848.024930486994
2020-07-14,831.6500244140625,838.5338299563515
2020-07-15,833.2750244140625,843.7609793195746
2020-07-16,898.5250244140625,842.4271181122491
2020-07-17,921.8499755859376,907.5095945355896
2020-07-20,914.9000244140624,922.4958728165576
2020-07-21,895.4249877929688,908.0093215454849
2020-07-22,894.0000000000001,892.9709132464756
2020-07-23,899.9999999999999,890.5766726169095
2020-07-24,898.0000000000001,912.7401652552242
2020-07-27,893.4749755859376,911.1366827243079
2020-07-28,879.0,887.5375609735833
2020-07-29,893.875,888.0344153907744
2020-07-30,921.4999999999999,907.2431618348043
2020-07-31,951.2999877929689,890.9722192337274
2020-08-03,1016.4500122070312,960.388043592267
2020-08-04,998.4999999999999,968.4539436452538
2020-08-05,1010.0,1026.7245216007132
2020-08-06,1004.9999999999999,1014.0869790084115
2020-08-07,999.3499755859375,1029.2733172191397
2020-08-10,1087.5,1021.7068990178616
2020-08-11,1077.5250244140625,1096.709997625869
2020-08-12,1016.6500244140624,1038.5235921562382
2020-08-13,1019.4999999999999,1035.609905080836
2020-08-14,1013.8750000000001,1031.7535960665525
2020-08-17,1021.5,1047.7380258454812
2020-08-18,1034.0,1030.541353299092
2020-08-19,1016.7999877929688,1037.3332333751987
2020-08-20,1022.1749877929688,1041.9912507912218
2020-08-21,1023.7000122070312,1058.8994242335584
2020-08-24,1012.0750122070314,1046.057020361339
2020-08-25,1047.4000244140625,1043.9066397442089
2020-08-26,1025.574951171875,1052.9646588734602
2020-08-27,1018.0,1034.056219707387
2020-08-28,1014.0,1038.031714137261
2020-08-31,1037.4749755859375,1018.601560366315
2020-09-01,1026.0,961.4042717318401
2020-09-02,1033.0999755859375,1032.5404983731717
2020-09-03,1044.75,1050.4935488497701
2020-09-04,1017.5,1046.9699031225955
2020-09-07,1041.5,1044.6977007619905
2020-09-08,1023.0,1055.031117039184
2020-09-09,1032.7750244140625,1023.2834844926653
2020-09-10,1034.925048828125,1060.6970840427985
2020-09-11,1028.425048828125,1050.5142161962006
2020-09-14,1084.0,1031.3554702391907
2020-09-15,1092.6500244140625,1101.1865835236902
2020-09-16,1117.6500244140625,1097.9764969726648
2020-09-17,1117.9000244140625,1151.7189736907
2020-09-18,1098.0,1102.6752304623922
2020-09-21,1088.5,1110.3148912534402
2020-09-22,1060.375,1076.4470190981529
2020-09-23,1072.9749755859375,1096.733116092385
2020-09-24,1056.5999755859375,1110.3331024206566
2020-09-25,1064.9000244140625,1063.2759098514787
2020-09-28,1054.2249755859375,1063.9180962545247
2020-09-29,1087.9749755859375,1080.489596278612
2020-09-30,1095.0,1099.7496713723951
2020-10-01,1134.0,1128.679629866387
2020-10-05,1124.5,1151.3871672326231
2020-10-06,1084.824951171875,1099.4244401385947
2020-10-07,1092.949951171875,1094.6116661826068
2020-10-08,1074.8499755859375,1104.3687442849289
2020-10-09,1072.25,1097.5474561633173
2020-10-12,1067.7750244140625,1079.9491686185734
2020-10-13,1072.5,1078.128830414372
2020-10-14,1077.5,1086.6262385637817
2020-10-15,1056.5,1104.8285616050393
2020-10-16,1066.800048828125,1067.7099223674288
2020-10-19,1062.800048828125,1083.1588314255152
2020-10-20,1045.5,1075.0439491895347
2020-10-21,1040.5,1065.3680213577907
2020-10-22,1085.9000244140625,1061.1591869054146
2020-10-23,1098.0,1100.47713823928
2020-10-26,1098.9000244140625,1116.7589497998674
2020-10-27,1220.2249755859375,1100.721080799429
2020-10-28,1227.7750244140625,1223.305889356627
2020-10-29,1179.300048828125,1222.5330214568114
2020-10-30,1188.449951171875,1219.5989047764585
2020-11-02,1217.9749755859375,1191.1263915388984
2020-11-03,1183.5999755859375,1189.0269912257945
2020-11-04,1197.5,1212.4584579220998
2020-11-05,1224.5,1222.7279962943537
2020-11-06,1207.5000000000002,1213.4251703956518
2020-11-09,1183.949951171875,1222.7796675877591
2020-11-10,1140.0,1165.6720737555531
2020-11-11,1071.9000244140625,1056.3827402200327
2020-11-12,1049.925048828125,1057.1497677097468
2020-11-13,1058.5,1075.8478116331482
