date,y_test,y_pred
2020-06-23,74.9000015258789,74.00634401941828
2020-06-24,74.94999694824219,77.63985491600812
2020-06-25,68.9000015258789,72.49478578083176
2020-06-26,69.0,70.04182190834857
2020-06-29,68.75,68.89622577423236
2020-06-30,65.44999694824219,67.57543142907839
2020-07-01,64.75,66.40376458795205
2020-07-02,67.4000015258789,67.16297322907604
2020-07-06,67.1500015258789,68.69326814796776
2020-07-07,68.69999694824219,68.85450577602603
2020-07-08,70.3499984741211,70.84445377332051
2020-07-09,67.6500015258789,69.73374280728946
2020-07-10,66.55000305175781,68.64443165757359
2020-07-13,66.80000305175781,68.61520909397649
2020-07-14,66.8499984741211,67.48122075655549
2020-07-15,65.0,65.35856721973633
2020-07-16,63.70000076293945,64.7417616272226
2020-07-17,62.700000762939446,64.46430651379097
2020-07-20,62.900001525878906,63.34330652014696
2020-07-21,62.5,61.9650704923986
2020-07-22,63.25,63.24896555169303
2020-07-23,63.20000076293946,64.518977151704
2020-07-24,62.5,64.53534179790587
2020-07-27,62.0,62.9406407125437
2020-07-28,60.59999847412109,62.30044256404909
2020-07-29,61.09999847412108,62.001259932229324
2020-07-30,65.6500015258789,61.57447003946118
2020-07-31,67.25,67.70722506419042
2020-08-03,68.6500015258789,67.05120002814468
2020-08-04,66.80000305175781,68.12452485681246
2020-08-05,65.80000305175781,67.38871401921
2020-08-06,68.5,67.16208900917681
2020-08-07,69.9000015258789,69.73272067755038
2020-08-10,70.5999984741211,71.32087423961143
2020-08-11,69.5,70.90439905127661
2020-08-12,69.30000305175781,69.41628078659326
2020-08-13,77.25,70.71911760170516
2020-08-14,80.30000305175781,79.56419209335364
2020-08-17,81.0,77.85374786237946
2020-08-18,84.4000015258789,82.195945471926
2020-08-19,82.4499969482422,85.29987693314399
2020-08-20,89.80000305175781,85.83803162011986
2020-08-21,96.40000152587889,94.93593207238419
2020-08-24,94.4000015258789,98.76446053675248
2020-08-25,93.34999847412111,98.66612612917079
2020-08-26,90.5500030517578,96.44070915331382
2020-08-27,93.9000015258789,96.22454540383443
2020-08-28,94.9000015258789,98.61746829702555
2020-08-31,95.80000305175778,100.5013270966636
2020-09-01,92.0,94.39458054254578
2020-09-02,89.8499984741211,95.603236121625
2020-09-03,88.1500015258789,93.23202936066333
2020-09-04,88.5,92.16387864521528
2020-09-07,88.0,93.40676391891927
2020-09-08,86.69999694824219,89.16879879638404
2020-09-09,83.1500015258789,88.7549854633848
2020-09-10,85.19999694824217,85.0401876856639
2020-09-11,86.59999847412111,87.19932884413666
2020-09-14,90.1999969482422,88.43972046076904
2020-09-15,91.5999984741211,92.34505074222446
2020-09-16,89.5,90.54867251828095
2020-09-17,88.44999694824219,91.62255284953284
2020-09-18,89.75,89.62378536920893
2020-09-21,87.0,89.77097505893784
2020-09-22,82.0999984741211,86.98765660405509
