id,date,polarity,subjectivity,compound
23294,2018-03-14,0.07,0.31,-0.97
23293,2018-03-14,0.13,0.33,0.88
23296,2018-03-14,-0.1,0.29,0.83
23284,2018-03-14,0.0,0.0,-0.38
23303,2018-03-14,0.05,0.37,0.96
23298,2018-03-14,-0.06,0.34,-0.3
23302,2018-03-14,0.15,0.42,0.93
23305,2018-03-14,0.1,0.37,0.83
23304,2018-03-14,0.1,0.37,0.83
23300,2018-03-14,0.08,0.44,1.0
23310,2018-03-14,0.12,0.43,0.96
23311,2018-03-14,0.0,0.26,0.93
23308,2018-03-14,0.1,0.41,0.67
23312,2018-03-14,0.0,0.26,0.93
23307,2018-03-14,-0.03,0.29,0.85
23309,2018-03-14,0.24,0.42,0.99
23318,2018-03-14,0.11,0.23,0.91
23319,2018-03-14,0.05,0.26,0.92
23320,2018-03-14,0.03,0.29,0.75
23321,2018-03-14,0.11,0.31,0.96
23322,2018-03-14,0.02,0.2,0.96
23323,2018-03-14,0.01,0.3,0.95
23324,2018-03-14,0.04,0.39,0.97
23316,2018-03-14,0.06,0.42,-0.95
23306,2018-03-14,0.01,0.25,-0.6
23326,2018-03-14,-0.07,0.09,0.0
23328,2018-03-14,0.09,0.29,0.99
23337,2018-03-14,0.08,0.35,0.99
23329,2018-03-14,0.22,0.41,0.9
23327,2018-03-14,-0.01,0.32,0.96
23325,2018-03-14,0.1,0.41,0.97
23317,2018-03-14,0.01,0.33,-0.05
23315,2018-03-14,0.09,0.46,0.95
23314,2018-03-14,0.07,0.29,0.93
23313,2018-03-14,0.07,0.29,0.93
23299,2018-03-14,0.12,0.5,0.97
23336,2018-03-14,0.1,0.31,0.23
23334,2018-03-14,0.11,0.46,0.84
23346,2018-03-19,-0.07,0.55,-0.99
23345,2018-03-20,0.05,0.27,0.64
23333,2018-03-14,-0.0,0.25,0.97
23332,2018-03-14,0.08,0.42,0.81
23331,2018-03-14,0.01,0.21,0.91
23349,2018-03-19,0.05,0.31,0.98
23350,2018-03-19,0.1,0.4,0.99
23330,2018-03-14,-0.02,0.31,0.98
23354,2018-03-19,0.11,0.47,1.0
23338,2018-03-14,0.03,0.49,0.9
23348,2018-03-19,-0.06,0.53,-0.44
23347,2018-03-19,-0.07,0.55,-0.99
23352,2018-03-19,0.16,0.55,0.64
23351,2018-03-19,0.38,0.58,1.0
23353,2018-03-19,0.18,0.53,0.97
23355,2018-03-19,0.09,0.46,0.99
23361,2018-03-19,0.11,0.45,-0.97
23362,2018-03-19,0.07,0.43,0.94
23335,2018-03-14,0.1,0.31,0.23
23357,2018-03-19,0.14,0.56,0.96
23356,2018-03-19,0.14,0.39,0.69
23363,2018-03-19,-0.01,0.41,0.95
23366,2018-03-19,-0.1,0.44,0.94
23358,2018-03-19,0.05,0.37,0.99
23369,2018-03-19,0.14,0.35,0.99
23360,2018-03-19,0.1,0.34,0.99
23365,2018-03-19,0.04,0.37,0.99
23372,2018-03-19,0.01,0.36,0.99
23364,2018-03-19,0.12,0.54,0.97
23359,2018-03-19,0.11,0.46,1.0
23368,2018-03-19,0.06,0.4,0.99
23377,2018-03-19,0.07,0.24,0.93
23367,2018-03-19,0.08,0.35,0.99
23370,2018-03-19,-0.02,0.33,0.49
23375,2018-03-19,0.06,0.5,0.9
23373,2018-03-19,-0.0,0.46,0.76
23371,2018-03-19,-0.02,0.33,0.49
23374,2018-03-19,0.14,0.29,-0.97
23381,2018-03-19,0.09,0.35,0.69
23376,2018-03-19,0.05,0.42,0.98
23386,2018-03-19,-0.11,0.43,0.98
23387,2018-03-19,0.14,0.56,0.98
23385,2018-03-19,0.1,0.33,0.96
23379,2018-03-19,-0.12,0.54,-0.99
23378,2018-03-19,0.22,0.5,0.97
23380,2018-03-19,-0.02,0.28,0.96
23384,2018-03-19,0.1,0.55,0.95
23383,2018-03-19,0.06,0.34,0.96
23382,2018-03-19,-0.03,0.29,-0.99
23392,2018-03-19,-0.02,0.33,0.64
23388,2018-03-19,0.06,0.38,0.92
23397,2018-03-19,0.03,0.28,0.13
23389,2018-03-19,0.08,0.38,0.94
23395,2018-03-19,0.13,0.4,0.99
23391,2018-03-19,0.15,0.41,0.93
23390,2018-03-19,0.17,0.41,0.99
23393,2018-03-19,0.11,0.38,0.98
23394,2018-03-19,0.11,0.38,0.98
23403,2018-03-19,0.11,0.36,0.99
23400,2018-03-19,0.06,0.29,-0.82
23398,2018-03-19,0.04,0.27,0.98
23396,2018-03-19,0.07,0.28,0.96
23399,2018-03-19,0.09,0.37,0.95
23401,2018-03-19,0.1,0.39,0.97
23402,2018-03-19,0.07,0.38,0.99
23404,2018-03-19,0.08,0.35,0.9
23405,2018-03-19,0.08,0.3,0.97
23406,2018-03-15,0.22,0.44,0.62
23409,2018-03-15,0.1,0.47,0.83
23408,2018-03-15,0.05,0.36,0.99
23407,2018-03-15,0.03,0.3,-0.32
23416,2018-03-15,0.1,0.51,0.98
23417,2018-03-15,0.11,0.38,0.92
23418,2018-03-15,-0.01,0.41,0.27
23410,2018-03-15,-0.03,0.29,-0.92
23419,2018-03-15,-0.08,0.39,-0.98
23420,2018-03-15,0.09,0.45,0.88
23411,2018-03-15,0.1,0.39,0.99
23422,2018-03-15,0.05,0.33,0.94
23412,2018-03-15,-0.03,0.45,-0.99
23413,2018-03-15,0.07,0.17,0.98
23414,2018-03-15,0.07,0.36,-0.46
23415,2018-03-15,0.08,0.4,0.9
23427,2018-03-15,0.18,0.39,0.83
23430,2018-03-15,0.03,0.36,0.97
23423,2018-03-15,0.17,0.52,1.0
23425,2018-03-15,0.04,0.38,0.93
23424,2018-03-15,0.1,0.21,0.95
23428,2018-03-15,0.01,0.31,0.95
23426,2018-03-15,-0.3,0.61,0.74
23431,2018-03-15,0.18,0.4,0.97
23432,2018-03-15,0.06,0.36,0.97
23429,2018-03-15,0.09,0.48,0.98
23438,2018-03-15,0.0,0.12,0.94
23421,2018-03-15,0.01,0.38,0.95
23433,2018-03-15,0.06,0.36,0.97
23441,2018-03-15,0.02,0.43,-0.94
23434,2018-03-15,-0.03,0.21,-0.73
23444,2018-03-15,0.0,0.27,0.91
23435,2018-03-15,-0.01,0.15,0.98
23436,2018-03-15,0.07,0.32,0.03
23437,2018-03-15,0.22,0.39,0.97
23439,2018-03-15,0.13,0.34,0.99
23448,2018-03-15,0.1,0.37,0.99
23443,2018-03-15,0.04,0.35,0.99
23442,2018-03-15,-0.17,0.3,-0.98
23440,2018-03-15,0.0,0.43,0.99
23446,2018-03-15,0.13,0.32,0.96
23447,2018-03-15,0.07,0.38,0.98
23445,2018-03-15,-0.08,0.4,-0.6
23449,2018-03-15,0.18,0.39,0.94
23450,2018-03-15,0.01,0.34,-0.23
23451,2018-03-15,0.03,0.3,0.99
23452,2018-03-15,0.07,0.41,0.99
23470,2018-03-18,0.12,0.34,0.99
23453,2018-03-15,0.1,0.44,0.19
23454,2018-03-15,0.14,0.45,0.98
23455,2018-03-15,0.11,0.41,0.99
23456,2018-03-15,0.06,0.37,0.99
23457,2018-03-15,0.1,0.43,1.0
23471,2018-03-18,0.08,0.38,1.0
23458,2018-03-15,0.12,0.37,0.94
23478,2018-03-18,0.06,0.45,0.99
23472,2018-03-18,-0.02,0.33,-0.87
23474,2018-03-18,0.07,0.31,0.95
23473,2018-03-18,0.04,0.3,0.96
23475,2018-03-18,-0.07,0.29,0.92
23476,2018-03-18,0.05,0.31,0.89
23480,2018-03-18,0.1,0.33,0.96
23521,2018-03-16,0.07,0.3,0.99
23479,2018-03-18,0.26,0.47,0.96
23524,2018-03-16,0.11,0.27,-0.93
23482,2018-03-18,0.12,0.43,0.99
23477,2018-03-18,-0.03,0.43,0.51
23483,2018-03-18,0.16,0.41,0.94
23481,2018-03-18,0.15,0.49,1.0
23529,2018-03-16,0.22,0.37,0.97
23527,2018-03-16,-0.06,0.23,-0.95
23522,2018-03-16,0.07,0.41,0.97
23523,2018-03-16,0.05,0.36,-0.99
23534,2018-03-16,0.09,0.33,-0.3
23525,2018-03-16,0.05,0.18,0.97
23526,2018-03-16,0.09,0.44,0.8
23532,2018-03-16,0.08,0.51,0.91
23531,2018-03-16,0.11,0.4,0.96
23528,2018-03-16,0.15,0.37,0.81
23538,2018-03-16,0.1,0.45,1.0
23530,2018-03-16,-0.02,0.45,0.97
23535,2018-03-16,0.27,0.43,0.85
23543,2018-03-16,0.09,0.4,0.99
23533,2018-03-16,0.09,0.33,-0.97
23536,2018-03-16,0.13,0.44,0.99
23537,2018-03-16,0.04,0.4,0.77
23628,2018-03-20,-0.03,0.3,0.84
23632,2018-03-20,-0.06,0.46,-0.97
23633,2018-03-20,0.09,0.51,0.99
23634,2018-03-20,-0.03,0.29,0.95
23539,2018-03-16,0.05,0.31,-0.73
23540,2018-03-16,0.1,0.5,0.51
23541,2018-03-16,0.02,0.58,0.3
23631,2018-03-20,0.04,0.4,0.99
23639,2018-03-20,-0.06,0.31,0.36
23542,2018-03-16,-0.01,0.32,-0.89
23641,2018-03-20,0.06,0.4,-0.99
23642,2018-03-20,0.16,0.5,0.9
23635,2018-03-20,0.05,0.35,-0.98
23630,2018-03-20,-0.04,0.3,0.56
23629,2018-03-20,-0.03,0.3,0.84
23636,2018-03-20,-0.27,0.77,-0.38
23637,2018-03-20,-0.02,0.19,-0.98
23638,2018-03-20,0.06,0.28,0.98
23649,2018-03-20,0.23,0.46,1.0
23640,2018-03-20,0.01,0.33,0.92
23643,2018-03-20,0.31,0.58,0.98
23645,2018-03-20,0.07,0.54,0.79
23644,2018-03-20,-0.03,0.43,-0.83
23646,2018-03-20,0.24,0.46,1.0
23647,2018-03-20,0.24,0.46,1.0
23650,2018-03-20,-0.02,0.46,0.99
23652,2018-03-20,-0.07,0.48,0.96
23657,2018-03-20,-0.0,0.36,0.96
23648,2018-03-20,0.18,0.47,1.0
23659,2018-03-20,0.05,0.21,-0.03
23660,2018-03-20,0.07,0.19,-0.74
23651,2018-03-20,0.09,0.32,0.99
23656,2018-03-20,0.18,0.45,0.99
23653,2018-03-20,0.06,0.3,-0.93
23654,2018-03-20,-0.11,0.37,-0.18
23658,2018-03-20,0.01,0.33,0.83
23662,2018-03-20,0.15,0.39,0.99
23661,2018-03-20,-0.03,0.42,0.4
23655,2018-03-20,-0.04,0.39,0.93
23663,2018-03-20,0.1,0.44,0.8
23666,2018-03-20,-0.02,0.31,-0.95
23670,2018-03-20,0.14,0.56,0.98
23667,2018-03-20,-0.03,0.35,-0.75
23668,2018-03-20,-0.03,0.36,0.94
23665,2018-03-20,0.22,0.36,0.92
23664,2018-03-20,0.22,0.36,0.92
23675,2018-03-20,0.15,0.48,0.62
23669,2018-03-20,0.13,0.34,0.97
23671,2018-03-20,0.24,0.53,0.96
23672,2018-03-20,0.03,0.29,0.81
23673,2018-03-20,-0.03,0.42,0.4
23681,2018-03-20,0.05,0.46,-0.94
23676,2018-03-20,0.13,0.35,1.0
23678,2018-03-20,0.06,0.39,-0.86
23674,2018-03-20,0.02,0.3,-0.91
23680,2018-03-20,0.02,0.23,-0.94
23686,2018-03-20,0.15,0.42,0.96
23682,2018-03-20,0.08,0.41,1.0
23679,2018-03-20,-0.01,0.34,-0.44
23677,2018-03-20,0.05,0.47,-0.99
23683,2018-03-20,-0.05,0.42,-0.59
23684,2018-03-20,-0.02,0.31,-0.3
23685,2018-03-20,0.22,0.37,0.92
23689,2018-03-20,0.05,0.48,0.98
23687,2018-03-20,0.12,0.32,0.99
23691,2018-03-20,0.3,0.59,0.95
23688,2018-03-20,0.12,0.46,0.99
23690,2018-03-20,0.21,0.41,0.95
23697,2018-03-19,-0.07,0.31,-0.93
23696,2018-03-19,0.13,0.42,1.0
23700,2018-03-19,0.25,0.51,0.99
23701,2018-03-19,0.04,0.29,0.92
23693,2018-03-19,0.07,0.38,0.99
23704,2018-03-19,0.05,0.42,0.98
23694,2018-03-19,0.09,0.37,0.99
23698,2018-03-19,-0.0,0.46,0.98
23707,2018-03-19,0.06,0.41,0.98
23692,2018-03-21,-0.01,0.31,-0.98
23703,2018-03-19,-0.02,0.32,-0.95
23699,2018-03-19,0.04,0.3,0.96
23695,2018-03-19,0.13,0.42,1.0
23702,2018-03-19,0.05,0.41,0.97
23705,2018-03-19,0.1,0.35,0.99
23714,2018-03-19,0.17,0.52,0.94
23706,2018-03-19,0.09,0.35,0.99
23709,2018-03-19,0.02,0.41,0.99
23708,2018-03-19,0.16,0.51,0.96
23711,2018-03-19,0.19,0.34,0.86
23712,2018-03-19,0.16,0.24,0.23
23713,2018-03-19,0.18,0.43,0.4
23710,2018-03-19,0.02,0.41,0.99
23720,2018-03-19,0.01,0.35,-0.8
23723,2018-03-19,-0.01,0.28,0.96
23715,2018-03-19,0.05,0.6,0.89
23716,2018-03-19,-0.02,0.18,0.94
23726,2018-03-19,0.02,0.34,0.65
23718,2018-03-19,-0.05,0.41,-0.44
23717,2018-03-19,-0.01,0.35,0.71
23728,2018-03-19,0.15,0.29,0.76
23719,2018-03-19,0.02,0.38,0.89
23721,2018-03-19,0.03,0.28,0.84
23722,2018-03-19,0.1,0.32,0.94
23724,2018-03-19,0.03,0.25,0.89
23725,2018-03-19,0.13,0.42,0.97
23730,2018-03-19,0.09,0.4,1.0
23727,2018-03-19,0.06,0.33,-0.3
23736,2018-03-19,0.05,0.38,0.1
23729,2018-03-19,0.09,0.44,0.99
23731,2018-03-19,0.17,0.44,0.9
23732,2018-03-19,0.15,0.4,0.99
23739,2018-03-19,0.03,0.43,0.99
23740,2018-03-19,-0.0,0.36,-0.98
23741,2018-03-19,0.09,0.34,0.89
23743,2018-03-19,0.22,0.35,0.98
23733,2018-03-19,0.03,0.29,0.98
23734,2018-03-19,0.1,0.35,0.97
23737,2018-03-19,-0.05,0.26,0.91
23748,2018-03-19,0.05,0.43,-0.51
23735,2018-03-19,0.02,0.46,-0.66
23750,2018-03-19,-0.07,0.24,0.91
23738,2018-03-19,0.04,0.42,0.99
23751,2018-03-19,0.02,0.37,0.98
23742,2018-03-19,0.17,0.41,0.97
23744,2018-03-19,0.03,0.2,0.83
23745,2018-03-19,0.33,0.33,0.92
23755,2018-03-19,0.06,0.43,0.89
23746,2018-03-19,0.07,0.39,0.9
23747,2018-03-19,-0.05,0.31,0.86
23749,2018-03-19,0.12,0.41,0.77
23784,2018-03-20,0.3,0.59,0.95
23785,2018-03-20,0.06,0.33,0.95
23786,2018-03-20,0.1,0.43,0.95
