id,date,polarity,subjectivity,compound
237,2017-01-02,0.03,0.48,0.98
239,2017-01-02,0.06,0.38,1.0
204,2017-01-05,0.05,0.29,0.99
240,2017-01-02,0.11,0.5,0.99
241,2017-01-02,0.07,0.28,-0.6
243,2017-01-02,0.03,0.47,1.0
245,2017-01-02,0.2,0.4,1.0
244,2017-01-02,0.04,0.42,0.99
247,2017-01-02,0.12,0.4,1.0
246,2017-01-02,0.15,0.49,1.0
203,2017-01-05,-0.02,0.47,0.72
248,2017-01-02,-0.01,0.33,-0.88
249,2017-01-02,-0.03,0.58,0.0
250,2017-01-02,0.13,0.37,0.99
251,2017-01-02,0.07,0.54,0.66
253,2017-01-02,-0.03,0.28,-0.6
252,2017-01-02,0.12,0.55,0.64
254,2017-01-02,0.14,0.48,0.87
256,2017-01-02,0.02,0.25,-0.98
257,2017-01-02,0.06,0.35,0.98
258,2017-01-02,0.01,0.36,0.97
255,2017-01-02,-0.07,0.21,0.0
259,2017-01-02,0.07,0.32,1.0
260,2017-01-02,0.07,0.38,0.96
262,2017-01-02,0.11,0.37,0.23
264,2017-01-02,-0.0,0.36,0.95
267,2017-01-02,-0.01,0.36,0.98
269,2017-01-02,0.01,0.3,0.99
268,2017-01-02,0.04,0.31,0.99
242,2017-01-02,0.09,0.38,0.64
270,2017-01-02,0.19,0.37,0.96
272,2017-01-02,0.11,0.4,0.98
273,2017-01-02,0.07,0.47,1.0
274,2017-01-02,0.15,0.38,0.91
271,2017-01-02,0.12,0.46,0.99
275,2017-01-02,0.09,0.46,0.89
276,2017-01-02,0.07,0.37,0.99
277,2017-01-02,0.07,0.37,0.99
278,2017-01-02,0.07,0.42,0.98
279,2017-01-02,0.07,0.42,0.98
214,2017-01-05,0.07,0.33,0.96
280,2017-01-02,0.0,0.26,-0.53
281,2017-01-02,0.0,0.26,-0.53
282,2017-01-02,0.13,0.48,0.99
283,2017-01-02,0.13,0.48,0.99
285,2017-01-02,0.0,0.26,-0.38
286,2017-01-02,0.0,0.26,-0.4
284,2017-01-02,-0.04,0.27,-0.46
287,2017-01-02,-0.04,0.27,-0.46
290,2017-01-02,0.07,0.31,0.93
289,2017-01-02,0.04,0.37,0.97
292,2017-01-02,0.05,0.28,0.99
293,2017-01-02,0.03,0.26,0.59
291,2017-01-02,0.14,0.44,0.99
265,2017-01-02,0.13,0.4,-0.83
294,2017-01-02,0.08,0.45,-0.78
295,2017-01-02,0.09,0.37,0.98
266,2017-01-02,0.1,0.47,1.0
296,2017-01-02,0.06,0.18,0.69
297,2017-01-03,-0.01,0.49,0.95
298,2017-01-03,-0.01,0.48,0.89
299,2017-01-03,0.02,0.51,0.98
300,2017-01-03,-0.08,0.37,0.91
301,2017-01-03,0.14,0.46,0.91
263,2017-01-02,0.11,0.42,0.99
302,2017-01-03,-0.06,0.35,-0.18
304,2017-01-03,0.05,0.4,0.81
303,2017-01-03,0.08,0.24,0.98
305,2017-01-03,0.09,0.23,0.87
306,2017-01-03,0.1,0.35,0.87
307,2017-01-03,0.0,0.0,0.68
308,2017-01-03,-0.09,0.37,0.0
309,2017-01-03,0.17,0.17,0.2
310,2017-01-03,-0.05,0.12,0.96
312,2017-01-03,0.1,0.27,0.99
311,2017-01-03,-0.07,0.51,-0.64
313,2017-01-03,-0.07,0.2,-0.92
316,2017-01-03,0.05,0.29,1.0
315,2017-01-03,0.28,0.45,0.98
314,2017-01-03,0.07,0.34,0.99
317,2017-01-03,0.05,0.32,0.9
318,2017-01-03,0.08,0.31,0.32
320,2017-01-03,0.17,0.17,0.2
322,2017-01-03,0.15,0.31,0.92
321,2017-01-03,0.06,0.33,0.6
324,2017-01-03,0.15,0.44,0.92
325,2017-01-03,-0.06,0.36,-0.71
323,2017-01-03,0.05,0.28,-0.82
327,2017-01-03,0.06,0.34,-0.81
326,2017-01-03,0.12,0.36,-0.94
329,2017-01-03,0.2,0.43,0.99
328,2017-01-03,0.03,0.23,0.98
330,2017-01-03,0.03,0.34,-0.65
332,2017-01-03,0.12,0.32,0.97
333,2017-01-03,0.05,0.5,0.7
335,2017-01-03,0.06,0.43,0.51
336,2017-01-03,-0.09,0.37,0.0
334,2017-01-03,0.05,0.5,0.7
339,2017-01-03,0.09,0.34,0.97
340,2017-01-03,-0.09,0.37,0.0
341,2017-01-03,0.05,0.44,0.99
342,2017-01-03,0.08,0.39,0.94
288,2017-01-02,0.0,0.25,-0.38
344,2017-01-03,-0.02,0.47,0.97
345,2017-01-03,0.04,0.55,0.2
347,2017-01-03,0.17,0.32,0.98
348,2017-01-03,0.14,0.32,0.95
349,2017-01-03,-0.01,0.26,0.7
319,2017-01-03,0.08,0.38,0.99
350,2017-01-03,0.06,0.44,0.63
351,2017-01-03,0.0,0.0,0.7
352,2017-01-03,0.11,0.48,0.99
353,2017-01-03,0.14,0.43,1.0
331,2017-01-03,0.1,0.38,0.86
355,2017-01-03,0.09,0.51,0.85
356,2017-01-03,0.1,0.38,1.0
357,2017-01-03,-0.05,0.24,-0.96
358,2017-01-03,0.18,0.55,0.99
359,2017-01-06,0.05,0.34,-0.98
360,2017-01-06,-0.02,0.23,-0.94
361,2017-01-06,0.0,0.0,-0.48
261,2017-01-02,-0.07,0.21,0.0
363,2017-01-06,0.07,0.31,0.99
364,2017-01-06,0.07,0.44,1.0
365,2017-01-06,0.04,0.34,-0.75
366,2017-01-06,0.04,0.33,0.98
346,2017-01-03,0.17,0.32,0.98
367,2017-01-06,0.13,0.55,-0.09
343,2017-01-03,0.09,0.4,0.99
369,2017-01-06,0.1,0.28,0.88
370,2017-01-06,0.11,0.49,0.92
371,2017-01-06,0.15,0.48,0.83
372,2017-01-06,0.16,0.54,0.87
373,2017-01-06,0.03,0.27,0.95
375,2017-01-06,0.04,0.4,0.44
337,2017-01-03,0.1,0.42,-0.9
377,2017-01-06,0.12,0.24,0.83
376,2017-01-06,0.11,0.31,0.85
379,2017-01-06,-0.06,0.44,0.87
380,2017-01-06,0.06,0.48,1.0
338,2017-01-03,0.04,0.46,0.97
381,2017-01-06,0.09,0.36,0.63
382,2017-01-06,-0.01,0.41,0.98
354,2017-01-03,0.3,0.44,0.97
383,2017-01-06,0.04,0.17,0.28
384,2017-01-06,0.09,0.41,0.9
386,2017-01-06,0.18,0.45,0.99
385,2017-01-06,0.18,0.45,0.99
387,2017-01-06,0.03,0.24,0.1
388,2017-01-06,0.03,0.3,1.0
389,2017-01-06,0.09,0.3,0.97
391,2017-01-06,-0.07,0.13,0.89
392,2017-01-06,0.1,0.32,0.9
393,2017-01-06,0.07,0.3,0.49
395,2017-01-06,0.17,0.5,1.0
394,2017-01-06,0.07,0.21,-0.97
396,2017-01-06,0.07,0.37,-0.18
362,2017-01-06,-0.04,0.29,-0.95
398,2017-01-06,0.19,0.31,-0.56
400,2017-01-06,0.15,0.48,0.83
401,2017-01-06,0.11,0.26,0.97
402,2017-01-06,0.02,0.35,0.96
397,2017-01-06,-0.0,0.44,0.98
405,2017-01-06,0.13,0.37,0.95
404,2017-01-06,0.03,0.38,0.97
406,2017-01-06,0.19,0.43,0.99
407,2017-01-06,0.1,0.26,0.93
368,2017-01-06,0.09,0.28,0.99
409,2017-01-06,0.25,0.29,0.98
410,2017-01-06,0.25,0.29,0.98
411,2017-01-06,0.23,0.47,0.91
374,2017-01-06,0.03,0.27,0.95
412,2017-01-06,0.15,0.48,0.83
413,2017-01-06,0.06,0.35,-0.1
378,2017-01-06,0.25,0.54,0.99
414,2017-01-06,0.04,0.36,0.97
415,2017-01-06,0.04,0.36,0.97
416,2017-01-06,0.02,0.29,0.28
417,2017-01-06,0.02,0.29,0.28
390,2017-01-06,0.09,0.3,0.97
418,2017-01-06,0.01,0.45,0.98
419,2017-01-07,0.17,0.42,0.91
420,2017-01-07,0.09,0.3,0.98
421,2017-01-07,0.09,0.45,0.36
423,2017-01-07,0.05,0.35,0.95
425,2017-01-07,-0.03,0.35,-0.44
426,2017-01-07,0.23,0.6,0.99
429,2017-01-07,0.14,0.3,0.84
430,2017-01-07,0.03,0.42,1.0
399,2017-01-06,0.12,0.25,0.94
432,2017-01-07,0.17,0.24,0.97
431,2017-01-07,0.17,0.43,0.98
434,2017-01-07,0.0,0.34,0.96
433,2017-01-07,0.12,0.44,0.99
435,2017-01-07,0.12,0.36,1.0
436,2017-01-07,0.07,0.3,-0.85
408,2017-01-06,0.1,0.48,0.94
437,2017-01-07,0.07,0.29,0.9
438,2017-01-07,0.08,0.38,0.73
440,2017-01-07,0.11,0.36,0.87
439,2017-01-07,0.01,0.34,0.95
441,2017-01-07,0.04,0.24,-0.67
442,2017-01-07,0.01,0.5,-0.78
443,2017-01-07,-0.04,0.17,-0.99
444,2017-01-07,0.11,0.3,0.05
445,2017-01-07,0.05,0.31,0.96
446,2017-01-07,0.01,0.28,-0.93
447,2017-01-07,-0.11,0.32,-0.99
450,2017-01-07,0.03,0.22,0.94
428,2017-01-07,0.01,0.33,0.78
449,2017-01-07,0.1,0.39,-0.95
424,2017-01-07,0.05,0.38,0.32
403,2017-01-06,0.02,0.35,0.96
451,2017-01-07,0.14,0.36,0.95
452,2017-01-07,0.09,0.5,0.88
454,2017-01-07,0.03,0.3,-0.91
453,2017-01-07,0.0,0.1,0.0
427,2017-01-07,0.15,0.56,0.97
456,2017-01-07,0.12,0.18,0.0
457,2017-01-07,0.0,0.0,0.0
422,2017-01-07,0.03,0.3,0.98
455,2017-01-07,0.08,0.27,0.83
459,2017-01-07,-0.12,0.24,0.97
460,2017-01-07,-0.01,0.2,-0.25
461,2017-01-07,0.02,0.34,0.23
462,2017-01-07,-0.01,0.35,-0.42
464,2017-01-07,0.5,0.5,0.2
466,2017-01-07,0.12,0.18,0.0
467,2017-01-07,0.2,0.24,0.93
468,2017-01-07,0.26,0.47,0.99
469,2017-01-07,0.15,0.35,0.97
470,2017-01-07,-0.14,0.37,-0.98
471,2017-01-07,0.08,0.34,0.99
472,2017-01-07,-0.17,0.39,0.79
475,2017-01-07,-0.04,0.52,-1.0
476,2017-01-07,0.04,0.35,0.99
474,2017-01-07,0.03,0.27,-0.13
477,2017-01-07,0.04,0.35,0.99
478,2017-01-07,0.2,0.24,0.93
479,2017-01-07,0.26,0.47,0.99
480,2017-01-07,0.0,0.0,0.87
481,2017-01-07,0.19,0.39,0.99
482,2017-01-07,0.07,0.43,0.98
483,2017-01-04,0.02,0.42,-0.99
484,2017-01-04,0.06,0.35,0.98
486,2017-01-04,0.02,0.33,0.44
448,2017-01-07,0.04,0.36,-0.94
489,2017-01-04,0.13,0.6,0.97
490,2017-01-04,0.11,0.38,0.34
491,2017-01-04,0.13,0.37,0.76
463,2017-01-07,-0.01,0.35,-0.42
492,2017-01-04,0.03,0.29,-0.05
493,2017-01-04,0.2,0.48,0.95
494,2017-01-04,0.09,0.35,0.9
495,2017-01-04,0.08,0.31,0.99
473,2017-01-07,0.03,0.27,-0.13
496,2017-01-04,0.08,0.31,0.99
497,2017-01-04,0.14,0.4,0.97
458,2017-01-07,0.5,0.5,0.2
498,2017-01-04,0.14,0.4,0.97
499,2017-01-04,-0.07,0.13,0.89
500,2017-01-04,0.08,0.39,0.78
501,2017-01-04,0.21,0.52,0.99
502,2017-01-04,0.11,0.39,0.95
504,2017-01-04,0.01,0.31,-0.6
505,2017-01-04,-0.12,0.45,-0.98
507,2017-01-04,0.04,0.36,-0.88
508,2017-01-04,0.09,0.38,0.94
465,2017-01-07,0.0,0.1,0.0
509,2017-01-04,0.1,0.49,0.99
511,2017-01-04,0.27,0.42,0.96
485,2017-01-04,0.05,0.41,1.0
512,2017-01-04,0.08,0.45,-0.7
513,2017-01-04,-0.06,0.42,-0.98
514,2017-01-04,0.17,0.35,0.96
515,2017-01-04,0.15,0.61,0.94
516,2017-01-04,0.27,0.41,0.91
517,2017-01-04,0.12,0.34,0.85
518,2017-01-04,0.09,0.32,0.87
519,2017-01-04,0.04,0.38,0.92
487,2017-01-04,0.05,0.45,0.97
520,2017-01-04,0.03,0.38,0.68
521,2017-01-04,0.1,0.27,0.94
522,2017-01-04,0.21,0.52,0.99
523,2017-01-04,0.19,0.31,0.99
525,2017-01-04,-0.05,0.12,0.94
524,2017-01-04,0.06,0.39,0.31
526,2017-01-04,0.17,0.17,0.2
528,2017-01-04,-0.05,0.12,0.92
529,2017-01-04,0.17,0.17,0.2
530,2017-01-04,0.09,0.47,0.92
533,2017-01-04,0.07,0.26,0.57
531,2017-01-04,0.0,0.45,0.82
532,2017-01-04,0.0,0.0,0.0
534,2017-01-04,0.05,0.36,0.91
535,2017-01-04,0.17,0.17,0.2
536,2017-01-04,0.17,0.17,0.2
503,2017-01-04,0.11,0.19,0.82
538,2017-01-04,0.09,0.32,0.57
537,2017-01-04,0.13,0.27,-0.49
540,2017-01-04,0.13,0.27,-0.49
539,2017-01-04,0.07,0.36,0.89
541,2017-01-04,0.07,0.44,0.98
542,2017-01-04,0.04,0.43,0.97
543,2017-01-04,0.08,0.42,0.97
544,2017-01-04,0.08,0.34,-0.26
510,2017-01-04,0.16,0.5,0.95
545,2017-01-04,0.1,0.31,0.08
547,2017-01-10,0.23,0.44,0.99
548,2017-01-10,0.11,0.41,1.0
549,2017-01-10,0.1,0.36,0.91
488,2017-01-04,0.0,0.38,0.92
551,2017-01-10,0.05,0.36,0.98
552,2017-01-10,0.05,0.36,0.98
506,2017-01-04,0.18,0.29,0.98
554,2017-01-10,0.09,0.38,0.99
555,2017-01-10,0.09,0.39,0.71
556,2017-01-10,0.1,0.38,0.93
557,2017-01-10,-0.07,0.52,0.96
558,2017-01-10,0.18,0.54,0.74
560,2017-01-10,0.1,0.4,0.97
561,2017-01-10,0.14,0.27,0.99
559,2017-01-10,0.13,0.37,0.99
563,2017-01-10,-0.16,0.66,-0.66
564,2017-01-10,-0.06,0.31,-0.9
566,2017-01-10,0.1,0.46,0.99
567,2017-01-10,0.11,0.44,-0.93
527,2017-01-04,0.06,0.39,0.31
568,2017-01-10,-0.01,0.31,0.84
569,2017-01-10,0.1,0.45,1.0
571,2017-01-10,0.01,0.09,0.83
572,2017-01-10,0.06,0.39,0.96
573,2017-01-10,0.05,0.37,0.93
574,2017-01-10,0.03,0.32,0.96
575,2017-01-10,0.06,0.32,-0.42
576,2017-01-10,-0.1,0.25,0.48
550,2017-01-10,0.08,0.26,0.95
577,2017-01-10,0.13,0.4,0.68
578,2017-01-10,0.08,0.37,0.48
562,2017-01-10,0.1,0.33,0.93
579,2017-01-10,-0.07,0.13,0.84
553,2017-01-10,0.04,0.32,-0.03
581,2017-01-10,0.17,0.46,0.97
582,2017-01-10,0.12,0.44,0.97
583,2017-01-10,0.25,0.46,0.98
584,2017-01-10,-0.06,0.34,-0.87
585,2017-01-10,-0.06,0.34,-0.87
586,2017-01-10,0.09,0.45,0.85
587,2017-01-10,-0.04,0.38,0.59
589,2017-01-10,0.14,0.34,0.99
588,2017-01-10,-0.04,0.38,0.59
590,2017-01-10,0.13,0.38,0.95
591,2017-01-10,0.05,0.42,0.99
592,2017-01-10,0.08,0.43,0.94
593,2017-01-10,0.08,0.43,0.94
546,2017-01-04,0.1,0.31,0.08
595,2017-01-10,0.11,0.34,0.99
594,2017-01-10,0.03,0.4,1.0
597,2017-01-10,0.09,0.3,0.93
596,2017-01-10,0.03,0.4,1.0
598,2017-01-10,0.11,0.34,0.99
599,2017-01-10,0.09,0.3,0.93
600,2017-01-10,0.5,0.5,0.2
601,2017-01-10,0.12,0.18,-0.3
602,2017-01-10,0.09,0.3,0.83
603,2017-01-10,-0.13,0.27,0.97
604,2017-01-10,0.11,0.34,0.99
606,2017-01-10,0.0,0.1,0.91
607,2017-01-10,-0.2,0.4,0.89
609,2017-01-20,0.13,0.39,0.61
608,2017-01-21,0.31,0.5,-0.15
610,2017-01-22,0.02,0.52,0.53
565,2017-01-10,0.14,0.27,0.99
612,2017-01-25,0.17,0.42,0.89
613,2017-01-24,0.09,0.42,0.92
614,2017-01-26,0.17,0.36,0.97
611,2017-01-23,0.15,0.42,0.99
570,2017-01-10,0.13,0.24,0.81
619,2017-01-08,0.18,0.38,0.98
621,2017-01-08,0.01,0.4,-0.86
620,2017-01-08,-0.01,0.54,-0.4
622,2017-01-08,0.07,0.32,0.97
623,2017-01-08,0.06,0.4,0.92
624,2017-01-08,0.06,0.55,0.99
625,2017-01-08,0.15,0.4,-0.93
580,2017-01-10,0.05,0.42,0.92
626,2017-01-08,0.05,0.29,-0.87
628,2017-01-08,0.26,0.58,0.98
630,2017-01-08,0.1,0.47,0.68
631,2017-01-08,0.11,0.36,0.99
632,2017-01-08,0.09,0.37,0.99
633,2017-01-08,0.08,0.29,0.88
616,2017-01-08,0.08,0.34,0.98
634,2017-01-08,-0.01,0.43,-0.67
635,2017-01-08,0.03,0.49,0.8
615,2017-01-08,0.06,0.29,0.98
637,2017-01-08,0.08,0.3,0.99
636,2017-01-08,0.12,0.32,0.88
605,2017-01-10,0.11,0.32,0.99
618,2017-01-08,0.17,0.43,0.85
640,2017-01-08,0.15,0.45,1.0
627,2017-01-08,0.16,0.42,0.98
639,2017-01-08,0.09,0.27,1.0
641,2017-01-08,0.06,0.38,0.99
642,2017-01-08,0.26,0.43,0.54
645,2017-01-08,0.07,0.33,0.99
646,2017-01-08,-0.01,0.28,0.9
617,2017-01-08,0.09,0.31,1.0
647,2017-01-08,0.08,0.44,0.98
649,2017-01-08,0.03,0.39,-0.44
648,2017-01-08,0.07,0.27,1.0
650,2017-01-08,0.05,0.52,-0.98
651,2017-01-08,0.04,0.29,0.68
653,2017-01-08,0.13,0.48,0.99
629,2017-01-08,0.19,0.43,0.93
652,2017-01-08,0.09,0.24,-0.32
654,2017-01-08,0.07,0.47,0.35
658,2017-01-08,0.04,0.43,-0.73
657,2017-01-08,-0.01,0.35,0.23
