id,date,polarity,subjectivity,compound
164,2019-01-06,0.07,0.33,0.89
165,2019-01-06,0.08,0.34,0.49
153,2019-01-06,0.03,0.29,0.77
166,2019-01-06,0.02,0.21,0.94
154,2019-01-06,0.04,0.29,0.99
157,2019-01-06,0.1,0.42,0.99
169,2019-01-06,0.09,0.29,0.97
170,2019-01-06,0.03,0.2,0.93
171,2019-01-06,0.05,0.38,0.7
158,2019-01-06,0.1,0.36,-0.73
159,2019-01-06,0.05,0.45,0.98
163,2019-01-06,-0.0,0.54,0.99
175,2019-01-06,0.15,0.36,0.98
162,2019-01-06,-0.0,0.54,0.99
168,2019-01-06,0.07,0.41,0.94
179,2019-01-06,0.07,0.42,-0.85
167,2019-01-06,0.03,0.39,0.99
172,2019-01-06,0.13,0.4,0.93
180,2019-01-06,0.01,0.36,0.86
181,2019-01-06,0.07,0.25,0.91
174,2019-01-06,0.15,0.44,0.9
173,2019-01-06,0.12,0.45,0.97
184,2019-01-06,0.04,0.39,-0.44
185,2019-01-06,0.09,0.2,0.88
186,2019-01-06,0.02,0.32,-0.99
187,2019-01-06,0.03,0.45,0.9
190,2019-01-06,0.19,0.52,-0.0
191,2019-01-07,0.09,0.45,0.99
192,2019-01-07,0.16,0.56,1.0
177,2019-01-06,0.09,0.39,0.91
193,2019-01-07,-0.05,0.39,-0.96
176,2019-01-06,0.08,0.43,0.99
189,2019-01-06,0.04,0.42,0.93
182,2019-01-06,0.02,0.21,-0.81
183,2019-01-06,0.04,0.34,0.68
188,2019-01-06,0.03,0.32,0.98
200,2019-01-07,0.11,0.47,1.0
201,2019-01-07,0.12,0.38,-0.03
202,2019-01-07,0.08,0.42,0.97
195,2019-01-07,0.15,0.41,1.0
203,2019-01-07,0.04,0.36,0.9
194,2019-01-07,0.1,0.48,0.94
196,2019-01-07,0.22,0.52,0.99
206,2019-01-07,0.23,0.47,0.79
205,2019-01-07,0.04,0.36,0.9
197,2019-01-07,0.07,0.39,-0.66
210,2019-01-07,0.06,0.35,-0.84
211,2019-01-07,0.21,0.27,0.85
212,2019-01-07,0.11,0.38,1.0
213,2019-01-07,0.16,0.41,1.0
214,2019-01-07,0.26,0.47,0.99
178,2019-01-06,0.04,0.4,0.98
215,2019-01-07,0.25,0.51,0.99
198,2019-01-07,0.05,0.34,0.93
199,2019-01-07,0.11,0.36,-0.97
219,2019-01-07,0.04,0.36,0.89
218,2019-01-07,0.43,0.34,1.0
220,2019-01-07,0.04,0.35,0.98
221,2019-01-07,0.11,0.41,0.96
223,2019-01-07,0.16,0.53,1.0
204,2019-01-07,-0.06,0.3,0.89
207,2019-01-07,-0.08,0.32,0.84
226,2019-01-07,0.13,0.34,0.99
209,2019-01-07,0.09,0.21,-0.36
208,2019-01-07,0.05,0.29,0.99
216,2019-01-07,0.02,0.42,0.98
217,2019-01-07,0.02,0.42,0.98
222,2019-01-07,-0.13,0.17,-0.93
225,2019-01-07,0.06,0.35,0.97
233,2019-01-07,0.02,0.37,0.94
227,2019-01-07,-0.02,0.31,-0.8
224,2019-01-07,0.16,0.53,1.0
235,2019-01-07,0.11,0.33,0.94
236,2019-01-07,0.05,0.33,0.97
232,2019-01-07,0.02,0.37,0.94
237,2019-01-07,0.17,0.48,0.98
238,2019-01-07,-0.1,0.34,-0.35
241,2019-01-07,0.09,0.36,0.98
228,2019-01-07,-0.02,0.31,-0.8
230,2019-01-07,-0.02,0.39,0.98
231,2019-01-07,0.09,0.29,0.8
234,2019-01-07,0.14,0.49,0.98
229,2019-01-07,0.03,0.26,0.93
246,2019-01-07,0.03,0.34,0.99
248,2019-01-07,-0.0,0.32,-0.89
240,2019-01-07,0.07,0.37,0.98
250,2019-01-07,0.06,0.4,1.0
243,2019-01-07,0.03,0.45,-0.88
251,2019-01-07,-0.02,0.34,-0.11
242,2019-01-07,-0.03,0.31,0.65
253,2019-01-03,0.04,0.24,0.98
254,2019-01-03,0.04,0.26,0.97
245,2019-01-07,0.11,0.41,0.99
255,2019-01-03,0.04,0.29,0.98
244,2019-01-07,0.03,0.45,-0.88
257,2019-01-03,0.14,0.4,0.97
259,2019-01-03,0.02,0.29,0.96
261,2019-01-03,0.07,0.24,0.98
260,2019-01-03,0.07,0.32,0.99
263,2019-01-03,0.14,0.39,1.0
262,2019-01-03,0.25,0.55,0.99
239,2019-01-07,0.09,0.36,0.98
266,2019-01-03,0.0,0.27,0.65
267,2019-01-03,0.16,0.34,0.99
247,2019-01-07,0.02,0.18,0.53
269,2019-01-03,0.07,0.37,0.99
249,2019-01-07,0.05,0.4,0.99
258,2019-01-03,0.14,0.4,0.97
256,2019-01-03,0.06,0.59,0.91
264,2019-01-03,-0.01,0.29,-0.84
265,2019-01-03,0.09,0.31,0.97
275,2019-01-03,-0.01,0.32,0.98
252,2019-01-03,-0.03,0.39,-0.84
268,2019-01-03,-0.08,0.49,-0.9
271,2019-01-03,0.09,0.44,1.0
270,2019-01-03,0.09,0.44,1.0
272,2019-01-03,0.04,0.38,0.86
281,2019-01-03,0.18,0.44,1.0
273,2019-01-03,-0.03,0.35,0.97
283,2019-01-03,0.16,0.45,0.29
284,2019-01-03,0.12,0.49,0.99
274,2019-01-03,0.06,0.44,-0.05
276,2019-01-03,0.11,0.26,0.72
277,2019-01-03,-0.01,0.54,0.99
279,2019-01-03,0.03,0.29,0.99
278,2019-01-03,0.14,0.36,0.99
290,2019-01-03,0.1,0.26,0.99
280,2019-01-03,-0.01,0.44,0.95
285,2019-01-03,0.1,0.59,1.0
287,2019-01-03,0.01,0.34,-0.91
286,2019-01-03,0.1,0.59,1.0
288,2019-01-03,0.05,0.26,0.94
289,2019-01-03,0.1,0.52,0.9
297,2019-01-03,0.03,0.35,0.54
292,2019-01-03,0.09,0.35,0.99
291,2019-01-03,0.13,0.34,0.98
293,2019-01-03,0.04,0.32,-0.92
299,2019-01-03,-0.05,0.47,0.65
300,2019-01-03,0.07,0.56,0.98
295,2019-01-03,0.09,0.48,0.9
294,2019-01-03,0.08,0.56,0.94
282,2019-01-03,-0.01,0.35,-0.62
306,2019-01-03,0.04,0.47,0.99
307,2019-01-03,0.07,0.27,0.97
296,2019-01-03,0.07,0.55,0.97
298,2019-01-03,0.04,0.5,0.98
303,2019-01-03,0.01,0.36,-0.3
302,2019-01-03,-0.01,0.36,0.96
301,2019-01-03,0.11,0.35,0.99
304,2019-01-03,0.07,0.24,-0.87
305,2019-01-03,0.01,0.44,0.7
308,2019-01-03,0.07,0.27,0.49
310,2019-01-03,0.07,0.35,0.67
309,2019-01-03,0.14,0.37,1.0
318,2019-01-05,0.03,0.42,-0.23
311,2019-01-03,0.01,0.37,0.96
313,2019-01-03,0.01,0.18,0.94
312,2019-01-03,0.01,0.37,0.96
322,2019-01-05,0.05,0.37,0.99
323,2019-01-05,0.14,0.37,0.96
314,2019-01-03,-0.07,0.3,-0.75
315,2019-01-03,0.22,0.49,0.99
324,2019-01-05,0.17,0.41,0.97
325,2019-01-05,0.14,0.4,0.38
328,2019-01-05,-0.01,0.27,0.6
316,2019-01-05,0.11,0.33,0.99
330,2019-01-05,0.02,0.35,0.99
319,2019-01-05,0.1,0.4,0.99
332,2019-01-05,0.04,0.38,0.99
333,2019-01-05,0.17,0.5,0.99
317,2019-01-05,0.04,0.47,0.82
334,2019-01-05,-0.06,0.41,-0.96
335,2019-01-05,0.1,0.43,0.97
337,2019-01-05,-0.02,0.28,-0.99
321,2019-01-05,-0.05,0.37,-0.99
338,2019-01-05,0.03,0.41,0.81
340,2019-01-05,0.14,0.42,1.0
341,2019-01-05,-0.07,0.46,-0.95
342,2019-01-05,-0.07,0.46,-0.95
343,2019-01-05,0.01,0.5,-0.23
344,2019-01-05,-0.13,0.58,-0.99
320,2019-01-05,0.05,0.34,-0.59
327,2019-01-05,0.05,0.43,-0.81
329,2019-01-05,0.11,0.47,0.99
348,2019-01-05,0.07,0.37,0.72
331,2019-01-05,0.22,0.35,1.0
326,2019-01-05,0.09,0.34,0.97
336,2019-01-05,0.15,0.42,0.98
339,2019-01-05,0.13,0.36,0.97
352,2019-01-05,-0.02,0.4,0.97
353,2019-01-05,0.09,0.4,1.0
354,2019-01-05,0.02,0.44,1.0
356,2019-01-05,0.03,0.29,0.97
357,2019-01-05,0.23,0.39,1.0
358,2019-01-05,0.11,0.41,1.0
359,2019-01-05,0.06,0.4,0.96
345,2019-01-05,0.02,0.22,-0.99
347,2019-01-05,-0.07,0.33,0.89
346,2019-01-05,0.06,0.41,0.6
362,2019-01-05,0.03,0.32,0.7
350,2019-01-05,0.13,0.48,0.92
364,2019-01-05,-0.06,0.22,0.44
365,2019-01-05,0.08,0.27,0.99
349,2019-01-05,0.05,0.43,0.36
367,2019-01-05,0.17,0.68,0.96
368,2019-01-05,0.15,0.42,0.98
363,2019-01-05,0.23,0.47,0.94
355,2019-01-05,0.01,0.35,0.52
351,2019-01-05,-0.02,0.4,0.97
360,2019-01-05,0.05,0.39,0.74
373,2019-01-05,0.16,0.29,0.99
361,2019-01-05,0.09,0.39,-0.99
374,2019-01-05,0.07,0.18,0.82
366,2019-01-05,0.06,0.27,0.99
378,2019-01-05,0.02,0.42,0.99
370,2019-01-05,0.04,0.57,0.32
371,2019-01-05,0.08,0.3,0.03
381,2019-01-04,0.15,0.48,0.97
369,2019-01-05,0.04,0.3,-0.95
372,2019-01-05,-0.17,0.34,-0.86
384,2019-01-04,0.17,0.42,0.97
375,2019-01-05,0.05,0.4,-0.56
376,2019-01-05,0.0,0.35,0.92
385,2019-01-04,0.28,0.46,0.95
386,2019-01-04,-0.07,0.25,0.62
389,2019-01-04,0.01,0.52,0.56
383,2019-01-04,0.08,0.41,0.98
377,2019-01-05,0.18,0.31,0.9
392,2019-01-04,0.2,0.52,0.94
393,2019-01-04,-0.04,0.4,0.89
394,2019-01-04,0.08,0.38,-0.62
379,2019-01-04,0.0,0.25,-0.64
396,2019-01-04,0.09,0.26,1.0
397,2019-01-04,0.19,0.43,0.98
380,2019-01-04,0.15,0.48,0.97
382,2019-01-04,0.03,0.38,0.95
399,2019-01-04,-0.1,0.18,-0.96
401,2019-01-04,0.04,0.35,-0.89
402,2019-01-04,0.0,0.43,-0.93
387,2019-01-04,0.04,0.4,0.99
390,2019-01-04,-0.0,0.41,0.76
404,2019-01-04,0.09,0.3,0.98
405,2019-01-04,0.13,0.35,0.98
391,2019-01-04,0.2,0.52,0.94
395,2019-01-04,0.02,0.33,-0.99
409,2019-01-04,0.01,0.39,-0.44
410,2019-01-04,0.1,0.48,0.08
398,2019-01-04,-0.07,0.49,-0.91
400,2019-01-04,0.07,0.39,-0.23
403,2019-01-04,-0.11,0.51,0.98
406,2019-01-04,0.18,0.34,1.0
415,2019-01-04,0.13,0.39,0.79
388,2019-01-04,0.09,0.45,0.97
417,2019-01-04,-0.01,0.38,0.99
407,2019-01-04,0.11,0.29,0.9
408,2019-01-04,0.02,0.38,0.98
420,2019-01-04,0.13,0.31,0.99
412,2019-01-04,0.02,0.42,-0.94
422,2019-01-04,0.04,0.38,0.94
411,2019-01-04,0.02,0.42,-0.94
414,2019-01-04,0.14,0.36,-0.23
413,2019-01-04,0.1,0.43,1.0
416,2019-01-04,-0.0,0.34,-0.67
427,2019-01-04,0.01,0.48,0.96
418,2019-01-04,0.1,0.3,0.97
419,2019-01-04,0.09,0.42,0.99
430,2019-01-04,0.0,0.36,-0.95
421,2019-01-04,0.02,0.27,0.79
424,2019-01-04,0.0,0.22,0.82
433,2019-01-04,-0.01,0.25,-0.18
423,2019-01-04,0.13,0.33,0.86
425,2019-01-04,0.01,0.33,-0.67
436,2019-01-04,0.14,0.54,0.97
428,2019-01-04,0.06,0.53,0.96
429,2019-01-04,0.09,0.54,0.94
439,2019-01-04,0.11,0.42,0.98
431,2019-01-04,0.09,0.54,0.92
440,2019-01-04,-0.01,0.33,-0.89
432,2019-01-04,0.11,0.4,0.98
434,2019-01-04,0.11,0.37,1.0
435,2019-01-04,0.03,0.29,0.99
445,2019-01-01,0.08,0.25,0.89
444,2019-01-01,0.04,0.41,0.98
437,2019-01-04,0.02,0.44,-0.95
438,2019-01-04,0.1,0.52,0.9
449,2019-01-01,0.05,0.43,-0.29
450,2019-01-01,0.05,0.39,0.77
426,2019-01-04,0.1,0.46,0.86
441,2019-01-04,0.16,0.43,0.96
442,2019-01-01,-0.04,0.36,0.99
443,2019-01-01,0.08,0.42,0.96
446,2019-01-01,0.12,0.39,0.99
448,2019-01-01,0.03,0.17,-0.85
456,2019-01-01,-0.06,0.42,0.59
447,2019-01-01,0.08,0.48,0.92
457,2019-01-01,0.09,0.49,1.0
451,2019-01-01,0.1,0.39,0.99
458,2019-01-01,0.1,0.44,0.87
461,2019-01-01,0.07,0.39,0.98
462,2019-01-01,0.03,0.32,-0.82
452,2019-01-01,0.06,0.4,-0.25
465,2019-01-01,0.09,0.24,0.98
453,2019-01-01,0.06,0.29,0.89
455,2019-01-01,-0.03,0.41,0.73
454,2019-01-01,-0.03,0.41,0.73
469,2019-01-01,0.07,0.42,0.84
460,2019-01-01,0.08,0.37,0.87
470,2019-01-01,0.11,0.33,0.95
463,2019-01-01,0.1,1.0,0.08
459,2019-01-01,0.14,0.34,1.0
472,2019-01-01,0.16,0.4,0.99
467,2019-01-01,0.18,0.37,1.0
475,2019-01-01,0.2,0.54,1.0
464,2019-01-01,0.15,0.38,0.99
478,2019-01-01,0.06,0.37,0.98
479,2019-01-01,0.1,0.53,0.96
480,2019-01-01,0.18,0.33,0.93
466,2019-01-01,-0.03,0.32,-0.98
468,2019-01-01,0.15,0.43,1.0
482,2019-01-01,-0.04,0.3,0.69
483,2019-01-01,0.03,0.47,0.98
484,2019-01-01,0.1,0.45,0.98
474,2019-01-01,0.09,0.54,0.96
487,2019-01-01,0.08,0.52,0.95
473,2019-01-01,0.09,0.35,0.98
477,2019-01-01,0.01,0.29,-0.92
471,2019-01-01,0.11,0.33,0.95
476,2019-01-01,0.15,0.32,0.98
491,2019-01-01,0.04,0.5,0.98
492,2019-01-01,0.0,0.0,0.0
493,2019-01-01,0.18,0.33,0.0
494,2019-01-01,0.07,0.34,1.0
481,2019-01-01,0.18,0.33,0.93
490,2019-01-01,0.11,0.62,0.98
498,2019-01-01,-0.18,0.5,0.08
499,2019-01-01,0.08,0.32,0.94
486,2019-01-01,0.02,0.31,0.99
500,2019-01-08,0.09,0.36,0.98
501,2019-01-08,0.11,0.57,-0.95
503,2019-01-08,0.04,0.33,0.97
485,2019-01-01,0.08,0.57,0.97
505,2019-01-08,0.03,0.48,0.99
488,2019-01-01,0.22,0.48,0.97
506,2019-01-08,0.12,0.36,0.98
489,2019-01-01,0.2,0.48,0.97
507,2019-01-08,0.11,0.38,1.0
495,2019-01-01,0.25,0.51,0.99
509,2019-01-08,0.13,0.51,0.77
511,2019-01-08,0.02,0.31,0.65
512,2019-01-08,0.15,0.36,-0.99
508,2019-01-08,0.06,0.26,0.96
513,2019-01-08,0.02,0.35,0.9
515,2019-01-08,0.05,0.33,0.92
502,2019-01-08,0.03,0.12,0.83
518,2019-01-08,0.14,0.4,1.0
496,2019-01-01,0.06,0.37,0.95
497,2019-01-01,-0.01,0.35,-0.9
520,2019-01-08,-0.02,0.52,-0.77
521,2019-01-08,0.06,0.36,0.93
504,2019-01-08,0.03,0.48,0.99
522,2019-01-08,0.02,0.3,0.92
523,2019-01-08,0.1,0.34,0.86
524,2019-01-08,0.14,0.58,0.94
525,2019-01-08,0.06,0.33,0.99
528,2019-01-08,0.02,0.24,-0.78
510,2019-01-08,0.26,0.56,0.99
516,2019-01-08,0.13,0.4,-0.2
531,2019-01-08,0.05,0.42,0.94
517,2019-01-08,0.04,0.28,0.9
519,2019-01-08,0.14,0.31,0.97
527,2019-01-08,0.07,0.39,0.98
526,2019-01-08,0.06,0.33,0.99
529,2019-01-08,0.05,0.5,0.97
535,2019-01-08,0.06,0.46,0.97
536,2019-01-08,0.13,0.38,0.87
539,2019-01-08,0.11,0.33,0.98
530,2019-01-08,0.1,0.44,1.0
532,2019-01-08,0.05,0.42,0.94
533,2019-01-08,0.05,0.42,0.94
514,2019-01-08,0.05,0.33,0.92
543,2019-01-08,0.08,0.4,0.8
545,2019-01-08,-0.04,0.45,-0.42
546,2019-01-08,-0.01,0.41,1.0
534,2019-01-08,0.12,0.35,0.99
538,2019-01-08,0.11,0.43,0.99
549,2019-01-08,0.03,0.41,0.99
540,2019-01-08,0.06,0.39,0.95
541,2019-01-08,0.06,0.32,0.98
542,2019-01-08,0.3,0.45,0.72
537,2019-01-08,0.12,0.46,0.99
553,2019-01-08,0.06,0.3,0.99
555,2019-01-08,0.03,0.37,0.98
547,2019-01-08,-0.01,0.41,1.0
557,2019-01-08,0.01,0.27,0.58
548,2019-01-08,0.03,0.41,0.99
544,2019-01-08,0.08,0.57,0.96
558,2019-01-08,0.11,0.31,0.92
559,2019-01-08,0.08,0.52,0.98
560,2019-01-08,0.05,0.35,0.98
551,2019-01-08,0.09,0.29,-0.64
564,2019-01-18,0.01,0.29,-0.97
565,2019-01-10,0.23,0.48,1.0
556,2019-01-08,0.08,0.51,0.94
554,2019-01-08,0.09,0.53,0.94
550,2019-01-08,0.03,0.41,0.99
569,2019-01-10,0.3,0.48,0.99
563,2019-01-08,0.04,0.32,0.98
561,2019-01-08,0.09,0.54,0.96
571,2019-01-10,0.14,0.33,0.99
572,2019-01-10,0.1,0.41,0.27
562,2019-01-08,0.07,0.6,0.97
570,2019-01-10,0.17,0.42,1.0
575,2019-01-10,0.04,0.19,-0.49
576,2019-01-10,-0.01,0.35,-0.98
566,2019-01-10,0.24,0.4,1.0
578,2019-01-10,0.04,0.36,0.98
580,2019-01-10,0.07,0.34,0.99
567,2019-01-10,0.24,0.53,0.97
552,2019-01-08,0.01,0.29,-0.92
568,2019-01-10,0.31,0.5,1.0
583,2019-01-10,-0.04,0.38,0.48
574,2019-01-10,-0.04,0.39,0.95
577,2019-01-10,0.04,0.36,0.98
587,2019-01-10,-0.05,0.28,0.93
573,2019-01-10,-0.04,0.39,0.95
579,2019-01-10,0.1,0.39,0.96
590,2019-01-10,0.05,0.4,0.99
581,2019-01-10,0.09,0.38,0.94
582,2019-01-10,0.08,0.38,0.99
585,2019-01-10,-0.01,0.45,-0.46
586,2019-01-10,-0.03,0.34,0.67
595,2019-01-10,0.04,0.38,0.99
588,2019-01-10,0.09,0.34,0.66
584,2019-01-10,0.12,0.33,0.87
597,2019-01-10,0.1,0.32,1.0
591,2019-01-10,-0.08,0.41,0.51
592,2019-01-10,0.08,0.36,-0.82
601,2019-01-10,0.11,0.29,0.97
593,2019-01-10,0.09,0.6,0.51
596,2019-01-10,0.16,0.39,0.96
594,2019-01-10,0.04,0.48,0.99
604,2019-01-10,0.09,0.41,0.98
599,2019-01-10,0.04,0.39,0.99
598,2019-01-10,0.11,0.38,1.0
607,2019-01-10,0.1,0.3,0.97
600,2019-01-10,0.02,0.32,0.99
589,2019-01-10,0.13,0.5,0.98
609,2019-01-10,-0.07,0.44,-0.95
612,2019-01-10,0.11,0.46,0.97
602,2019-01-10,0.03,0.38,0.94
611,2019-01-10,0.15,0.38,1.0
615,2019-01-10,0.1,0.52,0.9
616,2019-01-10,0.11,0.27,0.98
603,2019-01-10,0.09,0.41,0.98
617,2019-01-10,0.09,0.33,1.0
618,2019-01-10,0.05,0.31,0.98
605,2019-01-10,0.04,0.35,0.99
608,2019-01-10,0.25,0.57,0.99
613,2019-01-10,0.06,0.36,0.62
610,2019-01-10,0.12,0.39,0.99
622,2019-01-10,0.06,0.39,0.99
625,2019-01-10,0.07,0.33,0.99
626,2019-01-10,0.09,0.48,0.9
606,2019-01-10,0.12,0.47,0.99
621,2019-01-10,0.09,0.32,0.88
620,2019-01-10,0.05,0.31,0.98
623,2019-01-10,0.04,0.32,-0.92
619,2019-01-10,-0.0,0.34,0.97
632,2019-01-09,0.07,0.37,0.97
614,2019-01-10,0.06,0.24,0.99
633,2019-01-09,0.01,0.33,0.79
635,2019-01-09,0.06,0.39,0.98
624,2019-01-10,0.07,0.54,0.97
627,2019-01-09,0.1,0.34,0.96
638,2019-01-09,0.01,0.45,-0.08
639,2019-01-09,0.04,0.36,-0.7
628,2019-01-09,0.03,0.37,0.18
640,2019-01-09,-0.1,0.41,-0.4
642,2019-01-09,0.04,0.52,0.98
629,2019-01-09,-0.05,0.35,0.98
631,2019-01-09,0.11,0.41,0.96
645,2019-01-09,0.14,0.49,0.8
630,2019-01-09,0.31,0.54,1.0
636,2019-01-09,-0.1,0.46,-0.2
634,2019-01-09,-0.03,0.45,-0.36
648,2019-01-09,0.09,0.41,0.98
637,2019-01-09,0.01,0.45,-0.08
651,2019-01-09,0.05,0.32,-0.1
641,2019-01-09,-0.1,0.41,-0.4
653,2019-01-09,0.07,0.28,0.98
646,2019-01-09,0.11,0.46,0.91
643,2019-01-09,0.04,0.52,0.98
644,2019-01-09,0.21,0.37,0.98
647,2019-01-09,0.09,0.41,0.98
650,2019-01-09,0.06,0.41,0.95
657,2019-01-09,-0.04,0.32,-0.85
