Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2021-03-25,155.5,174.60000610351562,143.25,164.4499969482422,163.72596740722656,68702462,24215668.856337678,68702462,,,,,-35171216.318628155,,,1000.0,,,,,,0.0,0.0,,192.1166737874349,129.41666158040366,,0.5587452718854472,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,158.9250030517578,,0.0,0.0,0.0,,345.9613301833006,340.9746742957587,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-51.16235967603009,,0.0
2021-03-26,173.4499969482422,194.39999389648438,172.0,186.60000610351562,185.77845764160156,30116742,33358278.358841073,98819204,,,1805.5064359831665,,-31093332.953059513,,,1134.6914537325579,,,,,,0.0,0.0,,199.4250005086263,145.6750005086263,,0.7613954529281732,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,168.8249969482422,,0.0,0.0,0.0,,345.9613301833006,340.9746742957587,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,13.469145373255786,12.63607670446234,13.469145373255786
2021-03-30,190.3000030517578,191.9499969482422,171.10000610351562,175.0500030517578,174.27931213378906,8839296,27868162.939746723,89979908,,,-395.0952566950277,,3509340.7925580232,,,1064.4573201594635,,,,,,0.0,0.0,,199.6888868543837,149.95555962456598,,0.5045800235972632,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,168.8249969482422,,0.0,0.0,0.0,,345.9613301833006,340.9746742957587,,,,,174.60000610351562,0.0,1.0,,,,,,,,,,,,,,,,,,,-6.189712043926998,-6.389565628801996,6.445732015946337
2021-03-31,171.10000610351562,179.5,170.9499969482422,174.5,173.7317352294922,3073842,27346869.380855847,86906066,,,-1752.3687072599316,,-556784.9094196837,,,1061.1128199346874,,,,,,0.0,0.0,,195.6499989827474,154.07500203450522,,0.491280804925191,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,168.8249969482422,,0.0,0.0,0.0,,345.9613301833006,340.9746742957587,,,,171.10000610351562,,1.0,0.0,,,,,,,,,,,,,,,,,,,-0.31419768190189545,-0.3146923191827966,6.111281993468731
2021-04-01,176.8000030517578,186.8000030517578,171.4499969482422,180.85000610351562,180.05377197265625,4813541,28428743.55713008,91719607,,,1243.680010743888,,165505.46788278047,,,1061.1128199346874,,,,,,0.0,0.0,,195.5300008138021,156.1300008138021,,0.6274113017693788,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,168.8249969482422,,0.0,0.0,0.0,,345.9613301833006,340.9746742957587,,,,171.10000610351562,,0.0,0.0,,,,,,,,,,,,,,,,,,,3.6389719790920427,3.5743250504673973,9.972641811866412
2021-04-05,180.0,181.8000030517578,171.5,172.89999389648438,172.13876342773438,2183243,26839000.745272376,89536364,,,-1167.6433560782375,,79189.90575837893,,,1014.4672043039666,,,,,,0.0,0.0,,193.89166768391928,157.625,,0.42118548165530356,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,168.8249969482422,,0.0,0.0,0.0,,345.9613301833006,340.9746742957587,,,,,186.8000030517578,0.0,1.0,,,,,,,,,,,,,,,,,,,-4.395914812676748,-4.495463475875372,5.138338160566636
2021-04-06,174.6999969482422,194.0,172.4499969482422,190.0500030517578,189.21327209472656,8544662,32251283.715654753,98081026,,,1658.2423541143867,,751574.425280205,,,1014.4672043039666,,,,,,0.0,0.0,,195.77142987932478,158.52857099260603,,0.8463751978608898,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,168.8249969482422,,0.0,0.0,0.0,,345.9613301833006,340.9746742957587,,,,171.5,,1.0,0.0,,,,,,,,,,,,,,,,,,,9.919033985357562,9.457385410451291,15.567045654353384
2021-04-07,194.39999389648438,209.0,192.10000610351562,200.25,199.36834716796875,10435919,31880773.8128614,108516945,,,2805.6223090522685,,1407644.4299124274,,,1014.4672043039666,,,,,,0.0,0.0,,198.4687506357829,161.6562506357829,,1.0483870795033507,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,176.125,,0.0,0.0,0.0,,345.9613301833006,340.9746742957587,,,,171.5,,0.0,0.0,,,,,,,,,,,,,,,,,,,5.367006989978496,5.227937445555408,21.76953707273419
2021-04-08,202.9499969482422,206.5,197.25,198.9499969482422,198.07406616210938,3082469,29931318.41135895,105434476,,,397.6105443798537,,540085.4205158531,,,1007.8813842714903,,,,,,0.0,0.0,,199.76666711877894,164.98888934100117,,0.976517471134726,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,176.125,,,176.125,,0.0,0.0,0.0,,345.9613301833006,340.9746742957587,,,,172.4499969482422,,0.0,0.0,,,,,,,,,,,,,,,,,,,-0.6491900383309934,-0.651306441485211,20.979021368336227
2021-04-09,198.75,202.85000610351562,192.3000030517578,194.0,193.1458740234375,1879182,28657748.305406578,103555294,,,-2414.0804258702583,,-66766.27297631862,,,982.8046823219452,,,,,,0.0,0.0,183.77833404541016,200.48333435058595,167.07333374023438,18.179509997133955,0.8059462965535779,0.0,0.0,,,,,,17.665000915527344,,,,,,,,,,,,,,,,,,189.9749984741211,,,176.125,,0.0,0.0,0.0,,345.9613301833006,340.9746742957587,,,,173.9119970703125,,0.0,0.0,,,,,,,,,,,,,,,,,,194.0,-2.488060831451011,-2.519536247028853,17.96898972339791
